,Q02,Q03,Q04,Q05,Q07,Q08,Q10,Q11,Q12,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q22,Q23,Q24,Q25,Q27,Q28,Q29,Q30,Q31,Q37,Q38,Q39,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,constant
349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043877283715689046,0.0,0.0,0.0,0.0,0.506322455238222,0.0,0.0,0.0,0.0,0.054604854186126234,0.0,0.0,0.0,0.0,0.0,0.0,-0.001012224229686917,0.0,0.0,-0.0144332814,-0.0504106213999999,0.0396797345,0.0305383698,-0.0549738430999999,-0.375508,0.0007849999999999,6.162249999999688e-07,0.141006258064,-0.441513,0.023534,0.194933729169,0.000553849156,-3.01506,0.0251699999999996,9.0905868036,0.0006335288999999,-0.00608332,0.00056416,3.70067822224e-05,3.1827650560000017e-07,0.0211966,6.059999999999746e-05,3.672359999999692e-09,0.00044929585156,-5.60642e-05,0.0003766848,3.14319452164e-09,1.4189143855104002e-07,1
350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035800765448308326,0.0,0.0,0.0,0.0,0.6450643683034278,0.0,0.0,0.0,0.0,-0.00762103361589141,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006818048213170526,0.0,0.0,-0.014724295,-0.0501161942,0.0403293572,0.0295113633999999,-0.0554071242,-0.379736,-0.004228,1.787598400000008e-05,0.144199429696,-0.477231,-0.035718,0.2277494273609999,0.001275775524,-2.99965,0.0154100000000001,8.997900122499997,0.0002374681,-0.00650122,-0.0004179,4.22658614884e-05,1.7464041000000046e-07,0.021294,9.740000000000096e-05,9.486760000000187e-09,0.000453434436,-5.10423e-05,5.0219e-06,2.60531638929e-09,2.521947961e-11,1
351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02881697123830789,0.0,0.0,0.0,0.0,0.770290596696714,0.0,0.0,0.0,0.0,-0.05339980424933308,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004425628240157123,0.0,0.0,-0.0150149076,-0.0498163076,0.0409690953,0.0284714983,-0.0558026839,-0.377079,0.002657,7.0596490000001084e-06,0.1421885722409999,-0.494367,-0.0171359999999999,0.244398730689,0.0002936424959999,-2.98788,0.0117699999999998,8.9274268944,0.0001385328999999,-0.00640903,9.219000000000067e-05,4.10756655409e-05,8.498996100000125e-09,0.0211012,-0.0001927999999999,3.717183999999997e-08,0.0004452606414399,2.33931e-05,7.44354e-05,5.472371276099999e-10,5.5406287731600006e-09,1
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022898970568708796,0.0,0.0,0.0,0.0,0.8765826975564462,0.0,0.0,0.0,0.0,-0.08535359539359777,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027077359733071644,0.0,0.0,-0.0153051112999999,-0.0495109944,0.0415987919,0.0274192274,-0.0561602528,-0.377598,-0.0005189999999999,2.6936099999999137e-07,0.1425802496039999,-0.372164,0.1222029999999999,0.138506042896,0.014933573209,-2.9636,0.02428,8.78292496,0.0005895184,-0.00615293,0.0002560999999999,3.78585475849e-05,6.558720999999977e-08,0.0212249,0.0001237,1.5301690000000222e-08,0.00045049638001,4.9968100000000014e-05,2.657500000000001e-05,2.4968110176100008e-09,7.062306250000005e-10,1
353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017975332654035878,0.0,0.0,0.0,0.0,0.9622136554113693,0.0,0.0,0.0,0.0,-0.10597112789717814,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014839483263235587,0.0,0.0,-0.0155948982,-0.0492002877,0.0422182928,0.0263550094,-0.0564795876999999,-0.368974,0.008624,7.437337600000036e-05,0.1361418126759999,-0.245707,0.126457,0.060371929849,0.0159913728489999,-2.85603,0.1075699999999999,8.1569073609,0.0115713048999999,-0.00567581,0.00047712,3.22148191561e-05,2.276434944000001e-07,0.0209374,-0.0002874999999999,8.265624999999975e-08,0.00043837471876,8.005349999999998e-05,3.0085399999999968e-05,6.408562862249997e-09,9.051312931599983e-10,1
354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013947332044894916,0.0,0.0,0.0,0.0,1.0279756157509556,0.0,0.0,0.0,0.0,-0.11747611632850795,0.0,0.0,0.0,0.0,0.0,0.0,-6.187380848844447e-05,0.0,0.0,-0.0158842603,-0.0488842215,0.042827446,0.0252793077999999,-0.0567604709999999,-0.367011,0.0019629999999999,3.853368999999753e-06,0.134697074121,-0.295119,-0.049412,0.087095224161,0.002441545744,-2.94686,-0.0908299999999999,8.6839838596,0.0082500888999999,-0.00592129,-0.00024548,3.50616752641e-05,6.026043040000008e-08,0.0211139,0.0001764999999999,3.1152249999999855e-08,0.00044579677321,0.000102807,2.2753500000000025e-05,1.0569279249000002e-08,5.177217622500012e-10,1
355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010702857880791262,0.0,0.0,0.0,0.0,1.0758380983875369,0.0,0.0,0.0,0.0,-0.12180302596786162,0.0,0.0,0.0,0.0,0.0,0.0,-1.1461791325169957e-06,1.5529901682099631e-09,0.0,-0.0161731899,-0.0485628300999999,0.0434261022,0.0241925915,-0.0570027116,-0.380427,-0.0134159999999999,0.0001799890559999,0.144724702329,-0.362452,-0.0673329999999999,0.131371452304,0.0045337328889999,-2.97035,-0.0234899999999997,8.8229791225,0.0005517800999999,-0.00598901,-6.772000000000028e-05,3.58682407801e-05,4.585998400000038e-09,0.0213784,0.0002645,6.996025000000044e-08,0.00045703598656,0.000452566,0.000349759,2.04815984356e-07,1.22331358081e-07,1
356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00812120449105077,0.0,0.0,0.0,0.0,1.1042358962832712,0.0,0.0,0.0,0.0,-0.12061976224883642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019391115676663373,0.0,-0.0164616790999999,-0.0482361485,0.0440141148,0.0230953339,-0.0572061445,-0.388428,-0.0080009999999999,6.401600099999969e-05,0.150876311184,-0.409763,-0.0473109999999999,0.167905716169,0.0022383307209999,-2.9719,-0.0015500000000003,8.83218961,2.402500000001192e-06,-0.00615015,-0.0001611399999999,3.78243450225e-05,2.5966099599999912e-08,0.0213265,-5.190000000000402e-05,2.693610000000418e-09,0.00045481960225,0.00051645,6.3884e-05,2.667206025e-07,4.081165456e-09,1
357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0060632407655124955,0.0,0.0,0.0,0.0,1.1026655133740635,0.0,0.0,0.0,0.0,-0.11536100150152308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004712699210993503,0.0,-0.0167497199,-0.0479042124,0.0445913396,0.0219880131,-0.0573706312,-0.388888,-0.00046,2.116000000000147e-07,0.151233876544,-0.413045,-0.003282,0.170606172025,1.0771524000000048e-05,-2.97342,-0.0015199999999997,8.8412264964,2.310399999999221e-06,-0.00587451,0.0002756399999999,3.45098677401e-05,7.597740959999987e-08,0.0210811,-0.0002453999999999,6.02211599999999e-08,0.00044441277721,0.000653879,0.000137429,4.27557746641e-07,1.8886730041e-08,1
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00447471351711701,0.0,0.0,0.0,0.0,1.0593338886744132,0.0,0.0,0.0,0.0,-0.10725548710570257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266542571076332,0.0,-0.0170373046,-0.0475670579999999,0.0451576352,0.0208711116,-0.0574960598,-0.394447,-0.0055589999999999,3.090248099999978e-05,0.155588435809,-0.274563,0.138482,0.075384840969,0.019177264324,-2.89189,0.0815299999999998,8.3630277721,0.0066471408999999,-0.00496683,0.00090768,2.466940024890001e-05,8.238829824000003e-07,0.0209822,-9.8899999999999e-05,9.7812099999998e-09,0.00044025271684,0.000661684,7.804999999999941e-06,4.378257158559999e-07,6.091802499999911e-11,1
359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032626329352974017,0.0,0.0,0.0,0.0,0.9714113953760564,0.0,0.0,0.0,0.0,-0.09734342865087933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08039756061989195,0.0,-0.0173244253,-0.0472247217999999,0.0457128626,0.0197451161,-0.0575823448,-0.380734,0.0137129999999999,0.0001880463689999,0.144958378756,-0.136588,0.137975,0.018656281744,0.019037100625,-2.78368,0.1082100000000001,7.7488743424,0.0117094041,-0.00444441,0.00052242,1.975278024810001e-05,2.729226564e-07,0.0205538,-0.0004284,1.8352656000000208e-07,0.0004224586944399,0.00071322,5.153600000000003e-05,5.086827683999999e-07,2.655959296000003e-09,1
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002347842739791502,0.0,0.0,0.0,0.0,0.8470795660811347,0.0,0.0,0.0,0.0,-0.08648668390268875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1711532455070101,0.0,-0.0176110741,-0.0468772413,0.046256886,0.0186105170999999,-0.0576294275,-0.363889,0.016845,0.000283754025,0.132415204321,-0.193198,-0.05661,0.037325467204,0.0032046920999999,-2.89873,-0.1150500000000001,8.402635612900001,0.0132365025,-0.00530736,-0.0008629499999999,2.81680701696e-05,7.446827024999991e-07,0.0202249,-0.0003288999999999,1.081752099999955e-07,0.00040904658001,0.000452566,-0.000260654,2.04815984356e-07,6.794050771599999e-08,1
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016645371525892381,0.0,0.0,0.0,0.0,0.7011866881572105,0.0,0.0,0.0,0.0,-0.07537639676751379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2927473037414702,0.0,-0.0178972434,-0.0465246542999999,0.0467895718,0.0174678092,-0.0576372758,-0.360222,0.0036669999999999,1.3446888999999824e-05,0.1297598892839999,-0.296455,-0.103257,0.087885567025,0.010662008049,-3.00257,-0.1038399999999999,9.0154266049,0.0107827455999999,-0.0056856,-0.00037824,3.232604736e-05,1.4306549760000012e-07,0.0207667,0.0005417999999999,2.935472399999946e-07,0.00043125582889,0.000531175,7.860900000000005e-05,2.821468806250001e-07,6.179374881000007e-09,1
362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011591292805955243,0.0,0.0,0.0,0.0,0.5495950407201011,0.0,0.0,0.0,0.0,-0.0645421082244074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43193310269473584,0.0,-0.0181829253,-0.0461669991999999,0.0473107896,0.0163174901,-0.0576058845,-0.359815,0.0004069999999999,1.6564899999999246e-07,0.129466834225,-0.374451,-0.077996,0.140213551401,0.006083376016,-2.98279,0.0197799999999999,8.897036184100003,0.0003912483999999,-0.00555622,0.00012938,3.08715806884e-05,1.6739184400000034e-08,0.0210141,0.0002474,6.120676000000089e-08,0.00044159239881,0.000452566,-7.860900000000005e-05,2.04815984356e-07,6.179374881000007e-09,1
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007887771532647824,0.0,0.0,0.0,0.0,0.4052557417634585,0.0,0.0,0.0,0.0,-0.05436460557166406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.574104569134628,0.0,-0.0184681119,-0.0458043149,0.0478204116,0.015160061,-0.0575352749,-0.369658,-0.0098429999999999,9.688464899999982e-05,0.136647036964,-0.360131,0.01432,0.1296943371609999,0.0002050624,-2.97512,0.00767,8.8513390144,5.882890000000101e-05,-0.00535472,0.0002014999999999,2.8673026278400007e-05,4.060224999999977e-08,0.0211056,9.149999999999785e-05,8.372249999999604e-09,0.00044544635136,0.0005099459999999,5.737999999999994e-05,2.60044922916e-07,3.2924643999999923e-09,1
364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005197910416971672,0.0,0.0,0.0,0.0,0.27664016525662266,0.0,0.0,0.0,0.0,-0.04509295919827681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7073053971831105,0.0,-0.0187527956,-0.0454366409999999,0.0483183129,0.0139960263999999,-0.057425495,-0.367334,0.0023239999999999,5.400975999999967e-06,0.134934267556,-0.219729,0.1404019999999999,0.048280833441,0.0197127216039999,-2.88578,0.0893399999999999,8.3277262084,0.0079816355999999,-0.00435314,0.00100158,1.89498278596e-05,1.0031624964000004e-06,0.0205465,-0.0005590999999999,3.125928099999999e-07,0.00042215866225,0.000674757,0.000164811,4.55297009049e-07,2.7162665721000025e-08,1
365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003260734037913769,0.0,0.0,0.0,0.0,0.16791018606896174,0.0,0.0,0.0,0.0,-0.036864849893224104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8238650610068191,0.0,-0.0190369686,-0.0450640175,0.0488043715,0.0128258934,-0.0572766196,-0.359861,0.007473,5.584572900000011e-05,0.1294999393209999,-0.158125,0.061604,0.025003515625,0.003795052816,-2.90024,-0.0144600000000001,8.4113920576,0.0002090916,-0.0043666,-1.345999999999986e-05,1.906719556e-05,1.8117159999999623e-10,0.0204115,-0.0001349999999999,1.8224999999998984e-08,0.00041662933225,0.000654135,-2.062199999999998e-05,4.27892598225e-07,4.252668839999991e-10,1
366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018768424423903283,0.0,0.0,0.0,0.0,0.07994565139752133,0.0,0.0,0.0,0.0,-0.02972857464252949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9202693123510346,0.0,-0.0193206232,-0.044686485,0.0492784682,0.0116501718999999,-0.05708875,-0.357624,0.0022369999999999,5.004168999999951e-06,0.127894925376,-0.243815,-0.08569,0.059445754225,0.0073427761,-3.01446,-0.1142199999999995,9.0869690916,0.0130462083999998,-0.00474089,-0.00037429,2.24760379921e-05,1.400930041000002e-07,0.020793,0.0003814999999999,1.4554224999999725e-07,0.000432348849,0.000722671,6.853600000000001e-05,5.222533742410001e-07,4.6971832960000006e-09,1
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.958034009392774e-05,0.0,0.0,0.0,0.0,0.011551863499143396,0.0,0.0,0.0,0.0,-0.023664967842606018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961528387641729,0.0,-0.0196037516,-0.0443040846,0.0497404868,0.010469374,-0.0568620142,-0.360019,-0.0023949999999999,5.736024999999908e-06,0.129613680361,-0.31951,-0.075695,0.1020866401,0.005729733025,-2.99319,0.0212699999999994,8.959186376100002,0.0004524128999999,-0.00464838,9.251000000000052e-05,2.16074366244e-05,8.558100100000094e-09,0.0207278,-6.520000000000137e-05,4.251040000000178e-09,0.0004296416928399,0.000822208,9.953700000000002e-05,6.760259952640001e-07,9.907614369000005e-09,1
368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0545389978817198e-05,0.0,0.0,0.0,0.0,-0.03952290312432357,0.0,0.0,0.0,0.0,-0.0186077170362705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0530932201542804,0.0,-0.0198863461,-0.0439168579999999,0.0501903141,0.0092840145,-0.0565965665,-0.363758,-0.0037389999999999,1.3980120999999943e-05,0.132319882564,-0.365882,-0.046372,0.133869637924,0.002150362384,-2.96614,0.02705,8.797986499600002,0.0007317025,-0.00445761,0.0001907699999999,1.98702869121e-05,3.639319289999993e-08,0.0207782,5.040000000000253e-05,2.540160000000255e-09,0.00043173359524,0.0007922869999999,-2.9921000000000136e-05,6.277186903689998e-07,8.952662410000082e-10,1
369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07588523057142624,0.0,0.0,0.0,6.424522491369144e-09,-0.014461000100924326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0923663659491394,0.0,-0.020168399,-0.0435248474,0.0506278398,0.0080946097,-0.0562925876,-0.363227,0.0005309999999999,2.8196099999994504e-07,0.131933853529,-0.347409,0.018473,0.120693013281,0.000341251729,-2.95508,0.0110600000000005,8.732497806399998,0.0001223236,-0.00410033,0.0003572799999999,1.68127061089e-05,1.2764899839999982e-07,0.0206592,-0.0001189999999999,1.4160999999999424e-08,0.00042680254464,0.000519976,-0.0002723109999999,2.70375040576e-07,7.415328072099996e-08,1
370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10009156535398256,0.0,0.0,0.0,0.00023288389712529056,-0.01111386898328694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1080682875627983,0.0,-0.0204499027,-0.0431280954,0.0510529568,0.0069016778,-0.0559502845,-0.361415,0.001812,3.28334400000013e-06,0.130620802225,-0.239212,0.108197,0.0572223809439999,0.011706590809,-2.89101,0.06407,8.357938820099998,0.0041049649,-0.00344378,0.00065655,1.18596206884e-05,4.310579025000001e-07,0.0202436,-0.0004156,1.7272336000000465e-07,0.0004098033409599,0.00065451,0.0001345339999999,4.283833401e-07,1.8099397155999993e-08,1
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11446228750957903,0.0,0.0,0.0,0.00514800644815455,-0.008451249354010116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08752541624584,0.0,-0.0207308495,-0.0427266454,0.0514655607,0.0057057388,-0.0555698903,-0.340428,0.0209869999999999,0.0004404541689999,0.115891223184,-0.24394,-0.004728,0.0595067236,2.2353984000000355e-05,-2.93525,-0.0442400000000002,8.6156925625,0.0019571776,-0.0036731,-0.00022932,1.3491663610000003e-05,5.2587662400000145e-08,0.0196586,-0.0005849999999999,3.422249999999985e-07,0.0003864605539599,0.0004988719999999,-0.000155638,2.48873272384e-07,2.422318704400001e-08,1
372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1210289942706953,0.0,0.0,0.0,0.028123792595769664,-0.00632057509190257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0224079965765789,0.0,-0.0210112316,-0.0423205409,0.0518655504999999,0.0045073136,-0.0551516638,-0.353706,-0.013278,0.000176305284,0.125107934436,-0.32298,-0.07904,0.1043160804,0.0062473216,-2.97687,-0.0416199999999999,8.8617549969,0.0017322243999999,-0.0040568,-0.0003836999999999,1.645762624e-05,1.472256899999999e-07,0.02002,0.0003614,1.3060996000000094e-07,0.0004008004,0.0007206619999999,0.0002217899999999,5.193537182439996e-07,4.9190804099999926e-08,1
373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12154646947938592,0.0,0.0,0.0,0.08333226418644432,-0.004672292274044169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9154348455764155,0.0,-0.0212910416,-0.0419098264,0.0522528282,0.0033069244,-0.0546958898,-0.364174,-0.0104679999999999,0.0001095790239999,0.132622702276,-0.406485,-0.0835049999999999,0.1652300552249999,0.0069730850249999,-2.9363900000000003,0.0404799999999996,8.622386232100002,0.0016386303999999,-0.00419419,-0.00013739,1.7591229756100008e-05,1.8876012100000068e-08,0.0206787,0.0006587,4.338856900000022e-07,0.00042760863369,0.000808666,8.800400000000036e-05,6.539406995560002e-07,7.744704016000064e-09,1
374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11752511578656086,0.0,0.0,0.0,0.17551005257514293,-0.003412631046734712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7787157533012394,0.0,-0.0215702717,-0.0414945464,0.0526272988,0.0021050944,-0.0542028787,-0.370915,-0.0067409999999999,4.544108099999996e-05,0.137577937225,-0.455614,-0.049129,0.207584116996,0.002413658641,-2.90995,0.0264400000000004,8.4678090025,0.0006990736,-0.00430885,-0.0001146599999999,1.8566188322500008e-05,1.3146915599999985e-08,0.0204911,-0.0001876,3.5193760000001145e-08,0.0004198851792099,0.00110812,0.0002994539999999,1.2279299344e-06,8.967269811599993e-08,1
375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11026123354394672,0.0,0.0,0.0,0.2980914476473024,-0.0024605099189821157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6282232452596775,0.0,-0.0218489144,-0.0410747463,0.0529888705,0.0009023471,-0.0536729659999999,-0.36983,0.001085,1.1772250000000057e-06,0.1367742289,-0.4935350000000001,-0.037921,0.2435767962250001,0.001438002241,-2.91396,-0.00401,8.4911628816,1.6080100000000554e-05,-0.0046695,-0.0003606499999999,2.180423025e-05,1.3006842249999978e-07,0.0203141,-0.000177,3.1329000000000035e-08,0.00041266265881,0.00106314,-4.498000000000002e-05,1.1302666596e-06,2.023200400000002e-09,1
376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.100857697069458,0.0,0.0,0.0,0.4376703492780569,-0.0017483125421415063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4787608917557309,0.0,-0.0221269621,-0.0406504716999999,0.0533374546999999,-0.0003007933,-0.0531065125999999,-0.3672,0.0026299999999999,6.9168999999998185e-06,0.13483584,-0.436784,0.056751,0.1907802626559999,0.003220676001,-2.89973,0.0142299999999999,8.4084340729,0.0002024928999999,-0.00418991,0.00047959,1.7555345808099994e-05,2.3000656810000018e-07,0.0204095,9.540000000000244e-05,9.101160000000464e-09,0.00041654769025,0.0008825909999999,-0.000180549,7.789668732809999e-07,3.2597941401000044e-08,1
377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0902360923347603,0.0,0.0,0.0,0.5796859791498726,-0.0012208264258411331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3411967486052863,0.0,-0.0224044071,-0.0402217689,0.0536729659999999,-0.0015038026999999,-0.052503904,-0.358574,0.008626,7.440787600000038e-05,0.1285753134759999,-0.298659,0.138125,0.0891971982809999,0.019078515625,-2.8797,0.0200299999999997,8.292672090000002,0.0004012008999999,-0.0034289,0.0007610099999999,1.1757355210000004e-05,5.791362200999992e-07,0.0202269,-0.0001826,3.3342760000000555e-08,0.0004091274836099,0.0007206619999999,-0.000161929,5.193537182439996e-07,2.6221001041000035e-08,1
378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07914470028371624,0.0,0.0,0.0,0.7123370905157808,-0.0008338016073476042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2218397279194133,0.0,-0.022681242,-0.0397886846,0.0539953221999999,-0.0027061567999999,-0.0518655504999999,-0.352863,0.0057109999999999,3.261552099999961e-05,0.124512296769,-0.239375,0.059284,0.057300390625,0.003514592656,-2.90436,-0.0246599999999999,8.4353070096,0.0006081155999999,-0.00406066,-0.0006317599999999,1.6488959635599993e-05,3.991206975999993e-07,0.0199237,-0.0003032,9.193024000000001e-08,0.00039695382169,0.0007206619999999,0.0,5.193537182439996e-07,0.0,1
379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0681667562318071,0.0,0.0,0.0,0.8281310345624019,-0.0005523639582762784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12312446642397969,0.0,-0.0229574593,-0.039351266,0.0543044441999999,-0.0039073318,-0.0511918867999999,-0.347427,0.005436,2.955009600000057e-05,0.120705520329,-0.310629,-0.0712539999999999,0.096490375641,0.0050771325159999,-2.98566,-0.0812999999999997,8.914165635599998,0.0066096899999999,-0.00422651,-0.00016585,1.78633867801e-05,2.7506222500000124e-08,0.0199144,-9.299999999996807e-06,8.648999999994069e-11,0.00039658332736,0.0007206619999999,0.0,5.193537182439996e-07,0.0,1
380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057731893698451824,0.0,0.0,0.0,0.9237023662347738,-0.00034944379933994293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04479047879531024,0.0,-0.0232330512999999,-0.0389095607,0.0546002562,-0.0051068043,-0.0504833714,-0.356466,-0.009039,8.170352100000034e-05,0.127068009156,-0.377214,-0.066585,0.142290401796,0.004433562225,-2.9894700000000003,-0.0038100000000005,8.936930880900002,1.4516100000004074e-05,-0.00440832,-0.00018181,1.94332852224e-05,3.3054876100000055e-08,0.0204153,0.0005008999999999,2.5090080999999855e-07,0.00041678447409,0.00104594,0.000325278,1.0939904836e-06,1.0580577728400017e-07,1
381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048131804004365744,0.0,0.0,0.0,0.9987866831046719,-0.00020431993520485318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014972778441520205,0.0,-0.0235080105,-0.0384636168,0.0548826858,-0.0063040516,-0.0497404868,-0.361099,-0.0046329999999999,2.1464688999999984e-05,0.130392487801,-0.395742,-0.0185279999999999,0.156611730564,0.0003432867839999,-2.99073,-0.0012599999999998,8.9444659329,1.5875999999995384e-06,-0.00433045,7.787000000000072e-05,1.87527972025e-05,6.063736900000112e-09,0.0203672,-4.810000000000231e-05,2.313610000000222e-09,0.00041482283584,0.000972761,-7.317899999999993e-05,9.46263963121e-07,5.35516604099999e-09,1
382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03953960331614802,0.0,0.0,0.0,1.0550134576981323,-0.0001013329415884279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05865528144444872,0.0,-0.0237823296,-0.038013483,0.0551516638,-0.0074985521999999,-0.0489637386,-0.351575,0.0095239999999999,9.070657599999956e-05,0.123604980625,-0.2772,0.1185419999999999,0.07683984,0.0140522057639999,-2.95893,0.0318,8.7552667449,0.00101124,-0.00381986,0.0005105899999999,1.45913304196e-05,2.607021480999995e-07,0.0204538,8.659999999999918e-05,7.499559999999857e-09,0.0004183579344399,0.0005324269999999,-0.000440334,2.834785103289999e-07,1.938940315560001e-07,1
383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0320314682530735,0.0,0.0,0.0,1.0935249220286924,-2.878845026426096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08887450068837796,0.0,-0.024056001,-0.0375592082,0.0554071242,-0.0086897854,-0.0481536557,-0.334063,0.017512,0.000306670144,0.111598087969,-0.145613,0.1315869999999999,0.021203145769,0.0173151385689999,-2.89874,0.0601899999999999,8.4026935876,0.0036228360999999,-0.00379491,2.4950000000000146e-05,1.44013419081e-05,6.225025000000073e-10,0.0197777,-0.0006760999999999,4.571112099999938e-07,0.00039115741729,0.000389869,-0.0001425579999999,1.51997837161e-07,2.032278336399998e-08,1
