,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015512005784625814,0.0007579125062952413,-0.08760297300657185,0.01642333296714495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32595489950507556,-0.18936284081917384,0.0,0.0,0.5711975628002842,0.20470728790162407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.863617655327124,5.331983243207112,0.0132653756,-0.0515331044,-0.0369856168,0.0345089455,0.0528697853,-0.00994107,-0.0056103099999999,3.1475578296099984e-05,9.88248727449e-05,0.405059,0.031256,0.1640727934809999,0.000976937536,0.0844573,0.0413663,0.00713303552329,0.0017111707756899,-0.00461643,2.803000000000007e-05,2.1311425944900007e-05,7.856809000000036e-10,0.00185109,0.0,3.426534188099999e-06,0.0,0.00205354,0.0001228499999999,1.5092122499999968e-08,4.2170265316e-06,1.7147407106512538,0.673821541364998,1
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001075792897094415,0.0005369830126374707,-0.07649164758744176,0.016481742783064465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2089915767687674,-0.15957640499360945,0.0,0.0,0.7046792261377177,0.18556914599188748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.356429959545604,4.877439071408402,0.0129724761,-0.0517997658,-0.0362890062,0.0354650644,0.0522528282,-0.0104302,-0.00048913,2.392481569000008e-07,0.00010878907204,0.424525,0.0194659999999999,0.180221475625,0.0003789251559999,0.0832235999999999,-0.0012337,0.0069261675969599,1.5220156900000446e-06,-0.00474632,-0.0001298899999999,2.25275535424e-05,1.687141209999992e-08,0.00185109,0.0,3.426534188099999e-06,0.0,0.00195946,-9.407999999999989e-05,8.851046399999973e-09,3.8394834916000015e-06,2.1532690903709666,0.607031777999745,1
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007280522016799373,0.00037054088354582026,-0.06560992056322347,0.015836726686263368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11275618263580565,-0.12871970712112074,0.0,0.0,0.8216346996370806,0.1578373819776969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.44863531595192,4.195691322657154,0.0126792234,-0.0520607844,-0.0355835012,0.0364057303,0.0516002971,0.00294053,0.01337073,0.0001787764207329,8.646716680899996e-06,0.404754,-0.0197709999999999,0.163825800516,0.0003908924409999,0.0444059,-0.0388176999999999,0.00197188395481,0.0015068138332899,-0.00469008,5.6239999999999936e-05,2.19968504064e-05,3.162937599999993e-09,0.00185109,0.0,3.426534188099999e-06,0.0,0.00198221,2.274999999999977e-05,5.175624999999892e-10,3.9291564841e-06,2.535683134547607,0.5135909497667792,1
259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004759222890830912,0.0002465143478518023,-0.05535287094765589,0.014700609028489594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03674779890178554,-0.09978445332659051,0.0,0.0,0.9184717090869138,0.1271492509331035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.042216220453195,3.4286021092518375,0.0123856253,-0.0523161319,-0.0348692747,0.0373305333,0.0509126363999999,0.000238149,-0.002702381,7.302863069160999e-06,5.6714946201000016e-08,0.389706,-0.015048,0.151870766436,0.000226442304,0.0440361,-0.0003698,0.00193917810321,1.3675204000000256e-07,-0.00460295,8.713000000000037e-05,2.11871487025e-05,7.591636900000064e-09,0.00176854,-8.254999999999981e-05,3.1277337316e-06,6.814502499999969e-09,0.00199057,8.360000000000225e-06,6.988960000000377e-11,3.9623689249e-06,2.85108064160201,0.41163745316585415,1
260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002946413162988343,0.000155041706675833,-0.04598197133663621,0.013258491663509954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020964265642337252,-0.07426758704445742,0.0,0.0,0.9947717065610552,0.09741084220934881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.119466917378674,2.675660274593796,0.0120916898999999,-0.0525657803,-0.0341465018,0.0382390706,0.0501903141,-0.00644105,-0.006679199,4.4611699281601005e-05,4.148712510250001e-05,0.387449,-0.002257,0.1501167276009999,5.09404900000004e-06,0.0747208,0.0306847,0.00558319795264,0.00094155081409,-0.00380973,0.0007932199999999,1.45140426729e-05,6.291979683999999e-07,0.00204696,0.0002784199999999,4.1900452416e-06,7.751769639999998e-08,0.00191763,-7.294000000000007e-05,5.3202436000000105e-09,3.6773048169e-06,3.098700694360924,0.313583792131789,1
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016533909945458687,8.823062406648709e-05,-0.037645149544224786,0.011664134452000293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0629082211711128,-0.05264641506729715,0.0,0.0,1.052084309521972,0.07076247488393642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.713390408896714,1.9928412291558337,0.0117974252,-0.0528097026,-0.0334153597,0.0391309462,0.049433822,-0.0041486999999999,0.00229235,5.2548685225000055e-06,1.721171168999999e-05,0.383139,-0.0043099999999999,0.146795493321,1.857609999999983e-05,0.0661421,-0.0085786999999999,0.00437477739241,7.35940936899999e-05,-0.00481337,-0.00100364,2.31685307569e-05,1.0072932496e-06,0.00185109,-0.00019587,3.426534188099999e-06,3.8365056900000046e-08,0.00189349,-2.413999999999997e-05,5.827395999999984e-10,3.5853043801000007e-06,3.2839927996309903,0.22612943217171705,1
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4786438720037254e-05,0.00016981230827618662,0.0,0.0,-7.381380105866044e-05,3.987823361326598e-05,-0.030398706311762332,0.010038393859874829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09169320990003517,-0.03481765341091077,0.0,0.0,1.0917495075856691,0.04366194982112652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.854277123522838,1.297486567126344,0.0115028392,-0.0530478721,-0.0326760275,0.0400057715,0.0486436751999999,-0.0127925,-0.0086437999999999,7.471527844e-05,0.00016364805625,0.4159270000000001,0.032788,0.172995269329,0.001075052944,0.0945427,0.0284006,0.00893832212329,0.0008065940803599,-0.00482247,-9.099999999999732e-06,2.32562169009e-05,8.280999999999516e-11,0.00185109,0.0,3.426534188099999e-06,0.0,0.00207771,0.0001842199999999,3.393700839999997e-08,4.3168788441e-06,3.4117129421759027,0.13797124673991615,1
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001918388633101249,0.0067179267975955755,0.0,0.0,-9.500176603471199e-06,5.1877519224190005e-06,-0.024229320226445132,0.008470206950796463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10974625291103807,-0.020416954171534298,0.0,0.0,1.108066184203487,0.0019615901493859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.410338257228627,0.27398223369700814,0.01120794,-0.0532802629,-0.0319286865,0.0408631654,0.0478204116,-0.0109837,0.0018087999999999,3.2717574399999974e-06,0.00012064166569,0.441904,0.0259769999999999,0.195279145216,0.0006748045289999,0.0911495,-0.0033932,0.0083082313502499,1.1513806240000088e-05,-0.00491275,-9.027999999999987e-05,2.41351125625e-05,8.150478399999977e-09,0.00185109,0.0,3.426534188099999e-06,0.0,0.00198617,-9.153999999999976e-05,8.379571599999957e-09,3.944871268900002e-06,3.4618207685966,-0.0047963287044235515,1
264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015704318550102105,0.033809917320518766,0.0,0.0,0.0,0.0,-0.019074582246325387,0.007019622653233521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11921564161683133,-0.009010786217014712,0.0,0.0,1.0883970885084182,-0.058430668592873505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.117952595102338,-1.1131327661065935,0.0109127355,-0.0535068497,-0.0311735198,0.0417027542,0.0469645917,-0.00122854,0.00975516,9.51631466256e-05,1.5093105316e-06,0.417284,-0.02462,0.174125936656,0.0006061444,0.0720837,-0.0190657999999999,0.0051960598056899,0.0003635047296399,-0.00491274,9.999999999940612e-09,2.41350143076e-05,9.999999999881223e-17,0.00185109,0.0,3.426534188099999e-06,0.0,0.00195492,-3.125000000000003e-05,9.765625000000016e-10,3.821712206400002e-06,3.3795574019386363,-0.23774386775162495,1
265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056753111877943685,0.08213347169526347,0.0,0.0,0.0,0.0,-0.014840937125312073,0.0057221652086670025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12196366090824572,-0.0001879022964103259,0.0,0.0,1.024221399562343,-0.12494826490893123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.838574822073056,-2.552730980462708,0.0106172337999999,-0.0537276078,-0.0304107125,0.0425241721999999,0.0460767981,-0.00209084,-0.0008623,7.435612900000001e-07,4.3716119056e-06,0.393679,-0.0236049999999999,0.154983155041,0.0005571960249999,0.0444139,-0.0276697999999999,0.00197259451321,0.00076561783204,-0.00481567,9.706999999999943e-05,2.31906775489e-05,9.422584899999894e-09,0.00185109,0.0,3.426534188099999e-06,0.0,0.00169908,-0.00025584,6.545410560000012e-08,2.8868728464e-06,3.1141948185515074,-0.5231270283749393,1
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13432387322038883,0.13695763118887036,0.0,0.0,0.0,0.0,-0.011418407736521502,0.004593803650570008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11959462047263639,0.006413169812325209,0.0,0.0,0.918021247728785,-0.18070025699858747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.675911384373862,-3.696913591535098,0.010321443,-0.0539425131,-0.0296404517,0.0433270614,0.0451576352,-0.0125504,-0.01045956,0.0001094023953936,0.00015751254016,0.430131,0.036452,0.185012677161,0.001328748304,0.0756648,0.0312509,0.00572516195904,0.00097661875081,-0.00321501,0.00160066,1.03362893001e-05,2.5621124356000008e-06,0.00231502,0.00046393,5.3593176004e-06,2.152310449000002e-07,0.00189276,0.00019368,3.751194240000004e-08,3.582540417600001e-06,2.658864990506348,-0.7850032756213579,1
267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24607895760323295,0.18137691185538757,0.0,0.0,0.0,0.0,-0.008691931219620586,0.0036359176755493446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11348758359603271,0.011108781653300748,0.0,0.0,0.7817627994318559,-0.21487063381907737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.914231189230215,-4.3562479713546285,0.0100253711,-0.0541515422,-0.0288629259,0.044111072,0.0442077288,-0.00561702,0.0069333799999999,4.80717582244e-05,3.15509136804e-05,0.459776,0.0296449999999999,0.211393970176,0.0008788260249999,0.0932496,0.0175848,0.00869548790016,0.00030922519104,-0.00355669,-0.00034168,1.26500437561e-05,1.167452224e-07,0.00185109,-0.00046393,3.426534188099999e-06,2.152310449000002e-07,0.00190478,1.2019999999999956e-05,1.4448039999999894e-10,3.6281868484e-06,2.0546911169239315,-0.9627635698244057,1
268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38064201795348956,0.2055349339840992,0.0,0.0,0.0,0.0,-0.006511898817323381,0.002819100092633447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10482110585236425,0.01418490519109667,0.0,0.0,0.6313959020866677,-0.22524734973064792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.896071840493345,-4.5210795269295705,0.0097290262,-0.0543546725,-0.028078326,0.0448758623,0.0432277255999999,-0.0154858,-0.00986878,9.73928186884e-05,0.00023981000164,0.484285,0.024509,0.234531961225,0.000600691081,0.102759,0.0095093999999999,0.0105594120809999,9.042868835999948e-05,-0.00384875,-0.00029206,1.48128765625e-05,8.529904360000014e-08,0.00185109,0.0,3.426534188099999e-06,0.0,0.00208783,0.00018305,3.3507302500000055e-08,4.359034108900002e-06,1.369629600353264,-1.0337984546988932,1
269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5233114350756651,0.20808434548943214,0.0,0.0,0.0,0.0,-0.00481939434281094,0.0021528201799015986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09458836111999931,0.015909767792187612,0.0,0.0,0.48178523729382267,-0.215817427074459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.920524366469467,-4.294515566299112,0.0094324163,-0.0545518816,-0.0272868441,0.0456210992,0.0422182928,-0.00104314,0.01444266,0.0002085904278756,1.0881410595999998e-06,0.487413,0.0031279999999999,0.237571432569,9.784383999999777e-06,0.0696148,-0.0331441999999999,0.00484622037904,0.0010985379936399,-0.00424109,-0.00039234,1.7986844388100002e-05,1.5393067560000015e-07,0.00162271,-0.0002283799999999,2.6331877441000003e-06,5.215742439999993e-08,0.00218982,0.0001019899999999,1.0401960099999942e-08,4.7953116324e-06,0.6736118633335771,-1.0084058188182783,1
270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6608679244993747,0.19336160352535153,0.0,0.0,0.0,0.0,-0.0035244559371736726,0.0016204093278759095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08360620925059914,0.016539787026685467,0.0,0.0,0.34389343732845984,-0.1931938401828374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.198795841523216,-3.819286614444321,0.0091355495,-0.0547431482,-0.0264886742,0.0463464578,0.0411801175999999,-0.000674894,0.0003682459999999,1.3560511651599992e-07,4.5548191123600005e-07,0.4597979999999999,-0.027615,0.2114142008039999,0.000762588225,0.0532364,-0.0163783999999999,0.00283411428496,0.00026825198656,-0.00384875,0.00039234,1.48128765625e-05,1.5393067560000015e-07,0.00150772,-0.00011499,2.2732195984e-06,1.3222700100000034e-08,0.00204804,-0.0001417799999999,2.010156839999993e-08,4.194467841600002e-06,0.022047124202025342,-0.9141470117920892,1
271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78403688156624,0.16784454747754837,0.0,0.0,0.0,0.0,-0.002544609499030842,0.001201317693635609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07252289175452885,0.016318939346903382,0.0,0.0,0.22412046094311833,-0.16389731012785577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.847986533957739,-3.2264614467939943,0.0088384339,-0.0549284515,-0.025684012,0.0470516223,0.0401139068,-0.000744025,-6.913100000000005e-05,4.7790951610000065e-09,5.535732006250001e-07,0.441266,-0.0185319999999999,0.194715682756,0.0003434350239999,0.0605741,0.0073376999999999,0.00366922159081,5.384184128999993e-05,-0.00384875,0.0,1.48128765625e-05,0.0,0.00170768,0.00019996,2.9161709824e-06,3.998400160000004e-08,0.00215773,0.0001096899999999,1.2031896099999992e-08,4.6557987529000006e-06,-0.5501758601682762,-0.7817264187505295,1
272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8878927689244704,0.13763079454917404,0.0,0.0,0.0,0.0,-0.001810920365636224,0.0008759767251135937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06182797243515656,0.015473912734442164,0.0,0.0,0.12497027245515972,-0.132971009200418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.909004868626813,-2.6126547839507515,0.0085410777,-0.0551077711,-0.0248730547,0.0477362851999999,0.0390203863,-0.000878911,-0.0001348859999999,1.8194232995999988e-08,7.724845459210002e-07,0.472591,0.0313249999999999,0.223342253281,0.0009812556249999,0.106695,0.0461209,0.011383823025,0.00212713741681,-0.0033882,0.00046055,1.1479899239999996e-05,2.121063025000005e-07,0.0021845,0.0004768199999999,4.77204025e-06,2.2735731239999975e-07,0.00228819,0.0001304599999999,1.7019811599999943e-08,5.235813476099998e-06,-1.027271393010003,-0.6366422041176499,1
273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9710736202653618,0.10724393341196041,0.0,0.0,0.0,0.0,-0.001266986572010686,0.0006266517848201922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051866294148064845,0.014207843544729225,0.0,0.0,0.04622618884160066,-0.10364764054350385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.37181912352402,-2.03716916717935,0.0082434888,-0.0552810876999999,-0.024056001,0.0484001483999999,0.0379003006,-0.0100831,-0.009204189,8.471709514772102e-05,0.00010166890561,0.497649,0.0250579999999999,0.2476545272009999,0.0006279033639999,0.10456,-0.002135,0.0109327935999999,4.558225000000051e-06,-0.00394369,-0.00055549,1.55526908161e-05,3.085691401000001e-07,0.00170557,-0.0004789299999999,2.9089690249e-06,2.293739448999998e-07,0.00227461,-1.3580000000000016e-05,1.8441640000000037e-10,5.173850652099999e-06,-1.407649119912802,-0.4962353349639832,1
274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0345924942321543,0.07942551233778838,0.0,0.0,0.0,0.0,-0.000867523867229376,0.0004378672569785025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04285599484190029,0.012694895456296342,0.0,0.0,-0.013900028083192698,-0.0776056928677094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198293008913184,-1.529174861467763,0.0079456754,-0.0554483823,-0.0232330512999999,0.0490429224,0.0367544121,-0.00304969,0.00703341,4.946885622810002e-05,9.3006090961e-06,0.491918,-0.0057309999999999,0.241983318724,3.2844360999999214e-05,0.0558998,-0.0486601999999999,0.00312478764004,0.0023678150640399,-0.00408323,-0.00013954,1.66727672329e-05,1.9471411600000137e-08,0.00185109,0.0001455199999999,3.426534188099999e-06,2.117607039999997e-08,0.00226563,-8.980000000000012e-06,8.064040000000021e-11,5.133079296899998e-06,-1.698437678797807,-0.370151098093898,1
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.209798296135733e-06,2.6750051444153922e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0803783451836313,0.05376524726066306,0.0,0.0,0.0,0.0,-0.0005767852630754781,0.0002965243533430601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034909439691891725,0.011077020081662564,0.0,0.0,-0.05789087210107673,-0.055436528787520686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3370613214184477,-1.1062426522193618,0.0076476456,-0.0556096366,-0.0224044071,0.0496643273,0.0355835012,-0.000858385,0.002191305,4.801817603024998e-06,7.368248082250002e-07,0.467937,-0.023981,0.218965035969,0.000575088361,0.0376884,-0.0182114,0.00142041549456,0.00033165508996,-0.00408323,0.0,1.66727672329e-05,0.0,0.00159385,-0.0002572399999999,2.5403578225e-06,6.617241759999998e-08,0.00211665,-0.0001489799999999,2.2195040399999984e-08,4.480207222499999e-06,-1.910411774435377,-0.25956754677256394,1
