,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q34,Q34_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
359,0.0,0.0,0.0,0.0,-0.12188949593725974,0.001014370355455837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01249575785669135,0.004957332963039479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8799971844090137e-05,1.5672533979384674e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097618597685374,-0.1350230643044399,-2.7010301520545834,0.3563355720283702,19.393014196030943,-3.347347146928373,-0.0173244253,-0.0472247217999999,0.0457128626,0.0197451161,-0.0575823448,0.0393733,-0.0002368999999999,5.612160999999917e-08,0.00155025675289,0.567793,-0.0611599999999999,0.0037405455999999,0.322388890849,-0.110459,-0.0074909999999999,5.611508099999976e-05,0.0122011906809999,-0.000576188,-1.544900000000006e-05,3.319926113440001e-07,2.386716010000018e-10,-0.000109654,0.0001163569999999,1.3538951448999996e-08,1.2023999715999998e-08,-0.000276063,0.0,0.0,7.6210779969e-08,1.3580205050992655,-0.16311845777956216,1
360,0.0,0.0,0.0,0.0,-0.11883204357255352,0.007288789300204662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009545982281836608,0.003942165751849561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8977470093043162,-0.18780490555883592,-2.404727659119226,0.4968921190725678,16.76073655303671,-4.290859082943093,-0.0176110741,-0.0468772413,0.046256886,0.0186105170999999,-0.0576294275,0.0320049,-0.0073683999999999,5.429331855999996e-05,0.00102431362401,0.553772,-0.0140209999999999,0.0001965884409999,0.306663427984,-0.119002,-0.008543,7.298284900000016e-05,0.014161476004,-0.0008139949999999,-0.0002378069999999,6.625878600249996e-07,5.655216924899987e-08,-0.000200622,-9.096800000000004e-05,8.275177024000005e-09,4.024918688400001e-08,-0.000402404,-0.000126341,1.596204828100001e-08,1.6192897921600004e-07,1.218285314410782,-0.23628399794823932,1
361,0.0,0.0,0.0,0.0,-0.11223906699067794,0.011705369938531392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007193075848655521,0.003079173734126646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7581222924989486,-0.21809541846003208,-2.0348580713744897,0.5777845857945596,13.647427765785556,-4.787365309679728,-0.0178972434,-0.0465246542999999,0.0467895718,0.0174678092,-0.0576372758,0.0323337,0.0003287999999999,1.0810943999999813e-07,0.00104546815569,0.5434220000000001,-0.0103499999999999,0.0001071224999999,0.2953074700840001,-0.130304,-0.011302,0.000127735204,0.016979132416,-0.000847778,-3.378300000000023e-05,7.18727537284e-07,1.1412910890000156e-09,-0.000222907,-2.2284999999999977e-05,4.96621224999999e-10,4.9687530649e-08,-0.000643021,-0.000240617,5.7896540689e-08,4.13476006441e-07,1.0400259788596355,-0.2794051122668518,1
362,0.0,0.0,0.0,0.0,-0.1032585168526167,0.01454653121909963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005344498620168693,0.0023628291656147367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6069550388891388,-0.2249094999710481,-1.6339831078862836,0.5965195937127381,10.379841286437513,-4.802371737183163,-0.0181829253,-0.0461669991999999,0.0473107896,0.0163174901,-0.0576058845,0.0443362,0.0120025,0.0001440600062499,0.00196569863044,0.527882,-0.0155400000000001,0.0002414916,0.278659405924,-0.134549,-0.004245,1.8020024999999992e-05,0.018103433401,-0.000790138,5.763999999999998e-05,6.243180590439999e-07,3.322369599999996e-09,-0.000389226,-0.000166319,2.7662009761000002e-08,1.51496879076e-07,-0.000718366,-7.534499999999999e-05,5.676869024999999e-09,5.16049709956e-07,0.8445777739112251,-0.2914867180343576,1
363,0.0,0.0,0.0,0.0,-0.09285470404361028,0.016078392046334294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003924620682277213,0.0017873180175060144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4586089122339687,-0.212889387959687,-1.2401406413863758,0.56537576977322,7.253132408391611,-4.43400289667984,-0.0184681119,-0.0458043149,0.0478204116,0.015160061,-0.0575352749,0.042101,-0.0022352,4.996119039999998e-06,0.001772494201,0.520929,-0.0069529999999999,4.834420899999983e-05,0.271367023041,-0.143392,-0.008843,7.819864900000029e-05,0.020561265664,-0.0008422409999999,-5.2102999999999735e-05,7.093699020809996e-07,2.714722608999973e-09,-0.000194826,0.0001943999999999,3.7791360000000006e-08,3.7957170276e-08,-0.000718366,0.0,0.0,5.16049709956e-07,0.6509242399884636,-0.27858376733650175,1
364,0.0,0.0,0.0,0.0,-0.08181684083359947,0.01655555701976371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028462648056302147,0.0013320458011476387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32331194163860577,-0.1887817431957276,-0.8804425114160511,0.5021473869988611,4.471979271925016,-3.82945094367975,-0.0187527956,-0.0454366409999999,0.0483183129,0.0139960263999999,-0.057425495,0.0318454,-0.0102555999999999,0.0001051773313599,0.00101412950116,0.608208,0.087279,0.0076176238409999,0.369916971264,-0.0978856,0.0455064,0.00207083244096,0.00958159068736,-0.000386052,0.0004561889999999,1.4903614670399998e-07,2.0810840372099985e-07,-9.14094e-05,0.0001034166,1.0694993155559997e-08,8.35567840836e-09,-0.000785956,-6.759000000000009e-05,4.56840810000001e-09,6.177268339360003e-07,0.4727125588095885,-0.2494121948851843,1
365,0.0,0.0,0.0,0.0,-0.07076689822614998,0.01621962017264104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020359866238486395,0.0009769902960695125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20677096745944853,-0.1589304174248376,-0.570074871399802,0.42356820462253236,2.142343067305823,-3.1269682404781567,-0.0190369686,-0.0450640175,0.0488043715,0.0128258934,-0.0572766196,0.0372057,0.0053602999999999,2.8732816089999908e-05,0.0013842641124899,0.704814,0.096606,0.009332719236,0.4967627745960001,-0.066848,0.0310376,0.00096333261376,0.004468655104,-0.000462379,-7.632700000000006e-05,2.1379433964100002e-07,5.825810929000009e-09,-0.000221912,-0.0001305026,1.7030928606759994e-08,4.9244935744e-08,-0.000425949,0.000360007,1.2960504004900005e-07,1.81432550601e-07,0.3177432977780821,-0.21217503607985508,1
366,0.0,0.0,0.0,0.0,-0.06017012241488414,0.015293907089021282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001433276334377679,0.000703728222939475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11096927118963926,-0.12808915996981057,-0.31439561140377625,0.34219296813518313,0.28970311768099977,-2.4283147716115594,-0.0193206232,-0.044686485,0.0492784682,0.0116501718999999,-0.05708875,0.0332233,-0.0039823999999999,1.5859509759999974e-05,0.0011037876628899,0.708749,0.0039349999999999,1.5484224999999294e-05,0.5023251450009999,-0.0949225,-0.0280745,0.00078817755025,0.0090102810062499,-0.000483299,-2.092000000000001e-05,2.3357792340100002e-07,4.376464000000004e-10,-0.00024172,-1.9808000000000008e-05,3.9235686400000044e-10,5.842855840000002e-08,-0.000301141,0.000124808,1.5577036864000006e-08,9.0685901881e-08,0.18898365409796564,-0.17306227533981797,1
367,0.0,0.0,0.0,0.0,-0.05034967971476031,0.013977216876125213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009892509150384245,0.0004959912852025376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035365472438078124,-0.09921428558875565,-0.1120864641361296,0.26585062129102777,-1.1134933222696457,-1.7941839829125479,-0.0196037516,-0.0443040846,0.0497404868,0.010469374,-0.0568620142,0.0320159,-0.0012073999999999,1.4578147599999937e-06,0.00102501785281,0.66467,-0.0440789999999999,0.0019429582409999,0.4417862089,-0.112842,-0.0179195,0.00032110848025,0.012733316964,-0.000504378,-2.1078999999999965e-05,2.54397166884e-07,4.4432424099999854e-10,-9.98126e-05,0.0001419074,2.013771017476e-08,9.96255511876e-09,-0.000621129,-0.000319988,1.0239232014400001e-07,3.85801234641e-07,0.08608958328154726,-0.1359825786647416,1
368,0.0,0.0,0.0,0.0,-0.04150524032666912,0.012438686552549212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006651075140795544,0.0003398756753249806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02199094376894791,-0.0737764904035414,0.04191234695320753,0.19846060054560985,-2.122499897740518,-1.2517294140764548,-0.0198863461,-0.0439168579999999,0.0501903141,0.0092840145,-0.0565965665,0.0318673,-0.0001485999999999,2.2081959999999625e-08,0.0010155248092899,0.621904,-0.0427659999999999,0.0018289307559999,0.386764585216,-0.102779,0.010063,0.000101263969,0.010563522841,-0.000492966,1.1412000000000032e-05,2.43015477156e-07,1.3023374400000074e-10,-0.00024172,-0.0001419074,2.013771017476e-08,5.842855840000002e-08,-0.000718366,-9.723700000000002e-05,9.455034169000004e-09,5.16049709956e-07,0.006826717648392378,-0.10294951622510194,1
369,0.0,0.0,0.0,0.0,-0.03373422692798701,0.010814964660228762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004305297440773008,0.00022381476133853504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06363413047821764,-0.052236827394612884,0.15422780875329722,0.14128092268843848,-2.8018410694899676,-0.8058324816389429,-0.020168399,-0.0435248474,0.0506278398,0.0080946097,-0.0562925876,0.0299585,-0.0019088,3.643517440000009e-06,0.00089751172225,0.554075,-0.067829,0.004600773241,0.306999105625,-0.106103,-0.003324,1.104897600000005e-05,0.011257846609,-0.000598396,-0.00010543,3.58077772816e-07,1.11154849e-08,-2.77626e-05,0.0002139574,4.577776901476e-08,7.7076195876e-10,-0.000576565,0.000141801,2.0107523601e-08,3.324271992250001e-07,-0.05187119667885413,-0.07467687992678233,1
370,0.0,0.0,0.0,0.0,-0.027053992542261936,0.0092100146988743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002621718759958236,0.0001384045943725187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09217138982171286,-0.03448376930651541,0.23170633662514964,0.09405516355856133,-3.214294323055782,-0.4493454967709919,-0.0204499027,-0.0431280954,0.0510529568,0.0069016778,-0.0559502845,0.0322895999999999,0.0023310999999999,5.43402720999998e-06,0.0010426182681599,0.53735,-0.0167249999999999,0.0002797256249999,0.2887450225,-0.130782,-0.024679,0.000609053041,0.017103931524,-0.000757485,-0.000159089,5.73783525225e-07,2.5309309921000018e-08,-0.00024172,-0.0002139574,4.577776901476e-08,5.842855840000002e-08,-0.000545797,3.076800000000003e-05,9.466698240000014e-10,2.97894365209e-07,-0.09323939617824567,-0.051127856686103514,1
371,0.0,0.0,0.0,0.0,-0.02142322958519485,0.007697247047073107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001422934110952315,7.615064614784871e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11002448781160044,-0.02014997398769259,0.2807272093818424,0.055844583805232724,-3.4157340179945725,-0.17041899354889795,-0.0207308495,-0.0427266454,0.0514655607,0.0057057388,-0.0555698903,0.0362858,0.0039962,1.5969614440000042e-05,0.00131665928164,0.529107,-0.008243,6.7947049e-05,0.279954217449,-0.143337,-0.0125549999999999,0.0001576280249999,0.020545495569,-0.000988816,-0.000231331,9.77757081856e-07,5.351403156099999e-08,2.48777e-05,0.0002665977,7.107433364529001e-08,6.1889995729e-10,-0.00041366,0.000132137,1.7460186769e-08,1.711145956e-07,-0.1203367672943339,-0.03191527172933281,1
372,0.0,0.0,0.0,0.0,-0.01676126225824458,0.006323337945726764,7.88213311142013e-08,7.763262628076121e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7577830564650945e-05,3.1184609046778456e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11933562721094576,-0.008801725405163392,0.30694898595342834,0.025526996179710326,-3.453743603228365,0.04319608883707387,-0.0210112316,-0.0423205409,0.0518655504999999,0.0045073136,-0.0551516638,0.0322498,-0.0040359999999999,1.6289295999999982e-05,0.00104004960004,0.5255770000000001,-0.0035299999999999,1.246089999999945e-05,0.2762311829290001,-0.139264,0.0040729999999999,1.6589328999999946e-05,0.019394461696,-0.000903373,8.544299999999992e-05,8.160827771290002e-07,7.300506248999987e-09,-0.000118592,-0.0001434696999999,2.0583554818090004e-08,1.4064062464e-08,-0.000652764,-0.000239104,5.7170722816000016e-08,4.26100839696e-07,-0.13590952075281762,-0.01654197770500296,1
373,0.0,0.0,0.0,0.0,-0.012964359563335429,0.0051129939343743155,0.00035724557021346,0.0016937236891760759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12196137212419611,-2.869385783837037e-05,0.31542093407859406,0.002668153622190708,-3.380416783383923,0.1437806969601784,-0.0212910416,-0.0419098264,0.0522528282,0.0033069244,-0.0546958898,0.0409917,0.0087418999999999,7.642081560999995e-05,0.00168031946889,0.526321,0.0007439999999999,5.535359999999508e-07,0.277013795041,-0.144562,-0.0052979999999999,2.806880399999997e-05,0.020898171844,-0.00094752,-4.414699999999992e-05,8.977941503999998e-07,1.948957608999993e-09,-0.00024172,-0.000123128,1.5160504384000004e-08,5.842855840000002e-08,-0.000630035,2.272899999999998e-05,5.16607440999999e-10,3.969441012250001e-07,-0.14173887277061703,-0.0015240021029328003,1
374,0.0,0.0,0.0,0.0,-0.009918691369976274,0.004073985174964506,0.006362093987175433,0.017195965348261295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11950101617154452,0.006529538759889602,0.31235644343175406,-0.009123886012911421,-3.410325110686335,-0.2795329109258586,-0.0215702717,-0.0414945464,0.0526272988,0.0021050944,-0.0542028787,0.0318673,-0.0091243999999999,8.325467535999998e-05,0.0010155248092899,0.599074,0.0727529999999999,0.0052929990089999,0.358889657476,-0.116593,0.0279689999999999,0.0007822649609999,0.013593927649,-0.000501158,0.000446362,2.51159340964e-07,1.99239035044e-07,-0.00024172,0.0,0.0,5.842855840000002e-08,-0.000718365,-8.832999999999996e-05,7.802188899999993e-09,5.16048273225e-07,-0.13060363353707566,0.035070469377949935,1
375,0.0,0.0,0.0,0.0,-0.00749142308030752,0.0031917506092172757,0.0320221408592781,0.05606615429045532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11332922416593846,0.01118853249000882,0.30668823260270245,-0.0071089858596994505,-4.057251951237772,-1.5488404613492968,-0.0218489144,-0.0410747463,0.0529888705,0.0009023471,-0.0536729659999999,0.0321232,0.0002559,6.54848100000017e-08,0.00103189997824,0.707568,0.1084939999999999,0.0117709480359999,0.500652474624,-0.0926839,0.0239090999999999,0.0005716450628099,0.00859030531921,-0.000454158,4.7e-05,2.0625948896400006e-07,2.209e-09,-0.000155831,8.588900000000003e-05,7.376920321000002e-09,2.4283300561e-08,-0.000376311,0.000342054,1.1700093891600001e-07,1.41609968721e-07,-0.0794695460092226,0.11055904736910753,1
376,0.0,0.0,0.0,0.0,-0.0055751387363637125,0.0024540978544876388,0.09091646993654046,0.10993758108065242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10462055993653657,0.014233779859006968,0.3066319690334747,0.004822398093583778,-5.813973409250395,-3.3684470002259976,-0.0221269621,-0.0406504716999999,0.0533374546999999,-0.0003007933,-0.0531065125999999,0.0447971,0.0126738999999999,0.0001606277412099,0.00200678016841,0.6917760000000001,-0.0157919999999999,0.0002493872639999,0.4785540341760001,-0.119498,-0.0268140999999999,0.0007189959588099,0.014279772004,-0.000544059,-8.990100000000002e-05,2.960001954810001e-07,8.082189801000005e-09,-0.000437592,-0.000281761,7.9389261121e-08,1.91486758464e-07,-0.000358474,1.7836999999999985e-05,3.181585689999995e-10,1.28503608676e-07,0.03413949283620623,0.21051739060562702,1
377,0.0,0.0,0.0,0.0,-0.004100853555497248,0.0018601209589331194,0.18659007207864017,0.1613372613008641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09436444016499418,0.01593322671263779,0.31614011237928835,0.0194147042927467,-8.823514904409452,-5.127922516229583,-0.0224044071,-0.0402217689,0.0536729659999999,-0.0015038026999999,-0.052503904,0.0539706,0.0091735,8.415310225000003e-05,0.00291282566436,0.638421,-0.053355,0.002846756025,0.407581373241,-0.154305,-0.0348069999999999,0.0012115272489999,0.023810033025,-0.0007826829999999,-0.0002386239999999,6.125926784889996e-07,5.694141337599984e-08,-0.000825221,-0.000387629,1.50256241641e-07,6.80989698841e-07,1.84311e-05,0.0003769051,1.4205745440601004e-07,3.397054472100001e-10,0.21519747926149513,0.30434803838927776,1
378,0.0,0.0,0.0,0.0,-0.0029794498162718183,0.001389259713222411,0.31153554022321284,0.19627070978863068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08337412666259392,0.016543057141407476,0.33456561639191196,0.030739724792573205,-12.841845029295365,-6.338320656481194,-0.022681242,-0.0397886846,0.0539953221999999,-0.0027061567999999,-0.0518655504999999,0.0498846,-0.0040859999999999,1.6695395999999995e-05,0.00248847331716,0.55385,-0.084571,0.007152254041,0.3067498224999999,-0.142834,0.011471,0.000131583841,0.020401551556,-0.000941553,-0.00015887,8.865220518090002e-07,2.5239676900000097e-08,-0.000704054,0.000121167,1.4681441889000013e-08,4.956920349159999e-07,-0.0006722,-0.0006906311,4.769713162872101e-07,4.518528400000001e-07,0.4493119959180081,0.3675965284978378,1
