,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06990151332582274,0.01616473537774924,0.0,0.0,0.0,0.0,0.0,0.0,0.025929674132654946,0.04841333513930846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026828865601761127,0.0012614440831685695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0716672091739254,-0.08128048257764083,0.0,0.0,0.0,0.0,0.0,0.0,-0.6872875278912073,0.08599402727619695,4.664192509012117,-2.126639813526637,-0.0050828952,-0.0572348267,0.0150932018999999,0.0545950427,-0.0246418133,0.265519,0.007948,6.317070400000019e-05,0.0705003393609999,0.214132,-0.0373829999999999,0.0013974886889999,0.045852513424,0.497829,-1.0999999999927734e-05,1.2099999999841015e-10,0.2478337132409999,0.00446366,0.00030709,9.43042681000002e-08,1.9924260595600005e-05,-0.00451801,-5.0600000000003065e-06,2.04124143601e-05,2.560360000000311e-11,-0.00198982,1.2600000000000196e-05,3.959383632399998e-06,1.5876000000000502e-10,0.1952549547161582,0.004054249581904932,1
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05935646013101856,0.015200974642175995,0.0,0.0,0.0,0.0,0.0,0.0,0.07893367774903096,0.100996369694646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019139942579557766,0.0009223807988635768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9923367828706996,-0.14586131005796346,0.0,0.0,0.0,0.0,0.0,0.0,-0.613586780534166,0.14446072912889762,2.6493166973745508,-3.640193701288809,-0.0053900888,-0.057124124,0.0159848537,0.0541594261,-0.0260297585,0.267175,0.0016559999999999,2.74233599999997e-06,0.071382480625,0.258489,0.0443569999999999,0.0019675434489999,0.0668165631209999,0.49533,-0.002499,6.245001000000145e-06,0.2453518089,0.00325835,-0.00120531,1.4527721961000003e-06,1.06168447225e-05,-0.00405695,0.00046106,1.6458843302500002e-05,2.125763236000001e-07,-0.00197183,1.7989999999999843e-05,3.8881135489e-06,3.236400999999945e-10,0.20078968047433193,0.01100683932362604,1
314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04960789383201348,0.013860843072600378,0.0,0.0,0.0,0.0,0.0,0.0,0.16896454077708986,0.15393060738299544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013430757295043619,0.0006620199855538179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8742369811081875,-0.1950347663878642,0.0,0.0,0.0,0.0,0.0,0.0,-0.5021430239867777,0.1927410572887216,-0.41291870366493477,-5.108495014445432,-0.0056971306,-0.0570069865,0.0168724541,0.0536994071,-0.0273993788,0.274017,0.006842,4.68129640000002e-05,0.075085316289,0.301178,0.042689,0.001822350721,0.090708187684,0.505249,0.0099189999999999,9.838656099999912e-05,0.255276552001,0.00423078,0.0009724299999999,9.456201048999996e-07,1.78994994084e-05,-0.00380695,0.00025,1.44928683025e-05,6.250000000000013e-08,-0.0021831,-0.0002112699999999,4.765925610000001e-06,4.4635012899999975e-08,0.2124413576006722,0.02087832260586864,1
315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04084654205371243,0.01231096005467316,0.0,0.0,0.0,0.0,0.0,0.0,0.29004973725121275,0.1921020980295954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009231759860500382,0.0004645108445658639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7313533250962958,-0.22096810824972038,0.0,0.0,0.0,0.0,0.0,0.0,-0.363990820980891,0.22049699857682176,-4.322123106055065,-6.11793899594449,-0.0060040118999999,-0.0568834274,0.0177557783,0.0532151928,-0.02874971,0.269631,-0.004386,1.9236996000000005e-05,0.072700876161,0.229522,-0.071656,0.005134582336,0.0526803484839999,0.496331,-0.0089179999999999,7.95307239999987e-05,0.246344461561,0.00438995,0.00015917,2.5335088900000045e-08,1.92716610025e-05,-0.00423068,-0.0004237299999999,1.78986532624e-05,1.7954711289999985e-07,-0.00207307,0.0001100299999999,4.297619224900002e-06,1.2106600899999928e-08,0.23060035992161126,0.02966772686148204,1
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03316264021508083,0.010685345276440212,0.0,0.0,0.0,0.0,0.0,0.0,0.4290271233588043,0.20869283081465617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006171329960595775,0.0003163767263606193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5797360169110812,-0.22395206330825704,0.0,0.0,0.0,0.0,0.0,0.0,-0.2141172542640518,0.22562776082014896,-8.685855289246595,-6.494147290338911,-0.0063107241,-0.0567534607,0.0186346023,0.0527070013999999,-0.0300798015,0.26363,-0.0060009999999999,3.6012000999999745e-05,0.0695007769,0.22162,-0.0079019999999999,6.244160399999988e-05,0.0491154244,0.527985,0.031654,0.001001975716,0.2787681602250001,0.00581117,0.00142122,2.0198662884e-06,3.37696967689e-05,-0.00405695,0.0001737299999999,1.6458843302500002e-05,3.0182112899999844e-08,-0.00218871,-0.0001156399999999,4.7904514641e-06,1.3372609599999943e-08,0.2534597873817517,0.03489159031606516,1
317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0265681072653512,0.009085424816208745,0.0,0.0,0.0,0.0,0.0,0.0,0.5712701513170533,0.20470075891511788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003959904734946617,0.0002064553969585295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43311590298395997,-0.20924953505834834,0.0,0.0,0.0,0.0,0.0,0.0,-0.0665826692731472,0.2120456304953387,-13.08151761933353,-6.281265189971096,-0.0066172587,-0.0566171009999999,0.0195087034,0.052175062,-0.0313887169,0.264535,0.0009049999999999,8.190249999998798e-07,0.0699787662249999,0.223221,0.001601,2.563201000000061e-06,0.049827614841,0.520651,-0.007334,5.378755600000092e-05,0.2710774638009999,0.00422456,-0.00158661,2.5173312921000016e-06,1.7846907193599998e-05,-0.00427154,-0.0002145899999999,1.82460539716e-05,4.6048868099999884e-08,-0.00202847,0.0001602399999999,4.1146905409e-06,2.5676857599999963e-08,0.27827719282033264,0.03596644020267538,1
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021017829636974846,0.007582323544093268,0.0,0.0,0.0,0.0,0.0,0.0,0.7047448895538064,0.18555643224233637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023750503810884702,0.0001257059574830928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30089078234856953,-0.18367971767745392,0.0,0.0,0.0,0.0,0.0,0.0,0.06825184411166509,0.18623069509203602,-17.168205644607482,-5.643645277123364,-0.0069236068,-0.0564743637,0.02037786,0.0516196142,-0.0326755348,0.266862,0.002327,5.414929000000109e-06,0.0712153270439999,0.286163,0.062942,0.003961695364,0.081889262569,0.490748,-0.029903,0.000894189409,0.240833599504,0.00296389,-0.0012606699999999,1.5892888488999994e-06,8.784643932099997e-06,-0.00456955,-0.00029801,2.0880787202500007e-05,8.880996010000027e-08,-0.00150046,0.00052801,2.2513802116e-06,2.787945601000003e-07,0.302460714164521,0.033609008602042245,1
319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016428741369970672,0.006220786527079014,0.0,0.0,0.0,0.0,0.0,0.0,0.821690529706088,0.15782177590497948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001248122958382307,6.694712996746476e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18801929779928156,-0.15335369606665436,0.0,0.0,0.0,0.0,0.0,0.0,0.18441430489055372,0.1545684638438349,-20.73086388446853,-4.772699170886917,-0.00722976,-0.0563252648,0.0212418519,0.0510409083,-0.0339393491,0.267582,0.00072,5.184000000000777e-07,0.071600126724,0.257151,-0.0290119999999999,0.0008416961439999,0.066126636801,0.50752,0.016772,0.000281299984,0.2575765504,0.0040756,0.00111171,1.2358991241000012e-06,1.6610515360000005e-05,-0.00373742,0.00083213,1.39683082564e-05,6.924403369000007e-07,-0.00209229,-0.00059183,4.3776774441e-06,3.502627489000004e-07,0.3241475237557887,0.029063527239210962,1
320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012695877719842255,0.005023988008786754,0.0,0.0,0.0,0.0,0.0,0.0,0.9185167522694031,0.12713326584320006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.528003759532237e-05,2.4572529622572044e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09594061281599428,-0.12269672519902353,0.0,0.0,0.0,0.0,0.0,0.0,0.27970296493199065,0.12197863817843517,-23.67468770888421,-3.830068602390187,-0.0075357096,-0.0561698212,0.0221004600999999,0.050439205,-0.0351792702999999,0.267366,-0.000216,4.665600000002137e-08,0.071484577956,0.209658,-0.047493,0.002255585049,0.0439564769639999,0.468165,-0.039355,0.001548816025,0.2191784672249999,0.00319984,-0.00087576,7.66955577600001e-07,1.02389760256e-05,-0.0045949,-0.0008574799999999,2.111310601e-05,7.352719503999997e-07,-0.00212281,-3.0520000000000026e-05,4.5063222961000015e-06,9.314704000000015e-10,0.3423301883541388,0.023544163279090525,1
321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009705060510796065,0.003998561330114962,0.0,0.0,0.0,0.0,0.0,0.0,0.9948063482472066,0.09739604619372957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0237849690658178,-0.09436667235819907,0.0,0.0,0.0,0.0,0.0,0.0,0.35454737723501784,0.09158326859097117,-25.99522238497016,-2.926242771547926,-0.007841447,-0.0560080503,0.0229534669,0.0498147754,-0.0363944254,0.268114,0.0007479999999999,5.595039999999565e-07,0.0718851169959999,0.188979,-0.0206789999999999,0.0004276210409999,0.035713062441,0.477671,0.009506,9.036403600000132e-05,0.228169584241,0.00388506,0.00068522,4.695264484000004e-07,1.50936912036e-05,-0.00420049,0.0003944099999999,1.7644116240100006e-05,1.5555924809999965e-07,-0.00187933,0.00024348,3.5318812489e-06,5.9282510400000064e-08,0.3567053347870371,0.017969728633312424,1
322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007320336256515978,0.003127290388446757,0.0,0.0,0.0,0.0,0.0,0.0,1.0521096463562498,0.0707494110723954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03055431657651254,-0.06961702898612059,0.0,0.0,0.0,0.0,0.0,0.0,0.4108924391477205,0.06493438082753845,-27.744205762263768,-2.120304056927852,-0.0081469635,-0.0558399703,0.0238006562,0.0491679009,-0.0375839589,0.271739,0.003625,1.3140625000000324e-05,0.073842084121,0.252949,0.0639699999999999,0.0040921608999999,0.0639831966009999,0.52079,0.0431189999999999,0.0018592481609999,0.2712222241,0.00362816,-0.0002569,6.599761000000002e-08,1.31635449856e-05,-0.00439811,-0.0001976199999999,1.93433715721e-05,3.905366439999997e-08,-0.0022633,-0.00038397,5.122526890000001e-06,1.474329609000002e-07,0.36743844257625746,0.012886071582419141,1
323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005442830996535772,0.0024018118920029665,0.0,0.0,0.0,0.0,0.0,0.0,1.0917651082663822,0.04364528602014583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0696537586293905,-0.04877672938246823,0.0,0.0,0.0,0.0,0.0,0.0,0.45090445311956145,0.040861571670685146,-28.967168080167482,-1.3184517428820377,-0.0084522506999999,-0.0556656003,0.0246418133,0.0484988729,-0.0387470334,0.266097,-0.005642,3.1832164000000405e-05,0.0708076134089999,0.302727,0.049778,0.002477849284,0.091643636529,0.510134,-0.010656,0.0001135503359999,0.260236697956,0.00343509,-0.00019307,3.7276024900000025e-08,1.17998433081e-05,-0.00444848,-5.03700000000001e-05,1.978897431040001e-05,2.5371369000000104e-09,-0.00198736,0.00027594,3.9495997696000015e-06,7.614288360000008e-08,0.3746001050007195,0.006951946083172884,1
324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003999722517642104,0.0018183942376180347,0.0,0.0,0.0,0.0,0.0,0.0,1.108066552368337,0.0019345580896924777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09610046627718193,-0.031668826702308986,0.0,0.0,0.0,0.0,0.0,0.0,0.4740878526172493,0.013954508061105398,-29.521623241275044,-0.14436572854393748,-0.0087572998,-0.0554849598,0.025476725,0.0478079929,-0.0398828300999999,0.265256,-0.0008409999999999,7.072809999999675e-07,0.070360745536,0.218334,-0.084393,0.0071221784489999,0.047669735556,0.495832,-0.0143019999999999,0.0002045472039999,0.245849372224,0.00411513,0.0006800399999999,4.624544015999998e-07,1.6934294916899994e-05,-0.00413998,0.0003085,1.7139434400399993e-05,9.517225000000036e-08,-0.00222376,-0.0002363999999999,4.9451085376e-06,5.588495999999996e-08,0.37571448138775393,-0.0048138661970142035,1
325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029029972473206688,0.0013564537201522459,0.0,0.0,0.0,0.0,0.0,0.0,1.0883757061642663,-0.0584652248292736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71559988533433e-05,0.0004590966404050954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11226946488650022,-0.017903448667967763,0.0,0.0,0.0,0.0,0.0,0.0,0.47724961489748724,-0.0173481543986616,-29.08207627628572,1.5048985641443375,-0.0090621022,-0.0552980692,0.0263051796,0.0470955722,-0.0409905494,0.25453,-0.0107259999999999,0.0001150470759999,0.0647855209,0.189421,-0.028913,0.000835961569,0.035880315241,0.486054,-0.009778,9.560928400000018e-05,0.236248490916,0.00405923,-5.590000000000022e-05,3.124810000000024e-09,1.6477348192899994e-05,-0.00444046,-0.00030048,1.971768501160001e-05,9.028823040000033e-08,-0.00197499,0.00024877,3.900585500099998e-06,6.188651290000008e-08,0.3658522476237054,-0.023997935908831997,1
326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020783989429915494,0.0009958991703363962,0.0,0.0,0.0,0.0,0.0,0.0,1.0241764577629726,-0.12498146399259379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030847359247799504,0.00979733370264931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12025052486752648,-0.0070467750954548896,0.0,0.0,0.0,0.0,0.0,0.0,0.4596001260714894,-0.04544077738404437,-27.471804275789527,3.1740152478132027,-0.0093666495,-0.0551049495,0.0271269672,0.0463619317,-0.0420694114,0.270974,0.0164439999999999,0.0002704051359999,0.0734269086759999,0.237591,0.0481699999999999,0.0023203488999999,0.056449483281,0.523946,0.037892,0.001435803664,0.274519410916,0.00383209,-0.0002271399999999,5.1592579599999916e-08,1.4684913768099996e-05,-0.00444046,0.0,1.971768501160001e-05,0.0,-0.00190319,7.17999999999999e-05,3.6221321761e-06,5.155239999999986e-09,0.3403358867131792,-0.04988874553985052,1
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014646716177567564,0.000718191095280101,0.0,0.0,0.0,0.0,0.0,0.0,0.9179568692644706,-0.18072431134841516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020689604099625485,0.04125688548723874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12185149525050906,0.0013032297447152159,0.0,0.0,0.0,0.0,0.0,0.0,0.4276003601864454,-0.05938082596529249,-24.933780277165113,4.223299878567499,-0.009670933,-0.0549056225999999,0.0279418795,0.045607402,-0.0431186567999999,0.271482,0.000508,2.580640000000086e-07,0.073702476324,0.284463,0.046872,0.002196984384,0.080919198369,0.517224,-0.006722,4.518528400000008e-05,0.267520666176,0.00418798,0.00035589,1.2665769210000017e-07,1.75391764804e-05,-0.00457845,-0.00013799,2.09622044025e-05,1.9041240100000043e-08,-0.00213333,-0.00023014,4.5510968889000005e-06,5.29644196000001e-08,0.2944397157513456,-0.08243725203655118,1
328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010122739597284286,0.000506922475556919,0.0,0.0,0.0,0.0,0.0,0.0,0.7816867508673487,-0.2148821852971802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06796813887183994,0.09209012913214139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11862905802384706,0.007498042861547317,0.0,0.0,0.0,0.0,0.0,0.0,0.392384142182202,-0.056540309921963516,-22.01157575210844,4.408010474393057,-0.0099749441,-0.0547001107,0.02874971,0.0448323232,-0.0441375467,0.267927,-0.003555,1.2638025000000215e-05,0.0717848773289999,0.243463,-0.041,0.001681,0.059274232369,0.4655760000000001,-0.0516479999999999,0.0026675159039999,0.216761011776,0.00336219,-0.0008257899999999,6.819291240999997e-07,1.13043215961e-05,-0.00433135,0.0002471,1.876059282250001e-05,6.105841000000006e-08,-0.00213333,0.0,4.5510968889000005e-06,0.0,0.22529511834123633,-0.11650702204047082,1
329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000681840948358418,0.00034804586809937196,0.0,0.0,0.0,0.0,0.0,0.0,0.6313165667790569,-0.22524714648837357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1522133719529191,0.14615352777633447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11192041949513241,0.01184669104415785,0.0,0.0,0.0,0.0,0.0,0.0,0.36351829885331427,-0.04248970612015746,-19.240170820111643,3.9070797097100787,-0.0102786744,-0.0544884371999999,0.0295502539,0.0440370442999999,-0.0451253639,0.250053,-0.0178739999999999,0.0003194798759999,0.062526502809,0.1705809999999999,-0.072882,0.005311785924,0.0290978775609999,0.4082,-0.057376,0.003292005376,0.16662724,0.0022309,-0.00113129,1.2798170641000002e-06,4.9769148100000016e-06,-0.00409412,0.00023723,1.6761818574399993e-05,5.6278072900000286e-08,-0.0022905,-0.0001571699999999,5.24639025e-06,2.4702408899999962e-08,0.13501062756739338,-0.14394256265396502,1
330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00044258884637979367,0.00022985761380981892,0.0,0.0,0.0,0.0,0.0,0.0,0.481709499583367,-0.21580851105290433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26910253839635745,0.18737902798965575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10286601106496059,0.014630762741102114,0.0,0.0,0.0,0.0,0.0,0.0,0.3456798003406046,-0.025002391278570898,-16.955534071791945,3.0624966342728106,-0.0105821152,-0.0542706259,0.0303433083999999,0.0432219237,-0.0460814129999999,0.247065,-0.002988,8.92814400000011e-06,0.061041114225,0.285738,0.115157,0.013261134649,0.0816462046439999,0.476279,0.068079,0.0046347502409999,0.226841685841,0.00409253,0.0018616299999999,3.4656662568999985e-06,1.6748801800899993e-05,-0.00362571,0.0004684099999999,1.3145773004099997e-05,2.194079280999999e-07,-0.00205244,0.00023806,4.2125099536e-06,5.66725636e-08,0.030610222899950645,-0.1588215007995514,1
331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027079218962359385,0.00014283006978895398,0.0,0.0,0.0,0.0,0.0,0.0,0.343825825121356,-0.19317981018818567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4062246124147129,0.20752108394947463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09242303330011904,0.016115875005290943,0.0,0.0,0.0,0.0,0.0,0.0,0.3389317628174914,-0.009821066137382992,-15.271304283392913,2.171430624242126,-0.0108852579,-0.0540467012,0.0311286724,0.0423873288,-0.0470050209,0.242319,-0.004746,2.2524516e-05,0.058718497761,0.32858,0.042842,0.001835436964,0.1079648164,0.434338,-0.041941,0.001759047481,0.188649498244,0.00294211,-0.0011504199999999,1.3234661763999993e-06,8.6560112521e-06,-0.00431801,-0.0006922999999999,1.86452103601e-05,4.792792899999998e-07,-0.0016638999999999,0.00038854,2.76856321e-06,1.5096333160000009e-07,-0.07856557407948002,-0.15969959294283287,1
