,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0875979136463205,-0.059701215231403516,0.0,0.0,0.0,0.0,-0.11481381530285494,0.010387305848592291,0.0,0.0,0.0,0.0,0.0,0.0,0.018886648142035462,0.03864478543546508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009394108282255164,0.0038881365721312555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.759872658067376,0.7767689894947846,0.0401139068,-0.0018044731,-0.0426255538999999,-0.0575260585,-0.0374449981999999,0.06251,-0.0017207,0.0039075000999999,2.9608084900000192e-06,-0.227524,-0.0100899999999999,0.0517671705759999,0.0001018080999999,0.0510042,0.0016801,2.8227360100000128e-06,0.0026014284176399,0.00373264,-0.00020918,1.39326013696e-05,4.375627240000009e-08,-0.00319898,-6.670000000000288e-06,4.448890000000383e-11,1.02334730404e-05,-0.00258025,-8.570000000000279e-06,7.344490000000476e-11,6.657690062500001e-06,0.12339255898307584,-0.08102471385017586,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.022558515539054,-0.12616319230778741,0.0,0.0,0.0,0.0,-0.10653150440225931,0.013736134692735201,0.0,0.0,0.0,0.0,0.0,0.0,0.06401467295220972,0.08868590177312864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007071689500251159,0.0030331414916029394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.01988844338509,1.3828901763065364,0.0398973639,-0.0024056584,-0.0432277255999999,-0.0574382337,-0.0362890062,0.0565322,-0.0059777999999999,0.00319588963684,3.573409283999999e-05,-0.194919,0.0326049999999999,0.037993416561,0.0010630860249999,0.0737021,0.0226979,0.00051519466441,0.00543199954441,0.00436805,0.0006354099999999,1.90798608025e-05,4.037458680999999e-07,-0.00285734,0.00034164,1.1671788960000016e-07,8.164391875599999e-06,-0.00251692,6.33299999999999e-05,4.010688899999987e-09,6.334886286400002e-06,0.029358486199121583,-0.18459702092678362,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9156493473086478,-0.1815759460977212,0.0,0.0,0.0,0.0,-0.09651654153034323,0.015686131941930102,0.0,0.0,0.0,0.0,0.0,0.0,0.14600309821824634,0.14307080158763322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005250771556610594,0.0023255725243854415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.00892453192632,1.624014145291935,0.0396797345,-0.0030065815999999,-0.0438193022,-0.0573253817,-0.0351083085,0.0609259,0.0043936999999999,0.00371196529081,1.9304599690000007e-05,-0.231406,-0.0364869999999999,0.053548736836,0.0013313011689999,0.0591627,-0.0145394,0.00021139415236,0.0035002250712899,0.00389368,-0.00047437,1.51607439424e-05,2.250268969e-07,-0.00288664,-2.930000000000033e-05,8.584900000000194e-10,8.3326904896e-06,-0.00219543,0.00032149,1.0335582010000017e-07,4.8199128849e-06,-0.13980890798241294,-0.2945115440227382,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7789683318572861,-0.2152868271883914,0.0,0.0,0.0,0.0,-0.08561712967671854,0.016495730625861234,0.0,0.0,0.0,0.0,0.0,0.0,0.2611912947647679,0.18541559431611052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003853084111322517,0.0017576450512005817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.951594182303214,1.5765035124765259,0.0394610244,-0.0036071772999999,-0.0444001387999999,-0.0571875517,-0.0339037089,0.0518809,-0.009045,0.00269162778481,8.181202500000009e-05,-0.219725,0.0116809999999999,0.048279075625,0.0001364457609999,0.16318,0.1040173,0.01081959869929,0.0266277124,0.00507869,0.00118501,2.5793092116100008e-05,1.4042487001000006e-06,-0.00278262,0.00010402,1.0820160400000051e-08,7.7429740644e-06,-0.0020351,0.00016033,2.5705708900000063e-08,4.141632009999999e-06,-0.3754884660860025,-0.3787955932426573,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6284861455793723,-0.2252336311481779,0.0,0.0,0.0,0.0,-0.07451137742270857,0.016411431779548923,0.0,0.0,0.0,0.0,0.0,0.0,0.3974980205136256,0.20692504925340677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027922598266769106,0.001308759750328792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.993559992776227,1.3714491031976945,0.0392412397,-0.00420738,-0.0449700929999999,-0.0570248037,-0.0326760275,0.0550244,0.0031435,0.00302768459536,9.881592250000048e-06,-0.215086,0.004639,0.046261987396,2.152032100000004e-05,0.219069,0.055889,0.003123580321,0.047991226761,0.00458764,-0.00049105,2.10464407696e-05,2.411301025000008e-07,-0.00249642,0.0002861999999999,8.191043999999995e-08,6.2321128164e-06,-0.00219298,-0.00015788,2.4926094400000137e-08,4.809161280400002e-06,-0.6528117343354691,-0.42074103189282497,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4790114388303914,-0.21548632000947854,0.0,0.0,0.0,0.0,-0.06371664622807785,0.01566350810442677,0.0,0.0,0.0,0.0,0.0,0.0,0.5401878863380795,0.2071173109050697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019956375589576286,0.0009589646914242274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.196805102010064,1.1195214844738606,0.0390203863,-0.0048071244,-0.0455290250999999,-0.0568372087,-0.0314261002,0.0540083,-0.0010160999999999,0.00291689646889,1.0324592099999838e-06,-0.212948,0.002138,0.045346850704,4.571044000000005e-06,0.199402,-0.019667,0.000386790889,0.039761157604,0.00407205,-0.0005155899999999,1.65815912025e-05,2.658330480999998e-07,-0.00228467,0.00021175,4.4838062500000056e-08,5.2197170089e-06,-0.00205245,0.00014053,1.9748680900000072e-08,4.212551002499999e-06,-0.9421052737341034,-0.41998884594793046,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34142010779760157,-0.19267736167900212,0.0,0.0,0.0,0.0,-0.05360273290236147,0.014459805859086648,0.0,0.0,0.0,0.0,0.0,0.0,0.6764293237064272,0.19075863654011652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001403425380111738,0.0006899510162383066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.565368988586865,0.8863037670801577,0.0387984702,-0.0054063452,-0.0460767981,-0.0566248484,-0.0301547777999999,0.0515023,-0.002506,0.00265248690529,6.280036000000041e-06,-0.216506,-0.003558,0.046874848036,1.265936400000004e-05,0.191209,-0.008193,6.71252490000001e-05,0.036560881681,0.00534891,0.00127686,2.86108381881e-05,1.6303714596000009e-06,-0.00228467,0.0,0.0,5.2197170089e-06,-0.00198988,6.257000000000007e-05,3.915004900000009e-09,3.9596224144e-06,-1.2177870429611872,-0.38635098611132085,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2220286048845412,-0.16330816283339214,0.0,0.0,0.0,0.0,-0.0444092099426083,0.012980044043251496,0.0,0.0,0.0,0.0,0.0,0.0,0.7974763187338817,0.16438682202389604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009673722335587047,0.00048558544505041397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.074893321452347,0.697613021273534,0.0385754975,-0.006004977,-0.0466132777,-0.0563878153,-0.0288629259,0.051215,-0.0002873,0.0026229762249999,8.254129000000244e-08,-0.222865,-0.006359,0.049668808225,4.043688100000005e-05,0.183501,-0.0077079999999999,5.941326399999989e-05,0.033672617001,0.00508885,-0.00026006,2.58963943225e-05,6.763120360000018e-08,-0.00228467,0.0,0.0,5.2197170089e-06,-0.00201793,-2.804999999999995e-05,7.868024999999971e-10,4.072041484899998e-06,-1.462542221043942,-0.33295393834212306,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1232773046261738,-0.1323877978448697,0.0,0.0,0.0,0.0,-0.03626594772356673,0.011372123547541862,0.0,0.0,0.0,0.0,0.0,0.0,0.8988831210097912,0.13395098905812045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006492140206944334,0.0003321031274063298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.69390170688998,0.5545969211101882,0.0383514743,-0.0066029546,-0.0471383325,-0.0561262127,-0.0275514241,0.0575588,0.0063438,0.00331301545744,4.024379844000013e-05,-0.224009,-0.001144,0.050180032081,1.3087360000000142e-06,0.141898,-0.0416029999999999,0.001730809609,0.020135042404,0.00302272,-0.00206613,9.1368361984e-06,4.268893176899999e-06,-0.00272422,-0.0004395499999999,1.9320420249999998e-07,7.421374608399999e-06,-0.00234838,-0.00033045,1.0919720250000025e-07,5.514888624400002e-06,-1.6676432520741478,-0.27163576213922136,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04490934468009569,-0.10311567713536163,0.0,0.0,0.0,0.0,-0.029215176133455718,0.009751040676961217,0.0,0.0,0.0,0.0,0.0,0.0,0.9796346171664865,0.10375910161434047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00041908158481592244,0.00021806948484315875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.394951799965327,0.4475858829981533,0.0381264066,-0.007200213,-0.0476518338,-0.0558401546,-0.0262211651,0.0531147,-0.0044441,0.0028211713560899,1.975002481000012e-05,-0.183937,0.040072,0.033832819969,0.001605765184,0.226812,0.0849139999999999,0.0072103873959999,0.0514436833439999,0.00719519,0.0041724699999999,5.17707591361e-05,1.7409505900899994e-05,-0.00275489,-3.067e-05,9.406489e-10,7.589418912099999e-06,-0.00229749,5.089000000000005e-05,2.5897921000000052e-09,5.2784603001000015e-06,-1.831169696368017,-0.21092575298883376,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01488397512646875,-0.07714491412672031,0.0,0.0,0.0,0.0,-0.02323332987119882,0.008200284198121417,0.0,0.0,0.0,0.0,0.0,0.0,1.0409479933477552,0.07635101084328394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00025399212799444553,0.00013419944418583367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.158202595523473,0.3651813233819458,0.0379003006,-0.0077966871,-0.0481536557,-0.0555297655999999,-0.0248730547,0.0497552,-0.0033594999999999,0.00247557992704,1.1286240249999963e-05,-0.208448,-0.024511,0.043450568704,0.000600789121,0.133027,-0.0937849999999999,0.0087956262249999,0.017696182729,0.00478071,-0.00241448,2.2855188104099995e-05,5.8297136704e-06,-0.0029385,-0.00018361,3.3712632100000095e-08,8.634782249999999e-06,-0.00216164,0.00013585,1.845522250000008e-08,4.672687489599998e-06,-1.9556121469777252,-0.15583469023953334,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2882462031712101e-06,1.1434921841056673e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05859201407034969,-0.05505076027481997,0.0,0.0,0.0,0.0,-0.018251186485969666,0.006775160515565541,0.0,0.0,0.0,0.0,0.0,0.0,1.0846349508222617,0.05039232240344026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013649391339209753,7.31012628116292e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.959214568478703,0.348944300870338,0.0376731624,-0.0083923118,-0.0486436751999999,-0.0551951809999999,-0.0235080105,0.0445949,-0.0051603,0.0019887051060099,2.6628696089999995e-05,-0.229472,-0.0210239999999999,0.0526573987839999,0.0004420085759999,0.0906117,-0.0424153,0.00179905767409,0.0082104801768899,0.00290672,-0.00187399,8.449021158399997e-06,3.5118385200999994e-06,-0.00272675,0.00021175,4.4838062500000056e-08,7.4351655625e-06,-0.00212549,3.614999999999999e-05,1.3068224999999988e-09,4.5177077401e-06,-2.0446793582851046,-0.10394184749014057,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007026568576588276,0.0029705890654990086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08883233183897649,-0.03678042946198128,0.0,0.0,0.0,0.0,-0.014171263006878841,0.00550731699278551,0.0,0.0,0.0,0.0,0.0,0.0,1.1070993425789815,0.01294631537848897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.349619068620715e-05,2.8992723338168987e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.669235163676174,0.6209984759296913,0.0374449981999999,-0.0089870223,-0.0491217723,-0.0548365465,-0.0221269621,0.0513903,0.0067953999999999,0.00264096293409,4.6177461159999993e-05,-0.1799579999999999,0.0495139999999999,0.0323848817639999,0.002451636196,0.160967,0.0703553,0.00494986823809,0.0259103750889999,0.00456232,0.0016556,2.08147637824e-05,2.74101136e-06,-0.00272675,0.0,0.0,7.4351655625e-06,-0.00224728,-0.00012179,1.4832804100000025e-08,5.0502673984e-06,-2.0922184331243088,-0.03215668542413484,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009027700307481117,0.022429164538684307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1080615764320999,-0.021988560117362933,0.0,0.0,0.0,0.0,-0.010881934020527619,0.004409750996896696,0.0,0.0,0.0,0.0,0.0,0.0,1.0964236788474078,-0.04396335366073674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.08303524148894,1.13946436467834,0.0372158143,-0.0095807538,-0.0495878296,-0.0544540185,-0.0207308495,0.0496651,-0.0017251999999999,0.00246662215801,2.976315039999987e-06,-0.182752,-0.002794,0.033398293504,7.806436000000104e-06,0.170692,0.009725,9.457562500000022e-05,0.029135758864,0.00609136,0.0015290399999999,3.71046666496e-05,2.3379633216e-06,-0.00249348,0.0002332699999999,5.441489289999992e-08,6.217442510400001e-06,-0.0024123,-0.00016502,2.723160040000004e-08,5.819191290000001e-06,-2.0791193333191385,0.06862932556763472,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03982820196065519,0.06504485930020078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11846325619560677,-0.01024346802844899,0.0,0.0,0.0,0.0,-0.008265409879051484,0.003480212291745073,0.0,0.0,0.0,0.0,0.0,0.0,1.042270469117654,-0.11064648069601991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.150550863380047,1.5975066266444733,0.0369856168,-0.0101734417,-0.0500417331,-0.0540477636,-0.0193206232,0.04702,-0.0026451,0.0022108804,6.9965540100000245e-06,-0.243037,-0.0602849999999999,0.0590669833689999,0.0036342812249999,0.0493546,-0.1213374,0.01472276463876,0.00243587654116,0.0022963,-0.00379506,5.272993690000002e-06,1.4402480403599991e-05,-0.00262218,-0.0001286999999999,1.6563689999999953e-08,6.8758279524e-06,-0.00229749,0.0001148099999999,1.318133609999998e-08,5.2784603001000015e-06,-1.9927313475560358,0.17727364657584488,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1053753312153442,0.11978600804412967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12193303859951941,-0.0011288174105468802,0.0,0.0,0.0,0.0,-0.006175235860582447,0.002688936917786022,0.0,0.0,0.0,0.0,0.0,0.0,0.9445751940648859,-0.17000797627540867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.001301065448562,1.7934113081276402,0.0367544121,-0.0107650212999999,-0.0504833714,-0.0536179588,-0.0178972434,0.0490928,0.0020728,0.00241010301184,4.2964998400000285e-06,-0.213138,0.0298989999999999,0.045427807044,0.0008939502009999,0.0876747999999999,0.0383201999999999,0.0014684377280399,0.0076868705550399,0.00403583,0.0017395299999999,1.62879237889e-05,3.0259646208999982e-06,-0.00296436,-0.00034218,1.1708715240000005e-07,8.7874302096e-06,-0.00229749,0.0,0.0,5.2784603001000015e-06,-1.8385678039587314,0.26643831861206785,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20707855175246012,0.1690469596204318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12010456820273618,0.005723017780716045,0.0,0.0,0.0,0.0,-0.004560663003906075,0.002048162522925236,0.0,0.0,0.0,0.0,0.0,0.0,0.8136288674153326,-0.20941707010026614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.82719500907262,1.7149409546658991,0.0365222065,-0.0113554282,-0.0509126363999999,-0.0531647915,-0.0164616790999999,0.0563962,0.0073033999999999,0.0031805313744399,5.333965155999992e-05,-0.201413,0.011725,0.040567196569,0.000137475625,0.0797113999999999,-0.0079633999999999,6.341573955999971e-05,0.0063539072899599,0.00299858,-0.00103725,8.991482016399999e-06,1.0758875625e-06,-0.00263946,0.0003248999999999,1.0556000999999997e-07,6.966749091600002e-06,-0.00271453,-0.00041704,1.7392236160000002e-07,7.3686731209000015e-06,-1.6368539134258246,0.32009164688902964,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3358835375985426,0.20022406323698416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11438259272646754,0.010633105828781988,0.0,0.0,0.0,0.0,-0.0033278560212596587,0.0015375569786716637,0.0,0.0,0.0,0.0,0.0,0.0,0.6649992058300399,-0.22486399442500876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.781634767092964,1.4553275335170215,0.0362890062,-0.0119445982,-0.0513294226999999,-0.0526884589,-0.0150149076,0.0500526,-0.0063435999999999,0.00250526276676,4.024126095999997e-05,-0.169516,0.031897,0.028735674256,0.001017418609,0.152968,0.0732566,0.00536652944356,0.023399209024,0.00714241,0.00414383,5.10140206081e-05,1.71713270689e-05,-0.00272454,-8.507999999999996e-05,7.238606399999994e-09,7.4231182116e-06,-0.00251304,0.00020149,4.0598220100000135e-08,6.315370041599998e-06,-1.4131490699264488,0.33626166939269525,1
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4775362760262042,0.2094294874546629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10596891096140963,0.013890307261942587,0.0,0.0,0.0,0.0,-0.0023968133298705426,0.0011366604805116128,0.0,0.0,0.0,0.0,0.0,0.0,0.5141191701676862,-0.21927853932741895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.944513061390108,1.1243352498312071,0.0360548176,-0.012532467,-0.0517336283,-0.0521891688,-0.0135579139,0.0465686,-0.003484,0.00216863450596,1.2138256000000054e-05,-0.229706,-0.06019,0.052764846436,0.0036228360999999,0.0612306,-0.0917374,0.00841575055876,0.00374918637636,0.0029975,-0.00414491,8.985006250000003e-06,1.71802789081e-05,-0.00258254,0.000142,2.0164000000000057e-08,6.6695128516e-06,-0.00204552,0.0004675199999999,2.1857495039999994e-07,4.1841520704e-06,-1.190441822337448,0.32222107713062004,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6179564264763908,0.19958050222324586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09587852817739644,0.015764532004607052,0.0,0.0,0.0,0.0,-0.0017009358460143562,0.0008261844489729066,0.0,0.0,0.0,0.0,0.0,0.0,0.3729341201770732,-0.19897322328091607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.331146249695777,0.8026082420157478,0.0358196472,-0.0131189705,-0.052125154,-0.0516671386,-0.0120916898999999,0.0493755,0.0028069,0.0024379400002499,7.878687610000044e-06,-0.239777,-0.0100709999999999,0.057493009729,0.0001014250409999,0.0672952,0.0060645999999999,3.677937315999996e-05,0.00452864394304,0.00230265,-0.00069485,5.3021970225e-06,4.828165225000003e-07,-0.00282693,-0.00024439,5.972647210000008e-08,7.9915332249e-06,-0.00236379,-0.00031827,1.0129579290000019e-07,5.587503164100002e-06,-0.9851953819583547,0.2886233512841793,1
