,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
167,0.0,0.0,0.279348609857532,0.18977334444774266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4588313884777254,-0.21291909475807352,0.0,0.0,0.0,0.0,-0.0043131115135146775,0.0019472599009979458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10026339283838417,0.015128981358123943,0.0,0.0,0.538391488758912,-0.04793765842683881,-20.29912310887604,1.3150263052422833,0.0369856168,-0.0101734417,-0.0500417331,-0.0540477636,-0.0193206232,-0.027785,-0.0007871999999999,6.196838399999975e-07,0.000772006225,0.356969,0.0828829999999999,0.1274268669609999,0.0068695916889999,-0.0438714,0.0733206,0.00192469973796,0.00537591038436,-0.000598788,0.001345042,1.809137981764e-06,3.585470689440001e-07,-0.000254,-0.0001137799999999,1.2945888399999991e-08,6.4516e-08,-7.33249e-05,0.0001476270999999,2.179376065441e-08,5.3765409600100005e-09,1.5621221808509234,-0.8378895635061279,1
168,0.0,0.0,0.4174315439306249,0.20816543221413197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3235086761027029,-0.18882505066212624,0.0,0.0,0.0,0.0,-0.0031401210189520874,0.0014578891097674323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08959547462485709,0.016319934368125805,0.0,0.0,0.5118631580206408,-0.03530162278624064,-19.888206545490334,0.2156462138076421,0.0367544121,-0.0107650212999999,-0.0504833714,-0.0536179588,-0.0178972434,-0.0300211,-0.0022361,5.0001432100000055e-06,0.00090126644521,0.384379,0.0274099999999999,0.147747215641,0.0007513080999999,-0.0373143,0.0065570999999999,0.00139235698449,4.299556040999995e-05,0.0002039,0.000802688,6.443080253440001e-07,4.1575210000000014e-08,7.479450000000002e-06,0.00026147945,6.837150277230249e-08,5.5942172302500005e-11,-0.000213792,-0.0001404671,1.973100618241e-08,4.5707019264e-08,1.018163770273529,-0.7708076001602456,1
169,0.0,0.0,0.5599099130869067,0.20567798095487494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20693623725620747,-0.15897853220365032,0.0,0.0,0.0,0.0,-0.002255944248201198,0.0010746409155388966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07849623673779824,0.016529849443023343,0.0,0.0,0.4927739487223128,-0.0257270101459577,-20.094503263549072,-0.538800873394331,0.0365222065,-0.0113554282,-0.0509126363999999,-0.0531647915,-0.0164616790999999,-0.0245362,0.0054849,3.008412801000001e-05,0.00060202511044,0.313691,-0.0706879999999999,0.0984020434809999,0.0049967933439999,-0.112978,-0.0756637,0.0127640284839999,0.0057249954976899,-0.00159893,-0.00180283,3.2501960089e-06,2.5565771449e-06,-8.09481e-05,-8.842755000000001e-05,7.819431599002502e-09,6.552594893610001e-09,-0.000217275,-3.4830000000000067e-06,1.2131289000000049e-11,4.7208425625e-08,0.5326441624040861,-0.6714132041993545,1
170,0.0,0.0,0.6944465587693649,0.18751759039912977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11110224455883526,-0.12813610926312768,0.0,0.0,0.0,0.0,-0.0015962914047821838,0.0007785323355695276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06753959913375009,0.015995513596987365,0.0,0.0,0.47877363969737563,-0.019672542898163253,-20.67542375094417,-0.9429334185768661,0.0362890062,-0.0119445982,-0.0513294226999999,-0.0526884589,-0.0150149076,-0.023371,0.0011652,1.357691040000004e-06,0.0005462036409999,0.28811,-0.025581,0.0830073720999999,0.000654387561,-0.134398,-0.0214199999999999,0.018062822404,0.0004588163999999,-0.0021394,-0.00054047,2.9210782090000016e-07,4.577032360000001e-06,-6.565400000000002e-05,1.5294099999999986e-05,2.3390949480999956e-10,4.310447716000002e-09,-0.000192358,2.491700000000001e-05,6.208568890000001e-10,3.7001600164e-08,0.1200447893944481,-0.5586312166024493,1
171,0.0,0.0,0.8129193723884152,0.16024979682831514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035468324966257,-0.09925673054564131,0.0,0.0,0.0,0.0,-0.0011089297286542095,0.000552609650409291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05714667659761953,0.014933569400747712,0.0,0.0,0.46773956392850796,-0.016359711049458443,-21.42083073692965,-1.0745209934629474,0.0360548176,-0.012532467,-0.0517336283,-0.0521891688,-0.0135579139,-0.0261485,-0.0027775,7.714506250000013e-06,0.00068374405225,0.350149,0.062039,0.122604322201,0.003848837521,-0.0820463,0.0523516999999999,0.00673159534369,0.0027407004928899,-0.0007408529999999,0.001398547,1.9559337112090013e-06,5.488631676089996e-07,-9.36601e-05,-2.800609999999999e-05,7.843416372099991e-10,8.77221433201e-09,-0.000231757,-3.939899999999999e-05,1.5522812009999992e-09,5.3711307049e-08,-0.2160649311899698,-0.4462269563013234,1
172,0.0,0.0,0.9114298238753881,0.12963079421534546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021914564550867155,-0.07381304430888877,0.0,0.0,0.0,0.0,-0.0007521853128726997,0.00038225003845824646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04760168067628793,0.013534410527651834,0.0,0.0,0.45824056452962386,-0.014686721360811917,-22.18417486301011,-1.0326571332854362,0.0358196472,-0.0131189705,-0.052125154,-0.0516671386,-0.0120916898999999,-0.0186103,0.0075382,5.682445924000008e-05,0.0003463432660899,0.393992,0.043843,0.155229696064,0.001922208649,-0.0886121,-0.0065658,0.00785210426641,4.3109729640000135e-05,-0.00154387,-0.000803017,6.448363022890004e-07,2.3835345769e-06,-0.000109858,-1.619789999999999e-05,2.6237196440999964e-10,1.2068780163999998e-08,-0.000185581,4.617600000000001e-05,2.132222976000001e-09,3.4440307561000004e-08,-0.4793545301716728,-0.3426017192523542,1
173,0.0,0.0,0.9893483038610288,0.09971356687580281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06358013714376684,-0.05226731166891334,0.0,0.0,0.0,0.0,-0.0004933476581777805,0.0002551952645128224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03907146439355676,0.011957653901536377,0.0,0.0,0.449540651180243,-0.013730268511708124,-22.881998831043187,-0.9027080937320687,0.0355835012,-0.013704045,-0.052503904,-0.0511225958,-0.0106172337999999,-0.0186455,-3.520000000000606e-05,1.2390400000004263e-09,0.00034765467025,0.358404,-0.035588,0.128453427216,0.001266505744,-0.0876286999999999,0.0009834,0.0076787890636899,9.670755600000456e-07,-0.0006008319999999,0.000943038,8.893206694440001e-07,3.6099909222399993e-07,-6.71041e-05,4.27539e-05,1.82789596521e-09,4.502960236809998e-09,-0.000222989,-3.740800000000003e-05,1.3993584640000022e-09,4.972409412100001e-08,-0.6774612766047164,-0.2518408295597307,1
174,0.0,0.0,1.0481103294221419,0.07279198421449862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09213583332533817,-0.0345086175985213,0.0,0.0,0.0,0.0,-0.00030712062408442886,0.00016141340963028738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03162723621477625,0.010330098269028714,0.0,0.0,0.44139676086605734,-0.012925043413506003,-23.478648923616397,-0.7429043967726325,0.0353463861,-0.0142876266999999,-0.0528697853,-0.0505557777,-0.0091355495,-0.0255459,-0.0069003999999999,4.761552015999996e-05,0.00065259300681,0.309182,-0.0492219999999999,0.095593509124,0.0024228052839999,-0.0895563,-0.0019276,0.00802033086969,3.7156417600000584e-06,-0.000676681,-7.584900000000012e-05,5.753070801000018e-09,4.5789717576100004e-07,-3.87384e-06,6.323026e-05,3.9980657796675986e-09,1.5006636345600004e-11,-0.000218256,4.7330000000000375e-06,2.240128900000036e-11,4.763568153599999e-08,-0.8196048653752132,-0.17510785823889796,1
175,0.0,0.0,1.0892707728360689,0.04620237252800986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11000381094448647,-0.020169841948679934,0.0,0.0,0.0,0.0,-0.00017420658205202118,9.28633777114622e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025266674671227517,0.008746274795809911,0.0,0.0,0.43348480425304614,-0.013383248442421192,-23.945806828823866,-0.49700764030361394,0.0351083085,-0.0148696519,-0.0532227084,-0.0499669312999999,-0.0076476456,-0.028897,-0.0033511,1.1229871210000016e-05,0.000835036609,0.297862,-0.0113199999999999,0.088721771044,0.0001281423999999,-0.0892163,0.00034,0.00795954818569,1.1560000000000475e-07,-0.000600056,7.662500000000009e-05,5.8713906250000125e-09,3.60067203136e-07,-8.005439999999999e-05,-7.618055999999999e-05,5.803477721913599e-09,6.408706959359998e-09,-0.000204411,1.3844999999999989e-05,1.9168402499999963e-10,4.1783856921e-08,-0.9146099294567005,-0.1098954020248444,1
176,0.0,0.0,1.1079106794810876,0.0060940711055574425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11932672622299524,-0.008817281997552925,0.0,0.0,0.0,0.0,-8.006786266915573e-05,4.321663206323632e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8357114462746898e-05,0.00019127954410979984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019934825993218077,0.007271158189336652,0.0,0.0,0.4230285091734046,-0.020236027994624064,-24.103355769227296,0.16328422891554,0.0348692747,-0.0154500573,-0.0535625866,-0.0493563130999999,-0.0061545353,-0.0267274,0.0021696,4.707164160000019e-06,0.0007143539107599,0.350194,0.0523319999999999,0.1226358376359999,0.0027386382239999,-0.0457216,0.0434947,0.00209046470656,0.00189178892809,-0.000695297,-9.524100000000005e-05,9.070848081000006e-09,4.83437918209e-07,-6.90385e-05,1.1015899999999984e-05,1.2135005280999966e-10,4.7663144822500015e-09,-0.000103653,0.0001007579999999,1.0152174564e-08,1.0743944409e-08,-0.9669224009114702,-0.047503994221571845,1
177,0.0,0.0,1.091585428308232,-0.05309646371477644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12196156915415364,-4.0539583981135936e-05,0.0,0.0,0.0,0.0,-1.3879597224950638e-05,7.573115669854846e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002023943924693634,0.007011974217874145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015542574693760712,0.00594434500347726,0.0,0.0,0.40516197987670194,-0.033104805463101225,-23.600601127445174,1.3406223395024512,0.0346292913,-0.0160287797,-0.0538893367,-0.0487241892,-0.0046572348,-0.0249447,0.0017826999999999,3.178019289999993e-06,0.00062223805809,0.370565,0.020371,0.137318419225,0.000414977641,-0.0555692,-0.0098475999999999,0.00308793598864,9.697522575999995e-05,-0.0007038869999999,-8.589999999999941e-06,7.3788099999999e-11,4.95456908769e-07,-5.188970000000001e-05,1.71488e-05,2.9408134144e-10,2.692540966090001e-09,-0.000200239,-9.6586e-05,9.328855396000005e-09,4.0095657121e-08,-0.9792344018223262,0.005258402747068121,1
178,0.0,0.0,1.031064511124403,-0.11977640097737878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11950800674785812,0.006520881865456311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016192984644537542,0.034572710978285834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011981973894815959,0.0047849632558515,0.0,0.0,0.3793587398567978,-0.04226026469551926,-22.20181512497806,2.689585404305835,0.0343883648,-0.016605756,-0.0542028787,-0.0480708351,-0.0031567638,-0.0269847,-0.0020399999999999,4.1615999999999865e-06,0.0007281740340899,0.329407,-0.041158,0.1085089716489999,0.001693980964,-0.0676603,-0.0120911,0.00457791619609,0.00014619469921,-0.000612304,9.15829999999999e-05,8.387445888999981e-09,3.74916188416e-07,-0.000135426,-8.353630000000003e-05,6.978313417690001e-09,1.8340201476000004e-08,-0.000234854,-3.461500000000002e-05,1.1981982250000016e-09,5.515640131600003e-08,-0.9695306701861984,0.01852369397143083,1
179,0.0,0.0,0.9279064473140138,-0.17691474428315465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11334103125902488,0.011182601255143991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05789451190435121,0.08319063353810571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009138189115305215,0.003796676597724512,0.0,0.0,0.35116021941242875,-0.04109862791939479,-19.961884129128784,3.7821520163750737,0.0341465018,-0.0171809234,-0.0545031355999999,-0.0473965353,-0.0016541435,-0.027567,-0.0005823,3.390732900000051e-07,0.000759939489,0.312711,-0.0166959999999999,0.097788169521,0.0002787564159999,-0.0558107,0.0118496,0.00311483423449,0.00014041302016,0.000282026,0.00089433,7.998261489000002e-07,7.9538664676e-08,-5.380220000000001e-05,8.162380000000003e-05,6.6624447264400034e-09,2.89467672484e-09,-0.000206583,2.827100000000004e-05,7.992494410000021e-10,4.2676535889e-08,-0.9701672718214134,-0.016698735002691523,1
180,0.0,0.0,0.793497615760966,-0.2130155798454759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10463550372053997,0.01423014674820093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13618474892690213,0.13796033271658223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006867390627059152,0.00295536402352141,0.0,0.0,0.3274194732587784,-0.030734403506157058,-17.159598135678504,4.381245887448554,0.0339037089,-0.0177542192,-0.0547900339,-0.0467015838,-0.0001503972,-0.0330739,-0.0055069,3.0325947610000026e-05,0.00109388286121,0.359142,0.046431,0.128982976164,0.002155837761,-0.0298553,0.0259554,0.00089133893809,0.0006736827891599,0.000353242,7.121599999999998e-05,5.071718655999997e-09,1.24779910564e-07,-1.68083e-06,5.212137e-05,2.7166372106769e-09,2.8251894889e-12,-0.000179808,2.677499999999999e-05,7.169006249999991e-10,3.2330916864e-08,-1.0074043914160211,-0.0799291940559829,1
181,0.0,0.0,0.6436786917930014,-0.22522364198369804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09438112058200517,0.015931485124545695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24850830498209478,0.1820522992078438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005093172571293985,0.002262705760993141,0.0,0.0,0.31254678157205584,-0.016314107923152427,-14.14717161998836,4.469634918153143,0.0336599926,-0.018325581,-0.0550635032,-0.0459862832,0.0013534516,-0.0320453,0.0010286,1.0580179600000091e-06,0.00102690125209,0.414491,0.0553489999999999,0.171802789081,0.0030635118009999,-0.0470398,-0.0171845,0.00221274278404,0.00029530704025,-0.0008424189999999,-0.0011956609999999,1.4296052269209994e-06,7.096697715609999e-07,3.28567e-05,3.4537529999999995e-05,1.1928409785009002e-09,1.0795627348899999e-09,-0.000156336,2.3471999999999995e-05,5.509347839999996e-10,2.4440944896e-08,-1.0890475572877027,-0.14265167297029652,1
182,0.0,0.0,0.4935392772432026,-0.21716077534892414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08339141157625991,0.0165428178662128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38336867730999563,0.20578148206040625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037329043227768625,0.0017076356136344045,0.0,0.0,0.30736757746364113,-0.002703125248188665,-11.23120230433897,4.163918746792684,0.0334153597,-0.0188949465,-0.0553234766,-0.0452509454,0.0028563789,-0.0352389,-0.0031936,1.0199080960000031e-05,0.00124178007321,0.370654,-0.043837,0.1373843877159999,0.001921682569,-0.0750853999999999,-0.0280455999999999,0.0056378172931599,0.0007865556793599,-0.000777696,6.472299999999982e-05,4.189066728999977e-09,6.048110684159999e-07,-2.47963e-05,-5.7653000000000005e-05,3.323868409e-09,6.1485649369e-10,-8.905599999999998e-05,6.728000000000002e-05,4.526598400000001e-09,7.930971135999996e-09,-1.2063879390212633,-0.18516154843488794,1
183,0.0,0.0,0.3544055220212033,-0.19534643729400744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07231144996358105,0.016307842488795674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5260541505564454,0.2079439926738213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002701608805424064,0.0012695583854321452,0.0,0.0,0.3101473065945135,0.007348622921548824,-8.618932113350315,3.6218091397027754,0.0331698167,-0.0194622537,-0.0555698903,-0.0444958907,0.0043573616,-0.0314929,0.0037459999999999,1.4032515999999994e-05,0.00099180275041,0.329929,-0.040725,0.1088531450409999,0.001658525625,-0.0809381999999999,-0.0058528,0.0065509922192399,3.425526784000022e-05,-0.000611582,0.000166114,2.759386099600003e-08,3.74032542724e-07,-4.221970000000001e-05,-1.7423400000000007e-05,3.0357486756000005e-10,1.7825030680900003e-09,-0.000139509,-5.0453000000000033e-05,2.545505209000002e-09,1.9462761081000004e-08,-1.3424833133838472,-0.20089292398064548,1
184,0.0,0.0,0.2330327051234559,-0.16637725548311558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061627860081943577,0.015452851994225133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6634060983267095,0.19294949658182772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019279627678408739,0.0009286505896101502,0.0,0.0,0.31811500602866544,0.013159335772970225,-6.415310374486383,2.9832900178235904,0.0329233704,-0.0200274408,-0.0558026839,-0.0437214479999999,0.0058553778,-0.0322854,-0.0007925,6.280562500000024e-07,0.00104234705316,0.315914,-0.014015,0.099801655396,0.000196420225,-0.0895118,-0.0085736,0.00801236233924,7.350661696000024e-05,-0.00105002,-0.000438438,1.922278798440001e-07,1.1025420004e-06,9.68739e-05,0.0001390936,1.934702956096e-08,9.384552501209995e-09,-0.000173389,-3.3879999999999994e-05,1.1478543999999995e-09,3.0063745320999995e-08,-1.4799893446735433,-0.19304707980634278,1
185,0.0,0.0,0.13219807456997024,-0.13543904767013418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051682856873054114,0.014180469292160958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7862354009493092,0.16728793065564138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013533961657027935,0.0006668039318109663,0.0,0.0,0.3285841469273044,0.015342946538019656,-4.645806825372381,2.346871977941521,0.0326760275,-0.0205904462,-0.0560218003,-0.042927955,0.0073494076,-0.0252221,0.0070633,4.9890206890000125e-05,0.0006361543284099,0.379067,0.063153,0.143691790489,0.003988301409,-0.0505728,0.038939,0.00255760809984,0.001516245721,-0.000653963,0.0003960569999999,1.56861147249e-07,4.27667605369e-07,-0.000207425,-0.0003042989,9.259782054120998e-08,4.3025130625e-08,-0.0001766509999999,-3.2619999999999694e-06,1.0640643999999805e-11,3.1205575800999984e-08,-1.605736240587296,-0.16930635976918845,1
