,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q39,Q39_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,non_steady_state_outlier00,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0345924942321543,0.07942551233778838,0.0,0.0,-0.000867523867229376,0.0004378672569785025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04285599484190029,0.012694895456296342,-0.013900028083192698,-0.0776056928677094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.198293008913184,-1.5272748402606822,0.0081147314,-0.0554040028,-0.0237019104,0.0487357856,0.0374130752,0.0,0.0491365,0.0118664,0.00014081144896,0.00241439563225,0.517843,0.040525,0.268161372649,0.001642275625,0.137823,0.0527682,0.018995179329,0.0027844829312399,-0.00376657,0.0003986699999999,1.4187049564899997e-05,1.589377688999999e-07,-0.00298815,-9.43900000000002e-05,8.909472100000034e-09,8.929040422500003e-06,-0.000313355,9.4336e-05,8.899280895999997e-09,9.819135602500002e-08,0.12804734884347008,0.0388717619174499,1
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.209798296135733e-06,2.6750051444153922e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0803783451836313,0.05376524726066306,0.0,0.0,-0.0005767852630754781,0.0002965243533430601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034909439691891725,0.011077020081662564,-0.05789087210107673,-0.055436528787520686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3370613214184477,-1.104732398583762,0.0078160744999999,-0.0555689566,-0.0228742781,0.0493704321999999,0.0362527913,0.0,0.0548827,0.0057462,3.301881444e-05,0.00301211075929,0.583283,0.0654399999999999,0.340219058089,0.0042823935999999,0.135955,-0.001868,0.018483762025,3.489424000000032e-06,-0.0037475,1.906999999999993e-05,1.404375625e-05,3.6366489999999765e-10,-0.00317079,-0.00018264,3.335736959999999e-08,1.0053909224100003e-05,-0.00020318,0.000110175,1.2138530625000008e-08,4.12821124e-08,0.15355804358305603,0.03563531997201794,1
276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009259818485869627,0.00372576199886874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1058937223415575,0.018445625077346046,0.0,0.0,-0.0003669826745695824,0.00019181489487182297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028055369860114306,0.009463345202889332,-0.08836487074890402,-0.037095798514204165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6773679549700997,-0.9628263462376349,0.007517204,-0.055727837,-0.0220410206999999,0.0499834952,0.0350677441,0.0,0.0486724,-0.0062103,3.8567826090000034e-05,0.00236900252176,0.545728,-0.037555,0.297819049984,0.001410378025,0.0963992,-0.0395558,0.0092928057606399,0.00156466131364,-0.00388517,-0.0001376699999999,1.50945459289e-05,1.895302889999997e-08,-0.00310173,6.906000000000013e-05,4.769283600000018e-09,9.6207289929e-06,-0.000125256,7.7924e-05,6.072149775999999e-09,1.5689065535999994e-08,0.17490705888344865,0.02623542765631664,1
277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010469011412145172,0.025064002169935453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0998514178341177,-0.03635545181912145,0.0,0.0,-0.0002168162181120013,0.00011501346286375853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022260537631179217,0.007931970003180067,-0.10778322812617559,-0.022241412334001898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8049527694597345,-1.689620921741419,0.0072181281999999,-0.0558806265,-0.0212023431,0.0505747067,0.0338587432,0.0,0.0357932,-0.0128792,0.00016587379264,0.0012811531662399,0.479557,-0.066171,0.229974916249,0.004378601241,0.0597661999999999,-0.036633,0.0035719986624399,0.001341976689,-0.00388517,0.0,1.50945459289e-05,0.0,-0.00326542,-0.00016369,2.6794416100000063e-08,1.0662967776400002e-05,-0.0001618039999999,-3.654799999999999e-05,1.3357563039999992e-09,2.6180534416e-08,0.18504974966177495,0.0038573007388429115,1
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04373980959964221,0.06925495799606243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0511139822549336,-0.10276124385488743,0.0,0.0,-0.00011016903904127524,5.920940479538363e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017449410463189607,0.006533562663882669,-0.11833501772454956,-0.01044210565195599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019626551385633927,-3.446249265268959,0.0069188551,-0.0560273083999999,-0.0203584515,0.0511438082,0.0326266143,0.0,0.0385703,0.0027771,7.712284410000025e-06,0.00148766804209,0.547087,0.06753,0.2993041855689999,0.0045603009,0.116371,0.0566048,0.0135422096409999,0.00320410338304,-0.00331695,0.0005682199999999,1.10021573025e-05,3.228739683999999e-07,-0.00328118,-1.5759999999999646e-05,2.4837759999998877e-10,1.0766142192399997e-05,-0.000181963,-2.0159000000000005e-05,4.0638528100000035e-10,3.3110533368999995e-08,0.17505094407770522,-0.030191675335479812,1
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11232195762874606,0.12419519744072277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9582309167941789,-0.16381446083806722,0.0,0.0,-3.499120721830479e-05,1.9021549638669966e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0135210003601927,0.005296021587439477,-0.12192123097585285,-0.0012807755197405354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.189531809525199,-5.668650957749671,0.0066193929,-0.0561678667999999,-0.0195095535,0.0516905509999999,0.0313721991,0.0,0.0428568,0.0042865,1.8374082250000048e-05,0.00183670530624,0.656987,0.1099,0.431631918169,0.01207801,0.124615,0.008244,0.015528898225,6.796353600000003e-05,-0.00308975,0.0002271999999999,9.5465550625e-06,5.161983999999996e-08,-0.00327999,1.1899999999998715e-06,1.4160999999996946e-12,1.07583344001e-05,-0.000239154,-5.719100000000002e-05,3.2708104810000037e-09,5.719463571600002e-08,0.14033872279293177,-0.06657757637424082,1
280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21666245260526198,0.17234855596463033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8304765660650191,-0.20597856618448793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010362367022041128,0.004229505359500136,-0.12018020221055058,0.005611184786635333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.839363201992601,-7.5937855071019955,0.0063197499,-0.0563022862,-0.0186558578,0.052214696,0.0300963545,0.0,0.0431816,0.0003247999999999,1.0549503999999557e-07,0.00186465057856,0.640653,-0.0163339999999999,0.4104362664090001,0.0002667995559999,0.0854853,-0.0391296999999999,0.00730773651609,0.00153113342209,-0.00353865,-0.0004488999999999,1.25220438225e-05,2.0151120999999992e-07,-0.00338685,-0.0001068599999999,1.1419059599999969e-08,1.14707529225e-05,-0.0001273879999999,0.000111766,1.2491638756000011e-08,1.6227702543999994e-08,0.08329107267712306,-0.09547264707028698,1
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34706429141687617,0.2017807165116992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6831003096943988,-0.2242302328566745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007847408965293727,0.0033250557937269036,-0.11452077982472877,0.010555610995165143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.512855658454411,-8.719295712325733,0.0060199342,-0.0564305519,-0.0177975743,0.052716014,0.0287999519,0.0,0.0347450999999999,-0.0084365,7.117453225000012e-05,0.0012072219740099,0.554994,-0.085659,0.308018340036,0.007337464281,0.0593509,-0.0261344,0.00352252933081,0.00068300686336,-0.00402002,-0.00048137,1.61605608004e-05,2.317170769000001e-07,-0.00332919,5.765999999999974e-05,3.32467559999997e-09,1.10835060561e-05,-0.000195193,-6.780500000000002e-05,4.597518025000002e-09,3.8100307249e-08,0.01142976316559155,-0.11152170869429605,1
282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48910915037600144,0.20927034407755968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5317755662151746,-0.220852826660646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005850836287929032,0.0025624497335636283,-0.10614846321487584,0.013841838912391545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.598550565073825,-8.921188373197088,0.0057199541,-0.0565526499,-0.0169349141999999,0.0531942859,0.0274838769,0.0,0.0329644,-0.0017806999999999,3.170892489999986e-06,0.0010866516673599,0.509994,-0.045,0.2600938800359999,0.002025,0.036044,-0.0233069,0.001299169936,0.00054321158761,-0.00388517,0.00013485,1.50945459289e-05,1.8184522500000042e-08,-0.00321195,0.00011724,1.3745217600000053e-08,1.03166228025e-05,-0.000145698,4.949500000000001e-05,2.449755025000001e-09,2.1227907204e-08,-0.06604932199939301,-0.1143756854622986,1
283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6289057051945822,0.1981290289837591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38895893968485373,-0.20193610264692552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0043118758524363,0.0019467544404568266,-0.09608172601256078,0.015740053567403767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.516428680064198,-8.35082941441695,0.0054198176,-0.056668567,-0.0160680895,0.0536493026,0.0261490284,0.0,0.0446564,0.011692,0.000136702864,0.00199419406096,0.552125,0.042131,0.304842015625,0.001775021161,0.113675,0.0776309999999999,0.012922005625,0.006026572161,-0.00301212,0.0008730499999999,9.0728668944e-06,7.622163024999997e-07,-0.00318406,2.789000000000004e-05,7.778521000000019e-10,1.0138238083599997e-05,-0.000195857,-5.015900000000003e-05,2.5159252810000027e-09,3.835996444900001e-08,-0.14128674894150545,-0.10677761945599996,1
284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7561318329200184,0.17460212589628823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26257383204625295,-0.17425269294288173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031391847988704183,0.001457490517749468,-0.08516164407359285,0.01650823166963991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.843435391042085,-7.279029000156931,0.005119533,-0.0567782904,-0.0151973134,0.0540808651999999,0.0247963183,0.0,0.0484184,0.003762,1.4152644000000011e-05,0.00234434145856,0.6218600000000001,0.0697350000000001,0.3867098596000001,0.004862970225,0.126133,0.0124579999999999,0.015909533689,0.0001552017639999,-0.00301212,0.0,9.0728668944e-06,0.0,-0.00308809,9.596999999999992e-05,9.210240899999982e-09,9.5362998481e-06,-0.000185571,1.028600000000003e-05,1.058017960000006e-10,3.4436596041000004e-08,-0.2087008111131082,-0.09270063826743805,1
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8648603986221458,0.14503416122604748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15632780369486557,-0.14342848910730205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022552423592952877,0.0010743309775874974,-0.07405952745894272,0.016392315596188665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.344962180309025,-5.9757532579278365,0.0048191085,-0.056881808,-0.0143228001,0.054488785,0.0234266705,0.0,0.0510513,0.0026329,6.932162410000003e-06,0.00260623523169,0.6459560000000001,0.024096,0.4172591539360001,0.000580617216,0.0928098,-0.0333231999999999,0.00861365897604,0.0011104356582399,-0.00350255,-0.00049043,1.22678565025e-05,2.4052158490000005e-07,-0.00320468,-0.00011659,1.3593228100000044e-08,1.02699739024e-05,-1.37825e-05,0.0001717884999999,2.9511288732249992e-08,1.8995730625000003e-10,-0.26533947146925047,-0.07579759804534122,1
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9529781986977361,0.11437444404927055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07079107101932505,-0.11330306238692918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015957704401042595,0.0007782944523963912,-0.06328639659730659,0.01562178379702133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.947310163528655,-4.648259668759985,0.0045185524,-0.0569791087,-0.0134447647,0.0548728837,0.0220410206999999,0.0,0.0484139,-0.0026373999999999,6.95587875999999e-06,0.00234390571321,0.58126,-0.064696,0.3378631876,0.004185572416,0.0624297,-0.0303801,0.00389746744209,0.00092295047601,-0.0039573,-0.00045475,1.5660223290000008e-05,2.0679756250000026e-07,-0.00296388,0.0002408,5.7984640000000096e-08,8.7845846544e-06,-8.32395e-05,-6.9457e-05,4.8242748490000005e-09,6.928814360250001e-09,-0.3103688576477857,-0.05874113009896166,1
287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0210376378675656,0.0857764576609295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00459506557175258,-0.08603514368318285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011085467129587066,0.0005524292743804205,-0.05320633984279698,0.014403431109648304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.68726733646722,-3.42585823343454,0.0042178728,-0.0570701817999999,-0.0125634229,0.0552329934,0.0206403152,0.0,0.0509294,0.0025155,6.327740250000019e-06,0.00259380378436,0.561898,-0.0193619999999999,0.315729362404,0.0003748870439999,0.0786928,0.0162630999999999,0.0061925567718399,0.0002644884216099,-0.00389535,6.19500000000003e-05,1.51737516225e-05,3.837802500000036e-09,-0.00291515,4.8729999999999874e-05,2.3746128999999864e-09,8.4980995225e-06,-0.000285812,-0.0002025725,4.1035617756250025e-08,8.168849934400003e-08,-0.3443500504817603,-0.04313388949241831,1
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0709863140940847,0.06016182127817444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04458483686514424,-0.06253108483484636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007519062541845674,0.00038211481286360853,-0.04405401017245281,0.012915727231933249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.65791004202187,-2.3446855007354825,0.0039170779,-0.0571550173,-0.0116789915999999,0.0555689566,0.019225511,0.0,0.0325514,-0.018378,0.000337750884,0.00105959364196,0.543068,-0.01883,0.294922852624,0.0003545689,0.0697765,-0.0089162999999999,0.00486875995225,7.950040568999955e-05,-0.00381834,7.70100000000002e-05,1.45797203556e-05,5.930540100000028e-09,-0.0024957,0.00041945,1.759383025000004e-07,6.228518489999998e-06,-9.19172e-05,0.0001938948,3.7595193467040016e-08,8.448771655839999e-09,-0.36854658492875214,-0.029509979725113825,1
289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1021300550148028,0.02860782133178702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07936539984503983,-0.04291808847472619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004931460850465594,0.0002550949633408015,-0.03595524524270307,0.011305226750547319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.846405273664296,-1.0486127596518304,0.0036161761,-0.0572336059,-0.0107916883,0.0558806265,0.0177975743,0.0,0.0233434,-0.0092079999999999,8.478726399999995e-05,0.00054491432356,0.549551,0.006483,0.302006301601,4.202928900000021e-05,0.0650997,-0.0046768,0.00423797094009,2.187245824000021e-05,-0.00368404,0.0001342999999999,1.35721507216e-05,1.8036489999999988e-08,-0.00216497,0.0003307299999999,1.0938233289999975e-07,4.6870951009e-06,-0.000135103,-4.31858e-05,1.8650133216400004e-09,1.8252820609e-08,-0.38348539391784087,-0.015152637387891656,1
290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1048907087608053,-0.021593214079209208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10228129900443911,-0.026925645983724142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00030697621253393195,0.0001613397564797414,-0.028949153884137595,0.009685590827928456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.885858095813916,0.9692578100100482,0.0033151753999999,-0.0573059391,-0.0099017312,0.0561678667999999,0.0163574807,0.0,0.0280744,0.0047309999999999,2.238236099999999e-05,0.00078817193536,0.541009,-0.008542,0.2926907380809999,7.296576400000084e-05,0.103477,0.0383773,0.0107074895289999,0.00147281715529,-0.00291687,0.00076717,8.508130596899999e-06,5.885498089000003e-07,-0.00203377,0.0001312,1.721344000000004e-08,4.136220412899998e-06,-0.00024165,-0.000106547,1.1352263209e-08,5.83947225e-08,-0.38693374216362514,0.0039310952104992525,1
291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0669748384589524,-0.08666509485721159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11561940691771293,-0.014136662992655438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017410393051953948,9.280980299927799e-05,-0.023009917992461756,0.008139076244034281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.29923634876027,3.5633644638343083,0.0030140841,-0.057372009,-0.009009339,0.0564305519,0.0149062137,0.0,0.0368297,0.0087552999999999,7.665527808999995e-05,0.0013564268020899,0.577708,0.036699,0.333746533264,0.001346816601,0.221741,0.118264,0.049169071081,0.013986373696,-0.00164895,0.00126792,2.7190361025e-06,1.6076211263999995e-06,-0.00135274,0.0006810299999999,4.638018608999997e-07,1.8299055076e-06,-0.000335537,-9.388699999999996e-05,8.814768768999993e-09,1.1258507836899997e-07,-0.375741905284471,0.026724681419517657,1
292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9841857062272776,-0.15051210229688342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12137693548154994,-0.004122672455776354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.999544004459356e-05,4.317801012378538e-05,-0.01806683504588428,0.006719924489929242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.92755870750811,6.09994713755064,0.0027129104,-0.0574318083,-0.0081147314,0.056668567,0.0134447647,0.0,0.0383367,0.0015069999999999,2.271048999999984e-06,0.0014697025668899,0.5721890000000001,-0.0055189999999999,0.3274002517210001,3.0459360999999348e-05,0.219996,-0.0017449999999999,0.048398240016,3.0450249999999883e-06,-0.00101098,0.0006379699999999,1.0220805604000002e-06,4.070057208999998e-07,-0.00099265,0.00036009,1.296648081e-07,9.853540225000002e-07,-0.000220596,0.0001149409999999,1.3211433480999991e-08,4.8662595216e-08,-0.3491461046767567,0.04843446516707456,1
293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8635317528557181,-0.197998890123076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12127769978827621,0.0035024377188224006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.382886667611593e-05,7.5455088036676744e-06,-0.01402158755183484,0.00545891840676691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.05340609405007,7.98246529089493,0.0024116627,-0.0574853304,-0.0072181281999999,0.056881808,0.0119741318999999,0.0,0.0331640999999999,-0.0051725999999999,2.6755790759999995e-05,0.0010998575288099,0.561873,-0.0103160000000001,0.315701268129,0.000106419856,0.238975,0.018979,0.057109050625,0.0003602024409999,-0.00166147,-0.0006504899999999,2.7604825609e-06,4.231372400999998e-07,-0.0013199,-0.00032725,1.0709256250000005e-07,1.7421360100000004e-06,-0.000434214,-0.000213618,4.5632649924000025e-08,1.8854179779600006e-07,-0.30973002984719755,0.06454018270120884,1
294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7193709200107079,-0.22200077164039733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11680511943067215,0.00907505599326658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010762221886646052,0.004368397616195413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.248834082485825,8.930719824836206,0.002110349,-0.0575325696999999,-0.0063197499,0.0570701817999999,0.01049532,0.0,0.0347388,0.0015747,2.4796800900000167e-06,0.00120678422544,0.578375,0.016502,0.3345176406249999,0.000272316004,0.175729,-0.063246,0.030880681441,0.004000056516,-0.00240204,-0.0007405699999999,5.769796161599999e-06,5.484439248999998e-07,-0.00148344,-0.0001635399999999,2.6745331599999933e-08,2.2005942336e-06,-0.000562034,-0.0001278199999999,1.6337952399999992e-08,3.15882217156e-07,-0.26239953683788186,0.07303128178657611,1
