,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
343,0.0,0.0,0.0,0.0,1.1057672953754603,-0.018061452231822647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1140475446799252,-0.015980735108741984,-0.0002976018392766339,0.00015655441387654967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02322552254683156,0.008198150681290903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363073734866035,-0.00941383701772595,48.84124157196361,-0.14776189899730513,-0.0126792234,-0.0520607844,0.0355835012,0.0364057303,-0.0516002971,0.00490422,0.00150802,2.2741243204000004e-06,2.40513738084e-05,0.4306,0.0385419999999999,0.0014854857639999,0.18541636,-0.146899,0.0309589999999999,0.021579316201,0.0009584596809999,-0.000932963,0.000182467,3.3294206088999995e-08,8.704199593690001e-07,-0.000962764,0.000105046,9.26914519696e-07,1.1034662116000005e-08,-0.000281762,-0.0001925179,7.9389824644e-08,3.706314182041002e-08,0.933502975091868,-0.01564355349129006,1
344,0.0,0.0,0.0,0.0,1.0705061144681198,-0.08264506828242686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12089252000527237,-0.005551130659243889,-0.00016744227181468725,8.933017215095487e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01824474132397155,0.006773233541914153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349200529075148,-0.030289511786605747,47.68822778133381,-3.1293821692111794,-0.0129724761,-0.0517997658,0.0362890062,0.0354650644,-0.0522528282,0.00965115,0.00474693,2.253334442490001e-05,9.31446963225e-05,0.471645,0.041045,0.001684692025,0.222449006025,-0.101643,0.045256,0.010331299449,0.002048105536,-0.0008946469999999,3.831600000000005e-05,1.4681158560000034e-09,8.003932546089998e-07,-0.0008701759999999,9.258800000000022e-05,7.572062709759995e-07,8.572537744000041e-09,-5.93484e-05,0.0002224136,3.52223258256e-09,4.9467809464960014e-08,0.9036956737555318,-0.06912843145646312,1
345,0.0,0.0,0.0,0.0,0.9902952233101723,-0.14704964362546757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12162262845957003,0.00243146064571792,-7.529678951431092e-05,4.0670361639913255e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014166028030906181,0.005505627355115635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3204117262613182,-0.05195871802115488,44.5080680007684,-5.9982599150143985,-0.0132653756,-0.0515331044,0.0369856168,0.0345089455,-0.0528697853,0.00591182,-0.00373933,1.3982588848900004e-05,3.49496157124e-05,0.475451,0.003806,1.448563600000024e-05,0.226053653401,-0.113173,-0.01153,0.012808127929,0.0001329408999999,-0.000682105,0.0002125419999999,4.517410176399996e-08,4.65267231025e-07,-0.000914337,-4.416100000000024e-05,8.360121495689998e-07,1.950193921000021e-09,-0.0001584229999999,-9.907459999999998e-05,2.5097846929e-08,9.815776365159996e-09,0.8369745928039083,-0.12179508721453768,1
346,0.0,0.0,0.0,0.0,0.8715394568781251,-0.19580029368227136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1177574632318744,0.008310809223235542,-1.0538416203792372e-05,5.753600155001462e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010877745442483745,0.004408306428731372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27858514117033617,-0.0684852702538958,39.61791450965637,-8.159513919353401,-0.0135579139,-0.0512608293,0.0376731624,0.0335377902999999,-0.0534507485,0.00979845,0.00388663,1.5105892756900002e-05,9.60096224025e-05,0.449079,-0.026372,0.000695482384,0.201671948241,-0.155497,-0.042324,0.024179317009,0.001791320976,-0.00101635,-0.000334245,1.1171972002500005e-07,1.0329673225e-06,-0.000988762,-7.442500000000002e-05,9.77650292644e-07,5.539080625000005e-09,-8.248399999999999e-05,7.593899999999999e-05,6.803610255999997e-09,5.766731720999999e-09,0.738830362701729,-0.16150081976869268,1
347,0.0,0.0,0.0,0.0,0.7283223227865616,-0.221243786918578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11060146894667262,0.0123905498788981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008262034970660654,0.003478965791182952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22854705707596062,-0.07687751485805845,33.62919963999685,-9.325442585221074,-0.0138500829,-0.0509829701,0.0383514743,0.0325520219,-0.0539953221999999,0.00471854,-0.00507991,2.58054856081e-05,2.22646197316e-05,0.409355,-0.0397239999999999,0.0015779961759999,0.167571516025,-0.186751,-0.031254,0.034875936001,0.000976812516,-0.00128613,-0.0002697799999999,7.278124839999992e-08,1.6541303769e-06,-0.00102801,-3.924800000000019e-05,1.0568045601000003e-06,1.540405504000015e-09,-0.000278077,-0.0001955929999999,7.7326817929e-08,3.8256621649000004e-08,0.6207408504528239,-0.1822633548553591,1
348,0.0,0.0,0.0,0.0,0.576682844524725,-0.22380765299812921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1012650210555303,0.014949111172183858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0061726136143811705,0.002687919035967112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17596695369555504,-0.07720785669845012,27.21979244046847,-9.524526003753229,-0.0141418747,-0.0506995571999999,0.0390203863,0.0315520698,-0.0545031355999999,0.00955348,0.0048349399999999,2.3376644803599997e-05,9.12689801104e-05,0.436083,0.0267279999999999,0.0007143859839999,0.1901683828889999,-0.169668,0.0170829999999999,0.028787230224,0.0002918288889999,-0.000901874,0.0003842559999999,1.4765267353599976e-07,8.133767118760003e-07,-0.0007312659999999,0.000296744,5.347499627559996e-07,8.80570015360003e-08,-0.000263578,1.4499000000000011e-05,6.9473362084e-08,2.102210010000004e-10,0.49569259984688524,-0.1845006005216915,1
349,0.0,0.0,0.0,0.0,0.43027644021897665,-0.20881742902091333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09067683127492103,0.01625015580946896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0045586497392817405,0.0020473452098476574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1256403597017902,-0.07136919711376634,20.96765794917002,-8.978591096903088,-0.0144332814,-0.0504106213999999,0.0396797345,0.0305383698,-0.0549738430999999,0.00700224,-0.00255124,6.5088255375999975e-06,4.90313650176e-05,0.4775100000000001,0.041427,0.001716196329,0.2280158001,-0.108865,0.060803,0.011851588225,0.003697004809,-0.0007938259999999,0.000108048,1.1674370304000098e-08,6.301597182759997e-07,-0.000898115,-0.000166849,8.06610553225e-07,2.783858880100009e-08,-8.16734e-05,0.0001819046,6.6705442675600014e-09,3.308928350115998e-08,0.37478128613551526,-0.17253287644472584,1
350,0.0,0.0,0.0,0.0,0.2984072700753708,-0.1830957387477294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07959200566498188,0.016545969120925944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033263276384402443,0.0015369107619668488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08080835128948076,-0.06183108352596252,15.271430511988026,-7.967647079819643,-0.014724295,-0.0501161942,0.0403293572,0.0295113633999999,-0.0554071242,0.00943328,0.00243104,5.9099554816000025e-06,8.89867715584e-05,0.489097,0.0115869999999999,0.0001342585689999,0.239215875409,-0.110233,-0.0013679999999999,0.012151314289,1.871423999999984e-06,-0.000895139,-0.000101313,1.0264323969000046e-08,8.01273829321e-07,-0.000710526,0.0001875889999999,5.048471966760001e-07,3.5189632920999975e-08,-0.00015886,-7.71866e-05,2.52364996e-08,5.957771219560001e-09,0.2655527570372883,-0.15183336526726326,1
351,0.0,0.0,0.0,0.0,0.18595170344345405,-0.15272545046487854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06860022417894344,0.016074983225095478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002395665360439208,0.001136156762911798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04310843021402677,-0.05079186407633777,10.34813050340272,-6.741810513371223,-0.0150149076,-0.0498163076,0.0409690953,0.0284714983,-0.0558026839,0.00952036,8.70799999999998e-05,7.582926399999964e-09,9.06372545296e-05,0.447645,-0.041452,0.001718268304,0.200386046025,-0.1448329999999999,-0.0345999999999999,0.0209765978889999,0.0011971599999999,-0.00128613,-0.0003909909999999,1.5287396208099998e-07,1.6541303769e-06,-0.000962762,-0.0002522359999999,9.26910668644e-07,6.362299969599991e-08,-9.84782e-05,6.038180000000001e-05,9.69795587524e-09,3.645961771240001e-09,0.17199970821083052,-0.12728490990677316,1
352,0.0,0.0,0.0,0.0,0.09429019137146918,-0.12209469800919347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05813702444212079,0.015056110497545457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001700082280915393,0.0008257969554670074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012919906743162372,-0.0398220004045542,6.270390087287182,-5.4834485116794,-0.0153051112999999,-0.0495109944,0.0415987919,0.0274192274,-0.0561602528,0.00954957,2.921e-05,8.532241e-10,9.11942871849e-05,0.438373,-0.009272,8.596998400000004e-05,0.192170887129,-0.135892,0.0089409999999999,0.018466635664,7.99414809999991e-05,-0.000683637,0.000602493,3.629978150489999e-07,4.6735954776900006e-07,-0.00136095,-0.000398188,1.852184902500001e-06,1.5855368334400045e-07,-9.94805e-05,-1.0022999999999957e-06,9.89636988025e-09,1.0046052899999908e-12,0.09530382469577606,-0.10242196054445801,1
353,0.0,0.0,0.0,0.0,0.022518245125885232,-0.09382852714763495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048499293149403384,0.013682568779595217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011852969425612092,0.0005884837535758753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010187379362279762,-0.029840192733911548,3.0148583251834236,-4.3042564005178265,-0.0155948982,-0.0492002877,0.0422182928,0.0263550094,-0.0564795876999999,0.00977703,0.00022746,5.173805160000023e-08,9.559031562090002e-05,0.406044,-0.0323289999999999,0.0010451642409999,0.164871729936,-0.152617,-0.0167249999999999,0.023291948689,0.0002797256249999,-0.00103386,-0.000350223,1.22656149729e-07,1.0688664995999998e-06,-0.0008850269999999,0.000475923,7.832727907289998e-07,2.265027019290006e-07,-0.000159707,-6.022650000000001e-05,2.5506325849000004e-08,3.6272313022500013e-09,0.03480001984602521,-0.07937477853275059,1
354,0.0,0.0,0.0,0.0,-0.03148680671664414,-0.06915698662034135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03986450764916815,0.012117142758404552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008078665599841158,0.0004091693470782136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027059692847173654,-0.021252818358435913,0.5050796214406235,-3.2595963675984745,-0.0158842603,-0.0488842215,0.042827446,0.0252793077999999,-0.0567604709999999,0.00999207,0.0002150399999999,4.6242201599999864e-08,9.98414628849e-05,0.453952,0.047908,0.002295176464,0.206072418304,-0.120634,0.031983,0.0145525619559999,0.001022912289,-0.00110967,-7.581000000000016e-05,5.747156100000023e-09,1.2313675089000003e-06,-0.000911745,-2.671800000000012e-05,8.312789450250002e-07,7.138515240000062e-10,-0.000138714,2.099300000000002e-05,1.9241573796e-08,4.407060490000008e-10,-0.011172733261062134,-0.05915981371131293,1
355,0.0,0.0,0.0,0.0,-0.07030529986003405,-0.048395011908209475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03231231393804389,0.0104898815763914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005335965397190317,0.0002751795943378652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03868170387667386,-0.014134556273601849,-1.3576009871843318,-2.367338286840536,-0.0161731899,-0.0485628300999999,0.0434261022,0.0241925915,-0.0570027116,0.0096201,-0.0003719699999999,1.3836168089999946e-07,9.254632401000004e-05,0.476748,0.0227959999999999,0.0005196576159999,0.227288655504,-0.110688,0.0099459999999999,0.012251833344,9.892291599999966e-05,-0.000998579,0.000111091,1.2341210281000049e-08,9.971600192409998e-07,-0.0007211449999999,0.0001906,5.200501110249996e-07,3.6328360000000114e-08,-2.10639e-05,0.0001176501,4.4368788321e-10,1.3841546030009997e-08,-0.04466269911729097,-0.04205932618204625,1
356,0.0,0.0,0.0,0.0,-0.09652161524154432,-0.0313589002923475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025846678722634766,0.008898406624480213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003359753318517953,0.00017610036158490907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04601410098601158,-0.008384394594506682,-2.675206741092891,-1.624304065485151,-0.0164616790999999,-0.0482361485,0.0440141148,0.0230953339,-0.0572061445,0.00959927,-2.0830000000001195e-05,4.3388890000004973e-10,9.21459845329e-05,0.458786,-0.0179619999999999,0.0003226334439999,0.210484593796,-0.1388059999999999,-0.0281179999999999,0.0192671056359999,0.0007906219239999,-0.000998899,-3.200000000000511e-07,1.0240000000003273e-13,9.977992122009998e-07,-0.000952569,-0.000231424,9.07387699761e-07,5.3557067776000075e-08,-0.000206774,-0.0001857101,4.275548707600001e-08,3.4488241242010004e-08,-0.06773977857481865,-0.02795149305973942,1
357,0.0,0.0,0.0,0.0,-0.11250537113292486,-0.017656592305545806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02041696857123777,0.007410438202946608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019473051248440103,0.00010355484124520866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1638915091332092e-08,1.162844318150216e-07,0.0,0.0,-0.04991890860556456,-0.0038336497470715138,-3.543600677850519,-1.017824271704574,-0.0167497199,-0.0479042124,0.0445913396,0.0219880131,-0.0573706312,0.00712513,-0.00247414,6.121368739599998e-06,5.0767477516900015e-05,0.420016,-0.0387699999999999,0.0015031128999999,0.176413440256,-0.167053,-0.028247,0.027906704809,0.000797893009,-0.00128613,-0.000287231,8.2501647361e-08,1.6541303769e-06,-0.000958955,-6.386000000000153e-06,9.19594692025e-07,4.0780996000001926e-11,-0.000165314,4.146e-05,2.7328718596e-08,1.7189316e-09,-0.08231631488132926,-0.016541115241542243,1
358,0.0,0.0,0.0,0.0,-0.12034044748226241,-0.006854410967866901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01593669956425423,0.006067862578028107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.45568273078816e-05,5.092975553228768e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025439108867887487,0.0012731377667948727,0.0,0.0,-0.05129838338310849,-0.0011025025991044167,-4.045216371745536,-0.5141341693427707,-0.0170373046,-0.0475670579999999,0.0451576352,0.0208711116,-0.0574960598,0.00932881,0.0022036799999999,4.856205542399999e-06,8.70266960161e-05,0.427613,0.007597,5.771440900000031e-05,0.182852877769,-0.171389,-0.004336,0.029374189321,1.880089600000005e-05,-0.00105608,0.0002300499999999,5.2923002499999946e-08,1.1153049664e-06,-0.000938852,2.0103000000000048e-05,8.814430779040001e-07,4.0413060900000193e-10,-0.000264657,-9.9343e-05,7.0043327649e-08,9.869031649e-09,-0.0900130524648598,-0.007129259570808356,1
359,0.0,0.0,0.0,0.0,-0.1218292767374642,0.0014487088844070913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012299195069512646,0.0048916001737019975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4034811672325347e-05,1.309027602513942e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005374726491708308,0.015105926885210055,0.0,0.0,-0.05366639403931114,-0.007091040642114453,-4.189373177632512,0.06454531503081558,-0.0173244253,-0.0472247217999999,0.0457128626,0.0197451161,-0.0575823448,0.00943119,0.00010238,1.0481664400000177e-08,8.894734481610003e-05,0.474004,0.0463909999999999,0.0021521248809999,0.224679792016,-0.115683,0.055706,0.013382556489,0.003103158436,-0.0008772759999999,0.000178804,3.197087041600006e-08,7.696131801759999e-07,-0.00085997,7.888199999999995e-05,7.395484009000002e-07,6.2223699239999935e-09,-0.000113438,0.000151219,1.2868179844e-08,2.2867185961000004e-08,-0.0909859184489044,0.003824607743939142,1
360,0.0,0.0,0.0,0.0,-0.11852381209851373,0.007603256151290174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009389862937154644,0.0038866242430884417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0288728279885702,0.05219015816012861,0.0,0.0,-0.066013145631232,-0.028349942800987946,-3.847147470762264,0.8858403742747952,-0.0176110741,-0.0468772413,0.046256886,0.0186105170999999,-0.0576294275,0.00972933,0.0002981399999999,8.88874595999993e-08,9.46598622489e-05,0.508782,0.0347779999999999,0.0012095092839999,0.258859123524,-0.0943707,0.0213122999999999,0.00890582901849,0.0004542141312899,-0.000704572,0.0001727039999999,2.9826671615999964e-08,4.96421703184e-07,-0.000909013,-4.904300000000002e-05,8.263046341690001e-07,2.4052158490000023e-09,-7.118160000000001e-06,0.00010631984,5.066820178560001e-11,1.1303908377625597e-08,-0.0826279078182801,0.019644024059796036,1
361,0.0,0.0,0.0,0.0,-0.11175709164958011,0.01191755437876785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007068297590255392,0.003031853718939815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08481133455174554,0.10547775694407044,0.0,0.0,-0.09756660505977928,-0.06037637880606444,-2.8746187698803873,1.8611944133700593,-0.0178972434,-0.0465246542999999,0.0467895718,0.0174678092,-0.0576372758,0.00952246,-0.0002068699999999,4.2795196899997696e-08,9.06772444516001e-05,0.490893,-0.0178889999999999,0.0003200163209999,0.240975937449,-0.117655,-0.0232842999999999,0.013842699025,0.0005421586264899,-0.000626202,7.837000000000002e-05,6.141856900000004e-09,3.92128944804e-07,-0.000939789,-3.077599999999983e-05,8.832033645209999e-07,9.471621759999895e-10,-4.117890000000001e-05,-3.4060740000000014e-05,1.6957018052100004e-09,1.1601340093476003e-09,-0.06204258806389053,0.03857686785378133,1
362,0.0,0.0,0.0,0.0,-0.10266573343148386,0.01467277696856436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005248153259174003,0.002324530661173942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17769068664963888,0.15769199979656678,0.0,0.0,-0.15152438666502097,-0.09227482638631154,-1.2557201073467033,2.752736766959181,-0.0181829253,-0.0461669991999999,0.0473107896,0.0163174901,-0.0576058845,0.00563522,-0.00388724,1.5110634817600043e-05,3.17557044484e-05,0.457019,-0.033874,0.001147447876,0.2088663663609999,-0.159637,-0.041982,0.025483971769,0.001762488324,-0.00103974,-0.000413538,1.7101367744399997e-07,1.0810592676e-06,-0.000957597,-1.7808000000000017e-05,9.169920144089998e-07,3.171248640000005e-10,-0.000252298,-0.0002111191,6.3654280804e-08,4.4571274384809983e-08,-0.02889370620661491,0.055921305913521305,1
