,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q38,Q38_derivative,Q39,Q39_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
346,0.0,0.0,0.0,0.0,-0.008356944549966489,0.0035139966635743427,0.3169245297709604,0.19721431072806564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6556546568504051,-0.2250723751825928,0.0,0.0,0.0,0.0,0.0,0.0,-0.29407131607363046,0.21576324813227296,-1.8293197306462938,-9.925741933867977,-0.0144649393,-0.0506499563999999,0.0397811006,0.030766331,-0.0551589104,0.0154077,0.0060203399999999,3.624449371559999e-05,0.0002373972192899,0.163746,-0.0239629999999999,0.026812752516,0.0005742253689999,-1.1045200000000002,0.0056,3.1360000000000554e-05,1.2199644304000004,-0.00695333,0.00043848,4.83487980889e-05,1.922647104000005e-07,-0.0107136,-0.0001848,0.00011478122496,3.4151040000000224e-08,-0.00131007,0.0001877199999999,3.5238798399999984e-08,1.7162834049e-06,-1.2097643736060695,0.7245284895731985,1
347,0.0,0.0,0.0,0.0,-0.006246368174387043,0.00271653134310544,0.45768678976531657,0.20940745558341475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505070887933424,-0.2183846617210356,0.0,0.0,0.0,0.0,0.0,0.0,-0.1463791468617915,0.21594734226628098,-8.78513626297139,-10.278184434364558,-0.0147596540999999,-0.0503523428,0.040439832,0.0297276406,-0.0556012138,0.0178861,0.0024783999999999,6.142466559999992e-06,0.00031991257321,0.120521,-0.043225,0.014525311441,0.001868400625,-1.06689,0.0376300000000002,0.0014160169,1.1382542720999995,-0.00644689,0.0005064399999999,4.15623906721e-05,2.564814735999995e-07,-0.0103963,0.0003173,0.0001080830536899,1.006792900000008e-07,-0.00137874,-6.867000000000006e-05,4.715568900000008e-09,1.9009239876e-06,-0.7161042192482182,0.7219666957003172,1
348,0.0,0.0,0.0,0.0,-0.004615284055728801,0.002070324275327525,0.5990110989026519,0.20186933465748585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36476808383577597,-0.19740134077491292,0.0,0.0,0.0,0.0,0.0,0.0,-0.00508162182976383,0.19985026080758525,-15.630986709125233,-9.736305898618992,-0.0150539603,-0.0500491519,0.041088485,0.0286757793,-0.0560050271,0.00824682,-0.0096392799999999,9.291571891839996e-05,6.801004011240001e-05,0.102707,-0.017814,0.0105487278489999,0.000317338596,-1.08683,-0.01994,0.0003976036,1.1811994489,-0.00643691,9.98000000000058e-06,4.14338103481e-05,9.960040000001155e-11,-0.0102272,0.0001690999999999,0.00010459561984,2.8594809999999465e-08,-0.00118615,0.00019259,3.7090908100000036e-08,1.4069518225e-06,-0.24543309666744031,0.6656615846974763,1
349,0.0,0.0,0.0,0.0,-0.0033693278631613424,0.001555082781043593,0.729654375440649,0.18048838759778718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2418521277064991,-0.16878391744362942,0.0,0.0,0.0,0.0,0.0,0.0,0.1211993130249959,0.17383071348061493,-21.871918839699326,-8.600883464120782,-0.0153478496,-0.0497404173,0.0417268977999999,0.0276112131,-0.0563700705999999,0.0115258,0.0032789799999999,1.0751709840399994e-05,0.00013284406564,0.209834,0.107127,0.044030307556,0.011476194129,-0.980275,0.1065549999999999,0.0113539680249999,0.960939075625,-0.00775886,-0.00132195,6.01999084996e-05,1.7475518025000015e-06,-0.0107136,-0.0004863999999999,0.00011478122496,2.365849599999997e-07,-0.00111853,6.762e-05,4.572464400000001e-09,1.2511093609e-06,0.17405425075570402,0.5772631979865956,1
350,0.0,0.0,0.0,0.0,-0.002427967059897672,0.0011503240582904062,0.8427401032454358,0.15176145169496538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13937425847161056,-0.1378550458060052,0.0,0.0,0.0,0.0,0.0,0.0,0.2280081395248202,0.14364126006761985,-27.22298799259443,-7.174300244207704,-0.0156413139,-0.0494261731,0.0423549115,0.0265344137,-0.0566960916,0.0217023,0.0101765,0.00010356115225,0.00047098982529,0.24396,0.0341259999999999,0.0595164815999999,0.0011645838759999,-1.00625,-0.025975,0.000674700625,1.0125390625,-0.00775886,0.0,6.01999084996e-05,0.0,-0.0121049,-0.0013912999999999,0.00014652860401,1.9357156899999995e-06,-0.0008607839999999,0.000257746,6.643300051600004e-08,7.409490946559999e-07,0.5281277854896357,0.47588543002410166,1
351,0.0,0.0,0.0,0.0,-0.0017241029515075855,0.0008366971341374231,0.9354076365406335,0.12100939174196614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05746947215622955,-0.10812877434703026,0.0,0.0,0.0,0.0,0.0,0.0,0.31421290499827875,0.1134655541798391,-31.580694656401985,-5.692039265906455,-0.015934345,-0.0491064541999999,0.0429723694,0.0254458581999999,-0.0569828645,0.0151178,-0.0065845,4.335564025000001e-05,0.00022854787684,0.195609,-0.0483509999999999,0.038262880881,0.0023378192009999,-1.06246,-0.0562099999999998,0.0031595640999999,1.1288212516,-0.00687692,0.00088194,4.72920286864e-05,7.778181636000007e-07,-0.0112734,0.0008315,0.00012708954756,6.913922500000011e-07,-0.000978166,-0.000117382,1.3778533924000069e-08,9.568087235560006e-07,0.8134913301965079,0.3751961568160562,1
352,0.0,0.0,0.0,0.0,-0.001202988755894864,0.000596767678607749,1.0077288858562314,0.09177508986659245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005467154618516265,-0.0815019660566629,0.0,0.0,0.0,0.0,0.0,0.0,0.38086418304919883,0.08581182185665655,-34.96851776555246,-4.30463140844291,-0.0162269349,-0.0487812959,0.0435791176999999,0.0243460289,-0.0572301907,0.0172912,0.0021734,4.723667560000003e-06,0.00029898559744,0.127149,-0.06846,0.016166868201,0.0046867715999999,-1.14264,-0.0801799999999999,0.0064288323999999,1.3056261695999998,-0.00624428,0.00063264,3.89910327184e-05,4.002333696000004e-07,-0.0111178,0.0001556,0.00012360547684,2.4211360000000165e-08,-0.0008302999999999,0.000147866,2.186435395600009e-08,6.893980899999998e-07,1.0339205171255454,0.2832585184571707,1
353,0.0,0.0,0.0,0.0,-0.0008207785264989568,0.00041539294208741274,1.061492244011716,0.0657349578083149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051852803344039675,-0.0587068683099358,0.0,0.0,0.0,0.0,0.0,0.0,0.43015980164698114,0.061762040762130196,-37.48143021835008,-3.0811422230848873,-0.0165190754,-0.0484507343,0.0441750051,0.0232354129,-0.057437899,0.0190925,0.0018013,3.244681690000008e-06,0.00036452355625,0.140569,0.01342,0.019759643761,0.0001800964,-1.09584,0.0467999999999999,0.0021902399999999,1.2008653055999998,-0.00545384,0.0007904399999999,2.97443707456e-05,6.247953935999999e-07,-0.0107402,0.0003775999999999,0.00011535189604,1.425817599999991e-07,-0.00125294,-0.00042264,1.7862456960000005e-07,1.5698586435999996e-06,1.196850373456104,0.20350586507092822,1
354,0.0,0.0,0.0,0.0,-0.000542938444425453,0.00027980508409237054,1.0972639565533058,0.03687757279385627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4452994581576425e-05,0.0003391617942431385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08430984273577913,-0.03977436702604157,0.0,0.0,0.0,0.0,0.0,0.0,0.4639844533736601,0.03920478376720704,-39.176814309807476,-1.8229766882697114,-0.0168107585,-0.0481148061,0.0447598833,0.0221145025,-0.0576058457,0.016932,-0.0021605,4.667760250000012e-06,0.000286692624,0.213682,0.0731129999999999,0.045659997124,0.0053455107689999,-1.06746,0.0283799999999998,0.0008054243999999,1.1394708516,-0.00586972,-0.00041588,3.4453612878400005e-05,1.7295617440000038e-07,-0.0107987,-5.850000000000126e-05,0.00011661192169,3.4222500000001475e-09,-0.00147939,-0.00022645,5.12796025e-08,2.1885947721e-06,1.308907499455497,0.1295317550641851,1
355,0.0,0.0,0.0,0.0,-0.00034267846774221065,0.0001795033624952956,1.1074094477987941,-0.008884545132624029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002651731387735262,0.008693800699389763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10533581926517123,-0.024392665554245414,0.0,0.0,0.0,0.0,0.0,0.0,0.4819793248102772,0.015536831532369455,-39.88682724798773,-0.22772091361177077,-0.0171019761,-0.0477735483,0.0453336062999999,0.0209837942,-0.0577339144,0.0113774,-0.0055546,3.085358116e-05,0.0001294452307599,0.219484,0.005802,0.048173226256,3.366320400000002e-05,-1.13142,-0.06396,0.0040908816,1.2801112164,-0.00526147,0.00060825,2.76830665609e-05,3.699680625000004e-07,-0.0106958,0.0001029,0.00011440013764,1.0588410000000258e-08,-0.00128876,0.00019063,3.63397969e-08,1.6609023375999996e-06,1.3651906890879988,0.03707065859912883,1
356,0.0,0.0,0.0,0.0,-0.0001995023365371515,0.000106034569119739,1.0791752279934905,-0.07186260722976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01893270941072543,0.038712819618589606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11716598735966335,-0.012135483713393473,0.0,0.0,0.0,0.0,0.0,0.0,0.48494440525016913,-0.004509289782460995,-39.47573958892463,1.385699400187515,-0.0173927201,-0.0474269988,0.0458960313,0.019843789,-0.0578220166,0.0074715299999999,-0.00390587,1.5255820456900006e-05,5.5823760540899976e-05,0.172951,-0.046533,0.029912048401,0.002165320089,-1.19223,-0.0608099999999998,0.0036978560999999,1.4214123728999997,-0.00488063,0.0003808399999999,2.38205491969e-05,1.4503910559999964e-07,-0.010334,0.0003617999999999,0.000106791556,1.3089923999999924e-07,-0.000985002,0.0003037579999999,9.226892256399993e-08,9.70228940004e-07,1.3445341529830535,-0.09170259940720957,1
357,0.0,0.0,0.0,0.0,-9.792820767915896e-05,5.272040313621141e-05,1.0059955954957518,-0.13747748422772338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06411729546345962,0.08877595893227201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12174610030231736,-0.0025798081705556562,0.0,0.0,0.0,0.0,0.0,0.0,0.477346923720773,-0.01633815607507473,-38.118028566728825,2.55897062927818,-0.0176829824,-0.047075196,0.0464470179,0.0186949919,-0.0578700912,0.0107837,0.00331217,1.0970470108900011e-05,0.0001162881856899,0.138529,-0.034422,0.0191902838409999,0.001184874084,-1.22122,-0.02899,0.0008404201,1.4913782884,-0.00438431,0.00049632,1.92221741761e-05,2.4633354240000056e-07,-0.0101598,0.0001742,0.00010322153604,3.034564000000038e-08,-0.00125286,-0.0002678579999999,7.174790816399996e-08,1.5696581795999996e-06,1.2264192204486595,-0.24105389590089724,1
358,0.0,0.0,0.0,0.0,-2.639959323481893e-05,1.4372272686340536e-05,0.8925869486189631,-0.18948051643185113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14616583039093992,0.14315333441966255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12075407175678889,0.0046511793667143135,0.0,0.0,0.0,0.0,0.0,0.0,0.4649936871292436,-0.01998912422646944,-36.19613731941296,3.122314097043588,-0.0179727551,-0.0467181789,0.0469864291,0.017537912,-0.0578781049,-0.0048485,-0.0156322,0.00024436567684,2.350795225e-05,0.125473,-0.0130559999999999,0.015743473729,0.0001704591359999,-1.15094,0.0702799999999999,0.0049392783999999,1.3246628836,-0.00445257,-6.826000000000054e-05,1.98253796049e-05,4.659427600000074e-09,-0.00894338,0.0012164199999999,7.998404582440002e-05,1.4796776163999985e-06,-0.000644275,0.0006085849999999,3.703757022249999e-07,4.15090275625e-07,1.0099075894323772,-0.37637570852060437,1
359,0.0,0.0,0.0,0.0,0.0,0.0,0.7521905918872446,-0.2188013573280544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26139989833056404,0.18546895003049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11563331007000166,0.009885927830087245,0.0,0.0,0.0,0.0,0.0,0.0,0.4523672526254293,-0.01840096450349448,-34.09890271373487,3.169885120856776,-0.0182620301,-0.046355987,0.0475141302,0.0163730617999999,-0.0578460522,-0.000705674,0.004142826,1.7163007266275995e-05,4.97975794276e-07,0.133589,0.008116,0.017846020921,6.586945600000021e-05,-1.1768,-0.0258599999999999,0.0006687395999999,1.3848582400000002,-0.00550026,-0.0010476899999999,3.02528600676e-05,1.097654336099999e-06,-0.0084604699999999,0.00048291,7.157955262089997e-05,2.3320206810000297e-07,-0.000670177,-2.590199999999996e-05,6.709136039999976e-10,4.49137211329e-07,0.7162614467630057,-0.4694533290189319,1
360,0.0,0.0,0.0,0.0,0.0,0.0,0.6008831858562949,-0.22474807677685724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3977291496523341,0.20694213926269903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10762039260530147,0.013417934381710725,0.0,0.0,0.0,0.0,0.0,0.0,0.4417423711940493,-0.014792592065616485,-32.10215416701898,2.8975627105628132,-0.0185507993999999,-0.0459886604,0.0480299898,0.0152009576,-0.0577739553,-0.00781101,-0.0071053359999999,5.0485799672896005e-05,6.10118772201e-05,0.14752,0.013931,0.0217621504,0.000194072761,-1.21443,-0.0376299999999998,0.0014160168999999,1.4748402248999997,-0.00462476,0.0008754999999999,2.138840505760001e-05,7.665002499999992e-07,-0.00865078,-0.00019031,7.48359946084e-05,3.6217896100000975e-08,-0.0007745719999999,-0.0001043949999999,1.0898316024999948e-08,5.999617831839996e-07,0.37926861975662574,-0.509644865643506,1
361,0.0,0.0,0.0,0.0,0.0,0.0,0.4528936903190638,-0.2121111910941422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5404181474051815,0.20710259494874803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09776283508458464,0.015519781183627237,0.0,0.0,0.0,0.0,0.0,0.0,0.4335937110744574,-0.011312274653191567,-30.3498042113591,2.4859868025556864,-0.018839055,-0.0456162399,0.0485338793,0.0140221185,-0.0576618641,-0.0082530399999999,-0.0004420299999999,1.9539052089999806e-07,6.811266924159996e-05,0.226673,0.079153,0.051380648929,0.006265197409,-1.17012,0.0443099999999998,0.0019633760999999,1.3691808144000002,-0.00459743,2.733000000000076e-05,2.11363626049e-05,7.469289000000411e-10,-0.00887975,-0.00022897,7.88499600625e-05,5.2427260900000095e-08,-0.000636056,0.0001385159999999,1.918668225599993e-08,4.0456723513600004e-07,0.03359640110002039,-0.5018631663181319,1
362,0.0,0.0,0.0,0.0,0.0,0.0,0.31826581093702727,-0.1876602702927301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6766408202428703,0.19072213472672142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08692947456621085,0.016451221738961942,0.0,0.0,0.0,0.0,0.0,0.0,0.42742090829634344,-0.008871819384788844,-28.886446241233852,2.0557209065999547,-0.0191267889,-0.0452387666,0.0490256732,0.0128370669,-0.0575098562,-0.00660059,0.0016524499999999,2.7305910024999933e-06,4.35677883481e-05,0.227658,0.0009849999999999,0.0518281649639999,9.70224999999972e-07,-1.20547,-0.0353499999999999,0.0012496224999999,1.4531579209,-0.00434488,0.0002525499999999,1.88779822144e-05,6.378150249999991e-08,-0.00884587,3.388000000000002e-05,7.824941605690001e-05,1.1478544000000015e-09,-0.0007179469999999,-8.189099999999995e-05,6.706135880999992e-09,5.15447894809e-07,-0.29302089970211836,-0.4593562807100798,1
363,0.0,0.0,0.0,0.0,0.0,0.0,0.20253724266542072,-0.15769031617433915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7976584001565333,0.16433916225312287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0758181223492355,0.01646032734322187,0.0,0.0,0.0,0.0,0.0,0.0,0.42245969252650484,-0.007535462040575659,-27.698856763891452,1.6673039263042426,-0.0194139931,-0.0448562823,0.0495052488,0.0116463277,-0.0573180368,-0.012079,-0.00547841,3.001297612810001e-05,0.000145902241,0.182687,-0.044971,0.0333745399689999,0.002022390841,-1.25994,-0.05447,0.0029669809,1.5874488036,-0.0038147,0.0005301799999999,1.455193609e-05,2.8109083239999986e-07,-0.0088135999999999,3.2270000000002644e-05,7.767954495999996e-05,1.0413529000001704e-09,-0.000354708,0.0003632389999999,1.3194257112099994e-07,1.2581776526400004e-07,-0.5827590219347608,-0.3970000336148407,1
364,0.0,0.0,0.0,0.0,0.0,0.0,0.10756664416343385,-0.12688225761505353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8990316187004253,0.13390067544159806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06496455970966267,0.015779602570889152,0.0,0.0,0.0,0.0,0.0,0.0,0.41807719839248636,-0.006974129431399035,-26.749932525325566,1.3397634227685593,-0.0197006597,-0.0444688296,0.0499724867,0.0104504287,-0.0570865387999999,-0.0182597,-0.0061806999999999,3.820105248999999e-05,0.00033341664409,0.134696,-0.0479909999999999,0.018143012416,0.0023031360809999,-1.3020600000000002,-0.0421200000000001,0.0017740944,1.6953602436000006,-0.00298845,0.0008262499999999,8.9308334025e-06,6.826890624999996e-07,-0.00862497,0.0001886299999999,7.439010750089997e-05,3.5581276899999494e-08,-0.000444445,-8.973700000000001e-05,8.052729169e-09,1.97531358025e-07,-0.8271028769275675,-0.32728101399235215,1
365,0.0,0.0,0.0,0.0,0.0,0.0,0.03273641057487928,-0.09812494578136327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9797499982567692,0.10371167988799353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.054755218167746984,0.014619872512221022,0.0,0.0,0.0,0.0,0.0,0.0,0.4139044146667101,-0.006788755620434606,-25.999061624856306,1.0702030914597258,-0.0199867808,-0.0440764511,0.0504272704,0.0092498996,-0.0568155223,-0.0267504,-0.0084907,7.209198649000001e-05,0.0007155839001599,0.167546,0.0328499999999999,0.028071662116,0.0010791224999999,-1.21076,0.0913000000000001,0.00833569,1.4659397775999998,-0.0039848,-0.00099635,1.587863104e-05,9.927133225e-07,-0.00848493,0.0001400399999999,7.199403710489999e-05,1.9611201599999792e-08,-0.000650033,-0.000205588,4.226642574400002e-08,4.225429010890001e-07,-1.024545541440195,-0.2588308559410389,1
