,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7312982410963775,-0.22097326915338353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022570723859143337,0.04389590300045646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1152225294808155,0.01014322124747136,0.0,0.0,-0.0064339223605403804,0.002789050518745823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2435136147783522,-0.06436569087623821,-20.375169652396764,5.21589923090988,-0.0193206232,-0.044686485,0.0492784682,0.0116501718999999,-0.05708875,0.0494098,0.0036619,1.340951161000002e-05,0.00244132833604,0.434206,0.024948,0.188534850436,0.000622402704,-0.0108283,0.0588963,0.00346877415369,0.0001172520808899,0.00328583,0.00031984,1.07966787889e-05,1.0229762560000005e-07,-0.0028659,0.0003105599999999,8.213382810000004e-06,9.644751359999977e-08,-0.00176532,0.0,3.1163547024e-06,0.0,-0.11677041313285921,0.00984499675973649,1
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5796804584295728,-0.22394954831344518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07198755553039989,0.09544240823383177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10707113546832797,0.013581829713150794,0.0,0.0,-0.004759420043368172,0.0021286318351172073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20719846696147187,-0.044446315748389975,-17.199302121493446,4.209935180230478,-0.0196037516,-0.0443040846,0.0497404868,0.010469374,-0.0568620142,0.0365986,-0.0128112,0.00016412684544,0.00133945752196,0.432314,-0.001892,0.186895394596,3.5796640000000183e-06,-0.0388059,-0.0279776,0.00078274610176,0.00150589787481,0.00293304,-0.00035279,8.6027236416e-06,1.2446078409999994e-07,-0.00279712,6.878000000000006e-05,7.8238802944e-06,4.7306884000000085e-09,-0.00176532,0.0,3.1163547024e-06,0.0,-0.1245594629204093,-0.02850899925913638,1
368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43306418677847475,-0.20924174644842214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15843030614598896,0.149128893944114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09713222332105882,0.01560619170952345,0.0,0.0,-0.00347884927759013,0.001601240949616351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18756013189977064,-0.017707940286301797,-14.93917169460252,2.680332338000751,-0.0198863461,-0.0439168579999999,0.0501903141,0.0092840145,-0.0565965665,0.0384453,0.0018467,3.410300889999999e-06,0.00147804109209,0.419512,-0.012802,0.175990318144,0.000163891204,-0.106878,-0.0680721,0.00463381079841,0.011422906884,0.00304495,0.0001119099999999,9.271720502499996e-06,1.2523848099999952e-08,-0.00276234,3.4780000000000314e-05,7.630522275599999e-06,1.2096484000000219e-09,-0.00176532,0.0,3.1163547024e-06,0.0,-0.16109892337800635,-0.07151722842315802,1
369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30084551979892227,-0.1836691321876315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27694119466502354,0.18922573125466963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0862641499916736,0.01647538981500727,0.0,0.0,-0.002510299607352542,0.0011863446843927508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1858898989316974,0.007503472170590347,-13.746800020377496,1.1372954890915037,-0.020168399,-0.0435248474,0.0506278398,0.0080946097,-0.0562925876,0.0408025,0.0023571999999999,5.556391839999985e-06,0.0016648440062499,0.426376,0.006864,0.181796493376,4.71144960000005e-05,-0.084119,0.022759,0.000517972081,0.007076006161,0.00322565,0.0001807,1.04048179225e-05,3.2652490000000084e-08,-0.00272953,3.280999999999987e-05,7.4503340209e-06,1.0764960999999915e-09,-0.00176532,0.0,3.1163547024e-06,0.0,-0.2243838207410737,-0.10642731758713259,1
370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187981597033278,-0.15334228151170645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41480788844398014,0.20802677795262353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07515471617223864,0.016436706352795146,0.0,0.0,-0.0017853708397840822,0.0008644359144600994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19897889526424734,0.026111873084105165,-13.493194415373505,-0.09344421853896968,-0.0204499027,-0.0431280954,0.0510529568,0.0069016778,-0.0559502845,0.0504307,0.0096281999999999,9.270223523999992e-05,0.00254325550249,0.449904,0.0235279999999999,0.202413609216,0.0005535667839999,-0.0332778,0.0508412,0.00258482761744,0.00110741197284,0.00329567,7.002000000000006e-05,1.08614407489e-05,4.902800400000009e-09,-0.00281698,-8.74500000000002e-05,7.9353763204e-06,7.647502500000035e-09,-0.00176532,0.0,3.1163547024e-06,0.0,-0.30591412916288563,-0.12646002834527745,1
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09591050673480417,-0.12268577369036522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5573283682249219,0.20588524480359605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06433033645417074,0.015721524865082135,0.0,0.0,-0.001248143848936253,0.0006178662689978394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2216207918451684,0.03668877948355447,-13.912268360126603,-0.898324661434446,-0.0207308495,-0.0427266454,0.0514655607,0.0057057388,-0.0555698903,0.0425996,-0.0078310999999999,6.13261272099999e-05,0.00181472592016,0.431348,-0.018556,0.186061097104,0.000344325136,-0.0724903999999999,-0.0392125999999999,0.0015376279987599,0.0052548580921599,0.00278621,-0.00050946,7.7629661641e-06,2.595494916000002e-07,-0.00272873,8.825000000000022e-05,7.4459674129e-06,7.788062500000041e-09,-0.00176532,0.0,3.1163547024e-06,0.0,-0.39507349052667856,-0.13104070018957156,1
372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02376185306346929,-0.09435687644239021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6920983613372285,0.18795387356495258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05416897369551298,0.014539169698792157,0.0,0.0,-0.0008537546442015142,0.00043125644797258896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24866781191707021,0.04025857778325806,-14.722355758961806,-1.3111286586886526,-0.0210112316,-0.0423205409,0.0518655504999999,0.0045073136,-0.0551516638,0.0474828,0.0048832,2.384564224000004e-05,0.00225461629584,0.419904,-0.0114439999999999,0.176319369216,0.0001309651359999,-0.10192,-0.0294296,0.00086610135616,0.0103876864,0.00293613,0.00014992,8.620859376899999e-06,2.24760064e-08,-0.00288097,-0.00015224,8.2999881409e-06,2.3177017600000032e-08,-0.00176532,0.0,3.1163547024e-06,0.0,-0.4824943748800446,-0.12344564264200793,1
373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030571341653114002,-0.0696086519399378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109138097395233,0.16079708911801546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044917254105370105,0.01307112526409257,0.0,0.0,-0.0005668111942421886,0.00029160382345143603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2761387122392911,0.03888957912907741,-15.694812069298743,-1.433263700615139,-0.0212910416,-0.0419098264,0.0522528282,0.0033069244,-0.0546958898,0.0454793,-0.0020035,4.014012250000021e-06,0.00206836672849,0.418368,-0.0015359999999999,0.175031783424,2.359295999999944e-06,-0.106577,-0.0046569999999999,2.1687648999999952e-05,0.011358656929,0.00278621,-0.00014992,7.7629661641e-06,2.24760064e-08,-0.00305576,-0.0001747899999999,9.3376691776e-06,3.0551544099999924e-08,-0.00176532,0.0,3.1163547024e-06,0.0,-0.5616592725382166,-0.10826145380295366,1
374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06966566336250832,-0.048769777538931545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098054253758955,0.13019745804463023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036710845439829144,0.011467203430826176,0.0,0.0,-0.0003598177631911374,0.00018818979577531423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3015107298170787,0.03469010257769268,-16.67576323630644,-1.375393893297471,-0.0215702717,-0.0414945464,0.0526272988,0.0021050944,-0.0542028787,0.0493035,0.0038242,1.4624505639999996e-05,0.0024308351122499,0.457333,0.0389649999999999,0.209153472889,0.0015182712249999,-0.0482851,0.0582919,0.00339794560561,0.00233145088201,0.00314459,0.00035838,9.8884462681e-06,1.284362244000001e-07,-0.00267816,0.0003775999999999,7.172540985600001e-06,1.4258175999999976e-07,-0.00176532,0.0,3.1163547024e-06,0.0,-0.6290787818702668,-0.08968807237772962,1
375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09610817227761814,-0.031663181978018526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9880943617491089,0.10024148069417639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029596478152137843,0.009844302863340041,0.0,0.0,-0.00021171010148139606,0.00011236842559684739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3235284605581832,0.029308343205670436,-17.57922225226739,-1.2270849077089734,-0.0218489144,-0.0410747463,0.0529888705,0.0009023471,-0.0536729659999999,0.040772,-0.0085314999999999,7.278649224999996e-05,0.001662355984,0.442715,-0.014618,0.195996571225,0.000213685924,-0.0499501999999999,-0.0016650999999999,2.772558009999986e-06,0.0024950224800399,0.00278621,-0.00035838,7.7629661641e-06,1.284362244000001e-07,-0.00256341,0.00011475,6.571070828099998e-06,1.3167562500000065e-08,-0.00165253,0.0001127899999999,2.7308554009e-06,1.2721584099999996e-08,-0.6836926051282256,-0.07078535007455143,1
376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11227379532992375,-0.017898952364845903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.047188888017083,0.07325650113793668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02355384806360032,0.008287673619369447,0.0,0.0,-0.0001065577129286336,5.7297011973631976e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3418270653044151,0.023799550699100235,-18.36835913003975,-1.0474344709492671,-0.0221269621,-0.0406504716999999,0.0533374546999999,-0.0003007933,-0.0531065125999999,0.0466729,0.0059009,3.4820620810000014e-05,0.00217835959441,0.432389,-0.0103259999999999,0.186960247321,0.0001066262759999,-0.0785275,-0.0285773,0.00081666207529,0.00616656825625,0.00278621,0.0,7.7629661641e-06,0.0,-0.00263256,-6.915000000000003e-05,6.9303721536e-06,4.7817225000000044e-09,-0.00176532,-0.0001127899999999,3.1163547024e-06,1.2721584099999996e-08,-0.7260323611794914,-0.053365715939281695,1
377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12025219537395614,-0.0070432707912244695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.461716677778219e-07,4.182841307427407e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0886858130527657,0.04676819713537244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018515887221253288,0.006854149308226149,0.0,0.0,-3.2455593279313575e-05,1.7650778778704487e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3562396009817586,0.01742475978046096,-19.0183563422374,-0.797836612924028,-0.0224044071,-0.0402217689,0.0536729659999999,-0.0015038026999999,-0.052503904,0.0455091,-0.0011637999999999,1.3544304399999991e-06,0.00207107818281,0.431141,-0.001248,0.185882561881,1.5575040000000671e-06,-0.0871296,-0.0086021,7.399612441000003e-05,0.0075915671961599,0.00301497,0.00022876,9.0900441009e-06,5.2331137600000064e-08,-0.00293415,-0.00030159,8.6092362225e-06,9.095652810000004e-08,-0.00176532,0.0,3.1163547024e-06,0.0,-0.7568484858739362,-0.035750171568616415,1
378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12185112243610303,0.0013058808475349785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005285408862260374,0.0023476258312089527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1078431812266887,0.007017780490706447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014386339813011318,0.0055766209654802504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36455034744892517,0.006059267476807089,-19.384287121400323,-0.21455133073167793,-0.022681242,-0.0397886846,0.0539953221999999,-0.0027061567999999,-0.0518655504999999,0.0474756,0.0019664999999999,3.8671222499999846e-06,0.00225393259536,0.45557,0.0244289999999999,0.2075440249,0.0005967760409999,-0.045104,0.0420256,0.0017661510553599,0.002034370816,0.00329082,0.0002758499999999,1.08294962724e-05,7.60932224999999e-08,-0.00268329,0.0002508599999999,7.2000452241e-06,6.293073959999996e-08,-0.00176532,0.0,3.1163547024e-06,0.0,-0.7724563094148351,-0.008483033923981389,1
379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11862717207967899,0.007499961475131165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00777367423362692,0.020032742069851478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.092271680905671,-0.05188690902105241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01105407794027797,0.004469035335320601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36388653941975285,-0.007490572208069561,-19.19061812128576,0.7674043025132546,-0.0229574593,-0.039351266,0.0543044441999999,-0.0039073318,-0.0511918867999999,0.0488571,0.0013814999999999,1.9085422499999832e-06,0.0023870162204099,0.4612189999999999,0.0056489999999999,0.2127229659609999,3.191120099999954e-05,-0.0230491,0.0220549,0.00048641861401,0.00053126101081,0.0032014,-8.941999999999978e-05,1.024896196e-05,7.995936399999959e-09,-0.00291891,-0.0002356199999999,8.520035588099999e-06,5.551678439999989e-08,-0.00176532,0.0,3.1163547024e-06,0.0,-0.7647428368069155,0.030190188267277897,1
380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11191747450136372,0.011847984939201561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03626313359375321,0.06104686596027657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0325859057749085,-0.11858770501797733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008404034539543847,0.003531327103386666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35569782387290777,-0.0158434387792025,-18.25892693106244,1.8768829534792584,-0.0232330512999999,-0.0389095607,0.0546002562,-0.0051068043,-0.0504833714,0.0464398,-0.0024172999999999,5.843339289999953e-06,0.00215665502404,0.451645,-0.0095739999999999,0.203983206025,9.166147599999948e-05,-0.0298505,-0.0068013999999999,4.625904195999999e-05,0.0008910523502499,0.00360945,0.00040805,1.30281293025e-05,1.665048025000001e-07,-0.00268329,0.0002356199999999,7.2000452241e-06,5.551678439999989e-08,-0.00176532,0.0,3.1163547024e-06,0.0,-0.7293969433049887,0.07045172581545298,1
381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10286239156258098,0.014631532007564778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09887969782199865,0.11547941341184148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9301323553775925,-0.17603180199761403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006283076737384252,0.0027307520932029405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3449499693373598,-0.01622814028797898,-16.632075684933294,2.790793068640192,-0.0235080105,-0.0384636168,0.0548826858,-0.0063040516,-0.0497404868,0.0317733,-0.0146665,0.00021510622225,0.00100954259289,0.430142,-0.0215029999999999,0.1850221401639999,0.0004623790089999,-0.01857,0.0112805,0.0001272496802499,0.0003448449,0.00377452,0.0001650699999999,1.42470012304e-05,2.7248104899999936e-08,-0.00262602,5.726999999999989e-05,6.8959810404000015e-06,3.2798528999999873e-09,-0.00110607,0.0006592499999999,1.2233908449e-06,4.346105624999999e-07,-0.6696508712889097,0.10173274486636967,1
382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09241905810866222,0.016116215051054154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19796996398508282,0.16573284930622317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7961599726863257,-0.21257062042022912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004643481510065784,0.002081750743419009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3364002738947552,-0.010770954072572775,-14.52367808552298,3.324936255302599,-0.0237823296,-0.038013483,0.0551516638,-0.0074985521999999,-0.0489637386,0.0382251,0.0064518,4.162572324000001e-05,0.0014611582700099,0.419934,-0.0102079999999999,0.176344564356,0.0001042032639999,0.011047,0.029617,0.0008771666889999,0.000122036209,0.00586574,0.00209122,3.4406905747600005e-05,4.373201088400002e-06,-0.0021386,0.00048742,4.57360996e-06,2.375782564000001e-07,-0.00101722,8.884999999999991e-05,1.0347365284000005e-06,7.894322499999985e-09,-0.5939382390268031,0.1188178706072607,1
383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08136981098139834,0.016556179695610962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3251372539001734,0.198576678309477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6464797484040813,-0.22519990918813673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033907441656141975,0.0015641229396992664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33257116768396583,-0.003219227937137503,-12.207792057902967,3.4577809116926477,-0.024056001,-0.0375592082,0.0554071242,-0.0086897854,-0.0481536557,0.0381164,-0.0001086999999999,1.1815689999999196e-08,0.00145285994896,0.427055,0.0071209999999999,0.182375973025,5.070864099999984e-05,0.035655,0.024608,0.0006055536639999,0.0012712790249999,0.00647307,0.0006073299999999,4.19006352249e-05,3.688497288999996e-07,-0.00240745,-0.00026885,5.795815502500001e-06,7.22803225000001e-08,-0.000867141,0.0001500789999999,7.519335138810001e-07,2.2523706241000004e-08,-0.5120444331685643,0.12196866364258226,1
384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07033010070164047,0.016192403080162062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46632113772623696,0.2094636160475453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49622992152185397,-0.21745486725033764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024440599911670423,0.0011573748622795924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3336663369582313,0.0034787646869975696,-9.928938661367287,3.271675200769197,-0.0243290173,-0.0371008419,0.0556490044,-0.0098772321999999,-0.0473107896,0.0476131,0.0094966999999999,9.018731088999994e-05,0.00226700729161,0.4770970000000001,0.050042,0.227621547409,0.002504201764,0.0158606,-0.0197944,0.00039181827136,0.0002515586323599,0.00424293,-0.00223014,1.8002454984899994e-05,4.973524419600001e-06,-0.0022599,0.00014755,5.10714801e-06,2.1771002500000062e-08,-0.00131432,-0.0004471789999999,1.7274370623999996e-06,1.9996905804099987e-07,-0.43222935778214494,0.11456690217270676,1
385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05975915789825284,0.015247344910489883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6072783576651709,0.20090561853753097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3568189100330595,-0.19583108142540814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017360737750527241,0.0008421240317982518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3384757635093468,0.007905423292748662,-7.858503959793052,2.8851690994257617,-0.024601371,-0.036638434,0.0558772451,-0.0110603754,-0.0464357142,0.0593234,0.0117103,0.00013713112609,0.00351926578756,0.411455,-0.065642,0.169295217025,0.004308872164,-0.0471111,-0.0629716999999999,0.0039654350008899,0.00221945574321,0.000177,-0.00406593,3.1329e-08,1.65317867649e-05,-0.00318352,-0.00092362,1.01347995904e-05,8.530739044e-07,-0.00131432,0.0,1.7274370623999996e-06,0.0,-0.3600355752065053,0.10082051078686836,1
