,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02881697123830789,0.00965295124027412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.770290596696714,0.17124447424147277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05339980424933308,-0.05787750118836639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004466177750480738,0.00023187449577054899,0.0,0.0,0.0,0.0,0.0,0.0,0.2583068190628074,0.04584871661112919,-17.38686130433418,-3.613586060873954,-0.0150149076,-0.0498163076,0.0409690953,0.0284714983,-0.0558026839,-0.0497892,-0.0169613,0.00247896443664,0.0002876856976899,1.43496,0.0851899999999998,2.0591102016,0.0072573360999999,2.11268,-0.08087,0.0065399568999999,4.4634167824,0.00719425,0.00120941,5.17572330625e-05,1.4626725481000004e-06,-0.00453586,9.244000000000006e-05,2.05740259396e-05,8.54515360000001e-09,-0.0014847599999999,3.076000000000055e-05,2.2045122575999985e-06,9.46177600000034e-10,-1.4094795725324092,-0.3234613179334852,1
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022898970568708796,0.008108589130024744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8765826975564462,0.14131780321702303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08535359539359777,-0.03909422230251088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027367315519822693,0.00014430770828255157,0.0,0.0,0.0,0.0,0.0,0.0,0.28829484506980124,0.04112942491160567,-19.6901146541259,-3.1101286662922525,-0.0153051112999999,-0.0495109944,0.0415987919,0.0274192274,-0.0561602528,-0.00413616,0.04565304,1.7107819545599994e-05,0.0020842000612416,1.47965,0.0446899999999998,2.1893641225,0.0019971960999999,2.04668,-0.0660000000000002,0.004356,4.188899022399999,0.0054861999999999,-0.00170805,3.0098390439999988e-05,2.917434802500003e-06,-0.00405977,0.00047609,1.64817324529e-05,2.2666168810000018e-07,-0.00213042,-0.00064566,4.5386893764e-06,4.168768356000008e-07,-1.61163682353356,-0.270947695835255,1
353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017975332654035878,0.006692439055115214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9622136554113693,0.11077416620468322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10597112789717814,-0.023845804114261553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015045218602573678,8.043401911842076e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.31444423068882427,0.0348885304020289,-21.624541773903136,-2.5434900523030146,-0.0155948982,-0.0492002877,0.0422182928,0.0263550094,-0.0564795876999999,-0.0297013,-0.02556514,0.0008821672216899,0.0006535763832195,1.28092,-0.1987299999999998,1.6407560464000002,0.0394936128999999,1.6102,-0.4364799999999997,0.1905147903999998,2.5927440400000004,0.00691131,0.00142511,4.77662059161e-05,2.030938512100003e-06,-0.00544384,-0.00138407,2.96353939456e-05,1.915649764900001e-06,-0.00150667,0.00062375,2.2700544889e-06,3.890640624999999e-07,-1.7769489858218694,-0.2159916193118763,1
354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013947332044894916,0.005434855283462176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0279756157509556,0.08255822645099616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11747611632850795,-0.011704457720025051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.33227992763246e-05,3.42653259679457e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.33624663951613,0.028406101821910244,-23.179789570286896,-1.9930958032726172,-0.0158842603,-0.0488842215,0.042827446,0.0252793077999999,-0.0567604709999999,0.0377541,0.0674554,0.00142537206681,0.00455023098916,1.65155,0.37063,2.7276174025000004,0.1373665969,2.62705,1.01685,1.0339839225,6.901391702500002,0.0131077,0.00619639,0.00017181179929,3.8395249032100064e-05,-0.00619724,-0.0007533999999999,3.84057836176e-05,5.676115599999993e-07,-0.00162819,-0.0001215199999999,2.6510026761000004e-06,1.4767110399999993e-08,-1.9061914946772782,-0.16449719973172364,1
355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010702857880791262,0.004347852051865794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0758380983875369,0.0570032150859528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12180302596786162,-0.0022485652472419263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1594858106402555e-06,1.18084942879178e-06,6.550898916555236e-10,6.549316729060263e-09,0.0,0.0,0.0,0.0,0.3537509284111022,0.02197255786416527,-24.37901891206921,-1.4736007246369263,-0.0161731899,-0.0485628300999999,0.0434261022,0.0241925915,-0.0570027116,0.0614633,0.0237092,0.00377773724689,0.00056212616464,1.71038,0.0588299999999999,2.9253997444,0.0034609688999999,2.6902,0.0631499999999998,0.0039879224999999,7.23717604,0.0112828,-0.0018249,0.0001273015758399,3.3302600100000217e-06,-0.00654834,-0.0003511,4.28807567556e-05,1.2327121e-07,-0.00169703,-6.883999999999992e-05,2.8799108209e-06,4.738945599999989e-09,-2.002551262973724,-0.11730167877270674,1
356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00812120449105077,0.003426849653978434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1042358962832712,0.02365326846585648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12061976224883642,0.00489662851005977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017650915213150774,0.0009340581892149882,0.0,0.0,0.0,0.0,0.3653472620544239,0.00934301812791873,-25.151724523213122,-0.6750683309440718,-0.0164616790999999,-0.0482361485,0.0440141148,0.0230953339,-0.0572061445,0.0637109,0.0022475999999999,0.00405907877881,5.0517057599999805e-06,1.6894900000000002,-0.0208899999999998,2.854376460100001,0.0004363920999999,2.7084200000000003,0.0182200000000003,0.0003319684,7.335538896400004,0.0118669,0.0005841,0.0001408233156099,3.411728100000007e-07,-0.00654234,5.999999999999929e-06,4.28022126756e-05,3.5999999999999145e-11,-0.00180745,-0.0001104199999999,3.2668755025e-06,1.2192576399999993e-08,-2.062614780686699,-0.055309479392459976,1
357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0060632407655124955,0.002645389300917394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1026655133740635,-0.028907819951321297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11536100150152308,0.010057878215289437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004506114134940671,0.013179327098778757,0.0,0.0,0.0,0.0,0.35613692706091626,-0.040863845323429765,-24.97419359606575,1.3265003847007941,-0.0167497199,-0.0479042124,0.0445913396,0.0219880131,-0.0573706312,0.0508309,-0.0128799999999999,0.00258378039481,0.0001658943999999,1.62646,-0.0630300000000001,2.6453721316,0.0039727809,2.64901,-0.0594100000000006,0.0035295481,7.017253980099998,0.0107478,-0.0011190999999999,0.00011551520484,1.2523848099999992e-06,-0.00625663,0.0002857099999999,3.91454189569e-05,8.163020409999987e-08,-0.0016019,0.0002055499999999,2.5660836100000008e-06,4.2250802499999865e-08,-2.069598415981235,0.033737664458047587,1
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00447471351711701,0.002013216179272466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0593338886744132,-0.09477820367816606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10725548710570257,0.01352760340149681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02594120070113781,0.04842849739026473,0.0,0.0,0.0,0.0,0.2872557311788608,-0.15699317899362797,-22.731586624122183,5.111000783387935,-0.0170373046,-0.0475670579999999,0.0451576352,0.0208711116,-0.0574960598,0.0544865,0.0036555999999999,0.00296877868225,1.3363411359999965e-05,1.60797,-0.0184899999999998,2.5855675209,0.0003418800999999,2.651,0.0019900000000006,3.9601000000023975e-06,7.027801000000001,0.0102056,-0.0005421999999999,0.00010415427136,2.939808399999996e-07,-0.0067404,-0.0004837699999999,4.543299215999999e-05,2.340334128999997e-07,-0.00179437,-0.0001924699999999,3.2197636969e-06,3.704470089999989e-08,-2.012473274579756,0.12737128142587872,1
359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032626329352974017,0.0015099411554098873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714113953760564,-0.1573284283382799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09734342865087933,0.015577766785803982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07895711117540348,0.10101468946157525,0.0,0.0,0.0,0.0,0.11928958333577071,-0.3178178340043191,-17.438052433399935,9.912181326297079,-0.0173244253,-0.0472247217999999,0.0457128626,0.0197451161,-0.0575823448,0.0556932,0.0012066999999999,0.00310173252624,1.4561248899999951e-06,1.60275,-0.0052200000000002,2.5688075624999995,2.7248400000002343e-05,2.65733,0.0063299999999997,4.006889999999652e-05,7.0614027289,0.0106452,0.0004396,0.00011332028304,1.932481600000001e-07,-0.00667041,6.998999999999981e-05,4.44943695681e-05,4.898600099999973e-09,-0.00179012,4.2499999999999136e-06,3.2045296144000008e-06,1.8062499999999262e-11,-1.8990639042952386,0.19875779782209016,1
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002347842739791502,0.0011151450114819915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8470795660811347,-0.20218383408586632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08648668390268875,0.016467674933651137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16899970664094216,0.15394621864703564,0.0,0.0,0.0,0.0,-0.15928234014297774,-0.4732483582161155,-8.944236310691425,14.31278051446847,-0.0176110741,-0.0468772413,0.046256886,0.0186105170999999,-0.0576294275,0.0645786,0.0088854,0.00417039557796,7.895033316000003e-05,1.6801099999999998,0.0773599999999998,2.8227696120999988,0.0059845695999999,2.72178,0.0644499999999999,0.0041538024999999,7.408086368399999,0.0114591,0.0008139,0.00013131097281,6.624332100000018e-07,-0.00663744,3.297000000000022e-05,4.405560975359999e-05,1.0870209000000148e-09,-0.00196092,-0.0001708,3.8452072464000014e-06,2.9172640000000014e-08,-1.7500166796662597,0.23602060552916287,1
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016645371525892381,0.0008096409612002735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7011866881572105,-0.223283021795744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07537639676751379,0.016444875628488446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2900931826191167,0.19211126196043574,0.0,0.0,0.0,0.0,-0.5274399465362659,-0.5812688624853021,2.020250121251478,17.2176859149462,-0.0178972434,-0.0465246542999999,0.0467895718,0.0174678092,-0.0576372758,0.066672,0.0020934,0.004445155584,4.382323560000038e-06,1.74797,0.0678600000000002,3.0553991209,0.0046049796,2.77674,0.0549600000000003,0.0030206016,7.710285027600001,0.0120617,0.0006025999999999,0.0001454846068899,3.631267599999979e-07,-0.00648736,0.0001500799999999,4.20858397696e-05,2.2524006399999847e-08,-0.00190115,5.977000000000001e-05,3.6143713225000006e-06,3.572452900000001e-09,-1.5881811318552987,0.24155134933656564,1
362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011591292805955243,0.0005762127705320772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5495950407201011,-0.22220865897299552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0645421082244074,0.01574112973270133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429074001794369,0.20869472755036872,0.0,0.0,0.0,0.0,-0.9448590785045567,-0.6245244684802853,14.25015152431956,18.23793495248873,-0.0181829253,-0.0461669991999999,0.0473107896,0.0163174901,-0.0576058845,0.0665183,-0.0001537,0.00442468423489,2.3623690000002032e-08,1.72084,-0.0271299999999998,2.9612903056000004,0.0007360368999999,2.74324,-0.0335,0.00112225,7.525365697600001,0.0123768,0.0003150999999999,0.0001531851782399,9.928800999999917e-08,-0.00640387,8.349000000000029e-05,4.10095509769e-05,6.9705801000000515e-09,-0.00214581,-0.00024466,4.6045005561e-06,5.985851560000003e-08,-1.4316762285463611,0.22471137640872543,1
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007887771532647824,0.0003999554379832649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4052557417634585,-0.20478188556254534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05436460557166406,0.014566265702753921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5713159284130215,0.20469664145179645,0.0,0.0,0.0,0.0,-1.368415927444733,-0.6077732741557592,26.518562856400887,17.576851433707862,-0.0184681119,-0.0458043149,0.0478204116,0.015160061,-0.0575352749,0.046347,-0.0201713,0.0021480444089999,0.00040688134369,1.72225,0.0014099999999999,2.9661450625000003,1.9880999999997498e-06,2.78381,0.0405699999999997,0.0016459248999999,7.7495981161,0.0115037,-0.0008730999999999,0.0001323351136899,7.623036099999969e-07,-0.00566232,0.0007415499999999,3.2061867782400005e-05,5.498964024999995e-07,-0.0017335199999999,0.00041229,3.005091590399998e-06,1.6998304410000057e-07,-1.2916830143311306,0.19571995310340057,1
364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005197910416971672,0.00026833521163308126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27664016525662266,-0.17781687057341863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04509295919827681,0.013102372569139148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7047862780287344,0.18554841856344476,0.0,0.0,0.0,0.0,-1.763428699194185,-0.547783131161001,37.868894672010235,15.73902238617653,-0.0187527956,-0.0454366409999999,0.0483183129,0.0139960263999999,-0.057425495,0.046382,3.500000000000031e-05,0.002151289924,1.2250000000000215e-09,1.69888,-0.0233700000000001,2.8861932544,0.0005461569,2.76506,-0.0187499999999998,0.0003515624999999,7.645556803600002,0.00986344,-0.00164026,9.72874486336e-05,2.690452867600004e-06,-0.00544974,0.00021258,2.96996660676e-05,4.519025640000016e-08,-0.00179098,-5.74600000000005e-05,3.2076093604e-06,3.3016516000000572e-09,-1.173215666962717,0.16256921042026745,1
365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003260734037913769,0.000171067375814153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16791018606896174,-0.1471296324608522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036864849893224104,0.01149991902700752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.821725701921551,0.15781194423206887,0.0,0.0,0.0,0.0,-2.108010244004592,-0.4639192010591996,47.715804707707576,13.275323256354303,-0.0190369686,-0.0450640175,0.0488043715,0.0128258934,-0.0572766196,0.0807378,0.0343558,0.00651859234884,0.0011803209936399,1.76482,0.0659400000000001,3.1145896324,0.0043480836,2.8333,0.0682399999999998,0.0046566975999999,8.027588889999999,0.0126322,0.00276876,0.00015957247684,7.666031937600001e-06,-0.00598242,-0.0005326799999999,3.5789349056399994e-05,2.837479823999998e-07,-0.00208511,-0.0002941299999999,4.347683712099998e-06,8.651245689999993e-08,-1.07701725950519,0.13027876973424715,1
366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018768424423903283,9.988905934359585e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07994565139752133,-0.11677767571774564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02972857464252949,0.009876459604862655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9185451142274762,0.12712320059041435,0.0,0.0,0.0,0.0,-2.3924199026555923,-0.3724617570994048,55.813796056761625,10.635900660734436,-0.0193206232,-0.044686485,0.0492784682,0.0116501718999999,-0.05708875,0.160951,0.0802132,0.025905224401,0.00643415745424,1.88581,0.1209899999999997,3.5562793560999992,0.0146385800999999,3.09931,0.2660100000000001,0.0707613201,9.6057224761,0.0156329,0.0030007,0.00024438756241,9.004200490000013e-06,-0.00715937,-0.00117695,5.12565787969e-05,1.385211302500001e-06,-0.00379226,-0.00170715,1.43812359076e-05,2.914361122500001e-06,-1.0014371768543269,0.10135652959034033,1
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.958034009392774e-05,4.8283800097158955e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011551863499143396,-0.08910099311868175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023664967842606018,0.00831785322821849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9948281495136304,0.09738673446352106,0.0,0.0,0.0,0.0,-2.6159998992296134,-0.2845083326556618,62.1655576917409,8.120921945259157,-0.0196037516,-0.0443040846,0.0497404868,0.010469374,-0.0568620142,0.1499349999999999,-0.011016,0.022480504225,0.000121352256,1.84727,-0.0385399999999998,3.4124064529,0.0014853315999999,3.51534,0.4160300000000001,0.1730809609000001,12.3576153156,0.0202797,0.0046468,0.0004112662320899,2.159275024e-05,-0.0075185,-0.00035913,5.6527842250000005e-05,1.2897435690000008e-07,-0.00458699,-0.00079473,2.10404772601e-05,6.315957729e-07,-0.9438174344169797,0.0766318503952654,1
368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0545389978817198e-05,1.1196716172242013e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03952290312432357,-0.06512968670798502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186077170362705,0.006881462772910641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0521255835033168,0.07074119372504953,0.0,0.0,0.0,0.0,-2.783636343777671,-0.20603692282148556,66.92196836401713,5.888443158367296,-0.0198863461,-0.0439168579999999,0.0501903141,0.0092840145,-0.0565965665,0.104764,-0.0451709999999999,0.010975495696,0.0020404192409999,1.32753,-0.5197400000000001,1.7623359008999997,0.2701296676000001,2.5554,-0.95994,0.9214848036,6.530069160000001,0.0200311,-0.0002486,0.0004012449672099,6.180196000000251e-08,-0.0055889,0.0019295999999999,3.123580321e-05,3.72335616e-06,-0.00368677,0.00090022,1.3592273032899998e-05,8.103960484000005e-07,-0.9013182424388778,0.05607258695384915,1
369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07588523057142624,-0.04506146571759646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.424522491369144e-09,6.422305537333006e-08,-0.014461000100924326,0.005600611346191113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09177491619467,0.043634809653660095,0.0,0.0,0.0,0.0,-2.8997889891039437,-0.12777909194526282,70.22969776394646,3.7207556330825726,-0.020168399,-0.0435248474,0.0506278398,0.0080946097,-0.0562925876,0.103874,-0.00089,0.0107898078759999,7.921000000000282e-07,1.08424,-0.24329,1.1755763775999997,0.0591900241,2.1602,-0.3952,0.15618304,4.66646404,0.0120349,-0.0079961999999999,0.00014483881801,6.393921443999995e-05,-0.00592776,-0.0003388599999999,3.51383386176e-05,1.148260995999999e-07,-0.00468291,-0.00099614,2.19296460681e-05,9.922948996000007e-07,-0.8701735254250399,0.04335329508239908,1
