,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q37,Q37_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
98,0.0,0.0,0.0,0.0,0.0,0.0,0.08011132306299823,-0.11683990209269401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013835127898869641,0.0006807466411305232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.058157344992815746,0.015058573349273824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9183612583614038,0.12718844795371048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0636355846148724,4.655659505264547,0.0501903141,0.0297693381,0.0016541435,-0.0268885829,-0.0484816542999999,-0.0100369,0.0001092,0.00010073936161,1.1924640000000435e-08,0.190402,-0.004816,2.319385600000014e-05,0.036252921604,-0.014927,-0.00561096,3.148287212160001e-05,0.000222815329,-0.00197398,0.0,0.0,3.8965970404000015e-06,0.000203697,0.0002378838,5.658870230243999e-08,4.1492467809e-08,-0.000790667,0.0001794469999999,3.2201225808999964e-08,6.25154304889e-07,-0.64823446112771,0.06045993607725328,1
99,0.0,0.0,0.0,0.0,0.0,0.0,0.011678099355862118,-0.08915608219194981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009527841789995449,0.00047863733160609476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048517739541069645,0.013685573252631807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9946867783800821,0.09744711623873065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8016784619376107,3.564263065853835,0.0500417331,0.029252585,0.0007519652999999,-0.027946885,-0.0492784682,-0.0101985,-0.0001615999999999,0.0001040094022499,2.6114559999999872e-08,0.211564,0.0211619999999999,0.0004478302439999,0.0447593260959999,0.00163846,0.01656546,0.0002744144650116,2.6845511716e-06,-0.00144499,0.00052899,2.7983042010000026e-07,2.0879961001e-06,9.8291e-05,-0.000105406,1.1110424836e-08,9.661120681e-09,-0.000824175,-3.350800000000002e-05,1.122786064000001e-09,6.79264430625e-07,-0.6122799132352613,0.04908885442764934,1
100,0.0,0.0,0.0,0.0,0.0,0.0,-0.039430757705162106,-0.06517648281012414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006386212018776698,0.00032691602603823484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03988082714440271,0.012120393341696001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0520222056808806,0.0707944958107788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8545450577066465,2.612896914803899,0.0498917892999999,0.0287326454,-0.0001503972,-0.02899301,-0.0500417331,-0.0102327,-3.420000000000159e-05,0.00010470814929,1.1696400000001087e-09,0.243429,0.031865,0.001015378225,0.059257678041,-0.0141816,-0.01582006,0.0002502742984036,0.00020111777856,-0.000826707,0.000618283,3.82273868089e-07,6.83444463849e-07,9.8291e-05,0.0,0.0,9.661120681e-09,-0.000970114,-0.0001459389999999,2.1298191720999965e-08,9.41121172996e-07,-0.5834697694917295,0.039155651135855105,1
101,0.0,0.0,0.0,0.0,0.0,0.0,-0.07582159373779063,-0.04510012386499796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00041145460890592493,0.0002142372047111374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03232642864226662,0.010493149183333576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0917112759403478,0.043702786629899584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.317363776747451,1.7936120015862629,0.0497404868,0.0282095758,-0.0010527228,-0.030026502,-0.0507709294,-0.00476658,0.00546612,2.27202848964e-05,2.9878467854400004e-05,0.209763,-0.033666,0.001133399556,0.044000516169,-0.013243,0.0009385999999999,8.80969959999999e-07,0.000175377049,-0.000963821,-0.000137114,1.8800248996000012e-08,9.28950920041e-07,9.8291e-05,0.0,0.0,9.661120681e-09,-0.000970114,0.0,0.0,9.41121172996e-07,-0.5602650946658663,0.03291258265017936,1
102,0.0,0.0,0.0,0.0,0.0,0.0,-0.10005121804685568,-0.028688814386113707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024854472930706283,0.00013139578706070792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025858641560840567,0.008901525575610168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1080652821441443,0.002027822605236177,7.580354297989246e-08,7.469622595987336e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.252899634201329,1.0361772050771998,0.0495878296,0.0276834332,-0.0019547904,-0.0310469108,-0.0514655607,-0.0102327,-0.00546612,0.00010470814929,2.9878467854400004e-05,0.196886,-0.012877,0.000165817129,0.0387640969959999,-0.00490869,0.00833431,6.946072317610002e-05,2.4095237516100008e-05,-0.00106336,-9.953899999999994e-05,9.908012520999987e-09,1.1307344896e-06,9.8291e-05,0.0,0.0,9.661120681e-09,-0.000970114,0.0,0.0,9.41121172996e-07,-0.5373165991759955,0.03782100418763329,1
103,0.0,0.0,0.0,0.0,0.0,0.0,-0.11444060061282005,-0.015534031436039375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013263309303096398,7.106907689355929e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020426922829063717,0.007413299361750841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0884494680224432,-0.05834601765519169,0.0003541944343580806,0.001681542391352589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.68128002088734,0.28925788404684416,0.049433822,0.0271542749,-0.0028563789,-0.0320537918,-0.052125154,-0.00374163,0.00649107,1.39997950569e-05,4.2133989744900015e-05,0.20977,0.012884,0.000165997456,0.0440034529,0.0174857,0.02239439,0.0005015087034721,0.00030574970449,-0.000766913,0.0002964469999999,8.788082380899996e-08,5.881555495689999e-07,9.8291e-05,0.0,0.0,9.661120681e-09,-0.000970114,0.0,0.0,9.41121172996e-07,-0.5056138549385623,0.05626938645207781,1
104,0.0,0.0,0.0,0.0,0.0,0.0,-0.12102195285869169,-0.005204547142396332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.07799338319045e-05,2.753260753962213e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01594484404294028,0.006070404129414372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0243314698209403,-0.12486695474493824,0.006334383666206927,0.017138385546726913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.574118365425326,-0.5462223796205361,0.0492784682,0.0266221587,-0.0037572673,-0.0330467060999999,-0.0527492603,-0.0102274,-0.0064857699999999,0.00010459971076,4.206521249289999e-05,0.231249,0.021479,0.000461347441,0.0534761000009999,0.0084912,-0.0089944999999999,8.090103024999998e-05,7.210047744000001e-05,-0.000364342,0.000402571,1.620634100410001e-07,1.3274509296399994e-07,-0.00014799,-0.000246281,6.0654330961e-08,2.19010401e-08,-0.000970114,0.0,0.0,9.41121172996e-07,-0.45718672438818897,0.08458015072663405,1
105,0.0,0.0,0.0,0.0,0.0,0.0,-0.12155061452423546,0.0026919213257777497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012305755897154281,0.004893797482135228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9181788903112993,-0.18064135560350605,0.03193566482321286,0.05596150046531606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.841445796629341,-1.5199546039051035,0.0491217723,0.0260871423,-0.0046572348,-0.0340252212,-0.0533374546999999,-0.00381675,0.00641065,1.45675805625e-05,4.109643342249999e-05,0.218577,-0.0126719999999999,0.0001605795839999,0.047775904929,-0.00464876,-0.01313996,0.0001726585488016,2.16109695376e-05,-0.000294331,7.001099999999998e-05,4.901540120999997e-09,8.6630737561e-08,9.8291e-05,0.000246281,6.0654330961e-08,9.661120681e-09,-0.0010485999999999,-7.84859999999999e-05,6.160052195999984e-09,1.0995619599999997e-06,-0.38774322431912617,0.11607681563787864,1
106,0.0,0.0,0.0,0.0,0.0,0.0,-0.11753747269365937,0.008497353340200768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009395072201191101,0.003888479951821955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7819489812915817,-0.21484235363729495,0.0907507764376195,0.10981863529596703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.431968928842804,-2.4996021596259377,0.0489637386,0.0255492841999999,-0.0055560609,-0.0349889107,-0.0538893367,-0.00365793,0.0001588199999999,1.3380451884900003e-05,2.522379239999988e-08,0.209794,-0.0087829999999999,7.714108899999974e-05,0.044013522436,0.0104542,0.01510296,0.0002280994007616,0.00010929029764,-0.000345171,-5.083999999999997e-05,2.5847055999999964e-09,1.1914301924099993e-07,-9.54699e-05,-0.0001937609,3.754328636881e-08,9.11450180601e-09,-0.000970114,7.84859999999999e-05,6.160052195999984e-09,9.41121172996e-07,-0.29836642945021624,0.14240004279849983,1
107,0.0,0.0,0.0,0.0,0.0,0.0,-0.11027925718667186,0.012514160138569227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007072459644066641,0.0030334338849062185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6315900918291442,-0.2252478472975474,0.18635029097357303,0.16124109395586586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.419391221629038,-3.2831555986027134,0.0488043715,0.0250086429999999,-0.0064535251,-0.0359373547,-0.0544045307,-0.00540685,-0.00174892,2.9234026922500008e-05,3.0587211664000007e-06,0.220258,0.0104639999999999,0.0001094952959999,0.0485135865639999,0.0229225,0.0124682999999999,0.0001554585048899,0.00052544100625,-0.000167817,0.0001773539999999,3.1454441315999984e-08,2.8162545489000004e-08,-4.36339e-05,5.1836e-05,2.686970896e-09,1.9039172292100004e-09,-0.00106619,-9.607600000000016e-05,9.230597776000032e-09,1.1367611161e-06,-0.1951711001947351,0.15724664842768193,1
108,0.0,0.0,0.0,0.0,0.0,0.0,-0.10087923807145431,0.015020059612221397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005251366049265228,0.0023258090830529285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4819705842242161,-0.21583924661869036,0.31124647654975524,0.19621862221698896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9947042306812706,-3.735713836695626,0.0486436751999999,0.0244652774,-0.0073494076,-0.03687014,-0.0548826858,-0.000707163,0.004699687,5.000795085690001e-07,2.2087057897969e-05,0.229051,0.008793,7.731684900000091e-05,0.052464360601,0.0207414,-0.0021810999999999,4.757197209999993e-06,0.0004302056739599,0.00015446,0.000322277,1.0386246472900005e-07,2.3857891600000003e-08,-7.95881e-05,-3.59542e-05,1.29270449764e-09,6.3342656616099995e-09,-0.00103941,2.678000000000012e-05,7.171684000000062e-10,1.0803731481e-06,-0.08700066627553231,0.15861741033167195,1
109,0.0,0.0,0.0,0.0,0.0,0.0,-0.09025937736396102,0.01627826283863514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038535377351917454,0.001757833390236641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34405886638985583,-0.1932281678902568,0.45168408660125486,0.2093253870561139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6021167507536862,-3.8329083377229263,0.0484816542999999,0.0239192467,-0.0082434888,-0.0377868601,-0.0553234766,0.00371473,0.004421893,1.37992189729e-05,1.9553137703449e-05,0.226397,-0.002654,7.043716000000239e-06,0.051255601609,0.00729911,-0.01344229,0.0001806951604441,5.32770067921e-05,0.00015446,0.0,0.0,2.3857891600000003e-08,-0.000235013,-0.0001554248999999,2.4156899540009987e-08,5.5231110169e-08,-0.000970114,6.929600000000005e-05,4.801935616000007e-09,9.41121172996e-07,0.017475791538531384,0.14828129615180777,1
110,0.0,0.0,0.0,0.0,0.0,0.0,-0.07916831616956721,0.0165406018878218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027926021954077867,0.0013089075017406412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2242604847212922,-0.1639365927611937,0.5932392679376186,0.202509613501856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1495046146381145,-3.63498859020547,0.0483183129,0.0233706105,-0.0091355495,-0.0386871156,-0.0557266029,-0.00127502,-0.0049897499999999,1.6256760004e-06,2.4897605062499997e-05,0.209674,-0.016723,0.000279658729,0.0439631862759999,0.0108553,0.00355619,1.2646487316099997e-05,0.00011783753809,9.9967e-05,-5.4493e-05,2.969487049e-09,9.993401089000004e-09,-0.000178599,5.641399999999998e-05,3.182539395999996e-09,3.189760280100001e-08,-0.00107036,-0.000100246,1.0049260516000024e-08,1.1456705296e-06,0.11168863551706248,0.12998149489264182,1
111,0.0,0.0,0.0,0.0,0.0,0.0,-0.06818962978579307,0.016044879837617897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019958932950239826,0.0009590790299535742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12508367222822053,-0.1330099627565528,0.7244989367302882,0.18157466641973607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.483755321029896,-3.2397950698050355,0.0481536557,0.0228194283,-0.0100253711,-0.0395705141,-0.0560917904,-0.0008601149999999,0.000414905,7.397978132249995e-07,1.7214615902500018e-07,0.233245,0.023571,0.000555592041,0.0544032300249999,0.0263295,0.0154742,0.00023945086564,0.00069324257025,0.000279853,0.0001798859999999,3.2358972995999986e-08,7.8317701609e-08,9.8291e-05,0.00027689,7.666807210000001e-08,9.661120681e-09,-0.00107704,-6.6800000000000114e-06,4.4622400000000135e-11,1.1600151616e-06,0.19180086258930334,0.10775180023299423,1
112,0.0,0.0,0.0,0.0,0.0,0.0,-0.05775326305561689,0.01500913893799383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014036145361426028,0.0006900383817683809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0463144513703716,-0.10368320861635272,0.8384026021014407,0.1530372172509183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.508960596184759,-2.744710289308181,0.0479876871,0.0222657604,-0.0109127355,-0.0404366709,-0.0564187903,-0.0007657519999999,9.436299999999998e-05,5.863761255039998e-07,8.904375768999996e-09,0.267027,0.033782,0.001141223524,0.0713034187289999,0.0140183,-0.0123112,0.00015156564544,0.00019651273489,0.000687497,0.000407644,1.6617363073600005e-07,4.72652125009e-07,9.8291e-05,0.0,0.0,9.661120681e-09,-0.00104467,3.2370000000000105e-05,1.0478169000000063e-09,1.0913354088999998e-06,0.2564634102715262,0.08488084011518951,1
113,0.0,0.0,0.0,0.0,0.0,0.0,-0.0481511810982858,0.013625510816563807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009675108425612904,0.00048565141412923663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013834032271571201,-0.07763652244662576,0.9319405633456208,0.12228630528558164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.187881762532369,-2.2262684194816984,0.0478204116,0.021709667,-0.0117974252,-0.0412852085,-0.05670738,0.00438495,0.005150702,1.9227786502500006e-05,2.6529731092804e-05,0.242209,-0.024818,0.000615933124,0.058665199681,-0.00113251,-0.01515081,0.0002295470436561,1.2825789001e-06,0.00034417,-0.000343327,1.1787342892900002e-07,1.184529889e-07,-5.69926e-05,-0.0001552836,2.411299642896e-08,3.2481564547600003e-09,-0.000970114,7.455600000000004e-05,5.5585971360000055e-09,9.41121172996e-07,0.3061364930931505,0.06354754264646054,1
114,0.0,0.0,0.0,0.0,0.0,0.0,-0.039556729769494946,0.012055558244946644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006493146912516973,0.0003321523901124258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057843802810804985,-0.05546235152254744,1.0050863926127327,0.09294022152736171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.525033107658695,-1.7346188686536426,0.0476518338,0.0211512086,-0.0126792234,-0.0421157571,-0.0569573632,0.00394188,-0.00044307,1.55384179344e-05,1.9631102490000024e-07,0.235244,-0.0069649999999999,4.851122499999999e-05,0.055339739536,0.0169129,0.01804541,0.0003256368220681,0.00028604618641,0.00035622,1.2049999999999996e-05,1.452024999999999e-10,1.2689268839999998e-07,-0.0001327539999999,-7.576139999999997e-05,5.739789729959998e-09,1.7623624515999996e-08,-0.000970114,0.0,0.0,9.41121172996e-07,0.3423485529788112,0.04489671745109147,1
115,0.0,0.0,0.0,0.0,0.0,0.0,-0.032046268274992275,0.010428073481507115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004191540844406317,0.0002181058900830605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08833344639860533,-0.03711691607881934,1.0595847100502656,0.0667854010713456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.54942355036145,-1.2947441502183203,0.0474819583,0.0205904462,-0.0135579139,-0.042927955,-0.0571685695,-0.000777667,-0.004719547,6.04765962889e-07,2.2274123885209e-05,0.246502,0.0112579999999999,0.0001267425639999,0.060763236004,0.0236851,0.0067721999999999,4.586269283999999e-05,0.0005609839620099,0.000391876,3.565600000000001e-05,1.2713503360000007e-09,1.53566799376e-07,9.8291e-05,0.000231045,5.338179202499999e-08,9.661120681e-09,-0.00110959,-0.000139476,1.9453554576000013e-08,1.2311899681e-06,0.36708738175014055,0.029264067070462873,1
116,0.0,0.0,0.0,0.0,0.0,0.0,-0.02562130865500277,0.008839480410625685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00025404391978117784,0.00013422608444676668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10776446889852559,-0.022258349038988875,1.0961926422016572,0.03835190466051646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.280555005958474,-0.8451883088459454,0.0473107896,0.0200274408,-0.0144332814,-0.0437214479999999,-0.0573408553,-0.00107431,-0.000296643,1.1541419761e-06,8.799706944899999e-08,0.265588,0.0190859999999999,0.0003642753959999,0.070536985744,0.00886331,-0.01482179,0.0002196854588041,7.855826415609999e-05,0.000631547,0.0002396709999999,5.7442188241e-08,3.98851613209e-07,-9.004e-05,-0.000188331,3.5468565561e-08,8.107201599999999e-09,-0.000970114,0.000139476,1.9453554576000013e-08,9.41121172996e-07,0.3819071546549925,0.01486227886656884,1
117,0.0,0.0,0.0,0.0,0.0,0.0,-0.020229526195320577,0.007356433308398642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001365306277422946,7.312057708379848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1183263149214616,-0.010455415903144406,1.1076725343410052,-0.0065562217051136715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.646071808349157,-0.22207555301519563,0.0471383325,0.0194622537,-0.0153051112999999,-0.0444958907,-0.0574741032,0.000231697,0.0013060069999999,5.3683499809e-08,1.7056542840490004e-06,0.245912,-0.019676,0.000387144976,0.060472711744,-0.00909426,-0.01795757,0.0003224743203049,8.27055649476e-05,0.000366191,-0.000265356,7.041380673600001e-08,1.3409584848099998e-07,-0.000117783,-2.7742999999999995e-05,7.696740489999997e-10,1.3872835088999998e-08,-0.000970114,0.0,0.0,9.41121172996e-07,0.38596025761434294,-0.0025165281962212325,1
118,0.0,0.0,0.0,0.0,0.0,0.0,-0.015783402053915128,0.006019927757070252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1487242357058415e-08,3.1332436062520507e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.352202566024681e-05,2.900660362677699e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12192033174615115,-0.0012909631911993142,1.0812523840970587,-0.06904474408263783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.509519981776165,0.5877665885019684,0.0469645917,0.0188949465,-0.0161731899,-0.0452509454,-0.0575682224,0.00181502,0.001583323,3.294297600400001e-06,2.5069117223290008e-06,0.235929,-0.0099829999999999,9.966028899999984e-05,0.055662493041,0.00283852,0.01193278,0.0001423912385284,8.057195790400004e-06,0.000497511,0.0001313199999999,1.7244942399999998e-08,2.47517195121e-07,-0.000186743,-6.895999999999999e-05,4.755481599999999e-09,3.4872948049e-08,-0.000970114,0.0,0.0,9.41121172996e-07,0.3766843915462195,-0.023447003498873572,1
