,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6866051987025673,0.18895790723994824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.440296764602754,-3.7020875126164983,0.0575525323,0.0572932637,0.0568620142,0.0562600783,0.0554892628,0.198886,-0.003321,0.039555640996,1.102904100000012e-05,-0.0569406,-0.0113325999999999,0.0001284278227599,0.0032422319283599,-0.122428,0.006846,4.686771600000006e-05,0.014988615184,0.00480735,-1.4020000000000006e-05,1.965604000000001e-10,2.31106140225e-05,0.000252054,0.000129944,6.353121891600005e-08,1.6885443136000008e-08,-0.00300444,-0.00012374,1.5311587600000056e-08,9.0266597136e-06,-0.631630568994912,-0.17443009758442607,1
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8062136572877256,0.1620677090639178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.78163234140723,-3.176275686497177,0.0575352749,0.0572243478,0.05670738,0.0559862329999999,0.0550635032,0.192997,-0.0058889999999999,0.037247842009,3.4680320999999734e-05,-0.0330721,0.0238684999999999,0.0005697052922499,0.00109376379841,-0.0982122,0.0242157999999999,0.0005864049696399,0.00964563622884,0.0046979,-0.00010945,1.1979302500000116e-08,2.2070264409999995e-05,0.000261043,8.988999999999937e-06,6.814344784899998e-08,8.080212099999886e-11,-0.00298196,2.248000000000007e-05,5.05350400000003e-10,8.8920854416e-06,-0.7416623003239299,-0.14979771527031244,1
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.905992548018815,0.13151876436845616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.734804127468305,-2.5787504258326615,0.0575164504999999,0.0571491982,0.056538847,0.0556879932,0.0546002562,0.1927,-0.0002969999999999,0.03713329,8.820899999999508e-08,0.00487666,0.03794876,0.0014401083855376,2.3781812755599995e-05,-0.0813919,0.0168203,0.00028292249209,0.00662464138561,0.00522478,0.00052688,2.776025344000005e-07,2.72983260484e-05,-0.000266468,-0.000527511,7.1005195024e-08,2.7826785512100005e-07,-0.00301972,-3.775999999999997e-05,1.4258175999999971e-09,9.1187088784e-06,-0.8334521639096562,-0.12178215955001453,1
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9851466335351641,0.10147565373179145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.284245351450842,-1.991029646899608,0.0574960598,0.0570678231,0.0563564562999999,0.0553654888999999,0.0540998371,0.192635,-6.50000000000095e-05,0.037108243225,4.225000000001234e-09,0.0155851,0.01070844,0.0001146706872336,0.00024289534201,-0.123631,-0.0422390999999999,0.0017841415688099,0.0152846241609999,0.00511904,-0.00010574,1.11809476e-08,2.62045705216e-05,-0.00041431,-0.0001478419999999,1.716527761e-07,2.1857256963999992e-08,-0.0032109,-0.00019118,3.65497924e-08,1.030987881e-05,-0.9062685949058648,-0.0942138675322953,1
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0450189459159736,0.07434202692553518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.456245866305185,-1.4601711246813551,0.0574741032,0.0569802314,0.0561602528,0.0550188604999999,0.0535625866,0.204656,0.012021,0.041884078336,0.000144504441,-0.019254,-0.0348391,0.00121376288881,0.000370716516,-0.137946,-0.014315,0.000204919225,0.019029098916,0.00492971,-0.0001893299999999,3.5845848899999896e-08,2.43020406841e-05,-5.92199e-05,0.0003550901,3.5069965560099996e-09,1.2608897911801e-07,-0.00312769,8.321000000000023e-05,6.9239041000000386e-09,9.782444736099997e-06,-0.9613470924290302,-0.06930521186589966,1
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0872938716294163,0.048067331878646466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.283777537145827,-0.9460432421471594,0.0574505814,0.0568864325999999,0.0559502845,0.0546482591,0.0529888705,0.192819,-0.0118369999999999,0.037179166761,0.0001401145689999,-0.0464017,-0.0271477,0.0007369976152899,0.00215311776289,-0.119752,0.018194,0.000331021636,0.014340541504,0.00464624,-0.00028347,8.035524090000005e-08,2.1587546137600006e-05,0.00011733,0.0001765499,1.37663289e-08,3.116986719001e-08,-0.00309432,3.3370000000000014e-05,1.1135569000000011e-09,9.5748162624e-06,-1.0002371786577053,-0.04517129837015619,1
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1076385832371876,0.009141642066163079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.682025266867946,-0.18416876374884478,0.057425495,0.0567864369,0.0557266029,0.0542538461,0.0523790793,0.199819,0.0069999999999999,0.039927632761,4.89999999999997e-05,-0.0547707,-0.008369,7.004016100000002e-05,0.00299982957849,-0.105464,0.0142879999999999,0.0002041469439999,0.011122655296,0.00459024,-5.60000000000005e-05,3.1360000000000553e-09,2.10703032576e-05,0.000354994,0.000237664,1.2602074003599998e-07,5.6484176896e-08,-0.00303961,5.470999999999992e-05,2.993184099999991e-09,9.2392289521e-06,-1.0189529439812657,-0.009380107933383446,1
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.093809516815596,-0.04908010031707956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.41132129166529,0.9555870300267886,0.0573988447,0.0566802553,0.0554892628,0.0538357935,0.0517336283,0.19283,-0.0069889999999999,0.0371834089,4.8846120999999936e-05,-0.0351517,0.019619,0.0003849051609999,0.00123564201289,-0.0993192,0.0061448,3.775856704000024e-05,0.00986430348864,0.00464624,5.60000000000005e-05,3.1360000000000553e-09,2.1587546137600006e-05,0.000301559,-5.343500000000001e-05,9.093783048100003e-08,2.855299225e-09,-0.00298179,5.78200000000001e-05,3.343152400000011e-09,8.8910716041e-06,-1.006231133675949,0.044192092062673306,1
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0360714272370963,-0.11580503692071077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.28109818816616,2.261999826385675,0.0573706312,0.0565678992999999,0.0552383224,0.0533942834,0.0510529568,0.201213,0.008383,0.040486671369,7.027468900000002e-05,-0.0172333,0.0179184,0.00032106905856,0.00029698662889,-0.0758811,0.0234380999999999,0.0005493445316099,0.00575794133721,0.00531422,0.0006679799999999,4.4619728039999923e-07,2.82409342084e-05,-0.000270233,-0.000571792,7.302587428899999e-08,3.26946091264e-07,-0.00297106,1.0729999999999594e-05,1.1513289999999128e-10,8.8271975236e-06,-0.9531159774812971,0.10562512751748471,1
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9352751737013,-0.17394532577144511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.30801152520295,3.400571107971702,0.0573408553,0.0564493811,0.0549738430999999,0.0529295080999999,0.0503375282,0.192737,-0.008476,0.037147551169,7.18425760000002e-05,0.0150316,0.0322649,0.0010410237720099,0.00022594899856,-0.10395,-0.0280688999999999,0.0007878631472099,0.0108056025,0.00556357,0.00024935,6.21754225000003e-08,3.095331114490001e-05,-0.000481081,-0.000210848,2.3143892856100002e-07,4.4456879104000006e-08,-0.00297952,-8.459999999999631e-06,7.157159999999376e-11,8.8775394304e-06,-0.8603902085915831,0.15919858851312507,1
