,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004092213440129593,0.012227016487707198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013040632222826275,0.0051381914072440365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11920685800786555,-0.009025864410342336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.106526326841782,-0.01444243146098866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7396371830725746,0.012224232690388756,56.709256900123094,-0.19198647390843804,0.0532227084,0.0406504716999999,0.0218489144,-0.0003007933,-0.0224044071,0.0770509999999999,0.0019167999999999,0.0059368566009999,3.674122239999933e-06,0.0972727,-0.0276982999999999,0.00946197816529,0.0007671958228899,0.418749,-0.042343,0.001792929649,0.175350725001,0.00726876,-0.00046853,2.195203609e-07,5.28348719376e-05,-0.000652486,0.000225482,4.25737980196e-07,5.0842132324000024e-08,-0.0006902939999999,-0.0001530159999999,2.3413896255999962e-08,4.7650580643600005e-07,1.107857381577325,0.0308570678298632,1
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024478380532413194,0.04649003552970291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009979425625901418,0.004095362283058627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12196369833407941,-0.00019939135188824845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0740136445190736,-0.07845226841247484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7115578066097586,0.06799519918978733,55.92051641700221,-1.9857081778795511,0.0531065125999999,0.0402217689,0.0210112316,-0.0015038026999999,-0.0237823296,0.0804905999999999,0.0034396,0.0064787366883599,1.1830848160000007e-05,0.0428681,-0.0544046,0.0018376739976099,0.00295986050116,0.384818,-0.0339309999999999,0.0011513127609999,0.148084893124,0.00756949,0.0003007299999999,9.043853289999997e-08,5.72971788601e-05,-0.000846126,-0.00019364,7.159292078760002e-07,3.749644960000005e-08,-0.000810336,-0.000120042,1.4410081764000024e-08,6.56644432896e-07,1.137186226171784,0.05542642151628993,1
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07596579867813066,0.09865857531382281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007540101102583132,0.0032100431976900897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11960125004382238,0.0064047651321147364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965167326138016,-0.14337710114054228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.642013790059229,0.1302743465829294,54.18005242445905,-3.0416918939057744,0.0529888705,0.0397886846,0.020168399,-0.0027061567999999,-0.025144061,0.0737266,-0.0067639999999999,0.00543561154756,4.575169599999971e-05,0.0522489,0.0093808,0.00272994755121,8.799940864000002e-05,0.389548,0.00473,2.2372900000000112e-05,0.151747644304,0.0076666299999999,9.713999999999817e-05,9.436179599999645e-09,5.8777215556899976e-05,-0.0010109,-0.0001647739999999,1.0219188099999995e-06,2.715047107599993e-08,-0.00052552,0.0002848159999999,8.112015385600002e-08,2.761712704e-07,1.2037986532976646,0.12951572884169843,1
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16449415149409913,0.15192839239579023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005612806553835609,0.0024689486589092157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11349889291269384,0.011103013817375516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8797955969254521,-0.19341661127554038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5328538285680688,0.18299873027736316,52.03897066772293,-3.295298800295706,0.0528697853,0.039351266,0.0193206232,-0.0039073318,-0.0264886742,0.0736492,-7.740000000000524e-05,0.00542420466064,5.990760000000812e-09,0.14087,0.0886211,0.0198443569,0.00785369936521,0.426078,0.0365299999999999,0.0013344408999999,0.181542462084,0.00752667,-0.0001399599999999,1.958880159999944e-08,5.66507612889e-05,-0.000753801,0.0002570989999999,5.68215947601e-07,6.609989580099994e-08,-0.00050426,2.1260000000000047e-05,4.51987600000002e-10,2.542781476e-07,1.330055264436787,0.22153443980504275,1
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28451241266883426,0.19091847470810658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004129662243035985,0.0018719821495403013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10483546954591928,0.014181361420769917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7376247444052924,-0.22036601728013444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3951852349233531,0.2153807583372107,49.955593903355485,-2.9969294680009364,0.0527492603,0.0389095607,0.0184681119,-0.0051068043,-0.0278152538,0.0779296,0.0042804,0.00607302255616,1.832182416000003e-05,0.0903152,-0.0505548,0.00815683535104,0.00255578780304,0.374939,-0.0511389999999999,0.0026151973209999,0.1405792537209999,0.00717787,-0.0003487999999999,1.216614399999999e-07,5.15218177369e-05,-0.000510804,0.000242997,2.609207264160001e-07,5.9047542009e-08,-0.000867974,-0.000363714,1.32287873796e-07,7.53378864676e-07,1.5144578156611825,0.2974110636438497,1
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4230404778692226,0.20843791196459413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003001240515449579,0.001398592018423202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09460442385693525,0.015908055671163247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5860716742687755,-0.22422800191944411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24425674135667047,0.22481985855796952,48.18349337103503,-2.454500559048536,0.0526272988,0.0384636168,0.0176110741,-0.0063040516,-0.0291228966999999,0.0848477,0.0069180999999999,0.00719913219529,4.786010760999995e-05,0.0360817,-0.0542335,0.0013018890748899,0.00294127252225,0.373508,-0.0014309999999999,2.0477609999998857e-06,0.139508226064,0.0073749699999999,0.0001970999999999,3.8848409999999136e-08,5.439018250089997e-05,-0.000883768,-0.000372964,7.810458778240002e-07,1.3910214529600002e-07,-0.000954685,-8.671100000000006e-05,7.518797521000009e-09,9.11423449225e-07,1.7375925636310392,0.33786436152393784,1
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5654150033034407,0.20521769906810244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021519050695659936,0.0010285792107296134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08362287427168684,0.016539530883166842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4390209754781205,-0.2101310091470431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09452302568800489,0.21488540097758935,46.79508774934475,-1.8931269380059321,0.052503904,0.038013483,0.0167497199,-0.0074985521999999,-0.0304107125,0.0833483,-0.0014993999999999,0.00694693911289,2.248200359999994e-06,0.0259695999999999,-0.0101121,0.0006744201241599,0.0001022545664099,0.35539,-0.018118,0.000328261924,0.1263020520999999,0.00695232,-0.0004226499999999,1.7863302249999866e-07,4.83347533824e-05,-0.00110075,-0.0002169819999999,1.2116505625e-06,4.708118832399995e-08,-0.000931594,2.3090999999999827e-05,5.331942809999917e-10,8.678673808360005e-07,1.9735665087395775,0.3402184676629525,1
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6994441861326112,0.18657561918029844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015191266406472531,0.0007432123979677613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07253930837451916,0.01631978502634055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3060644869038563,-0.18488413416792768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04322935235413158,0.1919127448984538,45.7537094551839,-1.4263281648660782,0.0523790793,0.0375592082,0.0158842603,-0.0086897854,-0.0316778247,0.0786603,-0.0046879999999999,0.00618744279609,2.1977343999999977e-05,0.137532,0.1115624,0.018915051024,0.0124461690937599,0.455994,0.1006039999999999,0.0101211648159999,0.207930528036,0.00771283,0.00076051,5.783754601000011e-07,5.94877466089e-05,-0.0006993289999999,0.000401421,4.890610502409999e-07,1.6113881924100001e-07,-0.000672681,0.000258913,6.703594156900009e-08,4.524997277610001e-07,2.1991946696766034,0.31247989154452593,1
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8171808790170201,0.15907718000601495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010522372772210848,0.0005258517022726608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06184351839334907,0.015475536570462044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1923326685023951,-0.15465570201449771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16264900344092176,0.1622985457246427,44.98058638246647,-1.0828768692373851,0.0522528282,0.0371008419,0.0150149076,-0.0098772321999999,-0.0329233704,0.0795455,0.0008852,0.00632748657025,7.835790400000045e-07,0.141443,0.003911,0.020006122249,1.5295921000000198e-05,0.437616,-0.0183779999999999,0.0003377508839999,0.191507763456,0.00734174,-0.00037109,1.377077881000001e-07,5.390114622760001e-05,-0.000415919,0.0002834099999999,1.72988614561e-07,8.032122809999997e-08,-0.0008757739999999,-0.0002030929999999,4.124676664899987e-08,7.669800990759995e-07,2.398533896021507,0.2664849784387974,1
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9148765611113467,0.12842129691353762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007109075031776212,0.00036220649633719965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05188055153660696,0.014209961574206969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09938801742028618,-0.12394784911496302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2612394023891569,0.1310648029811183,44.3971811686163,-0.845725909686278,0.052125154,0.036638434,0.0141418747,-0.0110603754,-0.0341465018,0.0880351,0.0084896,0.00775017883201,7.207330816e-05,0.0638437,-0.0775993,0.00407601802969,0.00602165136049,0.399914,-0.037702,0.001421440804,0.159931207396,0.00689675,-0.00044499,1.980161001000001e-07,4.75651605625e-05,-0.000472619,-5.670000000000002e-05,2.233687191610001e-07,3.214890000000003e-09,-0.00107467,-0.000198896,3.955961881600011e-08,1.1549156089e-06,2.5635188637044193,0.2131995625022937,1
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9920054228454284,0.09858937653534343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004635501713471473,0.00024033986118184454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04286872058315239,0.01269727014232768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026434191944886803,-0.09548698461020264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33923106206854414,0.10146938054569735,43.94373300823002,-0.6826178873187756,0.0519960603,0.0361720351,0.0132653756,-0.0122386992,-0.0353463861,0.0878106999999999,-0.0002244,0.0077107190344899,5.035536000000605e-08,0.038563,-0.0252807,0.001487104969,0.00063911379249,0.402409,0.002495,6.225025000000123e-06,0.161933003281,0.00691233,1.558000000000028e-05,2.4273640000000876e-10,4.77803060289e-05,-0.000631765,-0.0001591459999999,3.9912701522499993e-07,2.532744931599997e-08,-0.000993894,8.077600000000007e-05,6.524762176000011e-09,9.87825283236e-07,2.692421297252676,0.16058206187551324,1
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0500596879156383,0.0718020339867498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00028578588464637925,0.00015051277526165188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03492053283878383,0.011079463238636044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028601339649418987,-0.07057584064826741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39844585072796485,0.07520864094954338,43.5818815079806,-0.5652753287525751,0.0518655504999999,0.0357016957,0.0123856253,-0.0134116904,-0.0365222065,0.0804531999999999,-0.0073575,0.0064727173902399,5.413280625000004e-05,0.14531,0.106747,0.0211149961,0.011394922009,0.469482,0.0670729999999999,0.0044987873289999,0.2204133483239999,0.0076197699999999,0.0007074399999999,5.004713535999978e-07,5.806089485289997e-05,-0.0008912239999999,-0.000259459,7.942802181759999e-07,6.731897268099997e-08,-0.00066547,0.0003284239999999,1.0786232377599997e-07,4.428503209000001e-07,2.7876082125655457,0.11318483197747056,1
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.090496008727854,0.044977280204130235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015905001203233253,8.493983160129856e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02806483839766555,0.009465717017743045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0682865726354573,-0.04957292563524655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4410311530164693,0.0513887226170274,43.24637141469213,-0.6433670288268896,0.0517336283,0.0352274672,0.0115028392,-0.0145788378,-0.0376731624,0.0825035,0.0020503,0.0068068275122499,4.20373009000002e-06,0.132522,-0.0127879999999999,0.017562080484,0.0001635329439999,0.419517,-0.0499649999999999,0.0024965012249999,0.175994513289,0.00717787,-0.0004418999999999,1.9527560999999878e-07,5.15218177369e-05,-0.000649025,0.0002421989999999,4.21233450625e-07,5.8660355600999954e-08,-0.00071575,-5.027999999999999e-05,2.528078399999998e-09,5.122980625000001e-07,2.8508225581051683,0.062455084310820336,1
88,0.0,0.0,0.0,0.0,0.0,0.0,1.4503990687538e-09,1.4500487591917908e-08,0.0,0.0,1.1080153746083918,0.004097802613714518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.938049581026574e-05,3.7508305537842145e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022268467201221567,0.007934174836580592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09521398549755639,-0.032315681837459545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666378140716324,0.02467858653266003,42.58347074612826,-1.5045266817790726,0.0516002971,0.0347494012999999,0.0106172337999999,-0.0157396328,-0.0387984702,0.0804418,-0.0020617,0.0064708831872399,4.250606889999998e-06,0.0534366,-0.0790853999999999,0.00285547021956,0.0062545004931599,0.396297,-0.02322,0.0005391684,0.1570513122089999,0.00727521,9.733999999999958e-05,9.47507559999992e-09,5.29286805441e-05,-0.00113348,-0.000484455,1.2847769104e-06,2.346966470250001e-07,-0.00073797,-2.2219999999999987e-05,4.937283999999994e-10,5.445997209e-07,2.865946965225774,-0.028412090639911035,1
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0001920514413250757,0.0010034766337265854,0.0,0.0,1.0900690730448794,-0.0556888716243794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.397262026944845e-06,3.4953610789569097e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017455936804998733,0.006535542690401359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11176972114137569,-0.018418990140534934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47215562212055184,-0.006588312980941867,40.935000190493916,-3.371094790841944,0.0514655607,0.03426755,0.0097290262,-0.0168935698,-0.0398973639,0.0820488,0.001607,0.00673200558144,2.582449000000036e-06,0.0696019,0.0161652999999999,0.0048444244836099,0.0002613169240899,0.411573,0.015276,0.000233356176,0.1693923343289999,0.00754715,0.00027194,7.395136360000001e-08,5.69594731225e-05,-0.00113348,0.0,1.2847769104e-06,0.0,-0.0005393209999999,0.000198649,3.9461425201000037e-08,2.90867141041e-07,2.7980080931822173,-0.17147946598421304,1
90,0.0,0.0,0.0,0.0,0.0,0.0,0.004690743598195213,0.013596387413024689,0.0,0.0,1.0277662071369487,-0.12230419618844307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013526286507294311,0.005297749383223018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12005576794860928,-0.007448829804361589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45713385405332435,-0.03416710364212114,37.67713559984666,-6.076291378155898,0.0513294226999999,0.0337819658,0.0088384339,-0.0180401457,-0.0409690953,0.0840355,0.0019866999999999,0.00706196526025,3.9469768899999774e-06,0.176973,0.1073711,0.0313194427289999,0.01152855311521,0.4618390000000001,0.050266,0.002526670756,0.213295261921,0.0076279399999999,8.078999999999899e-05,6.527024099999837e-09,5.818546864359997e-05,-0.000661969,0.000471511,4.38202956961e-07,2.223226231210001e-07,-0.000623924,-8.460300000000003e-05,7.1576676090000065e-09,3.8928115777600004e-07,2.623557083366762,-0.3301177581645619,1
91,0.0,0.0,0.0,0.0,0.0,0.0,0.026578628881244893,0.0492595896640324,0.0,0.0,0.9231165502761208,-0.1787764342675407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010366585595871475,0.0042309763876862815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12189124469757734,0.0009988247758770299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42843025052154615,-0.04764755647578659,32.350148596585704,-9.276693333142061,0.0511918867999999,0.0332927016,0.0079456754,-0.0191788612,-0.0420129348,0.0807524999999999,-0.003283,0.0065209662562499,1.0778089000000052e-05,0.134778,-0.0421949999999999,0.018165109284,0.0017804180249999,0.419813,-0.042026,0.001766184676,0.176242954969,0.00718725,-0.0004406899999999,1.942076760999989e-07,5.16565625625e-05,-0.000496145,0.0001658239999999,2.46159861025e-07,2.7497598975999987e-08,-0.000637662,-1.3738000000000011e-05,1.8873264400000024e-10,4.06612826244e-07,2.3518416050313404,-0.454437791565453,1
92,0.0,0.0,0.0,0.0,0.0,0.0,0.08024494554798908,0.10201250382851629,0.0,0.0,0.7877936002159163,-0.21393883002810965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007850798356604802,0.0033263193941270295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11884267723433742,0.007277511227123702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3968470785491986,-0.045311502330519074,24.8725989638657,-12.274131656045048,0.0510529568,0.0327998106,0.0070509693999999,-0.02030922,-0.0430281717,0.0889656999999999,0.0082131999999999,0.0079148957764899,6.745665423999983e-05,0.0614431,-0.0733349,0.00377525453761,0.00537800755801,0.3716,-0.048213,0.002324493369,0.13808656,0.00738276,0.00019551,3.8224160100000124e-08,5.45051452176e-05,-0.000689561,-0.000193416,4.754943727210001e-07,3.7409749056000026e-08,-0.00097985,-0.000342188,1.1709262734400016e-07,9.601060225000003e-07,2.0182759839788207,-0.5173895530075499,1
93,0.0,0.0,0.0,0.0,0.0,0.0,0.17092522680649638,0.154792059057147,0.0,0.0,0.6376954775835203,-0.2252515416248513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00585346399871904,0.0025634783378367374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11225594116240838,0.011697734612180526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3711976783732418,-0.03280767585108684,15.669848337478092,-14.355100193582183,0.0509126363999999,0.0323033467,0.0061545353,-0.0214307296,-0.0440141148,0.0774781999999999,-0.0114875,0.0060028714752399,0.00013196265625,0.0876546,0.0262114999999999,0.00768332890116,0.0006870427322499,0.38303,0.01143,0.0001306449,0.1467119809,0.00754186,0.0001590999999999,2.5312809999999903e-08,5.68796522596e-05,-0.000928008,-0.0002384469999999,8.611988480640002e-07,5.685697180899996e-08,-0.000675346,0.000304504,9.272268601600008e-08,4.560922197160001e-07,1.6655992729018898,-0.5194071090507251,1
94,0.0,0.0,0.0,0.0,0.0,0.0,0.2924664056331963,0.19260396121715123,0.0,0.0,0.48780456829541874,-0.21651731172705574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004313889127813996,0.0019475779928763398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10327938933312793,0.014541958903664597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35553352513350533,-0.01735997289268047,5.532746173157792,-15.148242261522878,0.0507709294,0.0318033639,0.0052565926,-0.0225429012999999,-0.0449700929999999,0.0811532999999999,0.0036751,0.0065858581008899,1.3506360010000004e-05,0.172038,0.0843834,0.029597073444,0.00712055819556,0.419714,0.036684,0.0013457158559999,0.176159841796,0.00745978,-8.208e-05,6.7371264e-09,5.56483176484e-05,-0.000524314,0.000403694,2.74905170596e-07,1.6296884563599998e-07,-0.000388798,0.0002865479999999,8.210975630399999e-08,1.511638848040001e-07,1.3294758804109952,-0.47675326901448206,1
