,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03550072974294362,0.011206622311437129,0.0,0.0,-0.00028249902426814166,0.00014883019661035462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9867073271541011,0.10082339670033506,0.0,0.0,0.0,0.0,-0.0510669872616676,-0.05912600280496088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38851340393362577,0.07897105987245286,-4.931718150615716,-1.7574127521565865,-0.0132653756,-0.0515331044,0.0369856168,0.0345089455,-0.0528697853,0.0043296,0.0148216,1.874543616e-05,0.00021967982656,0.189679,0.0263329999999999,0.035978123041,0.0006934268889999,0.388759,0.088416,0.1511335600809999,0.007817389056,-0.0101753,0.0038415,0.00010353673009,1.4757122249999994e-05,-0.00466463,-0.00100531,1.0106481961000003e-06,2.1758773036900006e-05,-0.0010562,-5.252000000000013e-05,2.758350400000013e-09,1.1155584400000004e-06,-0.6996222236180101,-0.1161343186678835,1
346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0285603991209213,0.00958936984771484,0.0,0.0,-0.0001567164041700708,8.371768788171372e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0461684964737927,0.07376837280576368,0.0,0.0,0.0,0.0,-0.0837784386999317,-0.040118312395643806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4339057920432203,0.05630892018213914,-5.912630394317322,-1.2040085733986612,-0.0135579139,-0.0512608293,0.0376731624,0.0335377902999999,-0.0534507485,-0.00575419,-0.01008379,3.31107025561e-05,0.0001016828207641,0.1697549999999999,-0.019924,0.0288167600249999,0.000396965776,0.306576,-0.082183,0.0939888437759999,0.006754045489,-0.0126202,-0.0024449,0.00015926944804,5.977536009999998e-06,-0.00462872,3.591000000000011e-05,1.289528100000008e-09,2.14250488384e-05,-0.000996826,5.937400000000006e-05,3.525271876000007e-09,9.936620742760004e-07,-0.7673706702615889,-0.08534306288745397,1
347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0192724960094248e-06,9.173730963433477e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022683736751458024,0.008049271440049988,0.0,0.0,-6.773596370822219e-05,3.6628458091491e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.088033705553141,0.04738478069126418,0.0,0.0,0.0,0.0,-0.10501102225061155,-0.024669368579731517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4651131084480588,0.036163732175638126,-6.554979409208817,-0.7396897930417273,-0.0138500829,-0.0509829701,0.0383514743,0.0325520219,-0.0539953221999999,-0.00516948,0.00058471,2.67235234704e-05,3.418857841000005e-07,0.200367,0.030612,0.040146934689,0.000937094544,0.378065,0.0714889999999999,0.1429331442249999,0.0051106771209999,-0.0115342,0.001086,0.00013303776964,1.1793960000000004e-06,-0.00457279,5.593000000000004e-05,3.128164900000004e-09,2.091040838410001e-05,-0.00108628,-8.945399999999988e-05,8.002018115999978e-09,1.1800042384e-06,-0.8154813211997504,-0.05681298356785308,1
348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006578460935122563,0.002813578595413604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017797912025805343,0.006639013389220165,0.0,0.0,-5.246556000514825e-06,2.8672581192779173e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1077547695930319,0.00802535730850426,0.0,0.0,0.0,0.0,-0.11700577802563875,-0.01235371825421579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821071576803011,0.014214636040969795,-6.9149822795444065,-0.3818919141941493,-0.0141418747,-0.0506995571999999,0.0390203863,0.0315520698,-0.0545031355999999,-0.00366961,0.00149987,1.34660375521e-05,2.2496100169e-06,0.22429,0.023923,0.0503060041,0.000572309929,0.4230600000000001,0.044995,0.1789797636,0.002024550025,-0.0111886,0.0003455999999999,0.00012518476996,1.194393599999998e-07,-0.00441045,0.00016234,2.6354275600000133e-08,1.94520692025e-05,-0.000806873,0.000279407,7.806827164899996e-08,6.510440381290001e-07,-0.8416763142889714,-0.019986969107246844,1
349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008718196721328956,0.02184749193569762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013803420497686713,0.005388120026718925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.093008265383348,-0.05055982268498774,0.0,0.0,0.0,0.0,-0.1217141465582534,-0.002747670821514201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48404248220152957,-0.007091273390877614,-7.1818569887237205,-0.4683416545035842,-0.0144332814,-0.0504106213999999,0.0396797345,0.0305383698,-0.0549738430999999,-0.00951163,-0.00584202,9.04711052569e-05,3.41291976804e-05,0.199916,-0.024374,0.039966407056,0.000594091876,0.361563,-0.061497,0.130727802969,0.003781881009,-0.0121761,-0.0009874999999999,0.00014825741121,9.751562499999978e-07,-0.00331952,0.00109093,1.1901282649e-06,1.10192130304e-05,-0.0008693289999999,-6.24559999999997e-05,3.9007519359999615e-09,7.557329102409995e-07,-0.8369168863612138,0.03208277896712808,1
350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03896382195229233,0.06409044221966871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010587857303360709,0.0043079767850325084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0342416802104932,-0.11727626880424445,0.0,0.0,0.0,0.0,-0.12081909163714857,0.004526628791243825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4739935490955021,-0.021219027491729228,-7.769698978891701,-1.2220618994112789,-0.014724295,-0.0501161942,0.0403293572,0.0295113633999999,-0.0554071242,-0.00655708,0.00295455,4.29952981264e-05,8.729365702500001e-06,0.188699,-0.011217,0.035607312601,0.000125821089,0.356592,-0.004971,0.127157854464,2.4710841000000037e-05,-0.0118111,0.000365,0.00013950208321,1.3322500000000053e-07,-0.00417225,-0.0008527299999999,7.271484528999998e-07,1.7407670062499994e-05,-0.0008842929999999,-1.4964000000000016e-05,2.2392129600000043e-10,7.819741098489995e-07,-0.7927118874579151,0.09259350392503907,1
351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1038158246487212,0.118768964445695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00802867244424678,0.00339251763949733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9325677911515123,-0.1750518690797084,0.0,0.0,0.0,0.0,-0.11576842634713037,0.009798489762986832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4579883702254515,-0.026016569539576605,-9.0598219071496,-2.399168676501162,-0.0150149076,-0.0498163076,0.0409690953,0.0284714983,-0.0558026839,-0.0159663,-0.00940922,0.0002549227356899,8.853342100839999e-05,0.172716,-0.0159829999999999,0.029830816656,0.0002554562889999,0.343002,-0.01359,0.1176503720039999,0.0001846881,-0.0118501,-3.900000000000084e-05,0.00014042487001,1.5210000000000654e-09,-0.00399266,0.0001795899999999,3.22525680999998e-08,1.5941333875600007e-05,-0.000943015,-5.872200000000021e-05,3.448273284000024e-09,8.892772902249998e-07,-0.7086733563732102,0.14746957305086372,1
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20490532137971174,0.168272382380032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005991421869540487,0.0026173969920837404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7990820470652479,-0.21207130924227766,0.0,0.0,0.0,0.0,-0.10780267524521035,0.013361959527051532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4416251519940386,-0.02385078588087059,-11.166574939940794,-3.549266795611383,-0.0153051112999999,-0.0495109944,0.0415987919,0.0274192274,-0.0561602528,-0.00585489,0.01011141,3.4279736912099994e-05,0.0001022406121881,0.1605,-0.012216,0.02576025,0.000149230656,0.304613,-0.0383889999999999,0.092789079769,0.0014737153209999,-0.0133331,-0.001483,0.00017777155561,2.199289000000005e-06,-0.00421994,-0.0002272799999999,5.1656198399999934e-08,1.7807893603600002e-05,-0.0007436939999999,0.000199321,3.9728861041000024e-08,5.530807656359999e-07,-0.5933966186019051,0.185356070341601,1
353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333060749241505,0.19984650147988142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004419629282546509,0.001990771057018684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6495606056981341,-0.22516547385220423,0.0,0.0,0.0,0.0,-0.0979730314994862,0.0154899363782029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42815998865267985,-0.018484004106155666,-13.926318820924397,-4.325210085809351,-0.0155948982,-0.0492002877,0.0422182928,0.0263550094,-0.0564795876999999,-0.00288039,0.0029745,8.2966465521e-06,8.847650249999999e-06,0.227784,0.067284,0.051885550656,0.004527136656,0.450054,0.145441,0.202548602916,0.021153084481,-0.00943961,0.00389349,8.910623695209999e-05,1.5159264380100023e-05,-0.00486283,-0.00064289,4.133075521000002e-07,2.36471156089e-05,-0.00056969,0.0001740039999999,3.0277392015999976e-08,3.245466961e-07,-0.4604369856715237,0.2019574902924379,1
354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47488038091907014,0.20944849678472627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032208553244473595,0.0014922175337959936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4991939715220771,-0.2177727385778714,0.0,0.0,0.0,0.0,-0.08715184382761255,0.016442398934762546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4185399638110203,-0.012891945648620173,-17.022381022334905,-4.596816503826998,-0.0158842603,-0.0488842215,0.042827446,0.0252793077999999,-0.0567604709999999,-0.00758142,-0.00470103,5.747792921640001e-05,2.20996830609e-05,0.216271,-0.011513,0.046773145441,0.000132549169,0.381481,-0.068573,0.145527753361,0.0047022563289999,-0.011689,-0.00224939,0.000136632721,5.059755372100001e-06,-0.00418526,0.00067757,4.591011049000008e-07,1.75164012676e-05,-0.00056969,0.0,0.0,3.245466961e-07,-0.32375581725164615,0.19926575462167853,1
355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6154338498588693,0.19990175289560563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023164919443566558,0.001101346131199284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594807409848511,-0.19636126864602493,0.0,0.0,0.0,0.0,-0.07604027941279629,0.016467679026311504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412249461720259,-0.008604195840531926,-20.123266360390495,-4.41268559745164,-0.0161731899,-0.0485628300999999,0.0434261022,0.0241925915,-0.0570027116,-0.00136362,0.0062178,1.8594595044e-06,3.866103684e-05,0.231232,0.014961,0.053468237824,0.000223831521,0.4001,0.018619,0.16008001,0.0003466671609999,-0.0100539,0.0016351,0.00010108090521,2.6735520100000016e-06,-0.00418526,0.0,0.0,1.75164012676e-05,-0.00056969,0.0,0.0,3.245466961e-07,-0.19450452694817524,0.18260919159650624,1
356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7442459410035047,0.17730791311738162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016412464972828797,0.0007990376918743024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23734788892531594,-0.16756072987262072,0.0,0.0,0.0,0.0,-0.06517726315172218,0.015798651113823357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408218008256653,-0.005971345964587235,-22.97031769431094,-3.9116438082452047,-0.0164616790999999,-0.0482361485,0.0440141148,0.0230953339,-0.0572061445,0.000534065,0.001897685,2.85225424225e-07,3.601208359225e-06,0.210709,-0.020523,0.044398282681,0.000421193529,0.363249,-0.036851,0.131949836001,0.001357996201,-0.0102229,-0.000169,0.00010450768441,2.856100000000025e-08,-0.00483456,-0.0006493,4.2159049000000046e-07,2.33729703936e-05,-0.000771999,-0.000202309,4.0928931481e-08,5.95982456001e-07,-0.07984707912159558,0.15796509585983035,1
357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8549626760156923,0.14809012195613017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011419911441488107,0.0005681640243357068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1357062919789163,-0.13662444715976532,0.0,0.0,0.0,0.0,-0.05495207327414621,0.014646637495394493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054176621152638,-0.004693083724846066,-25.40800348549123,-3.246869621734823,-0.0167497199,-0.0479042124,0.0445913396,0.0219880131,-0.0573706312,-0.00144546,-0.001979525,2.0893546116e-06,3.9185192256250015e-06,0.159911,-0.050798,0.025571527921,0.002580436804,0.254988,-0.108261,0.065018880144,0.011720444121,-0.01418,-0.0039571,0.0002010724,1.5658640410000026e-05,-0.00459726,0.0002373,5.6311290000000086e-08,2.11347995076e-05,-0.000829937,-5.7938e-05,3.356811844e-09,6.88795423969e-07,0.01679376104968205,0.13034680221730904,1
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9451392030562616,0.11736873359883022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007762803771495325,0.00039391523154766293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054599759147712784,-0.10699518375959104,0.0,0.0,0.0,0.0,-0.04562114156929646,0.013195526523717636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4031242191658696,-0.004260704546849261,-27.375139086728446,-2.5427941396989246,-0.0170373046,-0.0475670579999999,0.0451576352,0.0208711116,-0.0574960598,-2.10143e-05,0.0014244457,4.4160080449e-10,2.0290455522484903e-06,0.241914,0.0820029999999999,0.058522383396,0.0067244920089999,0.399115,0.144127,0.1592927832249999,0.0207725921289999,-0.0108281,0.0033519,0.0001172477496099,1.123523361000002e-05,-0.00456091,3.63500000000001e-05,1.3213225000000074e-09,2.08019000281e-05,-0.000951716,-0.000121779,1.4830124841000009e-08,9.05763344656e-07,0.09480822151899639,0.10321612769070618,1
359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0151173536744342,0.08847235402640843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005107571758796407,0.000263850695169982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007624862498890663,-0.08051379700435816,0.0,0.0,0.0,0.0,-0.03732822447893366,0.01159774875520398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4009482905492074,-0.0042161870265632105,-28.87860412754021,-1.8809577857207813,-0.0173244253,-0.0472247217999999,0.0457128626,0.0197451161,-0.0575823448,0.00100405,0.0010250643,1.0081164025e-06,1.0507568191344903e-06,0.253787,0.0118729999999999,0.0644078413689999,0.0001409681289999,0.391422,-0.007693,0.153211182084,5.9182249000000086e-05,-0.0111541,-0.0003259999999999,0.00012441394681,1.0627599999999995e-07,-0.00464912,-8.821000000000002e-05,7.781004100000005e-09,2.1614316774399995e-05,-0.000736536,0.0002151799999999,4.630243239999997e-08,5.424852792960002e-07,0.1553489145246663,0.07855310172637896,1
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0667888514113713,0.06270724545932384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00031959652457655034,0.00016777132743562892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0534025524858159,-0.05787602458168646,0.0,0.0,0.0,0.0,-0.030126358641651092,0.00997282384335051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3987289875513989,-0.004409087642872974,-29.96303897697535,-1.2920403912411762,-0.0176110741,-0.0468772413,0.046256886,0.0186105170999999,-0.0576294275,0.00694378,0.00593973,4.82160806884e-05,3.52803924729e-05,0.217699,-0.036088,0.0473928546009999,0.001302343744,0.388174,-0.003248,0.1506790542759999,1.0549504000000189e-05,-0.0100639,0.0010902,0.0001012820832099,1.1885360400000028e-06,-0.00491072,-0.0002616,6.843456000000038e-08,2.4115170918400007e-05,-0.00114789,-0.0004113539999999,1.6921211331599986e-07,1.3176514520999998e-06,0.20044683515886666,0.05715086470466843,1
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.100084443911113,0.03247148561566698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018307703886908587,9.748949239531617e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08535544779086718,-0.03909301169701929,0.0,0.0,0.0,0.0,-0.023999833870681223,0.008408440057739724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39545461582469205,-0.007752052692237096,-30.61668887318498,-0.5642680176220863,-0.0178972434,-0.0465246542999999,0.0467895718,0.0174678092,-0.0576372758,-0.00135159,-0.00829537,1.8267955281e-06,6.881316343689999e-05,0.176799,-0.0408999999999999,0.031257886401,0.0016728099999999,0.274756,-0.1134179999999999,0.075490859536,0.0128636427239999,-0.0132403,-0.0031764,0.00017530554409,1.008951696000004e-05,-0.00395645,0.00095427,9.106312329000004e-07,1.56534966025e-05,-0.000960376,0.0001875139999999,3.5161500195999943e-08,9.223220613760002e-07,0.23198777564687795,0.037820721356994255,1
362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1062725112088885,-0.015732251371493942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.632766243047475e-05,4.65525574673038e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1059722533964862,-0.02384483097311862,0.0,0.0,0.0,0.0,-0.01888464054809335,0.00696355451513773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3868831241487977,-0.019225334297019378,-30.588253035986096,0.6749342788777629,-0.0181829253,-0.0461669991999999,0.0473107896,0.0163174901,-0.0576058845,0.00360072,0.00495231,1.29651845184e-05,2.45253743361e-05,0.184539,0.0077399999999999,0.034054642521,5.990759999999996e-05,0.314481,0.039725,0.098898299361,0.001578075625,-0.0115476,0.0016927,0.00013334706576,2.865233290000018e-06,-0.00425754,-0.0003010899999999,9.065518809999972e-08,1.81266468516e-05,-0.000740696,0.00021968,4.825930239999999e-08,5.486305644160003e-07,0.2503654433117845,0.018146928134276798,1
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0727768709981678,-0.07995544336161642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.826547729453026e-05,9.958280353248292e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.416428478576543e-14,5.415120381052411e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11747666325854403,-0.011703690916318689,0.0,0.0,0.0,0.0,-0.014686288738266735,0.005672795071712686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3674096588098104,-0.03796061964986159,-29.52063657379549,2.3712986142584005,-0.0184681119,-0.0458043149,0.0478204116,0.015160061,-0.0575352749,0.00111394,-0.00248678,1.2408623235999997e-06,6.1840747684e-06,0.163774,-0.020765,0.026821923076,0.000431185225,0.275944,-0.0385369999999999,0.076145091136,0.0014851003689999,-0.0137551,-0.0022075,0.00018920277601,4.873056250000005e-06,-0.00420727,5.026999999999983e-05,2.5270728999999828e-09,1.77011208529e-05,-0.001001,-0.0002603039999999,6.775817241599992e-08,1.002001e-06,0.25516741898444656,-0.0018399580714564812,1
