,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009901495374389625,0.000496418228723675,0.0,0.0,0.03552237501933138,-0.09927903580928553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05037186672769991,0.01398065603642279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8236134257128076,0.15728174985189652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.048625890135892,0.30669243215744196,0.0539953221999999,0.0435248474,0.0275514241,0.0080946097,-0.0123856253,0.0258375,2.490000000000131e-05,6.200100000000653e-10,0.0006675764062499,0.164373,0.0693912999999999,0.027018483129,0.0048151525156899,0.0812673,0.0399505999999999,0.00660437404929,0.00159605044036,0.0008078389999999,0.0004338999999999,1.8826920999999979e-07,6.526038499209997e-07,-0.000529438,3.1758e-05,2.80304595844e-07,1.0085705640000002e-09,-0.000322552,-1.436999999999966e-06,1.04039792704e-07,2.0649689999999023e-12,3.3094200027648553,0.7252581004687223,1
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006657605162229291,0.0003401947037383614,0.0,0.0,-0.021874426492384903,-0.07383225375500355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041524964972355895,0.01244247880021296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200665358441446,0.12658142226016356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.958344330485396,0.056606064822351566,0.0538893367,0.0431280954,0.0267554619,0.0069016778,-0.0138500829,0.0315421,0.0057045999999999,3.254246115999997e-05,0.00099490407241,0.134089,-0.0302839999999999,0.017979859921,0.0009171206559999,0.0292769,-0.0519904,0.00085713687361,0.00270300169216,0.000631132,-0.0001767069999999,3.1225363848999926e-08,3.98327601424e-07,-0.000678479,-0.0001490409999999,4.60333753441e-07,2.2213219680999983e-08,-0.000212541,0.000110011,4.517367668099999e-08,1.2102420121e-08,3.751542303497966,0.5831857890961843,1
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00043100024843804034,0.0002240506676557282,0.0,0.0,-0.06355176309556095,-0.05228333145485141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03375136057208553,0.010818824785815853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959970666707263,0.0968860277437493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.000053494439866,-0.10105509907276589,0.0537818837,0.0427266454,0.0259529419,0.0057057388,-0.0153051112999999,0.039348,0.0078059,6.093207481000007e-05,0.001548265104,0.105018,-0.029071,0.0110287803239999,0.000845123041,0.0247376,-0.0045393,0.0006119488537599,2.0605244490000023e-05,0.000360405,-0.000270727,7.329310852899999e-08,1.29891764025e-07,-0.000805286,-0.000126807,6.484855417960001e-07,1.6080015249000043e-08,-0.000114761,9.777999999999998e-05,1.3170087121000004e-08,9.560928399999996e-09,4.0990886894916185,0.4471045807481557,1
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00026250815109710553,0.00013857732280861155,0.0,0.0,-0.09211714802367216,-0.034521675613383804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027068570673792116,0.009213733258931283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052979453242904,0.07029871494210722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.124167235189752,-0.1980818700418122,0.0536729659999999,0.0423205409,0.025144061,0.0045073136,-0.0167497199,0.0356253,-0.0037226999999999,1.3858495289999969e-05,0.00126916200009,0.0828661999999999,-0.0221518,0.0068668071024399,0.00049070224324,0.00275093,-0.02198667,7.5676158649e-06,0.0004834136576889,0.000252072,-0.000108333,1.1736038889000001e-08,6.3540293184e-08,-0.00109815,-0.000292864,1.2059334225000005e-06,8.576932249600008e-08,8.48436e-06,0.00012324536,7.19843646096e-11,1.5189418761529602e-08,4.359896562784693,0.3258017047638164,1
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001425318990329168,7.627594293613184e-05,0.0,0.0,-0.10999294503982956,-0.020180282745740647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021435403119064927,0.007700683054467241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0922969053762568,0.043065260167977445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.283718636593534,-0.1987003092385891,0.0535625866,0.0419098264,0.0243290173,0.0033069244,-0.0181829253,0.0377769,0.0021515999999999,4.629382559999985e-06,0.00142709417361,0.103912,0.0210458,0.010797703744,0.00044292569764,0.024508,0.02175707,0.000600642064,0.0004733700949849,0.000379073,0.000127001,1.6129254001000002e-08,1.43696339329e-07,-0.00100258,9.557000000000012e-05,1.0051666564000002e-06,9.133624900000022e-09,-8.939989999999997e-05,-9.788425999999998e-05,7.992342120009995e-09,9.581328355747596e-09,4.540580123036317,0.20365236800068393,1
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.774572132267603e-05,3.127470060229478e-05,0.0,0.0,-0.11932204866300067,-0.008825457124858145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01677125506017822,0.006326408427464308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1080683397445164,0.000995475607414514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.349980692075897,0.06298153338312709,0.0534507485,0.0414945464,0.0235080105,0.0021050944,-0.0196037516,0.0314172,-0.0063597,4.044578409000005e-05,0.00098704045584,0.212821,0.108909,0.045292778041,0.011861170281,0.156852,0.132344,0.024602549904,0.0175149343359999,0.000992306,0.000613233,3.760547122890002e-07,9.84671197636e-07,-0.000678798,0.000323782,4.60766724804e-07,1.0483478352400006e-07,1.61933e-05,0.0001055931999999,2.6222296489e-10,1.1149923886239996e-08,4.61800854169556,0.02174387936695731,1
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12196167269540684,-4.676461279147249e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012972433654791097,0.0051156620876910384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0876241856400737,-0.05965959871238294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.116945125477002,0.6227052708226986,0.0533374546999999,0.0410747463,0.022681242,0.0009023471,-0.0210112316,0.0361859,0.0047687,2.274049969000008e-05,0.00130941935881,0.203481,-0.00934,0.041404517361,8.723560000000027e-05,0.171232,0.01438,0.029320397824,0.0002067844,0.000285605,-0.000706701,4.994263034010002e-07,8.1570216025e-08,-0.000898061,-0.000219263,8.06513559721e-07,4.8076263169000015e-08,0.000344369,0.0003281757,1.1859000816100001e-07,1.0769929007049e-07,4.540830249835053,-0.23565171827948322,1
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11951168036704334,0.006516332599792344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009925120194587706,0.004076248566517849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0226130614016042,-0.12612343779089266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.439426512589003,1.3098209042452382,0.0532227084,0.0406504716999999,0.0218489144,-0.0003007933,-0.0224044071,0.0444421,0.0082561999999999,6.816483843999986e-05,0.00197510025241,0.151303,-0.0521779999999999,0.022892597809,0.002722543684,0.126938,-0.0442939999999999,0.016113255844,0.0019619584359999,-0.0001693219999999,-0.000454927,2.0695857532900002e-07,2.8669939683999985e-08,-0.000891053,7.007999999999971e-06,7.939754488090001e-07,4.9112063999999594e-11,0.000471162,0.0001267929999999,2.21993630244e-07,1.6076464848999983e-08,4.275320180715863,-0.5157717303302811,1
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11334723600692241,0.011179484350304754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007496575381598479,0.003193687206941753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9157270795877552,-0.18154732427013853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.318836888929278,1.904878696426883,0.0531065125999999,0.0402217689,0.0210112316,-0.0015038026999999,-0.0237823296,0.0375775,-0.0068645999999999,4.712273315999998e-05,0.0014120685062499,0.133145,-0.0181579999999999,0.017727591025,0.0003297129639999,0.130451,0.0035129999999999,0.017017463401,1.234116899999992e-05,-0.000321827,-0.000152505,2.325777502500001e-08,1.03572617929e-07,-0.00109815,-0.000207097,1.2059334225000005e-06,4.2889167409000074e-08,0.000661508,0.000190346,4.37592834064e-07,3.623159971600001e-08,3.8337036638671638,-0.7491523607802739,1
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10464335683152151,0.014228237529480794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005579125459950663,0.0024556699606012398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7790598626184219,-0.21527325495576657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.878673556450686,2.26653120737223,0.0529888705,0.0397886846,0.020168399,-0.0027061567999999,-0.025144061,0.034654,-0.0029234999999999,8.546852249999972e-06,0.001200899716,0.101633,-0.031512,0.010329266689,0.000993006144,0.0957507,-0.0347003,0.00916819655049,0.00120411082009,-0.0001693219999999,0.000152505,2.325777502500001e-08,2.8669939683999985e-08,-0.000982129,0.000116021,9.64577372641e-07,1.3460872441000054e-08,0.00032968,-0.000331828,1.086889024e-07,1.10109821584e-07,3.266779054785177,-0.8917977572587209,1
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09438988631135277,0.01593056991852666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004103902488355923,0.0018613764992653642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6285814167961385,-0.22523412557838904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.295146683835897,2.361630293262483,0.0528697853,0.039351266,0.0193206232,-0.0039073318,-0.0264886742,0.0307511,-0.0039029,1.523262841000006e-05,0.0009456301512099,0.167749,0.066116,0.028139727001,0.004371325456,0.124651,0.0289003,0.015537871801,0.00083522734009,0.0009000679999999,0.00106939,1.1435949720999998e-06,8.101224046239997e-07,-0.000409521,0.000572608,1.67707449441e-07,3.278799216640001e-07,8.686919999999996e-06,-0.0003209930799999,7.546257908639995e-11,1.030365574078864e-07,2.641239766177921,-0.9352349037796323,1
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08340049497476783,0.016542692139042275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029817559024329313,0.0013902475024189808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4791022334124961,-0.2154971910635019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7350657799053955,2.234967998721016,0.0527492603,0.0389095607,0.0184681119,-0.0051068043,-0.0278152538,0.0271417,-0.0036093999999999,1.302776835999994e-05,0.00073667187889,0.158689,-0.00906,0.025182198721,8.208360000000022e-05,0.0872021,-0.0374488999999999,0.00760420624441,0.0014024201112099,0.000176227,-0.0007238409999999,5.239457932809998e-07,3.1055955529000014e-08,-0.000510776,-0.000101255,2.60892122176e-07,1.0252575025000005e-08,-0.000134811,-0.0001434979199999,1.8174005721000003e-08,2.0591653044326404e-08,2.018925988538553,-0.8964118012655173,1
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07232039002574844,0.016308313516312505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002137320561859679,0.0010221041811415723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3415010498902252,-0.19269428729700375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.319936684627616,1.963922460586925,0.0526272988,0.0384636168,0.0176110741,-0.0063040516,-0.0291228966999999,0.038874,0.0117322999999999,0.0001376468632899,0.001511187876,0.126274,-0.032415,0.015945123076,0.001050732225,0.010352,-0.0768501,0.000107163904,0.00590593787001,-3.23406e-05,-0.0002085675999999,4.350044376976e-08,1.04591440836e-09,-0.000894165,-0.000383389,7.995310472250002e-07,1.4698712532100004e-07,-0.000134811,0.0,1.8174005721000003e-08,0.0,1.445299697153077,-0.8028972218570435,1
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06163632005947066,0.015453743772968672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015083178706145196,0.0007382523278095641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22209705112420128,-0.16332745641504592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1178183006360471,1.62468163427132,0.052503904,0.038013483,0.0167497199,-0.0074985521999999,-0.0304107125,0.0338787,-0.0049953,2.495302209000001e-05,0.00114776631369,0.108227,-0.0180469999999999,0.011713083529,0.0003256942089999,0.0179933,0.0076412999999999,0.00032375884489,5.838946569e-05,-0.0001693219999999,-0.0001369813999999,1.876390394595999e-08,2.8669939683999985e-08,-0.000953855,-5.968999999999994e-05,9.09839361025e-07,3.562896099999993e-09,5.91991e-05,0.0001940100999999,3.50453344081e-09,3.763991890201e-08,0.9468519190469965,-0.681725491523463,1
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05169061108855471,0.014181627546151905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010443020108564765,0.000522097521659017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12333269094715055,-0.13240688988063345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15156687706527916,1.275264336461294,0.0523790793,0.0375592082,0.0158842603,-0.0086897854,-0.0316778247,0.0357450999999999,0.0018663999999999,3.483448959999989e-06,0.0012777121740099,0.0893577,-0.0188693,0.00798479854929,0.00035605048249,0.024757,0.0067636999999999,0.0006129090489999,4.574763768999997e-05,-0.0001693219999999,0.0,0.0,2.8669939683999985e-08,-0.000930493,2.336199999999997e-05,8.658172230490002e-07,5.457830439999987e-10,-4.67988e-05,-0.0001059979,2.19012768144e-09,1.123555480441e-08,0.5339379434927638,-0.5537524241005135,1
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04269924950396908,0.012665554497035728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007051338943463396,0.0003593968189543019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04495241993192256,-0.10313308753478183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5867845403776136,0.9516561241034736,0.0522528282,0.0371008419,0.0150149076,-0.0098772321999999,-0.0329233704,0.0336596,-0.0020854999999999,4.349310249999988e-06,0.0011329686721599,0.153006,0.0636483,0.023410836036,0.00405110609289,0.0751396999999999,0.0503826999999999,0.0056459745160899,0.0025384164592899,0.00024669,0.000416012,1.7306598414399993e-07,6.08559561e-08,-0.000689818,0.000240675,4.75848873124e-07,5.7924455624999995e-08,-0.000134811,-8.801220000000001e-05,1.8174005721000003e-08,7.746147348840003e-09,0.20566765275281385,-0.43233315691323254,1
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03477285289756977,0.011046866926159115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004593851321620793,0.00023825916542778033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014851794108630441,-0.07715999254461667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1221392662918277,0.6711988698258176,0.052125154,0.036638434,0.0141418747,-0.0110603754,-0.0341465018,0.0335439,-0.0001156999999999,1.3386489999999162e-08,0.00112519322721,0.158875,0.0058689999999999,0.025241265625,3.444516099999983e-05,0.0812135,0.0060738,0.0065956325822499,3.689104644000005e-05,1.37649e-05,-0.0002329251,5.4254102210010004e-08,1.8947247201e-10,-0.000651385,3.843300000000005e-05,4.24302418225e-07,1.4770954890000031e-09,-0.000369261,-0.0002344499999999,1.3635368612099993e-07,5.4966802499999983e-08,-0.045340094085763546,-0.32440640729518594,1
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02793882445032907,0.00943409611926931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00028280566106383086,0.00014898718348073145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05856908690267135,-0.055063382848064196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4859304766892312,0.43849652367157094,0.0519960603,0.0361720351,0.0132653756,-0.0122386992,-0.0353463861,0.0445738,0.0110299,0.00012165869401,0.00198682364644,0.136527,-0.0223479999999999,0.018639621729,0.0004994331039999,0.0192167,-0.0619967999999999,0.00036928155889,0.0038436032102399,-0.0001693219999999,-0.0001830869,3.352081295160998e-08,2.8669939683999985e-08,-0.000987253,-0.000335868,9.74668486009e-07,1.12807313424e-07,-0.000331533,3.772799999999996e-05,1.0991413008900001e-07,1.423401983999996e-09,-0.22933737074421914,-0.23243069335491948,1
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022162963899452777,0.007904797135398349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015693410352412453,8.383171120298563e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08881705046694544,-0.03679074779203981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.709711830843902,0.25102765814932904,0.0518655504999999,0.0357016957,0.0123856253,-0.0134116904,-0.0365222065,0.0444025,-0.0001713,2.934369000000212e-08,0.00197158200625,0.108416,-0.028111,0.011754029056,0.000790228321,0.0175427,-0.0016739999999999,0.00030774632329,2.802275999999994e-06,-0.0001693219999999,0.0,0.0,2.8669939683999985e-08,-0.00109815,-0.000110897,1.2059334225000005e-06,1.2298144609000046e-08,-0.000134811,0.000196722,1.8174005721000003e-08,3.8699545284e-08,-0.3571469247221026,-0.15624615989149507,1
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.634679026297565e-05,0.00045490221762913284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017369125439689374,0.006509172849817573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.788937543500302e-05,3.671054299547862e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10805248221838355,-0.02199683247323965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8252518664341406,0.12257479572292916,0.0517336283,0.0352274672,0.0115028392,-0.0145788378,-0.0376731624,0.0478702,0.0034677,1.2024943290000029e-05,0.00229155604804,0.0948716,-0.0135444,0.00900062048656,0.00018345077136,0.035139,0.0175962999999999,0.0012347493209999,0.0003096297736899,-0.000392938,-0.000223616,5.0004115456000024e-08,1.54400271844e-07,-0.00109815,0.0,1.2059334225000005e-06,0.0,-0.000134811,0.0,1.8174005721000003e-08,0.0,-0.4393744615777338,-0.09697375091837972,1
