,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0718329602886458,0.05962921036130007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003037654310352069,0.000159701526224366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05717714810347958,-0.05582788811301163,0.0,0.0,0.0,0.0,-0.029466062057913807,0.009812478400016355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3987983063189952,-0.004698041125474801,-30.072438303286344,-1.2184938289792928,-0.0176110741,-0.0468772413,0.046256886,0.0186105170999999,-0.0576294275,0.00567138,0.0010847499999999,1.1766825624999997e-06,3.21645511044e-05,0.2566969999999999,-0.009539,9.099252100000144e-05,0.0658933498089999,-0.0406749,0.0187496,0.0016544474900099,0.0003515475001599,-0.000830753,-0.000280005,6.901505470090001e-07,7.840280002500004e-08,0.00092443,0.0001741679999999,8.545708248999998e-07,3.0334492223999984e-08,-6.69099e-05,-0.0001840619,4.47693471801e-09,3.3878783031609995e-08,-1.7531787269506334,-0.024592615250128656,1
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.102519150243732,0.027783592956834056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001718219217007428,9.161835525770179e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08788826530515656,-0.037415865911324515,0.0,0.0,0.0,0.0,-0.02344418259503706,0.00825783001038793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3950747627532262,-0.008789031018773874,-30.661149491392287,-0.44472525976274346,-0.0178972434,-0.0465246542999999,0.0467895718,0.0174678092,-0.0576372758,0.0075749,0.00190352,3.6233883903999994e-06,5.737911001e-05,0.244962,-0.0117349999999999,0.0001377102249999,0.060006381444,-0.0284243,0.0122506,0.00080794083049,0.00015007720036,-0.00124363,-0.0004128769999999,1.5466155768999995e-06,1.704674171289999e-07,0.00092443,0.0,8.545708248999998e-07,0.0,-0.000170114,-0.0001032041,2.8938772996000005e-08,1.0651086256810003e-08,-1.7625767335384694,0.0023333225681862763,1
362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1045541935019134,-0.022825798022259494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.838564124776519e-05,4.2319225656586854e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10749858858546067,-0.022498125538504138,0.0,0.0,0.0,0.0,-0.018425290091748286,0.006827157589291357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853822635355445,-0.021296478477155247,-30.524158998575718,0.8623998932205706,-0.0181829253,-0.0461669991999999,0.0473107896,0.0163174901,-0.0576058845,0.00597139,-0.0016035099999999,2.5712443201e-06,3.56574985321e-05,0.251343,0.0063809999999999,4.071716099999997e-05,0.0631733036489999,-0.0192153,0.009209,0.0003692277540899,8.480568100000003e-05,-0.00135644,-0.00011281,1.8399294736e-06,1.2726096100000018e-08,0.00092443,0.0,8.545708248999998e-07,0.0,6.37704e-05,0.0002338843999999,4.06666391616e-09,5.470191256336001e-08,-1.7390685360337008,0.06792877352879648,1
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0657180128772143,-0.08805208315890793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2701371740413265e-05,6.93173940532824e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.565316215704303e-10,6.563730545974045e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11820281240790918,-0.010643863805077843,0.0,0.0,0.0,0.0,-0.014312704864925158,0.005552926205876652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36425887794836426,-0.04052517384903929,-29.314243184134792,2.587926290157325,-0.0184681119,-0.0458043149,0.0478204116,0.015160061,-0.0575352749,0.000402725,-0.005568665,3.1010029882225014e-05,1.62187425625e-07,0.24212,-0.009223,8.506372900000017e-05,0.0586220943999999,-0.019302,-8.670000000000205e-05,0.000372567204,7.516890000000356e-09,-0.0014408,-8.43599999999999e-05,2.07590464e-06,7.116609599999983e-09,0.00092443,0.0,8.545708248999998e-07,0.0,-0.000170114,-0.0002338843999999,2.8938772996000005e-08,5.470191256336001e-08,-1.6576479771120514,0.16418838312532616,1
364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9820446659902573,-0.15169364293911025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017656085327153205,0.000934292325641695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12190732002520971,-0.0014352140552751826,0.0,0.0,0.0,0.0,-0.01099512522445875,0.004448757012413075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3294896683221564,-0.059895235045163434,-26.916251668754693,4.264829086288998,-0.0187527956,-0.0454366409999999,0.0483183129,0.0139960263999999,-0.057425495,0.0007695879999999,0.0003668629999999,1.3458846076899984e-07,5.922656897439996e-07,0.243899,0.001779,3.16484100000001e-06,0.0594867222009999,-0.0245097,-0.0052077,0.00060072539409,2.712013929000003e-05,-0.00124363,0.00019717,1.5466155768999995e-06,3.88760089e-08,0.00092443,0.0,8.545708248999998e-07,0.0,0.000146055,0.000316169,2.1332063025e-08,9.996283656100005e-08,-1.5084676832652435,0.2610100669991534,1
365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8607474818261788,-0.19873818138750138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045067504080539295,0.013180778914255807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1202551988538653,0.005497423064166204,0.0,0.0,0.0,0.0,-0.008356631823855994,0.0035138814025512726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28459753240754776,-0.06975476957070932,-23.602036597397703,5.26405501186901,-0.0190369686,-0.0450640175,0.0488043715,0.0128258934,-0.0572766196,0.000422275,-0.0003473129999999,1.2062631996899982e-07,1.78316175625e-07,0.248303,0.004404,1.9395216000000407e-05,0.061654379809,-0.0263216,-0.0018118999999999,0.00069282662656,3.282981609999994e-06,-0.00124363,0.0,1.5466155768999995e-06,0.0,0.00092443,0.0,8.545708248999998e-07,0.0,8.528709999999999e-05,-6.076790000000001e-05,7.273889426409998e-09,3.692737670410001e-09,-1.3056448676421968,0.3208307943197784,1
366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7162742373877349,-0.22224318877909188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025943425527775996,0.04843142396640319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11465945194299657,0.01047666472269496,0.0,0.0,0.0,0.0,-0.006246125167812783,0.0027164371925769057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23923815734457587,-0.06297878490242471,-20.027702142728398,5.151330875258001,-0.0193206232,-0.044686485,0.0492784682,0.0116501718999999,-0.05708875,0.000608887,0.000186612,3.4824038544e-08,3.70743378769e-07,0.24389,-0.004413,1.9474569000000247e-05,0.0594823321,-0.0324361,-0.0061145,0.00105210058321,3.738711025000002e-05,-0.00160965,-0.00036602,2.5909731225e-06,1.3397064040000008e-07,0.0008358979999999,-8.853200000000022e-05,6.987254664039996e-07,7.837915024000038e-09,4.86092e-05,-3.667789999999999e-05,2.3628543246400008e-09,1.3452683484099992e-09,-1.0855644101700963,0.3189986370587717,1
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5646021082282887,-0.22316450829386653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07896163566219647,0.10101822661167997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10632932513347053,0.013792332257802738,0.0,0.0,0.0,0.0,-0.004615097471185098,0.002070248657807298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20434734295337115,-0.041952571375913114,-16.926135206526293,4.068589341300034,-0.0196037516,-0.0443040846,0.0497404868,0.010469374,-0.0568620142,0.00619581,0.005586923,3.121370860792901e-05,3.838806155610001e-05,0.239951,-0.0039389999999999,1.5515720999999765e-05,0.057576482401,-0.04476,-0.0123239,0.0020034576,0.0001518785112099,-0.00169606,-8.641000000000009e-05,2.8766195236000008e-06,7.466688100000015e-09,0.00092443,8.853200000000022e-05,8.545708248999998e-07,7.837915024000038e-09,-0.000170114,-0.0002187232,2.8938772996000005e-08,4.7839838218240016e-08,-0.8890696473367579,0.26242322388830047,1
368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4190799680246433,-0.20706194275165576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16900649855611405,0.1539492337980861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09628680122163714,0.015714891355085674,0.0,0.0,0.0,0.0,-0.0033691862100526035,0.001555022981466315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18653061589095296,-0.015019769429177888,-14.77150588488477,2.5170653283226825,-0.0198863461,-0.0439168579999999,0.0501903141,0.0092840145,-0.0565965665,0.00623918,4.337000000000004e-05,1.880956900000004e-09,3.892736707240001e-05,0.250214,0.0102629999999999,0.0001053291689999,0.062607045796,-0.035773,0.008987,0.001279707529,8.076616900000004e-05,-0.00137359,0.00032247,1.8867494881e-06,1.0398690090000005e-07,0.00075749,-0.0001669399999999,5.737911001e-07,2.7868963599999988e-08,9.57833e-05,0.0002658973,9.17444055889e-09,7.070137414729e-08,-0.7435475243289488,0.1777281869434911,1
369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2886408830618465,-0.18076282300939986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29010157628964683,0.19211303243776637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08537631286259001,0.016502533724946783,0.0,0.0,0.0,0.0,-0.0024278606619388484,0.001150277438146166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18652971784705052,0.009702123205708067,-13.682192460773999,0.994460576105843,-0.020168399,-0.0435248474,0.0506278398,0.0080946097,-0.0562925876,0.0050409,-0.00119828,1.435874958400001e-06,2.541067281e-05,0.245346,-0.0048679999999999,2.369742399999984e-05,0.060194659716,-0.0365659,-0.0007928999999999,0.0013370650428099,6.286904099999987e-07,-0.0014765999999999,-0.0001030099999999,2.1803475599999994e-06,1.0611060099999945e-08,0.000768027,1.0537000000000025e-05,5.89865472729e-07,1.1102836900000049e-10,0.000133001,3.72177e-05,1.7689266000999998e-08,1.38515719329e-09,-0.6572689681210845,0.091888303017117,1
370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17783910080596876,-0.15023455584820908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42908306160392345,0.20869509411768264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07427237164823479,0.016401465990695394,0.0,0.0,0.0,0.0,-0.0017240238400662332,0.0008366612666780103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2008211864356629,0.02752475344889032,-13.508882750876493,-0.1957473668871239,-0.0204499027,-0.0431280954,0.0510529568,0.0069016778,-0.0559502845,0.000714182,-0.004326718,1.872048865152401e-05,5.100559291239999e-07,0.24539,4.3999999999988486e-05,1.9359999999989875e-09,0.0602162521,-0.0356238,0.0009420999999999,0.00126905512644,8.875524099999893e-07,-0.00124363,0.0002329699999999,1.5466155768999995e-06,5.427502089999994e-08,0.000761994,-6.033000000000015e-06,5.80634856036e-07,3.639708900000018e-11,0.000318769,0.000185768,1.01613675361e-07,3.4509749824e-08,-0.6237583103978757,0.02194589350691553,1
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878273204634325,-0.11971804536269295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5713247781784498,0.2046958454525616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06348898309248203,0.0156415422546119,0.0,0.0,0.0,0.0,-0.0012029304963679956,0.0005967404218946662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2241254998912551,0.037330707974211536,-13.979254135618923,-0.9583187046847449,-0.0207308495,-0.0427266454,0.0514655607,0.0057057388,-0.0555698903,0.000768656,5.44740000000001e-05,2.967416676000011e-09,5.908320463360001e-07,0.239953,-0.0054369999999999,2.956096899999967e-05,0.057577442209,-0.0464731,-0.0108492999999999,0.00215974902361,0.0001177073104899,-0.00167104,-0.00042741,2.7923746816e-06,1.826793081e-07,0.0007752679999999,1.327399999999986e-05,6.010404718239998e-07,1.7619907599999628e-10,0.0001646529999999,-0.000154116,2.7110610409e-08,2.3751741456000002e-08,-0.6293311830013298,-0.02602164290965764,1
372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017567684270697,-0.09170982752425588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7047942819084388,0.185546868845492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05339292163316721,0.014430054053914424,0.0,0.0,0.0,0.0,-0.0008207360134694545,0.0004153724663241598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2513763517131567,0.04030847392370857,-14.814738026321022,-1.3371460065308332,-0.0210112316,-0.0423205409,0.0518655504999999,0.0045073136,-0.0551516638,0.000350948,-0.000417708,1.7447997326400005e-07,1.23164498704e-07,0.251534,0.011581,0.000134119561,0.063269353156,-0.0494273,-0.0029542,0.00244305798529,8.727297640000023e-06,-0.00121459,0.00045645,1.4752288681e-06,2.083466025e-07,0.0007247659999999,-5.050200000000012e-05,5.252857547559995e-07,2.550452004000012e-09,0.000220302,5.564900000000004e-05,4.8532971204000007e-08,3.096811201000004e-09,-0.6593352623436586,-0.053480743717753146,1
373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03512283657953662,-0.06734900048799854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8217325058306723,0.15781004234026597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04422115387937861,0.012946060571707042,0.0,0.0,0.0,0.0,-0.0005429076908819445,0.00027978986775844134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27873501057121014,0.03856721005747105,-15.793803984016376,-1.4366769185871633,-0.0212910416,-0.0419098264,0.0522528282,0.0033069244,-0.0546958898,0.000231848,-0.0001191,1.4184810000000005e-08,5.3753495104e-08,0.248493,-0.003041,9.247681000000264e-06,0.0617487710489999,-0.0571595,-0.0077322,0.00326720844025,5.9786916840000025e-05,-0.0012752,-6.061e-05,1.62613504e-06,3.6735721e-09,0.000656573,-6.81929999999997e-05,4.31088104329e-07,4.65028524899996e-09,0.000172056,-4.824600000000002e-05,2.9603267136e-08,2.327676516000002e-09,-0.7016706918636607,-0.06539187402395043,1
374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07283795266383013,-0.04689668718180167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9185506024622856,0.12712125289646428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03610141292076319,0.011336751008936047,0.0,0.0,0.0,0.0,-0.0003426564048125715,0.00017949216912717478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3038183740821424,0.03418451512642499,-16.76997893245223,-1.3663830109961768,-0.0215702717,-0.0414945464,0.0526272988,0.0021050944,-0.0542028787,0.000135709,-9.6139e-05,9.242707321e-09,1.8416932681e-08,0.247962,-0.000531,2.819610000000039e-07,0.061485153444,-0.0587316,-0.0015721,0.0034494008385599,2.4714984099999995e-06,-0.00151187,-0.00023667,2.2857508969e-06,5.6012688900000015e-08,0.000624361,-3.2212e-05,3.898266583210001e-07,1.0376129439999995e-09,0.000192037,1.9981000000000024e-05,3.6878209369000015e-08,3.99240361000001e-10,-0.747941823882263,-0.0672665231737281,1
375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09815039592640654,-0.0301435559577992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9948323695474638,0.09738493201006827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02907427349616504,0.009716415337584806,0.0,0.0,0.0,0.0,-0.00019948663324629613,0.00010602641376732644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3254775666926135,0.028751338122848275,-17.663110769036663,-1.2129475446206501,-0.0218489144,-0.0410747463,0.0529888705,0.0009023471,-0.0536729659999999,0.000149038,1.3328999999999996e-05,1.7766224099999977e-10,2.2212325444e-08,0.247147,-0.000815,6.642250000000166e-07,0.0610816396089999,-0.0679601,-0.0092285,0.00461857519201,8.516521225000013e-05,-0.00155096,-3.909000000000009e-05,2.4054769216e-06,1.528028100000007e-09,0.000628616,4.254999999999992e-06,3.95158075456e-07,1.810502499999993e-11,8.89108e-05,-0.0001031262,7.90513035664e-09,1.0635013126440004e-08,-0.7931628034877387,-0.06362826338276549,1
376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11340809758064842,-0.016689526818218444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052128669408465,0.07073960260490404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023114974663579733,0.0081678901202758,0.0,0.0,0.0,0.0,-9.791711513770008e-05,5.271451493015755e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34341329713354984,0.02325493025323704,-18.440074673407732,-1.0318464466015504,-0.0221269621,-0.0406504716999999,0.0533374546999999,-0.0003007933,-0.0531065125999999,0.000721361,0.000572323,3.27553616329e-07,5.203616923210001e-07,0.245765,-0.0013819999999999,1.909923999999908e-06,0.060400435225,-0.0584631,0.009497,0.00341793406161,9.019300900000024e-05,-0.00140806,0.0001429,1.9826329636e-06,2.042041000000001e-08,0.000577193,-5.142299999999999e-05,3.331517592490001e-07,2.644324928999999e-09,9.12193e-05,2.3085e-06,8.32096069249e-09,5.329172250000001e-12,-0.8348513174602882,-0.05748761081782654,1
377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12067162340531079,-0.006101770615313607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.669323365048606e-06,1.4578496471555888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0917768159037546,0.04363278047659625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018153507551683917,0.006745917647626398,0.0,0.0,0.0,0.0,-2.63918141661005e-05,1.4368057773022957e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3573740027351507,0.016554690503087617,-19.07153977021308,-0.7622833178641539,-0.0224044071,-0.0402217689,0.0536729659999999,-0.0015038026999999,-0.052503904,0.00037795,-0.000343411,1.1793111492100001e-07,1.428462025e-07,0.251226,0.0054609999999999,2.982252099999993e-05,0.063114503076,-0.0644721,-0.006009,0.00415665167841,3.610808100000009e-05,-0.0014402999999999,-3.2239999999999786e-05,2.07446409e-06,1.039417599999986e-09,0.000683271,0.000106078,4.668592594410001e-07,1.1252542084000002e-08,0.000109929,1.8709699999999995e-05,1.2084385041e-08,3.5005287408999977e-10,-0.8708835399948227,-0.046070661330301965,1
378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12172206683963648,0.0020168710741491546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007578544854822443,0.003161380000322867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1080668285315887,0.001914281054206479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01409194484995773,0.005481687033793423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3648790017478038,0.0046687299502973815,-19.39431963088147,-0.13502982667109842,-0.022681242,-0.0397886846,0.0539953221999999,-0.0027061567999999,-0.0518655504999999,0.000392463,1.4513000000000017e-05,2.1062716900000043e-10,1.5402720636900004e-07,0.248,-0.003226,1.0407076000000042e-05,0.061504,-0.0685825,-0.0041104,0.00470355930625,1.6895388160000002e-05,-0.00143793,2.3699999999998032e-06,2.0676426849e-06,5.616899999999066e-12,0.0006991969999999,1.5925999999999874e-05,4.888764448089999e-07,2.53637475999996e-10,0.000116624,6.695000000000002e-06,1.3601157376e-08,4.482302500000004e-11,-0.8927107840974623,-0.01674868822585916,1
