,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
333,0.0,0.0,0.0,0.0,-0.10688921329170603,0.013634577735996396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00780140867296388,0.003307891573351302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4090677025845147,0.20769732797970267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5706668669374605,-0.22350158681503807,-1.7966768230629064,0.4624368733067461,15.394512116690523,-1.8529388306249719,-0.0097290262,-0.0543546725,0.028078326,0.0448758623,-0.0432277255999999,-0.158942,-0.005285,0.025262559364,2.793122500000012e-05,0.5479609999999999,0.0251069999999998,0.3002612575209999,0.0006303614489999,-0.352876,0.022756,0.0005178355359999,0.124521471376,-0.00170787,0.00078196,2.9168199369e-06,6.114614416000002e-07,0.00367589,0.0003506999999999,1.2299048999999986e-07,1.35121672921e-05,0.00550118,7.996999999999952e-05,3.02629813924e-05,6.395200899999923e-09,1.5701387210004025,-0.2850872603309294,1
334,0.0,0.0,0.0,0.0,-0.0969242422640506,0.015633678666219727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0058151807051082145,0.0025484816702289635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5516652109848802,0.2063198869796931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4246931502178577,-0.20795226697855435,-1.498137559800861,0.4230783131624509,14.338365960275107,-1.3961921625728153,-0.0100253711,-0.0541515422,0.0288629259,0.044111072,-0.0442077288,-0.157617,0.0013249999999999,0.024843118689,1.755624999999981e-06,0.528408,-0.0195529999999999,0.279215014464,0.0003823198089999,-0.376698,-0.0238219999999999,0.0005674876839999,0.1419013832039999,-0.00258839,-0.0008805199999999,6.699762792099999e-06,7.753154703999998e-07,0.00330235,-0.0003735399999999,1.3953213159999992e-07,1.09055155225e-05,0.00537458,-0.0001265999999999,2.8886110176400007e-05,1.602755999999982e-08,1.3918491211782904,-0.24658102688205022,1
335,0.0,0.0,0.0,0.0,-0.08604530414422239,0.016482616108505033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004284562870314519,0.001935573885573473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6869362867600018,0.18889819898613122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2935318492862252,-0.18193837189242998,-1.2337299837317937,0.36588636660660334,13.579403217230835,-0.9776122472807084,-0.010321443,-0.0539425131,0.0296404517,0.0433270614,-0.0451576352,-0.158828,-0.0012109999999999,0.025226333584,1.4665209999999754e-06,0.544285,0.015877,0.2962461612249999,0.000252079129,-0.352417,0.024281,0.0005895669609999,0.124197741889,-0.00223363,0.00035476,4.9891029769e-06,1.2585465759999998e-07,0.00360476,0.0003024099999999,9.145180809999996e-08,1.29942946576e-05,0.00532442,-5.016000000000048e-05,2.83494483364e-05,2.5160256000000483e-09,1.2425452860738586,-0.20185419054637513,1
336,0.0,0.0,0.0,0.0,-0.07493691671851817,0.01642840972045749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031184944360309105,0.001448676012099338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8064973649710129,0.1619915966221847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18189823841123542,-0.15148601793037633,-1.010814508119332,0.3026616816364949,13.076191177912516,-0.6330922220016398,-0.0106172337999999,-0.0537276078,0.0304107125,0.0425241721999999,-0.0460767981,-0.1656369999999999,-0.0068089999999999,0.0274356157689999,4.636248099999975e-05,0.594245,0.04996,0.3531271200249999,0.0024960016,-0.293441,0.0589759999999999,0.0034781685759999,0.086107620481,-0.00226679,-3.315999999999996e-05,5.1383369041e-06,1.099585599999997e-09,0.00377664,0.00017188,2.9542734400000043e-08,1.42630096896e-05,0.00560075,0.00027633,3.13684005625e-05,7.63582689e-08,1.1235189221634443,-0.15799285842849267,1
337,0.0,0.0,0.0,0.0,-0.06412242636716607,0.015702069617094697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022397333877446682,0.0010674785391317136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9062229920838903,0.13143933429539217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0910584466338714,-0.12091008386483751,-0.8303036023744353,0.2411598864292289,12.774880496054003,-0.369460287768694,-0.0109127355,-0.0535068497,0.0311735198,0.0417027542,-0.0469645917,-0.1684229999999999,-0.0027859999999999,0.0283663069289999,7.761795999999905e-06,0.583817,-0.0104279999999999,0.3408422894889999,0.0001087431839999,-0.328206,-0.0347649999999999,0.0012086052249999,0.107719178436,-0.00250212,-0.00023533,6.260604494400001e-06,5.538020890000009e-08,0.003932,0.0001553599999999,2.4136729599999933e-08,1.5460623999999998e-05,0.00526291,-0.0003378399999999,2.76982216681e-05,1.1413586559999989e-07,1.03256499979219,-0.11878745322035159,1
338,0.0,0.0,0.0,0.0,-0.05397702625450155,0.014512422261001792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015842610819253682,0.0007730361945640483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9853250045136313,0.10140130305039276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020040767852167022,-0.0927713477615078,-0.6892706261841179,0.185575595936687,12.623758093607314,-0.17761469038079356,-0.01120794,-0.0532802629,0.0319286865,0.0408631654,-0.0478204116,-0.16369,0.0047329999999999,0.0267944161,2.240128899999961e-05,0.547582,-0.036235,0.299846046724,0.001312975225,-0.392419,-0.064213,0.004123309369,0.153992671561,-0.00310845,-0.00060633,9.6624614025e-06,3.676360689e-07,0.00385662,-7.537999999999989e-05,5.682144399999984e-09,1.48735178244e-05,0.00526291,0.0,2.76982216681e-05,0.0,0.9658872648481175,-0.08563647146642026,1
339,0.0,0.0,0.0,0.0,-0.04474494801256762,0.013040356173882873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011000863098894244,0.0005484429680234857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.045150436818079,0.07427663715746646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03330810000231944,-0.06825420781905799,-0.5829771483761323,0.13758199450120076,12.579919494104407,-0.04280515948667441,-0.0115028392,-0.0530478721,0.0326760275,0.0400057715,-0.0486436751999999,-0.165715,-0.0020249999999999,0.027461461225,4.100624999999996e-06,0.513658,-0.033924,0.2638445409639999,0.001150837776,-0.444058,-0.0516389999999999,0.0026665863209999,0.197187507364,-0.00438794,-0.00127949,1.92540174436e-05,1.6370946600999995e-06,0.00392824,7.162000000000054e-05,5.1294244000000765e-09,1.5431069497600002e-05,0.00546715,0.0002042399999999,2.9889729122499997e-05,4.1713977599999846e-08,0.91933417504002,-0.058540552949055226,1
340,0.0,0.0,0.0,0.0,-0.0365598893007571,0.01143503706613513,2.3646623766811093e-07,2.2692950853176173e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007457430737972566,0.0003791268878115399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0873788935599047,0.04799018537899793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.071575497052448,-0.04764648974362637,-0.5057156521778832,0.09928545270680098,12.599898464086227,0.004748620482384391,-0.0117974252,-0.0528097026,0.0334153597,0.0391309462,-0.049433822,-0.166061,-0.0003459999999999,0.027576255721,1.1971599999998974e-07,0.5277729999999999,0.0141149999999999,0.2785443395289999,0.0001992332249999,-0.449835,-0.005777,3.3373729000000374e-05,0.202351527225,-0.00305296,0.00133498,9.3205647616e-06,1.7821716003999996e-06,0.00404429,0.0001160499999999,1.3467602499999882e-08,1.6356281604099998e-05,0.00526291,-0.0002042399999999,2.76982216681e-05,4.1713977599999846e-08,0.8882689228318013,-0.04007204122747744,1
341,0.0,0.0,0.0,0.0,-0.029467049339650248,0.009812719391490962,0.0004532255194534042,0.0020660372507728644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004886948576431274,0.0002528791129092838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1076531539310002,0.009015420999141223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09734017127342749,-0.030751510564752203,-0.4478287161183179,0.0794392700917124,12.541589419245625,-0.29148544606293025,-0.0120916898999999,-0.0525657803,0.0341465018,0.0382390706,-0.0501903141,-0.167033,-0.000972,0.0279000230889999,9.447840000000012e-07,0.534297,0.006524,0.285473284209,4.256257600000111e-05,-0.4492,0.000635,4.0322500000006645e-07,0.20178064,-0.00319894,-0.0001459799999999,1.02332171236e-05,2.13101604e-08,0.00400723,-3.706000000000022e-05,1.373443600000016e-09,1.6057892272899998e-05,0.00526291,0.0,2.76982216681e-05,0.0,0.8625141590293406,-0.04110539832670005,1
342,0.0,0.0,0.0,0.0,-0.023445012749830824,0.008258055978434093,0.0071803386149855535,0.018859895012981166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00030378768895497984,0.00015971288367047604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09372008491689,-0.049248155350760436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11296099857596185,-0.017173092108600338,-0.39326560499508145,0.08591463106132481,11.971458546555235,-1.4514899705007607,-0.0123856253,-0.0523161319,0.0348692747,0.0373305333,-0.0509126363999999,-0.1638709999999999,0.003162,0.0268537046409999,9.998244000000163e-06,0.537601,0.0033039999999999,0.289014835201,1.0916415999999824e-05,-0.446066,0.003134,9.82195600000016e-06,0.198974876356,-0.00321491,-1.597000000000013e-05,1.03356463081e-05,2.5504090000000425e-10,0.00357688,-0.0004303499999999,1.8520112249999962e-07,1.27940705344e-05,0.00579295,0.0005300399999999,3.35582697025e-05,2.809424015999999e-07,0.8308984279659959,-0.051915296694855145,1
343,0.0,0.0,0.0,0.0,-0.01842597587171839,0.006827361946564932,0.03451328269394367,0.0590229232259318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017183774079229333,9.162661505212473e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0358649072343875,-0.11597283270532409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12051025023702468,-0.006477924577553849,-0.325107859243765,0.11407205563813262,10.207145656723158,-3.604748518712201,-0.0126792234,-0.0520607844,0.0355835012,0.0364057303,-0.0516002971,-0.165514,-0.001643,0.027394884196,2.699449000000201e-06,0.57657,0.038969,0.3324329648999999,0.001518582961,-0.368708,0.0773579999999999,0.0059842601639999,0.135945589264,-0.00281838,0.00039653,7.9432658244e-06,1.572360409e-07,0.00290195,-0.00067493,4.555305049000003e-07,8.4213138025e-06,0.00673493,0.00094198,4.53592821049e-05,8.873263204000003e-07,0.7960708097096953,-0.04953492078011616,1
344,0.0,0.0,0.0,0.0,-0.014313262226634036,0.005553105589038803,0.09562714799219954,0.11325190616576143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.839680028532327e-05,4.232517909353848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9349683262748754,-0.17407209514798822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12177971412563636,0.0017331244617336922,-0.23422014598002155,0.1487099132976847,6.767035438579129,-6.172011070932451,-0.0129724761,-0.0517997658,0.0362890062,0.0354650644,-0.0522528282,-0.1703309999999999,-0.0048169999999999,0.0290126495609999,2.3203488999999616e-05,0.5989439999999999,0.0223739999999998,0.3587339151359999,0.0005005958759999,-0.358044,0.0106639999999999,0.0001137208959999,0.128195505936,-0.00329186,-0.00047348,1.08363422596e-05,2.241833104000001e-07,0.00303359,0.00013164,1.7329089600000038e-08,9.2026682881e-06,0.00649536,-0.0002395699999999,4.2189701529600015e-05,5.739378489999988e-08,0.7710012423865624,-0.02656047091496542,1
345,0.0,0.0,0.0,0.0,-0.010995571436338497,0.004448910521999886,0.19335144192511294,0.1639837767406359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.270918731922023e-05,6.93599420360363e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8019713767544716,-0.2115666385717315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11831205444222118,0.007808606981648904,-0.12228428207266843,0.174842580985027,1.6789045287732287,-8.364331348564154,-0.0132653756,-0.0515331044,0.0369856168,0.0345089455,-0.0528697853,-0.172778,-0.002447,0.0298522372839999,5.987809000000022e-06,0.570285,-0.0286589999999998,0.325224981225,0.0008213382809999,-0.338707,0.0193369999999999,0.0003739195689999,0.114722431849,-0.00394609,-0.00065423,1.55716262881e-05,4.280168929e-07,0.00383491,0.0008013199999999,6.421137423999998e-07,1.47065347081e-05,0.00554154,-0.00095382,3.07086655716e-05,9.097725924000004e-07,0.7670779549610183,0.008836326917242907,1
346,0.0,0.0,0.0,0.0,-0.00835699158513769,0.0035140139994093884,0.3196411657339044,0.19767498620771978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652613509312779,-0.2251230055054603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11143211407585205,0.012055478395477447,0.0013574214344123062,0.18450308770536836,-4.577415098883796,-9.659042996104276,-0.0135579139,-0.0512608293,0.0376731624,0.0335377902999999,-0.0534507485,-0.155869,0.0169089999999999,0.024295145161,0.0002859142809999,0.573712,0.0034269999999999,0.329145458944,1.1744328999999712e-05,-0.271845,0.066862,0.004470527044,0.073899704025,-0.00366563,0.00028046,1.34368432969e-05,7.86578116000001e-08,0.00295673,-0.00087818,7.712001124000002e-07,8.7422522929e-06,0.00510128,-0.00044026,2.60230576384e-05,1.9382886760000042e-07,0.7878611126894033,0.044297399047783015,1
347,0.0,0.0,0.0,0.0,-0.0062464048337963285,0.002716545546547757,0.46054905177535854,0.20943406384196397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5021357759953026,-0.21808210598392821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10226900447143066,0.01475410733327053,0.1249847693435272,0.17718401883706414,-11.322090836716466,-9.929269983216985,-0.0138500829,-0.0509829701,0.0383514743,0.0325520219,-0.0539953221999999,-0.174464,-0.018595,0.030437687296,0.000345774025,0.595028,0.0213159999999999,0.354058320784,0.000454371856,-0.265106,0.0067389999999999,4.541412099999993e-05,0.0702811912359999,-0.00195049,0.00171514,3.8044112401e-06,2.9417052196e-06,0.0034189,0.00046217,2.1360110890000006e-07,1.168887721e-05,0.00519391,9.263000000000066e-05,2.6976701088100007e-05,8.580316900000122e-09,0.8297737262806091,0.07094290838957035,1
348,0.0,0.0,0.0,0.0,-0.004615312288210438,0.0020703357172492283,0.6017561774199703,0.20155536865697724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36212581536530497,-0.19688375876790276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09176920885854593,0.01616936559273703,0.23849336307477745,0.15707346418884177,-17.913707352125087,-9.340467587609089,-0.0141418747,-0.0506995571999999,0.0390203863,0.0315520698,-0.0545031355999999,-0.169685,0.004779,0.0287929992249999,2.283884100000005e-05,0.5896170000000001,-0.0054109999999999,0.3476482066890001,2.927892099999939e-05,-0.290023,-0.0249169999999999,0.0006208568889999,0.0841133405289999,-0.00236037,-0.00040988,5.5713465369e-06,1.6800161440000009e-07,0.0034189,0.0,0.0,1.168887721e-05,0.00540604,0.0002121299999999,2.92252684816e-05,4.499913689999983e-08,0.8851926509577064,0.08552686494295753,1
349,0.0,0.0,0.0,0.0,-0.003369349361384257,0.001555091856688327,0.7321012683589763,0.17996592531477285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2396001020541932,-0.16817388658783022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08070485858191571,0.016554710086890252,0.3353746596177549,0.1298719406413119,-23.879517792233816,-8.188503382754002,-0.0144332814,-0.0504106213999999,0.0396797345,0.0305383698,-0.0549738430999999,-0.1648609999999999,0.004824,0.0271791493209999,2.327097600000022e-05,0.626347,0.0367299999999999,0.392310564409,0.0013490928999999,-0.299795,-0.009772,9.549198400000004e-05,0.0898770420249999,-0.00247522,-0.00011485,6.1267140484000014e-06,1.3190522500000024e-08,0.0034189,0.0,0.0,1.168887721e-05,0.00547721,7.116999999999974e-05,2.99998293841e-05,5.065168899999963e-09,0.9460972276864618,0.08894784140555764,1
350,0.0,0.0,0.0,0.0,-0.002427983255978589,0.0011503311549335368,0.8447952655768995,0.1511520042820964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13753958706322697,-0.13724062582068297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06968173546938528,0.016150183461247143,0.41284004456296475,0.10067785587632376,-28.95280565717156,-6.76922479650283,-0.014724295,-0.0501161942,0.0403293572,0.0295113633999999,-0.0554071242,-0.161017,0.0038439999999999,0.025926474289,1.4776335999999896e-05,0.601892,-0.024455,0.362273979664,0.000598047025,-0.350775,-0.05098,0.0025989604,0.123043100625,-0.00282714,-0.0003519199999999,7.9927205796e-06,1.2384768639999996e-07,0.0034189,0.0,0.0,1.168887721e-05,0.00552079,4.358000000000053e-05,3.047912222410001e-05,1.899216400000046e-09,1.0059910250623436,0.08416995206084625,1
351,0.0,0.0,0.0,0.0,-0.0017241150300149226,0.0008367026103096675,0.9370478836991102,0.12040160993700444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056033519466962375,-0.10756240231863141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05915016542489914,0.015176938080443557,0.4709946478244195,0.07306049296573289,-33.04371292072241,-5.311263282430067,-0.0150149076,-0.0498163076,0.0409690953,0.0284714983,-0.0558026839,-0.158542,0.0024749999999999,0.025135565764,6.125624999999888e-06,0.57809,-0.0238019999999999,0.3341880481,0.0005665352039999,-0.382424,-0.0316489999999999,0.0010016592009999,0.146248115776,-0.00280331,2.383000000000029e-05,7.8585469561e-06,5.678689000000137e-10,0.0034189,0.0,0.0,1.168887721e-05,0.00551032,-1.047000000000027e-05,3.03636265024e-05,1.0962090000000567e-10,1.06060893276541,0.07453234115668726,1
