,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12015935947796168,-0.00723738131534036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008262166217098035,0.003479014266148903,0.0,0.0,0.0,0.0,0.0,0.0,0.015224119873678308,0.033052507775165774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0801841378133277,-0.07050719320783612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7175641133163478,0.05540757205932468,31.74832181636516,-1.6618074760167894,-0.0117974252,-0.0528097026,0.0334153597,0.0391309462,-0.049433822,-0.132713,-0.000112,0.017612740369,1.2544000000000221e-08,0.4350600000000001,-0.0083309999999999,0.1892772036,6.940556099999871e-05,0.082758,-0.057889,0.006848886564,0.003351136321,-3.31711e-05,7.22339e-05,1.1003218752099996e-09,5.217736309210001e-09,0.000146222,-6.583200000000003e-05,4.333852224000002e-09,2.1380873284e-08,-0.00108901,-0.000199435,1.1859427801000002e-06,3.977431922500012e-08,-1.457359452725863,0.0633375116334834,1
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12187148381818516,0.0011589751785655337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0061727155906223085,0.0026879586202183153,0.0,0.0,0.0,0.0,0.0,0.0,0.05562114872501638,0.08107445007242918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0079005576305438,-0.13624418009659559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6570964925255115,0.11732346032079635,29.899695217528123,-3.6009995622027997,-0.0120916898999999,-0.0525657803,0.0341465018,0.0382390706,-0.0501903141,-0.120326,0.0123869999999999,0.014478346276,0.0001534377689999,0.411866,-0.023194,0.169633601956,0.000537961636,0.056344,-0.0264139999999999,0.003174646336,0.0006976993959999,-0.000405459,-0.0003722879,1.64397000681e-07,1.3859828048640998e-07,0.000560905,0.000414683,1.7196199048900001e-07,3.14614419025e-07,-0.00116463,-7.561999999999997e-05,1.3563630369e-06,5.718384399999998e-09,-1.3977502737552912,0.10656457951905582,1
342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11873141841124633,0.007393599369922945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004558728032906095,0.00204737699421433,0.0,0.0,0.0,0.0,0.0,0.0,0.13246849740142225,0.13594664874584853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8951911438956226,-0.18864128741589223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5560525833257879,0.17269645379032292,26.869633801735215,-5.127299519482746,-0.0123856253,-0.0523161319,0.0348692747,0.0373305333,-0.0509126363999999,-0.11259,0.0077359999999999,0.0126765081,5.984569599999989e-05,0.459028,0.0471619999999999,0.210706704784,0.0022242542439999,0.018832,-0.037512,0.0003546442239999,0.001407150144,-0.0006117999999999,-0.0002063409999999,3.742992399999999e-07,4.257660828099996e-08,0.000428264,-0.0001326409999999,1.7593634880999992e-08,1.83410053696e-07,-0.0007600339999999,0.000404596,5.776516811559999e-07,1.636979232160001e-07,-1.3181154969838076,0.1253126902446109,1
343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11208048635336733,0.01177621733811203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033263870755499145,0.0015369358925940114,0.0,0.0,0.0,0.0,0.0,0.0,0.24364830768101306,0.1806908587333708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7551801260881825,-0.21845058654850164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4238970409605781,0.20949296371909598,23.039636960053826,-6.011802339294107,-0.0126792234,-0.0520607844,0.0355835012,0.0364057303,-0.0516002971,-0.112687,-9.6999999999986e-05,0.012698359969,9.408999999997282e-09,0.462055,0.003027,0.2134948230249999,9.162729000000012e-06,0.0349892,0.0161572,0.00122424411664,0.00026105511184,-0.000373332,0.0002384679999999,1.39376782224e-07,5.686698702399997e-08,0.000379147,-4.911700000000005e-05,2.4124796890000052e-09,1.43752447609e-07,-0.000859431,-9.939700000000008e-05,7.38621643761e-07,9.879763609000018e-09,-1.2343012395598774,0.12287043717737416,1
344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10306288243294895,0.014588831125900231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002395710003694858,0.0011361763519133789,0.0,0.0,0.0,0.0,0.0,0.0,0.37790715864343916,0.2052790781738581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6039404244461732,-0.22483312820737214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27529455295131,0.22353348690148803,18.860009892321326,-6.244126179767494,-0.0129724761,-0.0517997658,0.0362890062,0.0354650644,-0.0522528282,-0.0961846,0.0165024,0.00925147727716,0.00027232920576,0.441574,-0.020481,0.194987597476,0.000419471361,-0.00239047,-0.03737967,5.7143468209e-06,0.0013972397293088,-0.0008690529999999,-0.0004957209999999,7.552531168089995e-07,2.457393098409997e-07,0.0004692,9.005300000000004e-05,8.109542809000006e-09,2.2014864000000007e-07,-0.0007531849999999,0.000106246,5.672876442249998e-07,1.1288212516000034e-08,-1.1575560997364465,0.10760279374951841,1
345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09263936684939265,0.01609730821224017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001700115475113675,0.0008258120246474189,0.0,0.0,0.0,0.0,0.0,0.0,0.5205554138788774,0.20821872433178093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4557693043616293,-0.2125054777007139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1250248408931292,0.21730594559766206,14.727808659075373,-5.956632926019778,-0.0132653756,-0.0515331044,0.0369856168,0.0345089455,-0.0528697853,-0.103817,-0.0076324,0.010777969489,5.825352976000018e-05,0.415394,-0.0261799999999999,0.172552175236,0.0006853923999999,-0.00283371,-0.00044324,8.029912364100001e-06,1.964616976000001e-07,-0.00112894,-0.000259887,1.2745055236e-06,6.75412527690001e-08,0.000628874,0.0001596739999999,2.5495786275999985e-08,3.95482507876e-07,-0.000682239,7.09459999999999e-05,4.65450053121e-07,5.0333349159999845e-09,-1.093407169975537,0.08743806592906785,1
346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08159574995653601,0.01655602656929647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011853213880530207,0.0005884952041599588,0.0,0.0,0.0,0.0,0.0,0.0,0.6583137924068481,0.1937713637309266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3208033547495607,-0.18822616335290604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01532267367987173,0.1967271335933547,10.926100625923123,-5.332882704548088,-0.0135579139,-0.0512608293,0.0376731624,0.0335377902999999,-0.0534507485,-0.105791,-0.001974,0.011191735681,3.896676000000014e-06,0.427747,0.012353,0.182967496009,0.000152596609,0.030148,0.03298171,0.000908901904,0.0010877931945241,-0.0008481819999999,0.000280758,7.194127051239995e-07,7.882505456400012e-08,0.000628874,0.0,0.0,3.95482507876e-07,-0.000766414,-8.417500000000003e-05,5.873904193959999e-07,7.085430625000005e-09,-1.0429857030271013,0.06763121653699836,1
347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07055077581389599,0.016206276241637008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008078843989958308,0.00040917794854546596,0.0,0.0,0.0,0.0,0.0,0.0,0.7818219757255735,0.16840173573587663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20466528082347515,-0.15831501311044968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13850794280258366,0.16825964723572162,7.6159057862274055,-4.543548477311186,-0.0138500829,-0.0509829701,0.0383514743,0.0325520219,-0.0539953221999999,-0.102884,0.002907,0.0105851174559999,8.450649000000121e-06,0.442295,0.0145479999999999,0.195624867025,0.0002116443039999,0.0413746,0.0112265999999999,0.0017118575251599,0.0001260365475599,-0.000479121,0.0003690609999999,2.2955693264100003e-07,1.362060217209998e-07,0.000562578,-6.629599999999998e-05,4.395159615999997e-09,3.16494006084e-07,-0.000673545,9.286899999999998e-05,4.53662867025e-07,8.624651160999997e-09,-1.0049434588254864,0.050711696558279444,1
348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059966712533820646,0.015270955861251255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005336094450220668,0.00027518598627522436,0.0,0.0,0.0,0.0,0.0,0.0,0.886075122421659,0.13823013949991123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10927625737391936,-0.12748965989479852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24129288930735646,0.13722755724488975,4.858129239152193,-3.71661463092061,-0.0141418747,-0.0506995571999999,0.0390203863,0.0315520698,-0.0545031355999999,-0.0960943,0.0067896999999999,0.0092341144924899,4.610002608999994e-05,0.42116,-0.0211349999999999,0.1773757456,0.0004466882249999,0.0144488,-0.0269258,0.00020876782144,0.00072499870564,-0.000936079,-0.0004569579999999,8.762438942409998e-07,2.0881061376399995e-07,0.000628874,6.629599999999998e-05,4.395159615999997e-09,3.95482507876e-07,-0.000739327,-6.578200000000001e-05,5.46604412929e-07,4.327271524000002e-09,-0.9770040883988129,0.037308275092721624,1
349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05016408191381142,0.013948319177835726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003359845909226854,0.0001761050635986942,0.0,0.0,0.0,0.0,0.0,0.0,0.9696531346545324,0.10781508607630376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03405684394111331,-0.09867286180788619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3233968730929785,0.1072376079831238,2.6453583513714123,-2.9326395750562853,-0.0144332814,-0.0504106213999999,0.0396797345,0.0305383698,-0.0549738430999999,-0.108168,-0.0120737,0.011700316224,0.00014577423169,0.4285890000000001,0.007429,0.183688530921,5.519004100000028e-05,0.0341639,0.0197151,0.00116717206321,0.00038868516801,-0.000511675,0.000424404,2.61811305625e-07,1.8011875521599998e-07,0.000628874,0.0,0.0,3.95482507876e-07,-0.0007292939999999,1.0033000000000112e-05,5.31869738436e-07,1.0066108900000226e-10,-0.9568950262708336,0.027052044530506237,1
350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041340311016887496,0.012406876905282025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019473710319894605,0.00010355826715624235,0.0,0.0,0.0,0.0,0.0,0.0,1.0335342854947493,0.07993094461799093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022962009477517854,-0.07331052660093106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38635096993894735,0.08029317218268266,0.931211709999981,-2.233121234193027,-0.014724295,-0.0501161942,0.0403293572,0.0295113633999999,-0.0554071242,-0.11251,-0.0043419999999999,0.0126585000999999,1.885296399999987e-05,0.458427,0.0298379999999999,0.210155314329,0.0008903062439999,0.0702311,0.0360671999999999,0.00493240740721,0.00130084291584,-0.000373881,0.0001377939999999,1.39787002161e-07,1.8987186435999985e-08,0.000628874,0.0,0.0,3.95482507876e-07,-0.00057889,0.0001504039999999,3.351136321e-07,2.2621363215999977e-08,-0.9427525590821235,0.019236328572904176,1
351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033591016680417196,0.010782621954237022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.456148334542483e-05,5.093222916574211e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0796589702997736,0.05430028301353635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06431990692185233,-0.05184841376902774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4324399638771618,0.05661619830560948,-0.3480628368975359,-1.6335608238017056,-0.0150149076,-0.0498163076,0.0409690953,0.0284714983,-0.0558026839,-0.0996352,0.0128747999999999,0.00992717307904,0.0001657604750399,0.45895,0.0005229999999999,0.2106351025,2.735289999999955e-07,0.0414026,-0.0288285,0.0017141752867599,0.00083108241225,-0.000611655,-0.000237774,3.74121839025e-07,5.653647507600002e-08,0.000577025,-5.184899999999997e-05,2.688318800999997e-09,3.32957850625e-07,-0.000634738,-5.584800000000005e-05,4.028923286440001e-07,3.118999104000005e-09,-0.9328777850992517,0.014702150708660372,1
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02693218386821192,0.009178883613616129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4038077266456463e-05,1.3092046819091006e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.1056544035671352,0.01931256509306009,1.602488451274302e-05,0.00011519751518289706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09262229533197884,-0.03416727768794006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46240676202230035,0.03185786119195609,-1.2621379871311247,-1.1401571201656178,-0.0153051112999999,-0.0495109944,0.0415987919,0.0274192274,-0.0561602528,-0.1053089999999999,-0.0056738,0.011089985481,3.219200644000008e-05,0.433315,-0.025635,0.1877618892249999,0.000657153225,0.0159682,-0.0254344,0.00025498341124,0.0006469087033599,-0.000715478,-0.000103823,5.119087684840001e-07,1.0779215329000014e-08,0.000577552,5.269999999999494e-07,2.777289999999467e-13,3.33566312704e-07,-0.000787323,-0.000152585,6.198775063290001e-07,2.3282182225e-08,-0.9213659631884357,0.024392859379323492,1
353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021321544310456894,0.0076684998938309915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.100350809407005,-0.03513241654372925,0.0016204792504382628,0.0058668716244644585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11028590125556498,-0.01989700212287443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47417234241484796,0.004101820828466334,-1.9036542917050758,-0.829827565935166,-0.0155948982,-0.0492002877,0.0422182928,0.0263550094,-0.0564795876999999,-0.109354,-0.0040449999999999,0.0119582973159999,1.6362024999999944e-05,0.431175,-0.0021399999999999,0.185911880625,4.579599999999894e-06,0.0297712,0.0138029999999999,0.0008863243494399,0.0001905228089999,-0.000715478,0.0,5.119087684840001e-07,0.0,0.000628874,5.132200000000002e-05,2.6339476840000027e-09,3.95482507876e-07,-0.000679742,0.000107581,4.62049186564e-07,1.1573671561000009e-08,-0.8943008102242279,0.05676331265053919,1
354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016677816453370787,0.006297662502960799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0524938505723755,-0.10146874027930215,0.014269353929700907,0.031522267776741206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11944712962354936,-0.008603730594474779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46843647653298304,-0.018723040404972316,-2.4738433750860973,-0.8970386585426668,-0.0158842603,-0.0488842215,0.042827446,0.0252793077999999,-0.0567604709999999,-0.11236,-0.0030059999999999,0.0126247695999999,9.03603599999997e-06,0.4689350000000001,0.03776,0.219900034225,0.0014258176,0.0787953,0.0490241,0.00620869930209,0.00240336238081,-0.000468943,0.000246535,2.1990753724900005e-07,6.077950622500002e-08,0.000628874,0.0,0.0,3.95482507876e-07,-0.000639496,4.024599999999997e-05,4.08955134016e-07,1.6197405159999972e-09,-0.8391499409496308,0.10214227196533023,1
355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012896953983155003,0.005090692795240687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.960407854425183,-0.16277913855542386,0.05333801820240963,0.07890515297194191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12195711029943555,0.00012198316413973074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4515415384288113,-0.029843668758024806,-3.2492083647296606,-1.3509746698593865,-0.0161731899,-0.0485628300999999,0.0434261022,0.0241925915,-0.0570027116,-0.112253,0.0001069999999999,0.0126007360089999,1.1448999999999142e-08,0.443345,-0.02559,0.196554789025,0.0006548481,0.0332075,-0.0455878,0.00110273805625,0.00207824750884,-0.000507667,-3.872399999999991e-05,2.57725782889e-07,1.499548175999993e-09,0.000968872,0.000339998,1.15598640004e-07,9.38712952384e-07,-0.0008012189999999,-0.0001617229999999,6.41951885961e-07,2.615432872899997e-08,-0.7537440466317422,0.14348247110528328,1
356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0098650343442969,0.004055074553054396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8331945066138211,-0.20538574163455137,0.12869500709364695,0.1338549451157464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11941037479051388,0.0066395564211102044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43164066400526035,-0.029666949469476227,-4.414877929218671,-1.9701155698831545,-0.0164616790999999,-0.0482361485,0.0440141148,0.0230953339,-0.0572061445,-0.118167,-0.005914,0.013963439889,3.49753960000002e-05,0.422991,-0.0203539999999999,0.178921386081,0.0004142853159999,0.0239295,-0.009278,0.00057262097025,8.608128400000002e-05,-0.000531665,-2.399800000000001e-05,2.82667672225e-07,5.759040040000005e-10,0.000628874,-0.000339998,1.15598640004e-07,3.95482507876e-07,-0.000795853,5.365999999999921e-06,6.33381997609e-07,2.8793955999999154e-11,-0.6458998571320881,0.16891834907043424,1
357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007448431977997623,0.0031755772061233625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6860436749894574,-0.22409787407297357,0.23867787366723872,0.17925522744318065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1131774101220702,0.011263802081772922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4147133000808058,-0.022870467383244216,-5.979932429489905,-2.4940590035875245,-0.0167497199,-0.0479042124,0.0445913396,0.0219880131,-0.0573706312,-0.116609,0.001558,0.0135976588809999,2.4273640000000547e-06,0.44845,0.025459,0.2011074025,0.000648160681,0.0714427,0.0475131999999999,0.00510405938329,0.00225750417424,-0.000261026,0.000270639,6.813457267599999e-08,7.324546832099999e-08,0.000628874,0.0,0.0,3.95482507876e-07,-0.000639809,0.000156044,4.09355556481e-07,2.4349729936000013e-08,-0.5281490201247689,0.17518208590395531,1
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005541880295150338,0.002440972403522391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5346631441168083,-0.22108863198946324,0.3722931801009694,0.20472658359920587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1044289854923378,0.014279761469460006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4032985324036964,-0.01434503436859124,-7.811201736513394,-2.7646307043911125,-0.0170373046,-0.0475670579999999,0.0451576352,0.0208711116,-0.0574960598,-0.112363,0.0042459999999999,0.012625443769,1.802851599999988e-05,0.461956,0.013506,0.213403345936,0.000182412036,0.0390948,-0.0323478999999999,0.00152840338704,0.0010463866344099,-0.000448263,-0.000187237,2.0093971716900002e-07,3.505769416900001e-08,0.000628874,0.0,0.0,3.95482507876e-07,-0.00062777,1.203899999999993e-05,3.940951729000001e-07,1.4493752099999832e-10,-0.4126083962660585,0.16527098088529982,1
