,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03289297398916239,0.010623696416350357,0.0,0.0,1.058642227273618,0.06729784729814245,0.0,0.0,-0.0005577597107299271,0.0002871338154024473,0.0,0.0,0.0,0.0,0.0,0.0,-0.06761813090795576,-0.04995992154641468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35909001099966376,0.010773106792624675,-25.98248389992527,-0.7270423616820056,0.0551516638,0.0479042124,0.0365222065,0.0219880131,0.0055560609,0.169896,-0.003562,1.2687844000000067e-05,0.0288646508159999,-0.484072,0.019209,0.234325701184,0.000368985681,-0.266294,0.0033449999999999,1.118902499999954e-05,0.070912494436,-0.023457,-0.0006294,0.0005502308489999,3.9614436000000274e-07,-0.0137953,-0.000505,2.550250000000056e-07,0.00019031030209,0.0079413499999999,-0.00020317,4.1278048900001024e-08,6.306503982249997e-05,0.13412945595349263,0.03508014102415812,1
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02633913880785669,0.009026330199873943,0.0,0.0,1.095653754282406,0.03906050098392174,0.0,0.0,-0.0003533176964349102,0.00018489790622005855,0.0,0.0,0.0,0.0,0.0,0.0,-0.09477926876333385,-0.032630280067381195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3653182608805428,0.0060484833856399136,-26.397695483556667,-0.3775358017678837,0.0550635032,0.0475670579999999,0.0358196472,0.0208711116,0.0040573697,0.186689,0.016793,0.000282004849,0.034852782721,-0.427686,0.056386,0.182915314596,0.003179380996,-0.189811,0.076483,0.005849649289,0.0360282157209999,-0.0234058,5.1199999999997775e-05,0.00054783147364,2.621439999999772e-09,-0.014331,-0.0005356999999999,2.8697448999999816e-07,0.000205377561,0.00823751,0.00029616,8.771074560000113e-08,6.78565710001e-05,0.1519281139191724,0.019765893054034464,1
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020826990491936287,0.007527931226916621,0.0,0.0,1.1077765463768088,-0.005431061334589361,0.0,0.0,-0.00020707922014585843,0.00010996740616527047,0.0,0.0,0.0,0.0,0.0,0.0,-0.11152315046862787,-0.01866987493978028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.015656686135584e-10,6.014203775891026e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36570724754912404,-0.005990503382469875,-26.391287501047817,0.48490820773069243,0.0549738430999999,0.0472247217999999,0.0351083085,0.0197451161,0.0025559163,0.189911,0.0032219999999999,1.038128399999984e-05,0.036066187921,-0.458272,-0.030586,0.210013225984,0.000935503396,-0.285228,-0.095417,0.009104403889,0.081355011984,-0.0240846,-0.0006787999999999,0.0005800679571599,4.607694399999956e-07,-0.0146442,-0.0003131999999999,9.809423999999865e-08,0.00021445259364,0.0083386099999999,0.0001010999999999,1.0221209999999611e-08,6.953241673209997e-05,0.16051089176063815,0.007397692085499375,1
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016272361331854453,0.006172336050027908,0.0,0.0,1.0822377291096588,-0.06767058822857595,0.0,0.0,-0.0001032834656802363,5.5561657465310044e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.1199576708545725,-0.007644635490190644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017458974730602653,0.0009253658742596621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35477962620182163,-0.025383074699477006,-25.57571848258933,1.8772594372116846,0.0548826858,0.0468772413,0.0343883648,0.0186105170999999,0.0010527228,0.18913,-0.000781,6.099610000000061e-07,0.0357701569,-0.494331,-0.036059,0.244363137561,0.001300251481,-0.307679,-0.0224509999999999,0.0005040474009999,0.0946663670409999,-0.0245711,-0.0004865,0.0006037389552099,2.3668225000000083e-07,-0.014639,5.200000000002078e-06,2.7040000000021608e-11,0.000214300321,0.00798181,-0.0003567999999999,1.273062399999981e-07,6.37092908761e-05,0.16158294281736893,-0.002910479299537821,1
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012569727769552778,0.004982000787324367,0.0,0.0,1.0118384453789924,-0.1336407647211292,0.0,0.0,-3.015730098774216e-05,1.6407320593864167e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.12190741374022611,0.0008504142187037823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044824924956170424,0.01312542844673104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.330680114648941,-0.04283435202289721,-23.766365539606962,3.286723861875869,0.0547900339,0.0465246542999999,0.0336599926,0.0174678092,-0.0004511874,0.183549,-0.005581,3.1147561000000034e-05,0.033690235401,-0.5200140000000001,-0.025683,0.2704145601960001,0.000659616489,-0.285654,0.0220249999999999,0.0004851006249999,0.081598207716,-0.0242791,0.0002919999999999,0.00058947469681,8.526399999999832e-08,-0.0143632,0.0002757999999999,7.606563999999884e-08,0.00020630151424,0.0084878799999999,0.0005060699999999,2.561068448999973e-07,7.204410689439996e-05,0.1550965478679538,-0.015555055693886436,1
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00960476699449031,0.0039630282712833234,0.0,0.0,0.9006126197206046,-0.18685137530287954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11894368120052347,0.007169813113884051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025858604012215246,0.048319848237295134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2992210408266772,-0.047624673745778036,-21.195921870081115,4.118707901780329,0.0546958898,0.0461669991999999,0.0329233704,0.0163174901,-0.0019547904,0.186034,0.002485,6.175225000000074e-06,0.034608649156,-0.465262,0.054752,0.216468728644,0.002997781504,-0.206674,0.07898,0.0062378404,0.0427141422759999,-0.0233075,0.0009716,0.0005432395562499,9.44006560000006e-07,-0.0151086,-0.0007454,5.556211600000003e-07,0.00022826979396,0.00860787,0.00011999,1.4397600100000504e-08,7.40954259369e-05,0.13732496315834347,-0.03539671845429899,1
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007240089595291475,0.0030969658096509345,0.0,0.0,0.7614311124807971,-0.21768362892211401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11241655155714013,0.011624790352742793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0787891396033368,0.10088337272248457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2702113540993883,-0.03814413894618667,-18.35764418432105,4.180938688412107,0.0546002562,0.0458043149,0.0321786788,0.015160061,-0.0034570626,0.166402,-0.019632,0.000385415424,0.027689625604,-0.4426850000000001,0.0225769999999999,0.195970009225,0.0005097209289999,-0.203979,0.0026949999999999,7.263024999999866e-06,0.041607432441,-0.022949,0.0003584999999999,0.000526656601,1.2852224999999838e-07,-0.0135481,0.0015605,2.4351602500000093e-06,0.00018355101361,0.00819779,-0.00041008,1.6816560640000016e-07,6.72037608841e-05,0.10374931280129433,-0.06029582621131903,1
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005380817573408358,0.0023772393397035875,0.0,0.0,0.610352578119022,-0.22498625847376547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10347821306471593,0.014498240367804597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16874755679025485,0.1538342810761887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2513404141016822,-0.020227850393195416,-15.720717787952644,3.649681484259097,0.0545031355999999,0.0454366409999999,0.0314261002,0.0139960263999999,-0.0049569812,0.1561789999999999,-0.010223,0.000104509729,0.024391880041,-0.485554,-0.0428689999999999,0.235762686916,0.0018377511609999,-0.295642,-0.091663,0.008402105569,0.087404192164,-0.0225866,0.0003624,0.0005101544995599,1.313337600000017e-07,-0.013007,0.0005410999999999,2.927892099999992e-07,0.0001691820489999,0.00773425,-0.00046354,2.148693316000001e-07,5.98186230625e-05,0.05337136186047116,-0.08362753282183946,1
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003952353748376215,0.0017988022598341546,0.0,0.0,0.46181430872351026,-0.2133159858515643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09309698045060873,0.01605656758607119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2897815676007638,0.19204553283918288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2454549532969834,-0.00115778336845084,-13.571254616450599,2.829708983608498,0.0544045307,0.0450640175,0.0306658191,0.0128258934,-0.0064535251,0.164179,0.008,6.400000000000012e-05,0.026954744041,-0.525307,-0.0397529999999999,0.275947444249,0.0015803010089999,-0.28784,0.007802,6.0871204000000486e-05,0.0828518655999999,-0.0231092,-0.0005226,0.00053403512464,2.731107600000017e-07,-0.0132039,-0.0001968999999999,3.8769609999999944e-08,0.00017434297521,0.00792598,0.0001917299999999,3.6760392899999736e-08,6.282115896039999e-05,-0.010322796688538053,-0.09961408927425619,1
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002867210473405765,0.0013410634157323183,0.0,0.0,0.32614719064648784,-0.1894048709964094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08206590195952916,0.01655463105828538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42873765636474165,0.2086811185173629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25123190046686045,0.014065225747616452,-12.000178486911725,1.9799027161551856,0.0543044441999999,0.044686485,0.0298980218,0.0116501718999999,-0.0079456754,0.182418,0.018239,0.000332661121,0.033276326724,-0.4709640000000001,0.0543429999999999,0.221807089296,0.0029531616489999,-0.1798019999999999,0.108038,0.011672209444,0.0323287592039999,-0.0209572,0.002152,0.00043920423184,4.631104000000006e-06,-0.0143884,-0.0011844999999999,1.4030402499999994e-06,0.00020702605456,0.00808765,0.00016167,2.613718890000029e-08,6.54100825225e-05,-0.08119843585364096,-0.10582136094479443,1
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020516424001030013,0.0009839745760655961,0.0,0.0,0.2091532644176036,-0.15962326508316949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0710105888388631,0.016234364575825024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5709873808711367,0.20472619262941275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2651544052686653,0.023503176056087847,-10.9634264076558,1.2515240516337576,0.0542028787,0.0443040846,0.0291228966999999,0.010469374,-0.0094324163,0.181403,-0.0010149999999999,1.0302249999999758e-06,0.032907048409,-0.4263,0.044664,0.18173169,0.001994872896,-0.135483,0.0443189999999999,0.0019641737609999,0.018355643289,-0.0214987,-0.0005415,0.00046219410169,2.932222500000004e-07,-0.0141217,0.0002666999999999,7.112888999999902e-08,0.00019942241089,0.00814077,5.312000000000025e-05,2.821734400000026e-09,6.627213619290001e-05,-0.15274248274050808,-0.10295430730651502,1
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001444863332608067,0.0007090691028776438,0.0,0.0,0.11288637948286746,-0.12876552093736718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06039964926385061,0.015319571540853423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7044891339947845,0.185605951480537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28332412533044754,0.027467684502123266,-10.353526131009728,0.6985570088662082,0.0540998371,0.0439168579999999,0.0283406335,0.0092840145,-0.0109127355,0.175376,-0.006027,3.6324729000000055e-05,0.030756741376,-0.480275,-0.053975,0.230664075625,0.0029133006249999,-0.273732,-0.138249,0.019112786001,0.074929207824,-0.0244211,-0.0029223999999999,0.0005963901252099,8.540421759999991e-06,-0.0139511,0.0001706,2.9104360000000565e-08,0.00019463319121,0.00827981,0.00013904,1.93321216e-08,6.855525363610001e-05,-0.2196818261779393,-0.09347086366942052,1
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009977465730747765,0.0005000271295084172,0.0,0.0,0.036848582647643895,-0.09982592162206892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0505592377361885,0.014009662851077862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8214731067954888,0.1578825515440011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3025367644252011,0.0273637590923931,-10.052239978145012,0.31342234004340985,0.0539953221999999,0.0435248474,0.0275514241,0.0080946097,-0.0123856253,0.181866,0.0064899999999999,4.2120099999999936e-05,0.033075241956,-0.5060859999999999,-0.0258109999999999,0.2561230393959999,0.0006662077209999,-0.251666,0.022066,0.000486908356,0.0633357755559999,-0.0228275,0.0015935999999999,0.00052109475625,2.5395609599999907e-06,-0.0145865,-0.0006354,4.037331600000016e-07,0.00021276598225,0.0082797999999999,-1.0000000001675335e-08,1.000000000335067e-16,6.855508803999997e-05,-0.2786325375822758,-0.08024012021173244,1
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006712812861011399,0.0003428915522807348,0.0,0.0,-0.020889357707714228,-0.07430332780053824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04169156180654702,0.012474479666701914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9183413635102246,0.12719550825801673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3206584360161983,0.024801533715946168,-9.958653908917753,0.0610900950511204,0.0538893367,0.0431280954,0.0267554619,0.0069016778,-0.0138500829,0.181804,-6.20000000000065e-05,3.844000000000804e-09,0.033052694416,-0.527115,-0.021029,0.277850223225,0.000442218841,-0.264759,-0.013093,0.000171426649,0.070097328081,-0.0239468,-0.0011192999999999,0.0005734492302399,1.2528324899999926e-06,-0.0143375,0.000249,6.200100000000049e-08,0.00020556390625,0.0082797999999999,0.0,0.0,6.855508803999997e-05,-0.32802615865203905,-0.06571067355979746,1
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00043497825826589194,0.00022604495597880434,0.0,0.0,-0.06285520765658656,-0.05267623705368417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03389608933571642,0.010851409017628343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9946714807574216,0.09745365003916355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33655695206506975,0.021113979084321662,-9.998280523511335,-0.09806555391170967,0.0537818837,0.0427266454,0.0259529419,0.0057057388,-0.0153051112999999,0.167743,-0.0140609999999999,0.0001977117209999,0.028137714049,-0.484303,0.042812,0.234549395809,0.001832867344,-0.213858,0.050901,0.002590911801,0.045735244164,-0.022363,0.0015837999999999,0.000500103769,2.508422439999988e-06,-0.0134965,0.0008409999999999,7.072809999999996e-07,0.00018215551225,0.00811133,-0.0001684699999999,2.8382140899999562e-08,6.57936743689e-05,-0.36767587814759983,-0.05158852618847757,1
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00026535138889408153,0.0001400375890115135,0.0,0.0,-0.09165823655569995,-0.03484197167193435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027191724979431266,0.009245129912263114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052011019274722,0.07080026352265696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3498358898815113,0.017178844044899114,-10.121116793049252,-0.19614737267248364,0.0536729659999999,0.0423205409,0.025144061,0.0045073136,-0.0167497199,0.190021,0.0222779999999999,0.0004963092839999,0.036107980441,-0.4283810000000001,0.0559219999999999,0.183510281161,0.0031272700839999,-0.142008,0.07185,0.0051624225,0.020166272064,-0.0216525,0.0007104999999999,0.00046883075625,5.048102499999991e-07,-0.0142697999999999,-0.0007732999999999,5.979928899999963e-07,0.0002036271920399,0.0080506199999999,-6.071000000000201e-05,3.6857041000002435e-09,6.481248238439996e-05,-0.39826199189632794,-0.03882892257345385,1
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014454840882263223,7.733526175281509e-05,0.0,0.0,-0.10972584461494851,-0.020436405808939812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02153825282365586,0.0077296993999069865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0917043894949174,0.04371014229445357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36011090386780886,0.01183547678776292,-10.280809021056399,-0.2002011075734425,0.0535625866,0.0419098264,0.0243290173,0.0033069244,-0.0181829253,0.192614,0.002593,6.723649000000063e-06,0.037100152996,-0.4604970000000001,-0.0321159999999999,0.212057487009,0.0010314374559999,-0.226373,-0.084365,0.007117453225,0.051244735129,-0.0229204,-0.0012678999999999,0.00052534473616,1.6075704099999971e-06,-0.0139802,0.0002895999999999,8.386815999999553e-08,0.00019544599204,0.00798818,-6.243999999999868e-05,3.898753599999834e-09,6.381101971239998e-05,-0.42043116556741256,-0.026067059993053216,1
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.916535200885411e-05,3.203640805373772e-05,0.0,0.0,-0.11920676505962254,-0.009026023967686668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016855687435457088,0.0063523419044329765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1080651196614055,0.0020397526405253686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.547941018029496e-08,7.438083481365847e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3644787660057376,-4.380146284493848e-05,-10.350904513980975,0.055101255701994686,0.0534507485,0.0414945464,0.0235080105,0.0021050944,-0.0196037516,0.183451,-0.009163,8.396056900000009e-05,0.033654269401,-0.518767,-0.0582699999999999,0.269119200289,0.0033953928999999,-0.265143,-0.0387699999999999,0.0015031128999999,0.0703008104489999,-0.0239122,-0.0009918,0.00057179330884,9.83667240000002e-07,-0.0139514,2.880000000000417e-05,8.294400000002402e-10,0.00019464156196,0.0081453999999999,0.0001572199999999,2.4718128399999872e-08,6.634754115999997e-05,-0.4320213681704804,-0.007626200341066844,1
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12196369873011997,-0.00019951292893257506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013040659345861903,0.005138200358132681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0884589028417404,-0.058330770004508786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003538667197661861,0.0016802340297142923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35732428758730556,-0.0208933836994595,-10.108221343432948,0.6930697218681381,0.0533374546999999,0.0410747463,0.022681242,0.0009023471,-0.0210112316,0.18946,0.0060089999999999,3.610808099999984e-05,0.0358950916,-0.539221,-0.0204539999999999,0.2907592868409999,0.0004183661159999,-0.277785,-0.012642,0.000159820164,0.077164506225,-0.0239838,-7.159999999999804e-05,0.00057522266244,5.126559999999721e-09,-0.0143096,-0.0003581999999999,1.2830723999999964e-07,0.00020476465216,0.00823396,8.856000000000142e-05,7.84287360000025e-09,6.77980972816e-05,-0.4286508207228888,0.015432275539410309,1
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11960132019801484,0.0064046761939567515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009979447228160111,0.0040953698795087295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.024351296140811,-0.12485230884648625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006331407372473416,0.017132201049190242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33158181866019265,-0.05342381337216478,-9.144637739691921,2.1436528169040936,0.0532227084,0.0406504716999999,0.0218489144,-0.0003007933,-0.0224044071,0.192419,0.002959,8.755681000000101e-06,0.0370250715609999,-0.5052989999999999,0.033922,0.255327079401,0.001150702084,-0.226568,0.051217,0.002623181089,0.051333058624,-0.0238049,0.0001788999999999,0.00056667326401,3.200520999999971e-08,-0.0136981,0.0006115,3.739322500000011e-07,0.00018763794361,0.00830656,7.259999999999905e-05,5.270759999999863e-09,6.899893903359999e-05,-0.4154872621943232,0.018451473248361574,1
