,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,non_steady_state_outlier00,non_steady_state_outlier01,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0905498062567716,0.04492255697510134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02742767420566272,0.009305088568507211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021678617281862853,0.00011499790851792328,-0.08837092140020435,-0.037091732396286665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45403811675230515,0.043220907339402405,-3.4088340504787578,-1.6580055016090425,-0.0016624195999999,-0.0576392917,0.0049817457,0.0573524034,-0.0082845504,0.0,0.0,0.0078952199999999,-8.846000000000201e-05,7.825171600000355e-09,6.233449884839997e-05,0.5306529999999999,0.0218619999999999,0.2815926064089999,0.0004779470439999,0.5734319999999999,-0.0086520000000001,7.48571040000018e-05,0.3288242586239999,-4.9771e-05,0.000944778,8.926054692840001e-07,2.477152441e-09,0.00110967,0.000120328,1.2313675089000003e-06,1.4478827584000016e-08,0.000630873,-1.2440999999999971e-05,3.98000742129e-07,1.5477848099999928e-10,0.6659285096726387,0.00596987434672816,1
308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1080191213809383,0.004008726479216392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02173540249155037,0.0077851716450479036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011014778506476324,5.9198156108827794e-05,-0.10778684015137578,-0.022238151225683487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4747920120437958,0.01804936038998764,-4.290833976014113,-1.0306972193162678,-0.00196457,-0.0576013287,0.0058846112,0.0572008532,-0.0097773981999999,0.0,0.0,0.00990456,0.00200934,4.0374472356000085e-06,9.81003087936e-05,0.536493,0.00584,0.287824739049,3.410560000000079e-05,0.5164920000000001,-0.0569399999999998,0.0032421635999999,0.2667639860640001,0.000152327,0.000202098,4.0843601604e-08,2.3203514929e-08,0.00101987,-8.980000000000012e-05,1.0401348169e-06,8.064040000000021e-09,0.000688035,5.7162000000000026e-05,4.73392161225e-07,3.267494244000004e-09,0.6651389275364427,-0.011748308530449132,1
309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09000066688337,-0.05580406085544263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017017610170743824,0.00640196401563937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.497628131268533e-05,1.9013484922633423e-05,-0.11833669341955366,-0.01043954280458424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4763509398302762,-0.012248922993126604,-4.790519574170811,-0.5126509407289296,-0.0022666665,-0.0575570491,0.0067860248,0.0570242129,-0.011263545,0.0,0.0,0.00992075,1.6190000000000995e-05,2.621161000000323e-10,9.842128056250004e-05,0.5082899999999999,-0.028203,0.2583587240999999,0.000795409209,0.493411,-0.023081,0.000532732561,0.243454414921,-0.000269029,-0.000421356,1.77540878736e-07,7.237660284100002e-08,0.00103536,1.5489999999999948e-05,1.0719703296e-06,2.3994009999999843e-10,0.000537492,-0.000150543,2.88897650064e-07,2.2663194849000017e-08,0.6464789347604408,-0.04382233639336182,1
310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0157185794723653e-06,9.143343519656128e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0276188045419703,-0.12241606686987666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013171558599406238,0.005181358140914426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12192140411946,-0.0012788139143147432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4566189756975913,-0.043386520021061414,-4.97838982324154,-0.09548222781189651,-0.0025687009,-0.0575064576999999,0.0076857641,0.0568225599,-0.0127419723999999,0.0,0.0,0.0078920099999999,-0.00202874,4.1157859876000124e-06,6.228382184009996e-05,0.497499,-0.0107909999999999,0.247505255001,0.0001164456809999,0.540585,0.047174,0.0022253862759999,0.292232142225,-0.0007248589999999,-0.0004558299999999,2.0778098889999989e-07,5.25420569881e-07,0.00104599,1.0629999999999973e-05,1.0940950800999998e-06,1.1299689999999936e-10,0.000537493,1.000000000015745e-09,2.88898725049e-07,1.0000000000314906e-18,0.6028934110881214,-0.08200236180149549,1
311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006571703366539772,0.002811181773147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9229032851183778,-0.17885846687414156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010083722737430372,0.004132008431973154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1201792461880051,0.00561262955431046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41766580363660366,-0.06818301681962426,-4.938381184616254,0.15099685542200422,-0.0028706649,-0.0574495601,0.008583607,0.0565959827,-0.0142116669999999,0.0,0.0,0.00808534,0.00019333,3.737648890000076e-08,6.537272291559999e-05,0.503075,0.005576,0.253084455625,3.1091776000000895e-05,0.5259510000000001,-0.0146339999999999,0.0002141539559999,0.2766244544010001,-0.0007591819999999,-3.432299999999984e-05,1.1780683289999894e-09,5.763573091239996e-07,0.000799916,-0.0002460739999999,6.398656070560001e-07,6.055241347599996e-08,0.000702651,0.000165158,4.937184278010002e-07,2.7277164964000037e-08,0.534801774122247,-0.11443815140872522,1
312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008713416106381823,0.02183842145821862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7875401962168397,-0.21397917225850455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0076237325331195895,0.0032414240833378485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11451901522899328,0.010556613407144479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36731058943940903,-0.07761707826523438,-4.912682044090674,-0.12438278515472945,-0.0031725501,-0.0573863625,0.009479332,0.0563445805,-0.0156716217,0.0,0.0,0.0101383,0.0020529599999999,4.214644761599999e-06,0.00010278512689,0.52818,0.0251049999999999,0.2789741124,0.0006302610249999,0.509629,-0.016322,0.000266407684,0.259721717641,6.389770000000001e-05,0.0008230796999999,6.774601925520897e-07,4.0829160652900024e-09,0.000663655,-0.000136261,4.40437959025e-07,1.856706012100001e-08,0.000537492,-0.000165159,2.88897650064e-07,2.7277495281000046e-08,0.4501101725251442,-0.1315240314830083,1
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03895033585396589,0.06407542000383909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6374300727105182,-0.22525226818520916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005677544740168276,0.002494437958995432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10614616302830161,0.013842467288888964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31785492582680697,-0.06831488503915617,-5.352123208980884,-1.0971852072644477,-0.0034743484,-0.0573168719,0.0103727181999999,0.0560684637999999,-0.0171208358,0.0,0.0,0.00796219,-0.00217611,4.735454732100002e-06,6.339646959609999e-05,0.533432,0.005252,0.284549698624,2.758350400000036e-05,0.4817010000000001,-0.0279279999999999,0.0007799731839999,0.232035853401,0.000107153,4.325529999999999e-05,1.871020978089999e-09,1.1481765409000001e-08,0.000868238,0.000204583,7.538372246439999e-07,4.1854203889000016e-08,0.000694634,0.0001571419999999,4.825163939559999e-07,2.4693608163999995e-08,0.36083050692515156,-0.13033792413697648,1
314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1037913583084668,0.118752859587052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48755047052527534,-0.2164884273656319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004179191113438861,0.0018923495500921914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09607911861823178,0.015740372666258065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2802354382815086,-0.045917723434465395,-6.6360917611192125,-2.468636019006588,-0.0037760514,-0.0572410958,0.011263545,0.0557677536,-0.0185583162,0.0,0.0,0.00790087,-6.131999999999839e-05,3.7601423999998025e-09,6.242374675690002e-05,0.50635,-0.027082,0.2563903225,0.000733434724,0.465082,-0.016619,0.000276191161,0.216301266724,-9.6611e-05,-0.000203764,4.1519767696e-08,9.333685321e-09,0.00107562,0.000207382,1.1569583844e-06,4.300729392399999e-08,0.000537492,-0.0001571419999999,2.88897650064e-07,2.4693608163999995e-08,0.27812168091648276,-0.11488874346428925,1
315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20487110715281429,0.16826004548871365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3490431584193199,-0.19425697163026914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030387156458951685,0.0014146237320990089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08515891519069516,0.01650830351603075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25980265321652407,-0.01966468397033515,-8.848781799173528,-3.756569352193355,-0.0040776509,-0.0571590425,0.0121515927,0.0554425817999999,-0.0199830776,0.0,0.0,0.00793596,3.508999999999977e-05,1.231308099999984e-09,6.29794611216e-05,0.512253,0.0059029999999999,0.2624031360089999,3.484540899999989e-05,0.503111,0.0380289999999999,0.0014462048409999,0.253120678321,-0.000479251,-0.00038264,1.4641336959999996e-07,2.2968152100100002e-07,0.00088738,-0.00018824,7.874432644e-07,3.54342976e-08,0.000537492,0.0,2.88897650064e-07,0.0,0.20905719869569148,-0.09206575745433303,1
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3332903183035954,0.19984042121866025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22848209255207064,-0.16511706717669555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021799639771951785,0.0010410240069150013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07405682211772546,0.016392198853425927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256132681403005,0.003039744052737103,-11.78498811522391,-4.6083207153158625,-0.0043791387,-0.0570707212,0.0130366422,0.0550930911,-0.0213941436,0.0,0.0,0.0078839,-5.206000000000134e-05,2.71024360000014e-09,6.215587920999999e-05,0.528089,0.015836,0.278877991921,0.000250778896,0.509278,0.006167,3.8031889000000414e-05,0.259364081284,-0.000181431,0.00029782,8.869675239999998e-08,3.2917207760999995e-08,0.0010475,0.00016012,1.0972562500000002e-06,2.5638414400000007e-08,0.000537492,0.0,2.88897650064e-07,0.0,0.15617916226566936,-0.06800957272795065,1
317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4748383925507655,0.20944870086640743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12850451169167051,-0.13418223502093307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015399272658989153,0.0007527489092870347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06328382189307431,0.015621532349192252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26522850504937284,0.018612512078533094,-15.089637374473018,-4.904238265921929,-0.0046805063,-0.0569761414,0.0139184751,0.0547194347,-0.0227905472,0.0,0.0,0.00794643,6.253000000000161e-05,3.910000900000201e-09,6.314574974490001e-05,0.546058,0.017969,0.298179339364,0.000322884961,0.490735,-0.0185429999999999,0.0003438428489999,0.240820840225,0.000447975,0.000629406,3.9615191283600004e-07,2.00681600625e-07,0.00100533,-4.217000000000001e-05,1.0106884089e-06,1.7783089000000011e-09,0.000620484,8.299200000000005e-05,3.850003942560001e-07,6.887672064000008e-09,0.11871404819004791,-0.04657337530796178,1
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153939150042004,0.19990676619013523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04897841168808633,-0.10475454157986508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010675121203875871,0.0005330721207696792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05320396873943038,0.014403092523361237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2819917859266061,0.026740556876352815,-18.402519290652137,-4.7091257479454525,-0.0049817457,-0.0568753134999999,0.0147968738999999,0.0543217765,-0.0241713312,0.0,0.0,0.00796691,2.0479999999999804e-05,4.1943039999999203e-10,6.347165494810003e-05,0.523626,-0.022432,0.274184187876,0.000503194624,0.447524,-0.043211,0.001867190521,0.200277730576,-0.000184718,-0.0006326929999999,4.0030043224899993e-07,3.4120739524e-08,0.000855493,-0.000149837,7.318682730489999e-07,2.2451126569e-08,0.000537493,-8.299100000000002e-05,2.88898725049e-07,6.8875060810000045e-09,0.09416733893456508,-0.029370208780458713,1
319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7442105799008347,0.17731578714036295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011840985220314019,-0.07856565699346588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007220241088162158,0.0003676120491686461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044051886238837885,0.012915341578311734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30190026786366286,0.028947745776048573,-21.446981628833825,-4.176970367106848,-0.0052828484,-0.0567682486,0.0156716217,0.0539002911,-0.0255355494,0.0,0.0,0.00798391,1.6999999999999654e-05,2.8899999999998825e-10,6.37428188881e-05,0.515137,-0.008489,0.2653661287689999,7.206312100000135e-05,0.488896,0.041372,0.001711642384,0.239019298816,-0.000418254,-0.0002335359999999,5.4539063296e-08,1.74936408516e-07,0.0007725139999999,-8.297900000000028e-05,5.967778801959996e-07,6.885514441000046e-09,0.000537492,-1.000000000015745e-09,2.88897650064e-07,1.0000000000314906e-18,0.07958220931641483,-0.016489073419868928,1
320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854933140398813,0.14809911396847644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05642128693225008,-0.0562408873937909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004715715382260171,0.0002443441057954678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03595338796950815,0.01130482603336649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321735973204069,0.02731383665622284,-24.058269171365314,-3.4722263228294197,-0.0055838063,-0.0566549584,0.0165425028,0.0534551630999999,-0.0268822669,0.0,0.0,0.00781776,-0.00016615,2.7605822500000103e-08,6.11173714176e-05,0.514727,-0.0004099999999999,0.264943884529,1.6809999999992658e-07,0.495345,0.0064489999999999,4.158960099999977e-05,0.245366669025,-0.000365988,5.2265999999999984e-05,2.731734755999997e-09,1.33947216144e-07,0.0008415239999999,6.90100000000001e-05,7.081626425759996e-07,4.762380100000014e-09,0.0007271489999999,0.0001896569999999,5.287456682009997e-07,3.5969777648999955e-08,0.07227037914666075,-0.007259455927543078,1
321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9451157469569851,0.11737759821742856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08738269061910936,-0.03775377317359819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002915267557393937,0.00015344955536449438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02894756414334668,0.009685199059066523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3396328011828928,0.023695279598380567,-26.171934863973174,-2.726412829350787,-0.0058846112,-0.0565354553,0.0174093022,0.052986588,-0.0282105605,0.0,0.0,0.00797979,0.00016203,2.625372090000017e-08,6.36770484441e-05,0.539115,0.0243879999999999,0.290644983225,0.0005947745439999,0.483663,-0.0116819999999999,0.0001364691239999,0.233929897569,6.6222e-05,0.00043221,1.8680548410000007e-07,4.385353284e-09,0.000883738,4.221400000000016e-05,7.809928526439999e-07,1.7820217960000132e-09,0.0007737119999999,4.65629999999999e-05,5.986302589439996e-07,2.1681129689999912e-09,0.07010019574982379,-0.0008024370452664129,1
322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0150995903433078,0.08848036617829862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10719571901705471,-0.02276925130839664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001631268272895783,8.707353727968664e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02300858323178711,0.008138710067933645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35478314370697817,0.01941219431302032,-27.795056297493957,-2.024855648283482,-0.0061852547,-0.0564097525,0.0182718062,0.0524947712,-0.0295195201,0.0,0.0,0.00793054,-4.925000000000068e-05,2.425562500000067e-09,6.28934646916e-05,0.5382319999999999,-0.000883,0.2896936858239999,7.79689000000138e-07,0.428051,-0.055612,0.003092694544,0.183227658601,-0.000137054,-0.0002032759999999,4.132113217600001e-08,1.8783798916e-08,0.000992938,0.0001092,9.85925871844e-07,1.1924640000000012e-08,0.000537492,-0.0002362199999999,2.88897650064e-07,5.579988839999988e-08,0.07150931036630606,0.003668412216135725,1
323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0667761804218212,0.0627146843279209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11806097057359811,-0.010857045410711577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.22541061962764e-05,3.904479536501444e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01806573390751769,0.006719594188333751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3670321920954586,0.01508002547150992,-28.97423662557907,-1.4003150492341274,-0.0064857287,-0.0562778638,0.0191298019,0.0519799284999999,-0.0308082484,0.0,0.0,0.00813121,0.00020067,4.0268448900000006e-08,6.61165760641e-05,0.527692,-0.0105399999999998,0.2784588468640001,0.0001110915999999,0.471638,0.0435869999999999,0.0018998265689999,0.222442403044,-0.00040821,-0.000271156,7.3525576336e-08,1.666354041e-07,0.000650822,-0.000342116,4.23569275684e-07,1.1704335745600006e-07,0.0007318119999999,0.0001943199999999,5.355488033439996e-07,3.7760262399999874e-08,0.07538074605414148,0.006672915082217358,1
324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1000779580248798,0.032482546954266535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12189050810694034,-0.0015984992972475208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.408383629555914e-06,4.592490019664766e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014020693727644732,0.005458629100555865,0.0,0.0,1.1589234938078722e-07,1.1332366907206632e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37558000172242584,0.007985179856410493,-29.703036967118678,-0.6497950961155813,-0.0067860248,-0.0561398034999999,0.0199830776,0.0514422857,-0.0320758624,0.0,0.0,0.00795645,-0.0001747599999999,3.054105759999982e-08,6.330509660250001e-05,0.5339520000000001,0.00626,0.2851047383040001,3.918760000000054e-05,0.497603,0.0259649999999999,0.0006741812249999,0.2476087456089999,-0.00040821,0.0,0.0,1.666354041e-07,0.000695205,4.438299999999993e-05,4.833099920249999e-07,1.969850688999995e-09,0.000727423,-4.3889999999996085e-06,5.291442209290001e-07,1.926332099999657e-11,0.08050307981970219,0.007334271106784999,1
325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10627590540392,-0.015715249141512625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12033242983295793,0.00537703123296253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010761507139117254,0.004368150503476771,0.0,0.0,0.00038682008463962887,0.001810243957535799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3762129827481593,-0.007924348935840942,-29.733380230039202,0.6330609924699656,-0.0070861349,-0.0559955869,0.0208314228,0.0508820785,-0.0333214931,0.0,0.0,0.0081496899999999,0.0001932399999999,3.734169759999896e-08,6.641744709609998e-05,0.562299,0.0283469999999999,0.316180165401,0.0008035524089999,0.486062,-0.0115409999999999,0.0001331946809999,0.236256267844,9.53832e-05,0.0005035932,2.5360611108624e-07,9.097954842239998e-09,0.0009867,0.000291495,9.7357689e-07,8.49693350250001e-08,0.0008034139999999,7.599099999999986e-05,6.454740553959999e-07,5.774632080999979e-09,0.08416924351428308,0.002208898995800494,1
