,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q39,Q39_derivative,Q40,Q40_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,constant
152,-0.08116752634164091,0.016556024651526557,0.0,0.0,0.0,0.0,-0.002445565662111506,0.0011580341312916512,0.5794380823681862,0.20393201383302179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32860206567402656,-0.18994057637437614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0403293572,-0.0012030913,-0.0420129348,-0.0575888179,-0.0385754975,0.0430835,-0.0181115,0.00185618797225,0.00032802643225,0.15529,-0.0095169999999999,0.0241149841,9.057328899999944e-05,-0.000175946,-0.030638446,0.0009387143732949,3.0956994915999986e-08,0.00135539,0.0003063499999999,1.8370820521e-06,9.385032249999984e-08,-0.00223037,-0.00034269,4.9745503369000005e-06,1.1743643610000005e-07,-0.00063212,2.655499999999993e-05,7.051680249999966e-10,3.995756944e-07,1
153,-0.07013269541418178,0.016179770799517903,0.0,0.0,0.0,0.0,-0.0017371939696223127,0.0008426315739002892,0.7121138012622993,0.18410472244692394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2112178788633866,-0.1602210132279249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0401139068,-0.0018044731,-0.0426255538999999,-0.0575260585,-0.0374449981999999,0.0196967,-0.0233868,0.00038795999089,0.0005469424142399,0.164828,0.0095379999999999,0.027168269584,9.097344399999982e-05,-0.0329664,-0.032790454,0.0010752138735261,0.00108678352896,0.00121149,-0.0001438999999999,1.4677080201e-06,2.0707209999999992e-08,-0.00239152,-0.0001611499999999,5.719367910399998e-06,2.5969322499999885e-08,-0.0006619089999999,-2.9788999999999897e-05,8.87384520999994e-10,4.3812352428099993e-07,1
154,-0.05957361484488615,0.015226066035776548,0.0,0.0,0.0,0.0,-0.0012126334723086055,0.0006012794315818061,0.8279418595539476,0.156056363886613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11454918817848063,-0.12935018181121943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0398973639,-0.0024056584,-0.0432277255999999,-0.0574382337,-0.0362890062,-0.0341765,-0.0538732,0.00116803315225,0.00290232167824,0.157653,-0.007175,0.0248544684089999,5.148062500000021e-05,-0.041646,-0.0086795999999999,7.533545615999992e-05,0.0017343893159999,0.00104904,-0.0001624499999999,1.1004849216000004e-06,2.6390002499999923e-08,-0.00184488,0.0005466399999999,3.4035822144e-06,2.988152895999999e-07,-0.000210388,0.0004515209999999,2.0387121344100002e-07,4.4263110544e-08,1
155,-0.04980570536249096,0.013892101923039272,0.0,0.0,0.0,0.0,-0.0008278194909099763,0.000418783750898883,0.9235502218230097,0.1253337549217889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038135968386625765,-0.10035527096967392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0396797345,-0.0030065815999999,-0.0438193022,-0.0573253817,-0.0351083085,-0.0530306,-0.0188541,0.00281224453636,0.00035547708681,0.164192,0.006539,0.026959012864,4.275852100000022e-05,-0.0637667,-0.0221207,0.00048932536849,0.00406619202889,0.000709969,-0.000339071,5.04055980961e-07,1.1496914304100017e-07,-0.00236053,-0.00051565,5.5721018809e-06,2.658949225000001e-07,-0.000318957,-0.000108569,1.1787227761000009e-08,1.0173356784900004e-07,1
156,-0.041022073413960664,0.01234517291272958,0.0,0.0,0.0,0.0,-0.0005480340066657147,0.00028232602922274527,0.9986700276644631,0.09573547736523422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019932317061769088,-0.07475964456090436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0394610244,-0.0036071772999999,-0.0444001387999999,-0.0571875517,-0.0339037089,-0.0608269,-0.0077962999999999,0.00369991176361,6.078229368999999e-05,0.182962,0.0187699999999999,0.0334750934439999,0.0003523128999999,-0.0773461,-0.0135794,0.00018440010436,0.0059824191852099,-0.000986972,-0.001696941,9.74113728784e-07,2.879608757481e-06,-0.00232747,3.306000000000012e-05,5.4171166009e-06,1.092963600000008e-09,-0.000257292,6.166500000000003e-05,3.802572225000003e-09,6.6199173264e-08,1
157,-0.03331486323261162,0.010720001878061143,0.0,0.0,0.0,0.0,-0.00034633564745114855,0.00018135861574062738,1.054928478582296,0.0692797464808241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06217772327348833,-0.05305703141179544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392412397,-0.00420738,-0.0449700929999999,-0.0570248037,-0.0326760275,-0.0461849,0.014642,0.00213304498801,0.000214388164,0.176053,-0.0069089999999999,0.030994658809,4.773428099999998e-05,-0.0107317,0.0666143999999999,0.0044374782873599,0.00011516938489,-0.00120411,-0.000217138,1.4498808921e-06,4.714891104399998e-08,-0.00225454,7.292999999999971e-05,5.082950611600002e-06,5.318784899999956e-09,-0.000171328,8.596399999999999e-05,7.389809296000001e-09,2.9353283584e-08,1
158,-0.026697434184888274,0.009118692207570198,0.0,0.0,0.0,0.0,-0.00020210644665720226,0.00010738686949531504,1.0934739408541232,0.04173353178565103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0912111190887485,-0.03515251678744737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0390203863,-0.0048071244,-0.0455290250999999,-0.0568372087,-0.0314261002,-0.0368482,0.0093367,0.0013577898432399,8.717396689000006e-05,0.161966,-0.0140869999999999,0.026232985156,0.0001984435689999,-0.00427155,0.00646015,4.1733538022500014e-05,1.82461394025e-05,-0.00122216,-1.8049999999999924e-05,1.4936750656e-06,3.2580249999999723e-10,-0.00196699,0.00028755,3.8690496601000006e-06,8.268500250000009e-08,-0.000195198,-2.387e-05,5.697769e-10,3.8102259204e-08,1
159,-0.021125678994748674,0.007612977690075319,0.0,0.0,0.0,0.0,-9.976849104378491e-05,5.369719151371517e-05,1.1080296609812816,-0.001153438477214407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1094647336456009,-0.02068482450096129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0387984702,-0.0054063452,-0.0460767981,-0.0566248484,-0.0301547777999999,-0.029453,0.0073952,0.0008674792089999,5.468898304000002e-05,0.155365,-0.0066009999999999,0.0241382832249999,4.3573200999999953e-05,-0.0120184,-0.00774685,6.001368492250001e-05,0.00014444193856,-0.000507659,0.0007145009999999,2.5771766028100005e-07,5.10511679001e-07,-0.00210131,-0.0001343199999999,4.4155037161e-06,1.8041862399999963e-08,-0.0001534579999999,4.174000000000002e-05,1.7422276000000012e-09,2.3549357763999997e-08,1
160,-0.01651716115374347,0.006248116984014302,0.0,0.0,0.0,0.0,-2.7690710471734464e-05,1.5071779951535465e-05,1.0858701703944764,-0.062369884818876106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11909293653405219,-0.009220646294700676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385754975,-0.006004977,-0.0466132777,-0.0563878153,-0.0288629259,-0.0256027,0.0038502999999999,0.0006554982472899,1.4824810089999978e-05,0.145064,-0.010301,0.021043564096,0.000106110601,-0.00446009,0.00755831,5.71280500561e-05,1.98924028081e-05,-7.59678e-05,0.0004316912,5.77110663684e-09,1.8635729215744008e-07,-0.00238452,-0.00028321,5.685935630400002e-06,8.020790410000019e-08,-2.8061900000000005e-06,0.0001506518099999,2.269596785627609e-08,7.874702316100004e-12,1
161,-0.012767238125273656,0.005047691095571689,0.0,0.0,0.0,0.0,0.0,0.0,1.0190248847624368,-0.12869454947751988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12196373794719038,-0.000347829510647349,3.1813166809297066e-06,2.652957239437916e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383514743,-0.0066029546,-0.0471383325,-0.0561262127,-0.0275514241,-0.0262039,-0.0006011999999999,0.0006866443752099,3.614414399999996e-07,0.142393,-0.0026709999999999,0.020275766449,7.134240999999887e-06,0.0095687,0.01402879,0.0001968069488641,9.156001969000002e-05,0.000418335,0.0004943028,1.75004172225e-07,2.4433525808784e-07,-0.00233031,5.421000000000028e-05,5.4303446961e-06,2.9387241000000302e-09,-5.35459e-05,-5.073971e-05,2.5745181708841e-09,2.86716340681e-09,1
162,-0.009761819074935703,0.004018634523877189,0.0,0.0,0.0,0.0,0.0,0.0,0.9106452469844185,-0.1833840244596197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11968647061358077,0.006296153390611825,0.0009232607761239474,0.003716768246139515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0381264066,-0.007200213,-0.0476518338,-0.0558401546,-0.0262211651,-0.0145308,0.0116731,0.00021114414864,0.0001362612636099,0.139016,-0.003377,0.019325448256,1.1404129000000128e-05,0.00868385,-0.00088485,7.829595225000024e-07,7.54092508225e-05,0.000832796,0.000414461,6.935491776159999e-07,1.7177792052100009e-07,-0.00260013,-0.00026982,6.7606760169e-06,7.280283240000004e-08,-0.000151242,-9.76961e-05,9.54452795521e-09,2.2874142564e-08,1
163,-0.007365771385075744,0.003144433851170382,0.0,0.0,0.0,0.0,0.0,0.0,0.7730982540593894,-0.2161302410394597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11364460035260668,0.011028451061056325,0.010452190008952885,0.02503381435965098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0379003006,-0.0077966871,-0.0481536557,-0.0555297655999999,-0.0248730547,-0.0108688,0.003662,0.00011813081344,1.3410244000000005e-05,0.146538,0.007522,0.021473385444,5.658048400000002e-05,0.0079498,-0.00073405,5.388294025e-07,6.319932004e-05,0.00071374,-0.0001190559999999,5.094247876000001e-07,1.4174331135999997e-08,-0.00268667,-8.653999999999998e-05,7.2181956889e-06,7.489171599999994e-09,-0.000318957,-0.000167715,2.8128321225000014e-08,1.0173356784900004e-07,1
164,-0.005477955608633397,0.002415710792839031,0.0,0.0,0.0,0.0,0.0,0.0,0.6223921669104433,-0.22518160159798037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10502067482079208,0.014135519796884625,0.04369501047269668,0.06920757164036569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0376731624,-0.0083923118,-0.0486436751999999,-0.0551951809999999,-0.0235080105,-0.0154607,-0.0045919,0.00023903324449,2.108554561e-05,0.166027,0.019489,0.027564964729,0.000379821121,0.0648346,0.0568848,0.00323588047104,0.00420352535716,0.000432644,-0.000281096,1.8718083073600006e-07,7.901496121599999e-08,-0.0030109,-0.00032423,9.065518810000004e-06,1.0512509290000029e-07,-0.000549749,-0.0002307919999999,5.326494726399999e-08,3.02223963001e-07,1
165,-0.0040265617572098665,0.0018294812907728515,0.0,0.0,0.0,0.0,0.0,0.0,0.47321505348826276,-0.21477744636774102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09481162313114913,0.01588587061021928,0.11224323628136419,0.12414615603287205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0374449981999999,-0.0089870223,-0.0491217723,-0.0548365465,-0.0221269621,-0.0114122999999999,0.0040484,0.0001302405912899,1.6389542560000005e-05,0.178918,0.0128909999999999,0.0320116507239999,0.0001661778809999,0.0183531,-0.0464815,0.00216052984225,0.0003368362796099,0.000380348,-5.2296000000000016e-05,1.4466460110400004e-07,2.734871616000001e-09,-0.00283833,0.00017257,8.0561171889e-06,2.978040490000013e-08,-0.000743926,-0.000194177,3.7704707329000006e-08,5.53425893476e-07,1
166,-0.0029232808419918,0.0013651669023561255,0.0,0.0,0.0,0.0,0.0,0.0,0.33626047605635884,-0.19158789817092914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08383790090592197,0.016536153828956245,0.21655457789482208,0.17231226705998445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0372158143,-0.0095807538,-0.0495878296,-0.0544540185,-0.0207308495,-0.00671389,0.0046984099999999,4.50763189321e-05,2.2075056528099985e-05,0.173087,-0.005831,0.029959109569,3.4000561000000035e-05,0.00118478,-0.0171683199999999,0.0002947512116223,1.4037036484000002e-06,0.000641233,0.000260885,4.111797602890001e-07,6.806098322500003e-08,-0.00297142,-0.0001330899999999,8.8293368164e-06,1.771294809999994e-08,-0.000676704,6.722200000000003e-05,4.518797284000004e-09,4.57928303616e-07,1
167,-0.0020935690728629097,0.0010026530171375627,0.0,0.0,0.0,0.0,0.0,0.0,0.2176708403588015,-0.1620723506843021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07275117182720556,0.01633064465108425,0.3469390337596981,0.20176401831351917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0369856168,-0.0101734417,-0.0500417331,-0.0540477636,-0.0193206232,0.0082308899999999,0.0149447799999999,6.774755019209997e-05,0.0002233464492483,0.171488,-0.0015989999999999,0.029408134144,2.5568009999999657e-06,0.00920325,0.00801847,6.42958611409e-05,8.46998105625e-05,0.000619148,-2.208500000000003e-05,3.83344245904e-07,4.877472250000013e-10,-0.00309773,-0.00012631,9.5959311529e-06,1.5954216100000036e-08,-0.000846101,-0.000169397,2.8695343609000023e-08,7.158869022010001e-07,1
168,-0.0014759056676016335,0.0007233595811177876,0.0,0.0,0.0,0.0,0.0,0.0,0.1197547420960814,-0.131168129007646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.062044176831904205,0.015496454410624604,0.48897994820346874,0.20927270456554065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0367544121,-0.0107650212999999,-0.0504833714,-0.0536179588,-0.0178972434,-0.009056,-0.01728689,8.201113600000001e-05,0.0002988365658721,0.171362,-0.000126,0.029364935044,1.5876000000003778e-08,0.00552635,-0.0036769,1.3519593609999995e-05,3.05405443225e-05,0.00128696,0.0006678119999999,1.6562660416e-06,4.45972867344e-07,-0.00291412,0.0001836099999999,8.4920953744e-06,3.3712632099999936e-08,-0.000846101,0.0,0.0,7.158869022010001e-07,1
169,-0.0010205153577689868,0.0005108307509923551,0.0,0.0,0.0,0.0,0.0,0.0,0.042172511360582685,-0.10200524765288894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052064601578099,0.014237271014063205,0.6287837904922848,0.19814562739384523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0365222065,-0.0113554282,-0.0509126363999999,-0.0531647915,-0.0164616790999999,-0.0116503,-0.0025942999999999,0.0001357294900899,6.7303924899999945e-06,0.170625,-0.0007369999999999,0.029112890625,5.431689999999818e-07,-0.0118948,-0.01742115,0.0003034964673225,0.0001414862670399,0.000866241,-0.000420719,7.50373470081e-07,1.7700447696099998e-07,-0.00307667,-0.00016255,9.4658982889e-06,2.6422502500000013e-08,-0.000901629,-5.552799999999989e-05,3.083358783999988e-09,8.129348536409999e-07,1
170,-0.0006878330831083887,0.00035096831217037647,0.0,0.0,0.0,0.0,0.0,0.0,-0.016926395461745247,-0.07618423266312455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04303301659551651,0.012727903355626118,0.7560245628462688,0.17462694939748194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0362890062,-0.0119445982,-0.0513294226999999,-0.0526884589,-0.0150149076,-0.0430575,-0.0314072,0.00185394830625,0.0009864122118399,0.174831,0.0042059999999999,0.0305658785609999,1.7690435999999896e-05,-0.011186,0.0007087999999999,5.023974399999986e-07,0.0001251265959999,0.000942719,7.647799999999994e-05,8.887191129609999e-07,5.8488844839999905e-09,-0.00291556,0.0001611099999999,8.500490113600004e-06,2.5956432099999968e-08,-0.000740434,0.0001611949999999,2.5983828024999983e-08,5.482425083559999e-07,1
171,-0.00044690863550833805,0.00023202003704676216,0.0,0.0,0.0,0.0,0.0,0.0,-0.060045080808825806,-0.054247119814311816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03506376509774703,0.011110989160353307,0.8647712761133405,0.1450619703019794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0360548176,-0.012532467,-0.0517336283,-0.0521891688,-0.0135579139,-0.0466788,-0.0036213,0.00217891036944,1.3113813690000008e-05,0.167998,-0.0068329999999999,0.028223328004,4.66898889999997e-05,-0.0121158,-0.0009297999999999,8.645280399999996e-07,0.00014679260964,0.0014496,0.0005068809999999,2.10134016e-06,2.56928348161e-07,-0.00300627,-9.070999999999992e-05,9.0376593129e-06,8.228304099999985e-09,-0.000846101,-0.000105667,1.1165514889000011e-08,7.158869022010001e-07,1
172,-0.00027388116854417706,0.00014441435432742443,0.0,0.0,0.0,0.0,0.0,0.0,-0.08979874833228127,-0.03612384302147869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02818710465660583,0.009496328921609091,0.9529077595167504,0.11440156851633707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0358196472,-0.0131189705,-0.052125154,-0.0516671386,-0.0120916898999999,-0.0544066,-0.0077278,0.00296007812356,5.971889284000011e-05,0.1759869999999999,0.0079889999999999,0.0309714241689999,6.38241209999995e-05,-0.0181134,-0.0059976,3.5971205760000026e-05,0.00032809525956,0.00118478,-0.0002648199999999,1.4037036484000002e-06,7.012963239999991e-08,-0.0032745,-0.0002682299999999,1.0722350249999996e-05,7.194733289999972e-08,-0.000771933,7.4168e-05,5.5008922240000006e-09,5.95880556489e-07,1
