,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
99,-0.0009825076207900627,0.0004927858906605536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8040854535184294,0.16263778033964826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17405492527229685,-0.14905844262089213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04476155220766379,0.01304332278523172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34964861961085214,0.010304533667239784,31.204089961054407,9.460237533931066,0.0500417331,0.029252585,0.0007519652999999,-0.027946885,-0.0492784682,0.0110808,-0.0065377999999999,0.00012278412864,4.2742828839999975e-05,0.161604,0.0362849999999999,0.0013166012249999,0.026115852816,0.015263,0.02109098,0.0002329591689999,0.0004448294373604,-1.32783e-05,0.0003229677,1.0430813524329e-07,1.7631325088999998e-10,-0.000401637,-0.0001166939999999,1.3617489635999996e-08,1.61312279769e-07,-0.000426536,0.0001176959999999,1.81932959296e-07,1.3852348415999997e-08,0.8228898287638028,0.05212953927346601,1
100,-0.0006602080999011272,0.00033748092924140895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9042634654353,0.13211410201276452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08481977675048771,-0.11860146868782964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03657443524071899,0.011438137786639963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35694322456693783,0.00962215038701059,36.99654088124687,7.630791310544498,0.0498917892999999,0.0287326454,-0.0001503972,-0.02899301,-0.0500417331,0.0172085,0.0061277,0.00029613247225,3.754870729000002e-05,0.125069,-0.0365349999999999,0.0013348062249999,0.015642254761,-0.0158724,-0.0311354,0.0002519330817599,0.00096941313316,-0.000315296,-0.0003020177,9.121469111329e-08,9.9411567616e-08,1.14056e-05,0.0004130426,1.7060418941476e-07,1.3008771136e-10,-0.00053623,-0.0001096939999999,2.875426129e-07,1.2032773635999994e-08,0.8565078631658275,0.0452806233694959,1
101,-0.0004270001008472475,0.00022204427205911156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9838079555682039,0.10203315316226474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015269332900361619,-0.090717577327565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029479520266853514,0.009815763504594757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36343903803782435,0.008149084085736566,41.57063179815987,5.866524631524123,0.0497404868,0.0282095758,-0.0010527228,-0.030026502,-0.0507709294,0.0075546199999999,-0.00965388,5.707228334439998e-05,9.319739905440007e-05,0.110231,-0.014838,0.000220166244,0.012150873361,-0.0505163,-0.0346439,0.00255189656569,0.00120019980721,-0.0010633,-0.0007480039999999,5.595099840159997e-07,1.1306068899999998e-06,-7.59802e-05,-8.738579999999999e-05,7.636278041640001e-09,5.7729907920400015e-09,-0.000586872,-5.064200000000005e-05,3.44418744384e-07,2.5646121640000047e-09,0.8847917381762254,0.036903841062036764,1
102,-0.0002596495442508422,0.00013710847411129709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.044031839623761,0.07483234611656961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036806282631722316,-0.06650402156654277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023455498915646376,0.008260910319813693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368816403199553,0.00641602293615425,45.0210677754152,4.2896742148281914,0.0495878296,0.0276834332,-0.0019547904,-0.0310469108,-0.0514655607,0.0076929299999999,0.00013831,5.9181171984899976e-05,1.91296561e-08,0.119183,0.008952,8.013830400000003e-05,0.014204587489,-0.0508343,-0.0003179999999999,0.00258412605649,1.0112399999999927e-07,-0.00051595,0.0005473499999999,2.995920224999998e-07,2.662044025e-07,-0.000401637,-0.0003256568,1.0605235138623997e-07,1.61312279769e-07,-0.000493283,9.358899999999992e-05,2.4332811808900013e-07,8.758900920999987e-09,0.9073216344008999,0.028493490364426114,1
103,-0.00014050479641536175,7.52105921281506e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0866546654642444,0.048644218776658726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07400613370213342,-0.04619743933252952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018434638355548386,0.006829943308014123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37277752072880527,0.0036521509566702862,47.466421051754025,2.8248246908815826,0.049433822,0.0271542749,-0.0028563789,-0.0320537918,-0.052125154,0.0113023,0.00360937,0.00012774198529,1.3027551796900004e-05,0.141191,0.022008,0.000484352064,0.019934898481,-0.0253961,0.0254382,0.0006449618952099,0.00064710201924,-0.000364727,0.000151223,2.2868395729000025e-08,1.3302578452899997e-07,-0.000461091,-5.945400000000002e-05,3.534778116000002e-09,2.12604910281e-07,-0.0004898459999999,3.4370000000001227e-06,2.39949103716e-07,1.1812969000000847e-11,0.9238023697077036,0.018207101699559237,1
104,-5.6318840170693554e-05,3.0508788061027486e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1075261098651075,0.010085582509704233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09889700387727798,-0.02957702613454284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.235290865433968e-05,0.00021487077051603103,0.0,0.0,0.0,0.0,-0.014320302585059787,0.00555537148659489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37285681405172,-0.004988810294143766,48.77511117417683,0.8975099432438414,0.0492784682,0.0266221587,-0.0037572673,-0.0330467060999999,-0.0527492603,0.0087756199999999,-0.00252668,7.701150638439996e-05,6.384111822400007e-06,0.161322,0.0201309999999999,0.0004052571609999,0.026024787684,-0.000290799,0.025105301,8.456405840100002e-08,0.0006302761383006,-3.86636e-05,0.0003260633999999,1.0631734081955996e-07,1.4948739649599996e-09,-0.000401637,5.945400000000002e-05,3.534778116000002e-09,1.61312279769e-07,-0.000553899,-6.405300000000011e-05,3.0680410220100004e-07,4.102786809000015e-09,0.9285947186006787,-0.006060770967022036,1
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0944754941614265,-0.047821500252351434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11381645195440637,-0.01623926616648664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021344769048352685,0.007316099329705819,0.0,0.0,0.0,0.0,-0.011001207796927795,0.004450849594292414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3644221167430979,-0.01946827176932651,48.44593525369292,-1.8790877154129513,0.0491217723,0.0260871423,-0.0046572348,-0.0340252212,-0.0533374546999999,0.0089301,0.00015448,7.974668600999999e-05,2.3864070400000613e-08,0.145734,-0.0155879999999999,0.0002429857439999,0.021238398756,-0.0358352,-0.035544401,0.00128416155904,0.0012634044424488,-0.000203573,-0.0001649093999999,2.719511020836e-08,4.1441966329e-08,-0.000401637,0.0,0.0,1.61312279769e-07,-0.0005241509999999,2.974800000000012e-05,2.74734270801e-07,8.84943504000007e-10,0.9089599951871715,-0.0501220522409509,1
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0376150115256526,-0.11454665131718764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12081405829036283,-0.005751879756012715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01669502979007339,0.03534831835139276,0.0,0.0,0.0,0.0,-0.008361535938169436,0.0035156889099980026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3469254176576976,-0.03040285269459431,45.96407642979771,-5.241958056224109,0.0489637386,0.0255492841999999,-0.0055560609,-0.0349889107,-0.0538893367,0.0112005,0.0022704,0.00012545120025,5.154716160000003e-06,0.133203,-0.012531,0.000157025961,0.0177430392089999,-0.0552105,-0.0193753,0.00304819931025,0.00037540225009,-0.000247465,-4.389199999999999e-05,1.9265076639999995e-09,6.1238926225e-08,-0.000269475,0.000132162,1.7466794244000004e-08,7.2616775625e-08,-0.000510169,1.3981999999999948e-05,2.60272408561e-07,1.9549632399999847e-10,0.8548317776684909,-0.10333230198099057,1
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375717510739071,-0.17299323793429705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12166091408775725,0.0022804173616006364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05905660135535374,0.08425620218829916,0.0,0.0,0.0,0.0,-0.006249937456745213,0.002717914230456829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32576906283178436,-0.03127515796160896,41.19437886876713,-8.472154157227928,0.0488043715,0.0250086429999999,-0.0064535251,-0.0359373547,-0.0544045307,0.0176273,0.0064267999999999,0.0003107217052899,4.1303758239999976e-05,0.130075,-0.0031279999999999,9.78438399999995e-06,0.0169195056249999,-0.0581976,-0.0029870999999999,0.00338696064576,8.922766409999997e-06,-0.000446863,-0.000199398,3.9759562404000027e-08,1.9968654076900007e-07,-0.000647305,-0.00037783,1.4275550890000006e-07,4.19003763025e-07,-0.000535277,-2.510800000000003e-05,2.8652146672900004e-07,6.304116640000017e-10,0.7663484014383811,-0.14973397639150296,1
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8051156315077452,-0.21100459059589616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11788163489642686,0.008202432484263984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1380693757413429,0.13896452271184184,0.0,0.0,0.0,0.0,-0.004618025766424612,0.0020714354170675874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30775700496983877,-0.023042477761735777,34.509087442188374,-10.870681302636466,0.0486436751999999,0.0244652774,-0.0073494076,-0.03687014,-0.0548826858,0.0173701,-0.0002571999999999,0.00030172037401,6.615183999999952e-08,0.152331,0.022256,0.0004953295359999,0.023204733561,-0.0227183,0.0354793,0.0005161211548899,0.00125878072849,-0.000331353,0.0001155099999999,1.3342560099999996e-08,1.0979481060900005e-07,-0.000401637,0.000245668,6.035276622400003e-08,1.61312279769e-07,-0.000707642,-0.0001723649999999,5.007572001640001e-07,2.9709693224999983e-08,0.6527137013062111,-0.1785480631335726,1
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6559434901733674,-0.22506688343110856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11078511133120232,0.012318513862080606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2509601555927912,0.1827236385613672,0.0,0.0,0.0,0.0,-0.003371410220311352,0.0015559618606643022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2972801715804918,-0.010560011596689617,26.631679737209247,-12.083529539265417,0.0484816542999999,0.0239192467,-0.0082434888,-0.0377868601,-0.0553234766,0.00937687,-0.0079932299999999,8.792569099690001e-05,6.389172583289997e-05,0.166575,0.014244,0.000202891536,0.027747230625,-0.0071081,0.0156102,5.0525085609999993e-05,0.00024367834404,-4.30438e-05,0.0002883092,8.312219480464003e-08,1.8527687184400003e-09,-0.000401637,0.0,0.0,1.61312279769e-07,-0.000668365,3.9277e-05,4.46711773225e-07,1.5426827289999995e-09,0.5273451829179456,-0.1870790564397239,1
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5053500398258967,-0.21841293547085552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10148580872118737,0.014907505441238119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38611387121689,0.2060211733993853,0.0,0.0,0.0,0.0,-0.0024295318122699774,0.0011510096836177112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2953307139409985,0.0014900625631753873,18.376392173565005,-12.133526980987776,0.0483183129,0.0233706105,-0.0091355495,-0.0386871156,-0.0557266029,0.0133844,0.00400753,0.0001791421633599,1.6060296700899993e-05,0.145319,-0.021256,0.0004518175359999,0.0211176117609999,-0.0564402,-0.0493321,0.00318549617604,0.00243365609041,-0.000711539,-0.0006684951999999,4.4688583242303993e-07,5.06287748521e-07,-3.42666e-05,0.0003673704,1.3496101079616e-07,1.17419987556e-09,-0.0006765,-8.135000000000043e-06,4.5765225e-07,6.61782250000007e-11,0.4030218086748503,-0.1785263286446887,1
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3650196559285843,-0.19745026225317816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09091632142209234,0.016233331542511244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528810480790319,0.20779633347553988,0.0,0.0,0.0,0.0,-0.0017252669030506285,0.0008372248462556744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3004457056476602,0.010398271421590123,10.440189285003607,-11.284141526615715,0.0481536557,0.0228194283,-0.0100253711,-0.0395705141,-0.0560917904,0.010473,-0.0029114,0.000109683729,8.476249960000001e-06,0.133841,-0.0114779999999999,0.0001317444839999,0.017913413281,-0.0532811,0.0031590999999999,0.00283887561721,9.979912809999944e-06,-0.000378427,0.000333112,1.1096360454400001e-07,1.4320699432899998e-07,-0.000401637,-0.0003673704,1.3496101079616e-07,1.61312279769e-07,-0.000694098,-1.7597999999999966e-05,4.81772033604e-07,3.0968960399999865e-10,0.2891854811566253,-0.1586388786559836,1
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24206673245940424,-0.1688417970185235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07983547474554406,0.016548536022780037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6659532562254856,0.19253103676670155,0.0,0.0,0.0,0.0,-0.001203846279148736,0.0005971688714868721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3101177503725739,0.015433920948092133,3.3027311466556344,-9.879059116265367,0.0479876871,0.0222657604,-0.0109127355,-0.0404366709,-0.0564187903,0.0135285,0.0030554999999999,0.00018302031225,9.336080249999994e-06,0.139513,0.0056719999999999,3.21715839999998e-05,0.019463877169,-0.0522484,0.0010327,0.00272989530256,1.0664692900000092e-06,-0.000406546,-2.8119000000000013e-05,7.906781610000001e-10,1.65279650116e-07,-0.000557459,-0.000155822,2.4280495684000018e-08,3.1076053668100014e-07,-0.000486469,0.000207629,2.36652087961e-07,4.3109801640999984e-08,0.19126820297478755,-0.1331605779705598,1
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13954922324525162,-0.13791345793688087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06883646313013464,0.016091908370778035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7884391635564254,0.16672644523741123,0.0,0.0,0.0,0.0,-0.0008214045410431476,0.0004156944531001765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3218739446739372,0.01712062933572193,-2.7815093247959073,-8.23027227510896,0.0478204116,0.021709667,-0.0117974252,-0.0412852085,-0.05670738,0.0176726,0.0041441,0.00031232079076,1.717356481000001e-05,0.142849,0.003336,1.1128896000000036e-05,0.020405836801,-0.0440281,0.0082202999999999,0.00193847358961,6.757333209e-05,-0.000306666,9.988e-05,9.9760144e-09,9.404403555599998e-08,-0.000401637,0.000155822,2.4280495684000018e-08,1.61312279769e-07,-0.0005118869999999,-2.5417999999999925e-05,2.62028300769e-07,6.460747239999961e-10,0.11126711277624131,-0.10652658253713795,1
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057606509034539136,-0.10818268421588188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05835804756344054,0.015082856539622649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8915001133519272,0.13643357203012255,0.0,0.0,0.0,0.0,-0.000543391489086632,0.00028002924326651105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3338269437502272,0.0164852395535102,-7.739072469109213,-6.566952353939835,0.0476518338,0.0211512086,-0.0126792234,-0.0421157571,-0.0569573632,0.012318,-0.0053545999999999,0.000151733124,2.8671741159999988e-05,0.185515,0.042666,0.001820387556,0.034415815225,0.00116984,0.04519794,1.3685256255999998e-06,0.0020428537802436,9.96322e-05,0.0004062982,1.6507822732324e-07,9.92657527684e-09,-0.000401637,0.0,0.0,1.61312279769e-07,-0.000549511,-3.7624000000000106e-05,3.019623391210001e-07,1.4155653760000075e-09,0.04879933964137643,-0.0815447442260637,1
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005363998800977406,-0.08154901817206145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04869995509885644,0.013715219114550531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9738888762745215,0.10610606514130055,0.0,0.0,0.0,0.0,-0.00034300362435042784,0.00017966832708703968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34480571953137645,0.014553835056144073,-11.617092319464122,-5.029034205954807,0.0474819583,0.0205904462,-0.0135579139,-0.042927955,-0.0571685695,0.0131707,0.0008526999999999,0.0001734673384899,7.270972899999964e-07,0.196403,0.0108879999999999,0.0001185485439999,0.038574138409,-0.00947231,-0.01064215,8.972465673609999e-05,0.0001132553566225,-0.000111069,-0.0002107012,4.439499568144e-08,1.2336322760999998e-08,-0.000401637,0.0,0.0,1.61312279769e-07,-0.000654456,-0.0001049449999999,4.28312655936e-07,1.1013453024999992e-08,0.0021368836899003886,-0.05962639377524114,1
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05177860658383703,-0.05874646234696738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04004205115765879,0.012152481177411295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0366867057245144,0.07841999840518203,0.0,0.0,0.0,0.0,-0.0001997338646326105,0.00010615481112029421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3542498677943948,0.012112609893776789,-14.528589611143143,-3.6840877828752165,0.0473107896,0.0200274408,-0.0144332814,-0.0437214479999999,-0.0573408553,0.0174018,0.0042311,0.00030282264324,1.7902207209999998e-05,0.180711,-0.015692,0.000246238864,0.032656465521,-0.0445956,-0.03512329,0.00198876753936,0.0012336455004241,-0.000350068,-0.000238999,5.7120522001000034e-08,1.2254760462400005e-07,-0.000401637,0.0,0.0,1.61312279769e-07,-0.000670542,-1.6086000000000005e-05,4.496265737640001e-07,2.5875939600000034e-10,-0.031006965813511065,-0.0412133028554615,1
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08425967704430237,-0.039806857144276654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03246588493101447,0.010525414147475477,0.0,0.0,1.6317741531980201e-06,1.426978464902615e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0817935507125644,0.05268511065445262,0.0,0.0,0.0,0.0,-9.809182443325239e-05,5.280725517302117e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36186432325761275,0.008942546073929181,-16.60733792647269,-2.527032677901835,0.0471383325,0.0194622537,-0.0153051112999999,-0.0444958907,-0.0574741032,0.0172037999999999,-0.000198,0.0002959707344399,3.92040000000001e-08,0.16912,-0.0115909999999999,0.0001343512809999,0.0286015744,-0.0677173,-0.0231217,0.0045856327192899,0.0005346130108899,-0.000416711,-6.664299999999996e-05,4.441289448999995e-09,1.73648057521e-07,-0.000401637,0.0,0.0,1.61312279769e-07,-0.0007627469999999,-9.220499999999992e-05,5.817829860089999e-07,8.501762024999988e-09,-0.05300270767942502,-0.026280575393956028,1
