,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005609053528819144,0.0024674700603716897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5406279447649317,-0.22155602648497033,0.3666777180390817,0.20413703281529438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10481426599829001,0.014186592715545647,0.0,0.0,0.4036451447271291,-0.014497482612297396,-7.735217245370967,-2.762351462805795,-0.0170373046,-0.0475670579999999,0.0451576352,0.0208711116,-0.0574960598,0.0265361,0.0008348999999999,0.00070416460321,6.970580099999994e-07,0.4823939999999999,0.0149929999999999,0.0002247900489999,0.2327039712359999,-0.0136572,-0.01082634,0.0001172096377956,0.00018651911184,0.000512436,-0.0002758589999999,2.625906540960001e-07,7.609818788099984e-08,-0.000797582,-1.682500000000037e-05,2.8308062500001237e-10,6.36137046724e-07,-0.0007523589999999,0.0,0.0,5.660440648809995e-07,-0.10993484405509098,-0.1444321360796105,1
359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041267913828833495,0.0018708009179215928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39703906309397835,-0.20336831958169316,0.5091848713915031,0.20870175876947772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09458071219764902,0.015910583101229118,0.0,0.0,0.39739937378700496,-0.007266186884990346,-9.64225373753897,-2.7602821991592377,-0.0173244253,-0.0472247217999999,0.0457128626,0.0197451161,-0.0575823448,0.0283704,0.0018343,0.0008048795961599,3.3646564900000018e-06,0.520042,0.037648,0.001417371904,0.2704436817639999,-0.0167591,-0.0031018999999999,9.621783609999996e-06,0.00028086743281,0.00048698,-2.5456000000000032e-05,2.371495204e-07,6.480079360000016e-10,-0.000760542,3.704000000000001e-05,1.3719616000000006e-09,5.78424133764e-07,-0.0007523589999999,0.0,0.0,5.660440648809995e-07,-0.20865260811944603,-0.1433493431471612,1
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002999068648523423,0.0013976624230284587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26953721041672685,-0.17603209502622935,0.6477369879439347,0.19541509420430994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08359827352627225,0.016539909011549624,0.0,0.0,0.3951020945959719,-0.0025682148606335606,-11.455597413452978,-2.526323477271246,-0.0176110741,-0.0468772413,0.046256886,0.0186105170999999,-0.0576294275,0.0304112,0.0020408,0.00092484108544,4.1648646400000095e-06,0.542098,0.0220559999999999,0.0004864671359999,0.293870241604,0.00983771,0.02659681,0.000707390302176,9.67805380441e-05,0.00136632,0.00087934,1.8668303424000003e-06,7.732388356000003e-07,-0.00117844,-0.000417898,1.74638738404e-07,1.3887208336e-06,-0.000965081,-0.000212722,4.5250649284000125e-08,9.31381336561e-07,-0.30221340864269025,-0.13116127322604473,1
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002150279143808551,0.0010278577332328313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16205404023755215,-0.14526902759162513,0.772622296309919,0.17067749885988398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07251507431643829,0.016318536652602977,0.0,0.0,0.3950191929741474,-0.00030897187664944434,-13.051164172181283,-2.149174870227441,-0.0178972434,-0.0465246542999999,0.0467895718,0.0174678092,-0.0576372758,0.0273897,-0.0030215,0.0007501956660899,9.12946225000002e-06,0.508529,-0.0335689999999999,0.0011268777609999,0.258601743841,-0.0173357,-0.02717341,0.000738394211028,0.00030052649449,0.00057055,-0.00079577,3.255273025e-07,6.332498929000002e-07,-0.000942862,0.000235578,5.5496994084000034e-08,8.889887510439999e-07,-0.0007523589999999,0.000212722,4.5250649284000125e-08,5.660440648809995e-07,-0.3848152824762283,-0.11240832207124778,1
362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015179214676050413,0.0007426596194868794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07531164781476041,-0.11502693648686249,0.8785060640496724,0.14069787436280207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06182056959792168,0.015473139487878812,0.0,0.0,0.3957502773975114,0.00021083763257434963,-14.36548822182618,-1.7145033643535212,-0.0181829253,-0.0461669991999999,0.0473107896,0.0163174901,-0.0576058845,0.0263432,-0.0010464999999999,0.00069396418624,1.0951622499999972e-06,0.474934,-0.0335949999999999,0.0011286240249999,0.225562304356,-0.0196879,-0.0023522,5.53284484000001e-06,0.00038761340641,0.000362965,-0.000207585,1.3174359122499997e-07,4.309153222499999e-08,-0.0007742489999999,0.000168613,2.8430343769000024e-08,5.994615140009997e-07,-0.0007523589999999,0.0,0.0,5.660440648809995e-07,-0.45359971878232236,-0.09112594424707833,1
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010513523739989457,0.0005254332407603673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008026186349783,-0.0875539616720248,0.9637239018272136,0.1101777779942523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05185950491542547,0.014206834966543925,0.0,0.0,0.396424216498265,-0.00022188942169867572,-15.385312467984079,-1.2859763955493246,-0.0184681119,-0.0458043149,0.0478204116,0.015160061,-0.0575352749,0.0262872,-5.60000000000005e-05,0.00069101688384,3.1360000000000553e-09,0.475025,9.099999999995224e-05,8.280999999991306e-09,0.225648750625,0.00144928,0.02113718,0.0004467803783524,2.1004125184e-06,0.00054543,0.000182465,2.974938849e-07,3.3293476224999994e-08,-0.000781875,-7.62600000000016e-06,5.8155876000002456e-11,6.113285156250001e-07,-0.0007523589999999,0.0,0.0,5.660440648809995e-07,-0.5080161320326698,-0.07019361972365329,1
364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007102635712974324,0.0003618932620975025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042091905722048684,-0.0638171659896309,1.0291062604429195,0.08202747596290086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04284993496511409,0.012693764659436288,0.0,0.0,0.39664524353428626,-0.0009926236086897277,-16.130547082933333,-0.9014464362496984,-0.0187527956,-0.0454366409999999,0.0483183129,0.0139960263999999,-0.057425495,0.0280973,0.0018101,0.00078945826729,3.2764620100000067e-06,0.48832,0.013295,0.000176757025,0.2384564224,-0.00667771,-0.00812699,6.60479664601e-05,4.45918108441e-05,0.000444949,-0.0001004809999999,1.97979612601e-07,1.0096431360999984e-08,-0.0008700309999999,-8.815599999999972e-05,7.771480335999949e-09,7.569539409609994e-07,-0.0007523589999999,0.0,0.0,5.660440648809995e-07,-0.548995743962578,-0.051288503880770546,1
365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00046308558404323697,0.00024010786029892645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07765500709751041,-0.04397813837251301,1.0766205718786288,0.05646709753902696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03490415724099037,0.011075856678474218,0.0,0.0,0.39625352797452223,-0.0021725821768231804,-16.63478406884468,-0.5601325642606086,-0.0190369686,-0.0450640175,0.0488043715,0.0128258934,-0.0572766196,0.0279078,-0.0001895,0.0007788453008399,3.5910250000002126e-08,0.514958,0.026638,0.000709583044,0.265181741764,-0.0055543,0.00112341,1.2620500281e-06,3.085024849e-05,0.000583475,0.0001385259999999,3.40443075625e-07,1.918945267599998e-08,-0.0007706399999999,9.9391e-05,9.878570881e-09,5.938860095999996e-07,-0.0007523589999999,0.0,0.0,5.660440648809995e-07,-0.5781069033021901,-0.03453951980832477,1
366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002854534162841318,0.00015034264405622342,0.0,0.0,0.0,0.0,0.0,0.0,1.865569893831173e-05,0.00013193222269736017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10120892691355673,-0.02778169354956769,1.1045452442964108,0.022798398168415834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028050861032708742,0.009462215771175902,0.0,0.0,0.3936828580200086,-0.007700185341092252,-16.875485501933735,-0.10332287277832071,-0.0193206232,-0.044686485,0.0492784682,0.0116501718999999,-0.05708875,0.028492,0.0005842,0.000811794064,3.4128964000000405e-07,0.525655,0.0106969999999999,0.0001144258089999,0.276313179025,-0.0140234,-0.0084691,7.172565481e-05,0.00019665574756,0.000495049,-8.842599999999997e-05,2.45073512401e-07,7.81915747599999e-09,-0.00084542,-7.478000000000031e-05,5.5920484000000466e-09,7.147349764000002e-07,-0.00075236,-1.0000000002325855e-09,1.0000000004651713e-18,5.660455696e-07,-0.5950158666535426,-0.014435766461354374,1
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001588139374033493,8.481623860874185e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0017172420665098433,0.006146950965050346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11505728542731046,-0.014814671622202315,1.1022350847242315,-0.03014713580318508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022256761645444403,0.007930920085630682,0.0,0.0,0.3846865613131631,-0.01950347210920663,-16.704029292644435,0.6136912300153439,-0.0196037516,-0.0443040846,0.0497404868,0.010469374,-0.0568620142,0.0268549,-0.0016370999999999,0.00072118565401,2.680096409999985e-06,0.501657,-0.0239979999999999,0.0005759040039999,0.251659745649,-0.00384218,0.01018122,0.0001036572406883,1.4762347152400004e-05,0.000495049,0.0,2.45073512401e-07,0.0,-0.000826597,1.882300000000006e-05,3.543053290000022e-10,6.83262600409e-07,-0.0007523589999999,1.0000000002325855e-09,1.0000000004651713e-18,5.660440648809995e-07,-0.5947977059375783,0.014774103525528269,1
368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.921411088996785e-05,3.741931602708176e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.014745261864834089,0.03228916011717599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12121437345042785,-0.004647154661062913,1.0579964970898639,-0.09612551666606325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01744630268137601,0.00653261979655457,0.0,0.0,0.3677007534483776,-0.029772043782457264,-15.983708548326446,1.450703352379104,-0.0198863461,-0.0439168579999999,0.0501903141,0.0092840145,-0.0565965665,0.0249186,-0.0019363,0.00062093662596,3.7492576900000206e-06,0.493856,-0.007801,6.085560100000004e-05,0.2438937487359999,-0.00383393,8.25000000000001e-06,6.806250000000017e-11,1.46990192449e-05,0.000495049,0.0,2.45073512401e-07,0.0,-0.000906683,-8.008600000000005e-05,6.413767396000008e-09,8.22074062489e-07,-0.00075236,-1.0000000002325855e-09,1.0000000004651713e-18,5.660455696e-07,-0.5719652643699152,0.0499446077534487,1
369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.280826875940193e-06,3.4318251488960927e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.054481618445006215,0.07999738008795229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.121419354988345,0.0031099993166713875,0.9692305207052072,-0.15843839518907565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01351848314728723,0.0052951988294343945,0.0,0.0,0.3468064907176767,-0.031577974735914054,-14.729968855282179,2.160214540367033,-0.020168399,-0.0435248474,0.0506278398,0.0080946097,-0.0562925876,0.0235668,-0.0013517999999999,0.00055539406224,1.8273632399999912e-06,0.501003,0.0071469999999999,5.1079608999999406e-05,0.251004006009,-0.0038457,-1.1769999999999925e-05,1.385328999999982e-10,1.478940849e-05,0.000495049,0.0,2.45073512401e-07,0.0,-0.0008897369999999,1.6946000000000105e-05,2.8716691600000357e-10,7.916319291689999e-07,-0.00075236,0.0,0.0,5.660455696e-07,-0.525620254279974,0.08266817633163505,1
370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13059043588025207,0.13491162647716143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11716902267648611,0.008795888476855586,0.8443074866880725,-0.2028466007261503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010360358177359946,0.004228804871336892,0.0,0.0,0.32812356132028936,-0.024839685464771503,-13.096211726224805,2.5859387981403583,-0.0204499027,-0.0431280954,0.0510529568,0.0069016778,-0.0559502845,0.0259287,0.0023619,0.00067229748369,5.57857161e-06,0.532421,0.031418,0.000987090724,0.283472121241,-0.00385314,-7.440000000000052e-06,5.535360000000076e-11,1.48466878596e-05,0.000495049,0.0,2.45073512401e-07,0.0,-0.0008253559999999,6.438100000000007e-05,4.1449131610000096e-09,6.812125267359998e-07,-0.00075236,0.0,0.0,5.660455696e-07,-0.4604448202986393,0.10590226079881707,1
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24117909832392093,0.17998319551050532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10974759578998569,0.012710977767095948,0.6981489964221674,-0.22346461511733853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00784579496943134,0.0033244540803474085,0.0,0.0,0.3159963089644331,-0.013635511029960563,-11.291704759639078,2.7035953921121525,-0.0207308495,-0.0427266454,0.0514655607,0.0057057388,-0.0555698903,0.025591,-0.0003377,0.000654899281,1.1404129000000221e-07,0.537712,0.0052909999999999,2.7994680999999312e-05,0.2891341949439999,-0.0136859,-0.00983276,9.668316921760002e-05,0.00018730385881,0.000444701,-5.0348000000000034e-05,1.97758979401e-07,2.5349211040000024e-09,-0.000787151,3.8204999999999815e-05,1.459622024999986e-09,6.196066968010001e-07,-0.00075236,0.0,0.0,5.660455696e-07,-0.3841515758423743,0.11674658355771526,1
372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37512188262143775,0.20500957337426368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1002468000894099,0.015131858508018186,0.5465893970599927,-0.22199664905784142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0058495849970767524,0.0025619599228223606,0.0,0.0,0.31170517047018065,-0.0023154971027829784,-9.504781366106787,2.57411891505795,-0.0210112316,-0.0423205409,0.0518655504999999,0.0045073136,-0.0551516638,0.0258063,0.0002152999999999,0.0006659651196899,4.63540899999992e-08,0.5245609999999999,-0.013151,0.000172948801,0.2751642427209999,-0.00598633,0.00769957,5.928337818490002e-05,3.58361468689e-05,0.000414327,-3.0374000000000008e-05,1.7166686292899998e-07,9.225798759999999e-10,-0.0008616929999999,-7.454199999999982e-05,5.556509763999973e-09,7.425148262489997e-07,-0.00075236,0.0,0.0,5.660455696e-07,-0.304927803531979,0.11616952767435763,1
373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5177433029047348,0.2083488911100898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08957762032401209,0.016321014752820526,0.4024980233459766,-0.20431229621725627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004310917149875524,0.0019463622732400607,0.0,0.0,0.31419321294118446,0.006398903346347719,-7.869327472475205,2.289135010776792,-0.0212910416,-0.0419098264,0.0522528282,0.0033069244,-0.0546958898,0.0200941,-0.0057122,0.0004037728548099,3.2629228840000005e-05,0.503795,-0.0207659999999999,0.0004312267559999,0.253809402025,-0.00376275,0.00222358,4.944308016399998e-06,1.41582875625e-05,0.000402789,-1.1537999999999956e-05,1.6223897852100001e-07,1.3312544399999898e-10,-0.000789069,7.262399999999987e-05,5.274245375999979e-09,6.22629886761e-07,-0.00075236,0.0,0.0,5.660455696e-07,-0.22942984142407175,0.1072259691421691,1
374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6557038693553534,0.19418491660017526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0784781857606338,0.016529530834046884,0.2742537657118736,-0.17722065009745988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003138458421220756,0.0014571812656450863,0.0,0.0,0.32126633000323546,0.011630281225422246,-6.457676960924977,1.932474189730713,-0.0215702717,-0.0414945464,0.0526272988,0.0021050944,-0.0542028787,0.0306062,0.0105121,0.00093673947844,0.00011050424641,0.504379,0.000584,3.410560000000338e-07,0.254398175641,0.0321599,0.03592265,0.0012904367830225,0.0010342591680099,0.00137156,0.000968771,1.8811768336e-06,9.38517250441e-07,-0.00107105,-0.000281981,7.951328436100003e-08,1.1471481025000002e-06,-0.0008493799999999,-9.701999999999976e-05,9.412880399999952e-09,7.214463843999996e-07,-0.16198797330801834,0.09340698574970556,1
375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7795560080492243,0.1689680319952274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06752215741162208,0.0159941662289561,0.16594097410910905,-0.14650641775936651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022546977903165717,0.0010740905087194658,0.0,0.0,0.3306497453989646,0.013729889494557132,-5.293779732425299,1.5649451192032893,-0.0218489144,-0.0410747463,0.0529888705,0.0009023471,-0.0536729659999999,0.030278,-0.0003282,0.0009167572839999,1.0771524000000277e-07,0.529636,0.0252569999999999,0.0006379160489999,0.280514292496,0.0182729,-0.0138869999999999,0.0001928487689999,0.00033389887441,0.000809141,-0.0005624189999999,6.547091578810003e-07,3.163151315609998e-07,-0.0008735689999999,0.000197481,3.8998745361000034e-08,7.631227977609999e-07,-0.000858185,-8.805000000000293e-06,7.752802500000515e-11,7.364814942250002e-07,-0.10473611182937674,0.07766787835610194,1
376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8842136912468497,0.1388412016703815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05713041346317548,0.014931525654358882,0.07838618005357094,-0.11619034026585305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015953662433713927,0.0007781098880296901,0.0,0.0,0.3405481505910741,0.013586758411135899,-4.369980499191225,1.2227816846559338,-0.0221269621,-0.0406504716999999,0.0533374546999999,-0.0003007933,-0.0531065125999999,0.0325089,0.0022309,0.00105682857921,4.976914810000019e-06,0.5561699999999999,0.0265339999999999,0.0007040531559999,0.3093250688999999,-0.0089733499999999,-0.02724625,0.0007423581390624,8.052101022249998e-05,0.000495049,-0.000314092,2.45073512401e-07,9.865378446400007e-08,-0.000956309,-8.273999999999997e-05,6.845907599999998e-09,9.145269034809998e-07,-0.00075236,0.000105825,1.1198930625000008e-08,5.660455696e-07,-0.05814373314217441,0.062064556777533086,1
377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9681970711049428,0.10839847339880058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04758695793366722,0.01353195590609949,0.01036442732025215,-0.08858147996719219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011082495456087545,0.0005522893275754236,0.0,0.0,0.34980810865032835,0.01213980009141722,-3.661876008757368,0.9228546824203518,-0.0224044071,-0.0402217689,0.0536729659999999,-0.0015038026999999,-0.052503904,0.0337159,0.0012069999999999,0.00113676191281,1.4568489999999994e-06,0.5549470000000001,-0.0012229999999998,1.495728999999665e-06,0.3079661728090001,0.0130944,0.02206775,0.0004869855900624,0.0001714633113599,0.00133831,0.000843261,1.7910736561000003e-06,7.110891141210002e-07,-0.00101456,-5.825100000000016e-05,3.393179001000018e-09,1.0293319936000002e-06,-0.0008670369999999,-0.0001146769999999,1.3150814328999948e-08,7.517531593689996e-07,-0.02162848805225922,0.047785366271696564,1
