,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08628558982696309,0.016474651250255424,0.0,0.0,0.0,0.0,-0.0027559914025960404,0.001293093044202478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16031834897422695,0.15001093554329467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8582893603675983,-0.19937975002567387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.472344982979132,-2.1297629078838933,0.0457128626,0.0148696519,-0.0221269621,-0.0499669313,-0.0571294377,0.0409427,0.0056753,0.0016763046832899,3.2209030090000014e-05,0.168697,-0.0745269999999999,0.0055542737289999,0.028458677809,-0.122241,-0.0572787,0.00328084947369,0.014942862081,-0.000275894,-1.2292999999999972e-05,7.6117499236e-08,1.5111784899999929e-10,0.00040768,8.1316e-05,6.612291856000001e-09,1.662029824e-07,6.11402e-06,-8.014757999999998e-05,3.73812405604e-11,6.423634579856396e-09,-1.5357704232953062,0.41900003216882276,1
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07517607100725249,0.0164374968216981,0.0,0.0,0.0,0.0,-0.0019685534908848966,0.00094684498812286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2793060784490294,0.18976369494390485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7135472236820853,-0.22244806822485405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.973395204916702,-2.272611274597169,0.0455290251,0.0142876267,-0.0229574593,-0.0505557777,-0.0569104636,0.0427138,0.0017711,0.00182446871044,3.1367952100000165e-06,0.151256,-0.017441,0.000304188481,0.022878377536,-0.149202,-0.026961,0.000726895521,0.022261236804,-0.00031465,-3.875599999999998e-05,9.900462250000001e-08,1.502027535999998e-09,0.000326364,-8.1316e-05,6.612291856000001e-09,1.06513460496e-07,-5.08772e-05,-5.699122e-05,2.5884894798400003e-09,3.2479991570884e-09,-1.2268593210938097,0.47756800086020385,1
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06435073469653663,0.015723415922173606,0.0,0.0,0.0,0.0,-0.0013833974988045016,0.0006806933250927284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41738520815672736,0.20816300393135562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5618799549743098,-0.22300372460074633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4646409127948,-2.194072465104726,0.0453439476,0.013704045,-0.0237823296,-0.0511225958,-0.0566527447,0.0400565,-0.0026573,0.00160452319225,7.061243290000007e-06,0.220815,0.069559,0.004838454481,0.048759264225,-0.0591375,0.0900644999999999,0.0081116141602499,0.00349724390625,-0.000229329,8.532099999999996e-05,5.2591790241000016e-08,7.279673040999994e-09,0.000326365,1.000000000015745e-09,1.0000000000314906e-18,1.06514113225e-07,-0.000252147,-0.0002012698,6.3578109609e-08,4.050953239204e-08,-0.8977897366790558,0.48546570055291455,1
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.054187815758263674,0.014541781493250479,0.0,0.0,0.0,0.0,-0.0009526997272061209,0.00047859709149337146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55986433276143,0.20568165615638945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41656560849565,-0.20665630884414057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.067529318959886,-1.970623838917758,0.0451576352,0.0131189705,-0.024601371,-0.0516671386,-0.0563564563,0.0415049,0.0014483999999999,0.0017226567240099,2.097862559999987e-06,0.320038,0.0992229999999999,0.0098452037289999,0.1024243214439999,0.0366164,0.0957539,0.00916880936521,0.00134076074896,-0.00039816,-0.0001688309999999,1.585313856e-07,2.8503906561e-08,0.000445062,0.0001186969999999,1.4088977808999992e-08,1.9808018384400005e-07,6.67205e-05,0.0003188675,4.4516251202500005e-09,1.0167648255624998e-07,-0.5791161938087994,0.45378713151955347,1
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044934175756775704,0.013074136212139579,0.0,0.0,0.0,0.0,-0.000638559886502791,0.00032688598947240317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6944051068204515,0.18752530356506356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2864535362541938,-0.18023227478812398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851535434904754,-1.675660031289205,0.044970093,0.012532467,-0.0254143825,-0.0521891688,-0.0560218003,0.0284859,-0.0130189999999999,0.00081144649881,0.0001694943609999,0.251566,-0.0684719999999999,0.0046884147839999,0.063285452356,-0.0690689,-0.1056853,0.01116938263609,0.00477051294721,-0.000449905,-5.1745000000000014e-05,2.0241450902500001e-07,2.677545025000001e-09,0.000326365,-0.0001186969999999,1.4088977808999992e-08,1.06514113225e-07,-4.53477e-05,-0.0001120682,2.05641389529e-09,1.2559281451240005e-08,-0.2919746528813073,0.3975560818125219,1
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036725676259819894,0.011470355231191274,0.0,0.0,0.0,0.0,-0.0004114104661775549,0.00021421501661126837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8128839746656735,0.16025946486607762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17602617551467475,-0.14967219162519615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84305691640478,-1.3641204902234867,0.0447813261,0.0119445982,-0.0262211651,-0.0526884589,-0.0556490044,0.0220737,-0.0064122,0.00048724823169,4.111630884e-05,0.174193,-0.077373,0.005986581129,0.0303432012489999,-0.0750146,-0.0059456999999999,3.535134848999998e-05,0.00562719021316,-0.000449905,0.0,2.0241450902500001e-07,0.0,0.000326365,0.0,0.0,1.06514113225e-07,-0.000109683,-6.43353e-05,1.2030360489e-08,4.139030826089999e-09,-0.04761233479333628,0.3304738967828418,1
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029609198519107715,0.009847400391469184,0.0,0.0,0.0,0.0,-0.00024851320486992355,0.0001313795566775122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9114011576745602,0.12964080055579266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0863859202723631,-0.11918372627454876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.039444435198009,-1.0698768073959177,0.0445913396,0.0113554282,-0.0270215209,-0.0531647915,-0.0552383224,0.0261312,0.0040574999999999,0.00068283961344,1.6463306249999987e-05,0.203682,0.029489,0.000869601121,0.041486357124,-0.0374032,0.0376114,0.00141461740996,0.0013989993702399,-0.000227962,0.000221943,5.1966673444e-08,4.9258695249e-08,0.000326365,0.0,0.0,1.06514113225e-07,-0.000142232,-3.2549e-05,2.0229941824e-08,1.0594374010000002e-09,0.15066087807457285,0.26255945233061295,1
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02356454793553216,0.008290580389708585,0.0,0.0,0.0,0.0,-0.00013261075260656273,7.105731406726816e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9893261781647176,0.09972288680085012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016465755231501743,-0.0912347653882569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4220036117708315,-0.8095749714056306,0.0444001388,0.0107650213,-0.0278152538,-0.0536179588,-0.0547900339,0.0283012,0.0021699999999999,0.00080095792144,4.708899999999992e-06,0.310284,0.106602,0.011363986404,0.096276160656,0.0625759,0.0999791,0.00999582043681,0.00391574326081,-0.000449905,-0.000221943,2.0241450902500001e-07,4.9258695249e-08,0.000326365,0.0,0.0,1.06514113225e-07,3.8657e-05,0.000180889,1.494363649e-09,3.2720830321e-08,0.304779609810612,0.19986380559149294,1
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018524729245789316,0.00685677979935308,0.0,0.0,0.0,0.0,-5.0764217962213264e-05,2.7524157027842527e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.048094073265103,0.07280018536995528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03593031052025056,-0.06694431485592446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.965459694973543,-0.5884874670839133,0.0442077288,0.0101734417,-0.0286021692,-0.0540477636,-0.0543044442,0.019789,-0.0085121999999999,0.000391604521,7.245754883999996e-05,0.272575,-0.0377089999999999,0.0014219686809999,0.074297130625,-0.0237214,-0.0862973,0.00744722398729,0.00056270481796,-0.000449905,0.0,2.0241450902500001e-07,0.0,0.000326365,0.0,0.0,1.06514113225e-07,0.00035595,0.000317293,1.267004025e-07,1.00674847849e-07,0.4194960826164859,0.1452364314995885,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014393528343200903,0.005578931254122536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0892604628127962,0.04621237808286262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07339861967113437,-0.046561719954817685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6399369828990404,-0.4216623890362813,0.0440141148,0.0095807538,-0.0293820743,-0.0544540185,-0.0537818837,0.0234142,0.0036251999999999,0.00054822476164,1.314207503999999e-05,0.199103,-0.073472,0.005398134784,0.039642004609,-0.0506116,-0.0268902,0.00072308285604,0.00256153405456,1.1176e-05,0.000461081,1.24902976e-10,2.1259568856100002e-07,2.03984e-05,-0.0003059666,9.361556031556001e-08,4.1609472256000007e-10,0.00035595,0.0,1.267004025e-07,0.0,0.5003537954302653,0.09832575319984785,1
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011059834598057802,0.004471013331473275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1079095198217193,0.006110402567704695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09850909346930012,-0.029872115823388827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3883268454278137,-0.36759683492939854,0.0438193022,0.0089870223,-0.0301547778,-0.0548365465,-0.0532227084,0.0228209,-0.0005932999999999,0.00052079347681,3.520048899999976e-07,0.171841,-0.027262,0.000743216644,0.0295293292809999,-0.0518766,-0.001265,1.6002250000000055e-06,0.00269118162756,-2.64259e-05,-3.76019e-05,6.9832819081e-10,1.4139028836100003e-09,-6.53791e-06,-2.693631e-05,7.255647964161e-10,4.2744267168100006e-11,0.000153954,-0.000201996,2.3701834116000004e-08,4.0802384016e-08,0.5508675602168547,0.05451815937544038,1
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008408580206798896,0.003532983366737845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0915975884031688,-0.05307509613664671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11360471329948495,-0.01647375325464591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.120729051096668,-0.44401401538580293,0.0436232962,0.0083923118,-0.0309200905,-0.055195181,-0.0526272988,0.0205007,-0.0023202,0.00042027870049,5.383328040000007e-06,0.233158,0.061317,0.003759774489,0.054362652964,-0.013826,0.0380506,0.00144784816036,0.0001911582759999,-0.00051356,-0.0004871341,2.6374387360000005e-07,2.3729963138281005e-07,-3.29703e-05,-2.643239e-05,6.986712411120996e-10,1.08704068209e-09,0.00035595,0.000201996,1.267004025e-07,4.0802384016e-08,0.5718445324407692,0.011322890192160484,1
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006286686804679739,0.0027321494615023373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2185511514890254e-10,2.21801533304538e-09,0.0,0.0,0.0,0.0,1.031091417642203,-0.11975541829035234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12074079039503097,-0.005934054751582476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7679282798369074,-0.5936409689779228,0.0434261022,0.0077966871,-0.0316778247,-0.0555297656,-0.0519960603,0.0154869,-0.0050138,0.0002398440716099,2.5138190440000004e-05,0.32255,0.089392,0.007990929664,0.1040385025,0.0576334,0.0714594,0.00510644584836,0.00332160879556,-0.000633346,-0.0001197859999999,4.01127155716e-07,1.4348685795999997e-08,0.00017452,0.0002074903,4.305222459409e-08,3.04572304e-08,0.000486186,0.000130236,2.36376826596e-07,1.6961415695999997e-08,0.5643959461003161,-0.028596044397213256,1
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004646255119793164,0.0020828738531678045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015906104674652104,0.0008547873463207204,0.0,0.0,0.0,0.0,0.9279457841076953,-0.17689917177344341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12169363005217838,0.0021432440611816477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3076758565658233,-0.7562737519373387,0.0432277256,0.007200213,-0.0324277947,-0.0558401546,-0.0513294227,0.0236158,0.0081289,0.00055770600964,6.607901521e-05,0.259975,-0.0625749999999999,0.0039156306249999,0.067587000625,-0.0343138,-0.0919472,0.00845428758784,0.0011774368704399,-0.0008110879999999,-0.0001777419999998,6.578637437438377e-07,3.159221856396444e-08,0.000326365,0.000151845,2.3056904025000004e-08,1.06514113225e-07,0.00035595,-0.000130236,1.267004025e-07,1.6961415695999997e-08,0.5322513895834142,-0.06224271192219994,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033928511569739452,0.0015650117278785546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004289553253805544,0.012683995590626928,0.0,0.0,0.0,0.0,0.7935446449978456,-0.21300774424661706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1179923935256634,0.008103890978410251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.675394235297994,-1.124876868111725,0.0430281717,0.0066029546,-0.0331698167,-0.0561262127,-0.0506278398,0.0229126,-0.0007031999999999,0.00052498723876,4.944902399999966e-07,0.17506,-0.084915,0.007210557225,0.0306460036,-0.0953096,-0.0609957999999999,0.0037204876176399,0.0090839198521599,-0.000595788,0.0002152999999999,3.54963340944e-07,4.635408999995694e-08,0.000326365,0.0,0.0,1.06514113225e-07,0.000162946,-0.000193004,2.6551398916e-08,3.7250544016e-08,0.475978250853957,-0.10215674207411805,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024456435416431222,0.0011580682314530479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02518161222592195,0.04742717866891921,0.0,0.0,0.0,0.0,0.6437281563608201,-0.22522324137179645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11094999283895879,0.01225288447017436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608600777904272,-1.9758834914821848,0.042827446,0.006004977,-0.0339037089,-0.0563878153,-0.0498917893,0.0247791,0.0018664999999999,0.0006140037968099,3.483822249999988e-06,0.19416,0.0191,0.00036481,0.0376981056,-0.0750582,0.0202513999999999,0.0004101192019599,0.00563373338724,-0.000486625,0.0001091629999999,2.3680389062500002e-07,1.1916560568999993e-08,0.000326365,0.0,0.0,1.06514113225e-07,0.00012383,-3.911599999999998e-05,1.5333868900000003e-08,1.5300614559999987e-09,0.38346902657969334,-0.16614989154427007,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017372519107207403,0.0008426578261064438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07740990667772994,0.09980248237565177,0.0,0.0,0.0,0.0,0.4935867816619363,-0.21716598115580132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10168458969919628,0.014869447709351431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1996635015098753,-3.1915209591796594,0.0426255539,0.0054063452,-0.0346292913,-0.0566248484,-0.0491217723,0.0222538,-0.0025252999999999,0.00049523161444,6.377140089999988e-06,0.277285,0.083125,0.006909765625,0.076886971225,-0.0152757,0.0597825,0.00357394730625,0.00023334701049,-0.000588241,-0.0001016159999999,3.46027474081e-07,1.032581145599999e-08,0.000326365,0.0,0.0,1.06514113225e-07,7.63783e-05,-4.745170000000001e-05,5.83364471089e-09,2.251663832890001e-09,0.23931783087805986,-0.24784190618657856,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012126761663786697,0.0006012993940259171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667485279468774,0.1529114970366009,0.0,0.0,0.0,0.0,0.3544481242517865,-0.19535500203297448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09113228601028084,0.016217742511265707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.852401580015338,-4.381651892308531,0.042422501,0.0048071244,-0.0353463861,-0.0568372087,-0.0483183129,0.0167477,-0.0055061,0.00028048545529,3.031713721e-05,0.247455,-0.0298299999999999,0.0008898288999999,0.061233977025,-0.0851364,-0.0698607,0.00488051740449,0.00724820660496,-0.000714888,-0.000126647,5.11064852544e-07,1.6039462609000007e-08,0.000326365,0.0,0.0,1.06514113225e-07,0.000199119,0.0001227407,3.9648376161e-08,1.506527943649e-08,0.040085943845863024,-0.3240955276650429,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008278506634322404,0.0004187987563436897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28721815873074225,0.19150249583271622,0.0,0.0,0.0,0.0,0.23306890416692455,-0.1663872158803927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08005526722733057,0.016550545032591697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.1888282214630115,-5.197204451906741,0.0422182928,0.00420738,-0.0360548176,-0.0570248037,-0.0474819583,0.0157813,-0.0009663999999999,0.00024904942969,9.339289599999984e-07,0.184168,-0.063287,0.004005244369,0.033917852224,-0.128408,-0.0432715999999999,0.0018724313665599,0.016488614464,-0.000714888,0.0,5.11064852544e-07,0.0,0.00050608,0.000179715,3.2297481225e-08,2.561169664000001e-07,8.65556e-05,-0.0001125633999999,7.49187189136e-09,1.2670519019559998e-08,-0.20201180336880817,-0.3742686670776694,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005480565693482856,0.00028233718709902905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42596934026292244,0.2085672134045715,0.0,0.0,0.0,0.0,0.13222748797536368,-0.13544900974650906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06904990439807279,0.016106964981942577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.883752150209293,-5.485693193533474,0.0420129348,0.0036071773,-0.0367544121,-0.0571875517,-0.0466132777,-0.00310336,-0.01888466,9.6308432896e-06,0.0003566303833156,0.17212,-0.012048,0.000145154304,0.0296252944,-0.120345,0.008063,6.501196900000001e-05,0.0144829190249999,-0.000714888,0.0,5.11064852544e-07,0.0,0.00062001,0.00011393,1.298004490000001e-08,3.844124001000001e-07,0.00035595,0.0002693944,1.267004025e-07,7.257334275136e-08,-0.46519692500937676,-0.3897576845184033,1
