,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
144,-0.0968995328362587,-0.031079264309243106,0.0,0.0,0.0,0.0,-0.023564021712322466,0.008290437433422426,1.924316905108925e-08,1.919934845864796e-07,-0.00010496622888032922,5.645369174619085e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0956721581561135,0.03903681526347728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36566387123318295,0.006067951842191829,4.648444690589804,-0.43331951247186257,0.0420129348,0.0036071772999999,-0.0367544121,-0.0571875517,-0.0466132777,-0.0477444,-4.869999999999874e-05,2.371689999999877e-09,0.00227952773136,0.175929,-0.0480119999999999,0.0309510130409999,0.0023051521439999,0.00823183,0.00218272,6.77630251489e-05,4.764266598400003e-06,0.000206671,-0.000210805,4.271290224099999e-08,4.4438748025000016e-08,0.00101617,0.0,1.0326014689e-06,0.0,0.000852448,-2.472300000000004e-05,6.11226729000002e-10,7.26667592704e-07,0.5004655759035164,-0.01222910034274717,1
145,-0.11271618352381627,-0.017433948905039538,0.0,0.0,0.0,0.0,-0.018524294392123674,0.006856650430647898,0.00027557113436950593,0.001361902331860503,-3.1338408540372834e-05,1.704645508995366e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1077734380124344,-0.005468765363539797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3662914473083714,-0.005546536763378093,4.368300883401649,-0.4287624972370247,0.0418064326,0.0030065815999999,-0.0374449981999999,-0.0573253817,-0.0457128626,-0.047814,-6.959999999999604e-05,4.844159999999451e-09,0.002286178596,0.15514,-0.020789,0.0240684195999999,0.000432182521,0.0169032,0.00867137,0.00028571817024,7.51926576769e-05,0.0005247769999999,0.000318106,2.753908997289999e-07,1.0119142723599997e-07,0.00110456,8.839000000000004e-05,1.2200527936000002e-06,7.812792100000007e-09,0.000914332,6.188399999999999e-05,3.829629456000001e-09,8.36003006224e-07,0.4904018061755005,-0.020687452022662468,1
146,-0.12041962641464232,-0.006681000957668338,0.0,0.0,0.0,0.0,-0.01439317480892927,0.005578817633145035,0.005589907330207379,0.015569663988915277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0822050117550723,-0.06771683858504614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3573682941981405,-0.02001375070615709,4.078121559919273,-0.4290891381731474,0.0415987919,0.0024056584,-0.0381264066,-0.0574382337,-0.0447813261,-0.0439255,0.0038884999999999,1.512043224999997e-05,0.00192944955025,0.121599,-0.033541,0.014786316801,0.001124998681,0.0109289,-0.0059743,0.00011944085521,3.569226049e-05,-3.1900300000000004e-05,-0.0005566772999999,1.0176291400900002e-09,3.0988961633528985e-07,0.00111973,1.5169999999999895e-05,1.2537952729e-06,2.3012889999999687e-10,0.0008441809999999,-7.015100000000028e-05,4.92116280100004e-09,7.126415607609994e-07,0.470834253202442,-0.036732364573421175,1
147,-0.12180739799153394,0.0015797596201833802,0.0,0.0,0.0,0.0,-0.011059551483740753,0.004470916052801416,0.029573933410660332,0.053066881168497754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0117748841930994,-0.13368351274646892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34068070054818184,-0.028005364929470575,3.8388061200278703,-0.28076620025054866,0.0413900183,0.0018044731,-0.0387984702,-0.0575260585,-0.0438193022,-0.0347239,0.0092015999999999,8.466944255999994e-05,0.00120574923121,0.117653,-0.003946,0.013842228409,1.5570916000000038e-05,0.0304404,0.0195115,0.00092661795216,0.00038069863225,0.0008626089999999,0.0008945092999999,7.440942868809996e-07,8.001468877864897e-07,0.00101617,-0.0001035599999999,1.0326014689e-06,1.0724673599999989e-08,0.000655324,-0.0001888569999999,3.5666966448999903e-08,4.29449544976e-07,0.4422348859974875,-0.046155680487458155,1
148,-0.11842717839884899,0.007697930045206367,0.0,0.0,0.0,0.0,-0.008408356649392908,0.003532901911032038,0.08618570908521958,0.10649821356609925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9005245973866541,-0.18688101083408398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32245303928386193,-0.02597281413400504,3.767051538823676,0.03017381576800947,0.0411801175999999,0.0012030913,-0.0394610244,-0.0575888179,-0.042827446,-0.047835,-0.0131110999999999,0.00017190094321,0.002288187225,0.128676,0.011023,0.016557512976,0.000121506529,0.00679906,-0.02364134,4.62272168836e-05,0.0005589129569956,0.000129075,-0.0007335339999999,1.6660355625e-08,5.38072129156e-07,0.00101617,0.0,1.0326014689e-06,0.0,0.000593829,-6.149499999999995e-05,3.7816350249999945e-09,3.526328812410001e-07,0.4122093620880327,-0.0425504558765656,1
149,-0.1116082369766072,0.011981202432644632,0.0,0.0,0.0,0.0,-0.006286509260386528,0.0027320807383731938,0.17970789064905998,0.15853447194726702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7613292547970498,-0.21769657637258977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3086783997034185,-0.016707395355602138,3.936761118392007,0.4046418498997159,0.0409690953,0.0006015784,-0.0401139068,-0.0576264844,-0.0418064326,-0.0478784,-4.3399999999999e-05,1.8835599999999128e-09,0.00229234118656,0.117654,-0.011022,0.0138424637159999,0.000121484484,0.0168221999999999,0.0100231399999999,0.0002829864128399,0.0001004633354595,0.000433285,0.00030421,1.87735891225e-07,9.254372409999997e-08,0.00109722,8.105000000000005e-05,1.2038917284000002e-06,6.569102500000007e-09,0.0007619219999999,0.0001680929999999,2.8255256648999893e-08,5.805251340839996e-07,0.3889101530036779,-0.028793559866620685,1
150,-0.10248374109119814,0.014710378359977513,0.0,0.0,0.0,0.0,-0.0046461187127573595,0.002082818618189679,0.30320901056286764,0.19473316119537118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6102478304473316,-0.22498409633125377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3023726179523414,-0.005084945547325245,4.347129117339445,0.7284617037103238,0.0407569573,-0.0,-0.0407569573,-0.0576390418,-0.0407569573,-0.0481242,-0.0002457999999999,6.041763999999874e-08,0.00231593862564,0.144297,0.026643,0.020821624209,0.000709849449,0.0307206,0.0138984,0.0009437552643599,0.00019316552256,0.000573002,0.0001397169999999,3.28331292004e-07,1.9520840089e-08,0.00124246,0.0001452399999999,1.5437068515999995e-06,2.1094657599999952e-08,0.000794557,3.263500000000026e-05,1.0650432250000166e-09,6.31320826249e-07,0.3767694580283372,-0.01127234821550321,1
151,-0.09200401573705665,0.016150595284566475,0.0,0.0,0.0,0.0,-0.0033927475344480732,0.0015649680169316164,0.4431399819214372,0.2091475084996115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4617153730910423,-0.21330296729945114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30354697190286556,0.0050465919926528015,4.934707255560696,0.9347872653352723,0.0405437093,-0.0006015784,-0.0413900183,-0.0576264844,-0.0396797345,-0.0456665,0.0024576999999999,6.040289290000001e-06,0.00208542922225,0.215012,0.0707149999999999,0.0462301601439999,0.0050006112249999,0.0292496,-0.001471,0.0008555391001599,2.1638410000000004e-06,0.000626553,5.35510000000001e-05,3.9256866180900004e-07,2.86770960100001e-09,0.00101617,-0.0002262899999999,1.0326014689e-06,5.1207164099999945e-08,0.000772271,-2.2285999999999946e-05,4.966657959999972e-10,5.964024974410001e-07,0.37612567093527727,0.004592859807296993,1
152,-0.08094487308964313,0.01655555957209853,0.0,0.0,0.0,0.0,-0.002445565662111506,0.0011580341312916512,0.5849891416163443,0.20337849494706323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3260596025349543,-0.18938572634434925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31037186452482896,0.011850570157346623,5.612052390142847,1.0106276376927992,0.0403293572,-0.0012030913,-0.0420129348,-0.0575888179,-0.0385754975,-0.0479862,-0.0023197,5.381008090000004e-06,0.00230267539044,0.197395,-0.0176169999999999,0.038964786025,0.0003103586889999,0.0251118,-0.0041377999999999,0.00063060249924,1.7121388839999974e-05,0.00116461,0.0005380569999999,1.3563164521e-06,2.895053352489998e-07,0.00121595,0.0001997799999999,1.4785344025e-06,3.9912048399999956e-08,0.000916571,0.0001442999999999,2.082249e-08,8.40102398041e-07,0.38461837146030137,0.015975955273622326,1
153,-0.06991558083529968,0.016165653466145423,0.0,0.0,0.0,0.0,-0.0017371939696223127,0.0008426315739002892,0.7171052227644895,0.18309866841711217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2090796161168231,-0.15960192042460894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32044952402864646,0.015148791971838526,6.297982354399456,0.9787267903649707,0.0401139068,-0.0018044731,-0.0426255538999999,-0.0575260585,-0.0374449981999999,-0.0479086,7.759999999999712e-05,6.021759999999552e-09,0.00229523395396,0.169239,-0.028156,0.0286418391209999,0.000792760336,0.0181501,-0.0069617,0.00032942613001,4.846526689000002e-05,0.000214287,-0.000950323,4.5918918369000007e-08,9.031138043289996e-07,0.0012479,3.195000000000021e-05,1.5572544100000003e-06,1.020802500000013e-09,0.00100958,9.300899999999992e-05,8.650674080999982e-09,1.0192517763999998e-06,0.39890071862956483,0.022347992746971346,1
154,-0.059369673239651366,0.015202503819038933,0.0,0.0,0.0,0.0,-0.0012126334723086055,0.0006012794315818061,0.8321646631482105,0.15484742156322745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11282707515986022,-0.1287446528584251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3316535368485415,0.015672940018069306,6.933245053387757,0.875856578805947,0.0398973639,-0.0024056584,-0.0432277255999999,-0.0574382337,-0.0362890062,-0.0478955,1.3100000000002e-05,1.7161000000005236e-10,0.00229397892025,0.18059,0.011351,0.0326127481,0.000128845201,0.0208716,0.0027214999999999,0.0004356236865599,7.406562249999989e-06,0.00029659,8.230299999999999e-05,8.79656281e-08,6.773783808999998e-09,0.0012022,-4.570000000000008e-05,1.4452848400000004e-06,2.0884900000000075e-09,0.000959158,-5.042199999999973e-05,2.542378083999973e-09,9.199840689640004e-07,0.4158437278127586,0.02453413343416009,1
155,-0.049619929491469685,0.013862746896340226,0.0,0.0,0.0,0.0,-0.0008278194909099763,0.000418783750898883,0.9269421604677329,0.12410903236430965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03680267591523769,-0.09980703292029569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3424864077752216,0.014425433032329456,7.483673636815215,0.7375367068011931,0.0396797345,-0.0030065815999999,-0.0438193022,-0.0573253817,-0.0351083085,-0.0478068,8.86999999999971e-05,7.867689999999487e-09,0.00228549012624,0.231191,0.0506009999999999,0.0534492784809999,0.0025604612009999,0.0349828,0.0141112,0.00122379629584,0.00019912596544,0.0010983,0.00080171,1.2062628899999998e-06,6.427389240999999e-07,0.0011568,-4.540000000000013e-05,1.3381862399999998e-06,2.0611600000000115e-09,0.0009782839999999,1.9125999999999627e-05,3.6580387599998574e-10,9.570395846559996e-07,0.4331053800162613,0.02384639647647035,1
156,-0.04085722183659075,0.01231304313840801,0.0,0.0,0.0,0.0,-0.0005480340066657147,0.00028232602922274527,1.001267608778953,0.09460958647151901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020923478075841433,-0.07428704798087339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35210207807244565,0.01229960564481773,7.936104951611085,0.5907052854338107,0.0394610244,-0.0036071772999999,-0.0444001387999999,-0.0571875517,-0.0339037089,-0.0480101,-0.0002032999999999,4.1330889999998596e-08,0.00230496970201,0.203869,-0.0273219999999999,0.041562569161,0.0007464916839999,0.000284767,-0.0346980329999999,8.1092244289e-08,0.001203953494069,0.000438392,-0.000659908,1.9218754566400002e-07,4.35478568464e-07,0.00120418,4.738000000000008e-05,1.4500494724e-06,2.244864400000007e-09,0.000943948,-3.433599999999983e-05,1.178960895999988e-09,8.910378267040001e-07,0.44923016046338277,0.021534519991102313,1
157,-0.03317190174094389,0.010687454998060838,0.0,0.0,0.0,0.0,-0.00034633564745114855,0.00018135861574062738,1.0568174538354786,0.06827876375348559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06287935517367384,-0.052662653220229734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36015744797752863,0.009886215995811534,8.29160338128168,0.45126770200329747,0.0392412397,-0.00420738,-0.0449700929999999,-0.0570248037,-0.0326760275,-0.0481001,-8.999999999999979e-05,8.099999999999965e-09,0.00231361962001,0.180371,-0.0234979999999999,0.0325336976409999,0.0005521560039999,0.00272575,0.002440983,7.4297130625e-06,5.958398006288999e-06,0.000228604,-0.0002097879999999,5.2259788816000014e-08,4.4011004943999986e-08,0.0010842,-0.00011998,1.17548964e-06,1.43952004e-08,0.00110315,0.000159202,2.5345276804e-08,1.2169399225e-06,0.46348988444665834,0.018482227202187312,1
158,-0.0265759757231345,0.009087449743650477,0.0,0.0,0.0,0.0,-0.00020210644665720226,0.00010738686949531504,1.0945935693916984,0.04039707832195747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0916741668224914,-0.03483089477241795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3660529951497808,0.005489005136883061,8.546225917415029,0.28126749901726256,0.0390203863,-0.0048071244,-0.0455290250999999,-0.0568372087,-0.0314261002,-0.0528203,-0.0047202,2.2280288040000007e-05,0.00278998409209,0.191218,0.0108469999999999,0.036564323524,0.0001176574089999,0.00660751,0.00388176,4.36591884001e-05,1.5068060697599994e-05,0.000425221,0.000196617,1.80812898841e-07,3.865824468899999e-08,0.00112507,4.086999999999993e-05,1.2657825049e-06,1.670356899999994e-09,0.00101379,-8.935999999999992e-05,7.985209599999986e-09,1.0277701641000002e-06,0.47486015025212425,0.012445177687780494,1
159,-0.021024391390415797,0.007584189274869833,0.0,0.0,0.0,0.0,-9.976849104378491e-05,5.369719151371517e-05,1.1079314769408612,-0.0032984979130018647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10973514054039239,-0.02042754564464232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3664020661946284,-0.00607948033544011,8.63301491166827,-0.03690718286274523,0.0387984702,-0.0054063452,-0.0460767981,-0.0566248484,-0.0301547777999999,-0.04919,0.0036303,1.317907809000002e-05,0.0024196561,0.240703,0.049485,0.057937934209,0.002448765225,0.00038272,-0.0062247899999999,1.4647459840000002e-07,3.874801054409999e-05,0.000182813,-0.000242408,3.3420592968999995e-08,5.8761638464e-08,0.0014879,0.00036283,2.2138464100000003e-06,1.316456089000001e-07,0.00105373,3.993999999999981e-05,1.5952035999999844e-09,1.1103469128999995e-06,0.47854253047789513,-0.00362754432134778,1
160,-0.016434121045710015,0.00622244989007636,0.0,0.0,0.0,0.0,-2.7690710471734464e-05,1.5071779951535465e-05,1.0840716111577584,-0.06504340960337196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11921080830819417,-0.009019083218232232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35564962166001846,-0.02547942315889828,8.435427191653387,-0.5195793207941571,0.0385754975,-0.006004977,-0.0466132777,-0.0563878153,-0.0288629259,-0.0483341,0.0008558999999999,7.325648099999995e-07,0.00233618522281,0.212267,-0.028436,0.0450572792889999,0.000808606096,0.00882914,0.00844642,7.795371313959999e-05,7.134201081639999e-05,0.000610016,0.000427203,3.72119520256e-07,1.82502403209e-07,0.0010574,-0.0004304999999999,1.1180947600000004e-06,1.853302499999999e-07,0.00108144,2.771000000000001e-05,7.67844100000001e-10,1.1695124735999998e-06,0.4668073999061403,-0.030577071796380268,1
161,-0.01270021952685448,0.0050254305670312405,0.0,0.0,0.0,0.0,0.0,0.0,1.01542834610179,-0.13120275939700096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12196368150235526,-0.00019422432242865138,4.751128933835427e-06,3.8355528040011145e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3302884485755678,-0.04741679497830039,7.882839742374789,-1.0505838761138022,0.0383514743,-0.0066029546,-0.0471383325,-0.0561262127,-0.0275514241,-0.0480603,0.0002737999999999,7.496643999999872e-08,0.00230979243609,0.190489,-0.0217779999999999,0.036286059121,0.0004742812839999,0.00323446,-0.00559468,1.04617314916e-05,3.1300444302399995e-05,0.000163082,-0.000446934,2.6595738724e-08,1.99750000356e-07,0.00108205,2.464999999999976e-05,1.1708322025e-06,6.076224999999881e-10,0.000960706,-0.0001207339999999,1.457669875599996e-08,9.22956018436e-07,0.43477508911015195,-0.061070653866763074,1
162,-0.009708513960296974,0.003999782958371171,0.0,0.0,0.0,0.0,0.0,0.0,0.9056009022153366,-0.18515324363633015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11959826849064344,0.006408545008803069,0.0010519050912073595,0.004134393270701192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2915047593208513,-0.06401587816054242,6.9870782036262895,-1.5344253539592585,0.0381264066,-0.007200213,-0.0476518338,-0.0558401546,-0.0262211651,-0.047935,0.0001252999999999,1.5700089999998713e-08,0.002297764225,0.179297,-0.011192,0.032147414209,0.000125260864,0.00578292,0.00254846,3.3442163726400014e-05,6.4946483716000016e-06,0.000487102,0.0003240199999999,2.3726835840399997e-07,1.0498896039999997e-07,0.00107122,-1.0830000000000084e-05,1.1475122883999998e-06,1.1728890000000184e-10,0.000930422,-3.0284000000000105e-05,9.171206560000063e-10,8.656850980839998e-07,0.3840866046134956,-0.08412026208483103,1
