,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q36,Q36_derivative,Q39,Q39_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
353,0.0,0.0,0.0,0.0,0.021272277578076593,-0.0932976282419535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04831635810804252,0.013652650544373056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011852969425612092,0.0005884837535758753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9577646601837686,-4.28116163507137,-0.0155948982,-0.0492002877,0.0422182928,0.0263550094,-0.0564795876999999,0.06591,0.0004780999999999,0.0043441281,2.2857960999999538e-07,0.322535,0.008486,7.201219600000083e-05,0.104028826225,0.1681079999999999,0.0308599999999999,0.0009523395999999,0.0282602996639999,-0.00487296,0.00052154,2.37457391616e-05,2.720039716000001e-07,-0.0026718,-6.059000000000012e-05,7.138515240000001e-06,3.6711481000000148e-09,0.000418422,-0.000198372,3.935145038400004e-08,1.7507697008399996e-07,0.0934687845526368,-0.2009784484446321,1
354,0.0,0.0,0.0,0.0,-0.03240318229119375,-0.06870346487732416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03970273223269355,0.012084824022189404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008078665599841158,0.0004091693470782136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461902150641124,-3.240150538437098,-0.0158842603,-0.0488842215,0.042827446,0.0252793077999999,-0.0567604709999999,0.0666103,0.0007003,0.00443693206609,4.904200900000208e-07,0.297724,-0.024811,0.000615585721,0.0886395801759999,0.131622,-0.0364859999999999,0.0013312281959999,0.0173243508839999,-0.00526204,-0.00038908,2.76890649616e-05,1.5138324639999997e-07,-0.00255709,0.00011471,6.5387092681000015e-06,1.3158384100000016e-08,0.000365256,-5.316599999999994e-05,2.826623555999994e-09,1.33411945536e-07,-0.022998580050579556,-0.1502438518566615,1
355,0.0,0.0,0.0,0.0,-0.07094478837561732,-0.04801889088655525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032172446134154174,0.010457427332083356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005335965397190317,0.0002751795943378652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.388907561465697,-2.351460390657934,-0.0161731899,-0.0485628300999999,0.0434261022,0.0241925915,-0.0570027116,0.0599647,-0.0066456,0.0035957652460899,4.416399936000021e-05,0.309797,0.012073,0.000145757329,0.095974181209,0.154014,0.022392,0.000501401664,0.023720312196,-0.00501277,0.00024927,2.51278630729e-05,6.213553290000009e-08,-0.00232984,0.00022725,5.4281544256e-06,5.1642562500000016e-08,0.000418422,5.316599999999994e-05,2.826623555999994e-09,1.7507697008399996e-07,-0.10805401243950502,-0.10722971273516901,1
356,0.0,0.0,0.0,0.0,-0.0969341380727098,-0.031053636904059007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025728173956663485,0.008867452730024959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003359753318517953,0.00017610036158490907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.696634298888788,-1.6116551662053715,-0.0164616790999999,-0.0482361485,0.0440141148,0.0230953339,-0.0572061445,0.0723315,0.0123668,0.00523184589225,0.00015293774224,0.320425,0.010628,0.000112954384,0.102672180625,0.148672,-0.005342,2.8536964000000145e-05,0.022103363584,-0.0066584,-0.00164563,4.433429056e-05,2.7080980969000007e-06,-0.00275282,-0.0004229799999999,7.5780179524e-06,1.789120803999999e-07,0.0001738759999999,-0.000244546,5.9802746116e-08,3.0232863375999986e-08,-0.16685420470493226,-0.07166597128122884,1
357,0.0,0.0,0.0,0.0,-0.11273547496413529,-0.017413545749690916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020318390900279065,0.007382060117880897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019473051248440103,0.00010355484124520866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5569682112993664,-1.0079866963769681,-0.0167497199,-0.0479042124,0.0445913396,0.0219880131,-0.0573706312,0.0757791999999999,0.0034476999999999,0.0057424871526399,1.188663528999989e-05,0.34186,0.0214349999999999,0.0004594592249999,0.1168682596,0.184802,0.03613,0.0013053768999999,0.034151779204,-0.00766406,-0.00100566,5.873781568360001e-05,1.0113520356000004e-06,-0.00316322,-0.0004104,1.00059607684e-05,1.6842816e-07,0.000418422,0.000244546,5.9802746116e-08,1.7507697008399996e-07,-0.2041802074871671,-0.04284179620156141,1
358,0.0,0.0,0.0,0.0,-0.12042685553008987,-0.006665110702461369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01585606682846823,0.006042667264276838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.45568273078816e-05,5.092975553228768e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0558061719472,-0.525058050322801,-0.0170373046,-0.0475670579999999,0.0451576352,0.0208711116,-0.0574960598,0.087851,0.0120718,0.007717798201,0.00014572835524,0.351071,0.009211,8.484252100000045e-05,0.123250847041,0.323836,0.139034,0.019330453156,0.104869754896,-0.012415,-0.00475094,0.000154132225,2.2571430883600008e-05,-0.00431701,-0.0011537899999999,1.86365753401e-05,1.3312313640999991e-06,0.00108172,0.000663298,4.399642368040004e-07,1.1701181584000003e-06,-0.22427940778298439,-0.01993924104343467,1
359,0.0,0.0,0.0,0.0,-0.12180536744411323,0.0015917670849633697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012234257807865308,0.00486982691479341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4034811672325347e-05,1.309027602513942e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.268790624561325,-0.1479013999147104,-0.0173244253,-0.0472247217999999,0.0457128626,0.0197451161,-0.0575823448,0.0835641,-0.0042868999999999,0.00698295880881,1.8377511609999967e-05,0.342502,-0.008569,7.342776100000085e-05,0.1173076200039999,0.258113,-0.0657229999999999,0.0043195127289999,0.066622320769,-0.0102091,0.0022059,0.00010422572281,4.865994810000002e-06,-0.00420193,0.0001150799999999,1.7656215724900005e-05,1.3243406399999808e-08,0.000927911,-0.000153809,2.3657208481000062e-08,8.610188239209999e-07,-0.23085909443990307,-0.0021841482126264944,1
360,0.0,0.0,0.0,0.0,-0.1184182991597319,0.007706603112099377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009338315560592173,0.0038682428995212145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.261724343819625,0.13696877364687599,-0.0176110741,-0.0468772413,0.046256886,0.0186105170999999,-0.0576294275,0.0763328999999999,-0.0072312,0.0058267116224099,5.229025344000031e-05,0.332591,-0.009911,9.822792100000008e-05,0.1106167732809999,0.216887,-0.041226,0.001699583076,0.047039970769,-0.00900158,0.00120752,8.10284424964e-05,1.4581045504000004e-06,-0.0038555,0.00034643,1.4864880250000002e-05,1.200137449000003e-07,0.0008083139999999,-0.000119597,1.4303442409000064e-08,6.533715225959996e-07,-0.2271435554995615,0.011118374251218213,1
361,0.0,0.0,0.0,0.0,-0.1115945745230003,0.011987031671740188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007027123626939029,0.0030162081361287314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.093409188525418,0.3427851754704106,-0.0178972434,-0.0465246542999999,0.0467895718,0.0174678092,-0.0576372758,0.0760695,-0.0002633999999999,0.00578656883025,6.93795599999911e-08,0.333111,0.00052,2.704000000000213e-07,0.110962938321,0.139509,-0.077378,0.005987354884,0.019462761081,-0.00861247,0.0003891099999999,7.417463950090001e-05,1.5140659209999987e-07,-0.00371143,0.00014407,1.37747126449e-05,2.075616490000001e-08,0.00066491,-0.0001434039999999,2.0564707215999928e-08,4.421053081e-07,-0.21593569427728496,0.02060098755019717,1
362,0.0,0.0,0.0,0.0,-0.10246704452671991,0.014713820303723915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005216376668724534,0.0023118764037599045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.812459617126261,0.4808683680443746,-0.0181829253,-0.0461669991999999,0.0473107896,0.0163174901,-0.0576058845,0.0755606,-0.0005088999999999,0.00570940427236,2.5897920999999254e-07,0.337291,0.00418,1.747240000000014e-05,0.113765218681,0.0995939,-0.0399150999999999,0.0015932152080099,0.00991894491721,-0.00836153,0.0002509399999999,6.991518394090001e-05,6.297088359999993e-08,-0.00349217,0.0002192599999999,1.21952513089e-05,4.8074947599999896e-08,0.000442177,-0.000222733,4.960998928900002e-08,1.95520499329e-07,-0.19958514714080938,0.02682146018303574,1
363,0.0,0.0,0.0,0.0,-0.09198573460986734,0.016152085657853706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038268440638758853,0.0017467434133303136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4597828569106275,0.5620574177395247,-0.0184681119,-0.0458043149,0.0478204116,0.015160061,-0.0575352749,0.0675483,-0.0080122999999999,0.00456277283289,6.419695128999978e-05,0.344709,0.0074179999999999,5.502672399999971e-05,0.118824294681,0.130592,0.0309980999999999,0.0009608822036099,0.017054270464,-0.0081706799999999,0.00019085,6.676001166239996e-05,3.642372250000108e-08,-0.00371143,-0.0002192599999999,1.37747126449e-05,4.8074947599999896e-08,0.00066491,0.000222733,4.960998928900002e-08,4.421053081e-07,-0.18007773518309775,0.0303177342232707,1
364,0.0,0.0,0.0,0.0,-0.08092616993779149,0.01655551472175105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002772458776255351,0.001300209400012548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0697043586221024,0.5972652195983348,-0.0187527956,-0.0454366409999999,0.0483183129,0.0139960263999999,-0.057425495,0.0760599,0.0085115999999999,0.00578510838801,7.244733455999966e-05,0.362517,0.017808,0.000317124864,0.131418575289,0.177766,0.047174,0.0022253862759999,0.031600750756,-0.00967499,-0.00150431,9.36054315001e-05,2.2629485761000054e-06,-0.003595,0.0001164299999999,1.2924025e-05,1.3555944899999962e-08,0.00066491,0.0,0.0,4.421053081e-07,-0.15905721648687746,0.03161801238961906,1
365,0.0,0.0,0.0,0.0,-0.06989734629783612,0.01616446343101177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001980849359329729,0.00095234934227846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6693873669593953,0.5968468417214753,-0.0190369686,-0.0450640175,0.0488043715,0.0128258934,-0.0572766196,0.0697491,-0.0063107999999999,0.00486493695081,3.982619663999989e-05,0.36273,0.0002129999999999,4.5368999999984344e-08,0.1315730529,0.138296,-0.03947,0.0015578809,0.0191257836159999,-0.00911195,0.0005630399999999,8.30276328025e-05,3.170140415999989e-07,-0.00349513,9.987000000000015e-05,1.22159337169e-05,9.974016900000034e-09,0.00066491,0.0,0.0,4.421053081e-07,-0.1378194602005507,0.03122340934219394,1
366,0.0,0.0,0.0,0.0,-0.059352547563355076,0.015200521838911657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013924889351219995,0.0006848972595538035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2792964823373327,0.5703425506627033,-0.0193206232,-0.044686485,0.0492784682,0.0116501718999999,-0.05708875,0.0680963,-0.0016527999999999,0.00463710607369,2.7317478399999864e-06,0.353293,-0.009437,8.905696900000054e-05,0.1248159438489999,0.157375,0.0190789999999999,0.0003640082409999,0.024766890625,-0.00810765,0.0010043,6.573398852249997e-05,1.0086184900000029e-06,-0.00355886,-6.373000000000012e-05,1.26654844996e-05,4.0615129000000145e-09,0.00066491,0.0,0.0,4.421053081e-07,-0.11733500383674762,0.029596007623907,1
367,0.0,0.0,0.0,0.0,-0.04960433117205721,0.013860279528584358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009593594524389204,0.0004817700976109769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9138466683183295,0.5262094425971654,-0.0196037516,-0.0443040846,0.0497404868,0.010469374,-0.0568620142,0.0723684,0.0042720999999999,0.00523718531856,1.825083840999989e-05,0.345997,-0.0072959999999999,5.323161599999955e-05,0.119713924009,0.172654,0.015279,0.000233447841,0.029809403716,-0.0085950899999999,-0.0004874399999999,7.387557210809997e-05,2.3759775359999882e-07,-0.00347377,8.50899999999999e-05,1.2067078012900003e-05,7.240308099999984e-09,0.00066491,0.0,0.0,4.421053081e-07,-0.09828046835953547,0.027145793093906502,1
368,0.0,0.0,0.0,0.0,-0.040843381854203054,0.012310343663711445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000643395224547891,0.0003292544963144192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5822143826922805,0.4716172141371797,-0.0198863461,-0.0439168579999999,0.0501903141,0.0092840145,-0.0565965665,0.0762946,0.0039262,0.00582086598916,1.5415046440000033e-05,0.358343,0.0123459999999999,0.0001524237159999,0.1284097056489999,0.208539,0.0358849999999999,0.0012877332249999,0.0434885145209999,-0.0085950899999999,0.0,7.387557210809997e-05,0.0,-0.00336312,0.00011065,1.13105761344e-05,1.2243422500000073e-08,0.00077762,0.00011271,1.2703544100000006e-08,6.046928644e-07,-0.08107795091599372,0.024220448344113712,1
369,0.0,0.0,0.0,0.0,-0.033159900646421506,0.010684721221597512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004148916428043116,0.0002159646868686974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.28925017964997,0.412347154422017,-0.020168399,-0.0435248474,0.0506278398,0.0080946097,-0.0562925876,0.0762396,-5.499999999999949e-05,0.00581247660816,3.024999999999944e-09,0.339267,-0.0190759999999999,0.0003638937759999,0.115102097289,0.192689,-0.0158499999999999,0.0002512224999999,0.037129050721,-0.0085950899999999,0.0,7.387557210809997e-05,0.0,-0.00342919,-6.60700000000001e-05,1.17593440561e-05,4.365244900000014e-09,0.0008085479999999,3.092799999999973e-05,9.565411839999832e-10,6.537498683039996e-07,-0.0659395296616486,0.02110011694193535,1
370,0.0,0.0,0.0,0.0,-0.026565780584567582,0.00908482605322453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002509993307484029,0.0001326594558480092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0364186037092156,0.35280077302835594,-0.0204499027,-0.0431280954,0.0510529568,0.0069016778,-0.0559502845,0.0760276999999999,-0.0002119,0.0057802111672899,4.4901610000006295e-08,0.346316,0.007049,4.968840100000039e-05,0.1199347718559999,0.224892,0.032203,0.001037033209,0.050576411664,-0.00807085,0.0005242399999999,6.513861972249999e-05,2.748275775999988e-07,-0.00289864,0.0005305499999999,8.4021138496e-06,2.8148330249999986e-07,0.000655635,-0.0001529129999999,2.3382385568999922e-08,4.29857253225e-07,-0.052913252722020944,0.017997570241590797,1
371,0.0,0.0,0.0,0.0,-0.02101589002614258,0.007581772048301588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013437262954038164,7.198493120551884e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.822696176948449,0.2961017732111417,-0.0207308495,-0.0427266454,0.0514655607,0.0057057388,-0.0555698903,0.0810116999999999,0.004984,0.0065628955368899,2.4840256000000023e-05,0.374711,0.028395,0.000806276025,0.140408333521,0.253349,0.0284569999999999,0.0008098008489999,0.0641857158009999,-0.00871014,-0.00063929,7.58665388196e-05,4.08691704100001e-07,-0.00320657,-0.00030793,1.02820911649e-05,9.482088490000006e-08,0.000929895,0.00027426,7.521854760000001e-08,8.647047110250002e-07,-0.04192717707392208,0.01506303098792475,1
372,0.0,0.0,0.0,0.0,-0.016427151731835902,0.006220295022098633,4.459313075290479e-07,4.1806685248781845e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2003672128663066e-05,2.819057919151032e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6453898150895817,0.24411882657807993,-0.0210112316,-0.0423205409,0.0518655504999999,0.0045073136,-0.0551516638,0.0773946999999999,-0.003617,0.0059899395880899,1.3082689000000169e-05,0.366659,-0.008052,6.483470400000006e-05,0.134438822281,0.204925,-0.048424,0.002344883776,0.041994255625,-0.00910832,-0.0003981799999999,8.29614932224e-05,1.585473123999998e-07,-0.00348415,-0.0002775799999999,1.21393012225e-05,7.705065639999998e-08,0.000812491,-0.000117404,1.3783699215999997e-08,6.60141625081e-07,-0.03282908046951604,0.012389642151901156,1
373,0.0,0.0,0.0,0.0,-0.012694595211672597,0.0050235618986811765,0.0005284639964593205,0.002347340975392585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5187560588977732,0.11710090460813416,-0.0212910416,-0.0419098264,0.0522528282,0.0033069244,-0.0546958898,0.0752416999999999,-0.0021529999999999,0.0056613134188899,4.6354089999999485e-06,0.346177,-0.020482,0.000419512324,0.119838515329,0.1338329999999999,-0.071092,0.005054072464,0.0179112718889999,-0.00801285,0.0010954699999999,6.42057651225e-05,1.2000545208999987e-06,-0.00332743,0.0001567199999999,1.10717904049e-05,2.4561158399999985e-08,0.000812491,0.0,0.0,6.60141625081e-07,-0.02574677327731561,0.008546467856835558,1
374,0.0,0.0,0.0,0.0,-0.009704040769149542,0.003998200606081167,0.007773080058888715,0.020031575948392815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6513360503597979,-0.5347036468158135,-0.0215702717,-0.0414945464,0.0526272988,0.0021050944,-0.0542028787,0.0753985999999999,0.0001568999999999,0.0056849488819599,2.4617609999996103e-08,0.359205,0.0130279999999999,0.0001697287839999,0.129028232025,0.120409,-0.0134239999999999,0.0001802037759999,0.0144983272809999,-0.00787552,0.0001373299999999,6.20238152704e-05,1.885952889999993e-08,-0.00328447,4.296000000000032e-05,1.07877431809e-05,1.8455616000000261e-09,0.000919979,0.0001074879999999,1.1553670143999973e-08,8.463613604409998e-07,-0.024348037838701934,-0.004703680253595499,1
