,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3183212707204191,-0.18767265033642944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05186357845500969,0.014207440112891727,0.0,0.0,0.0,0.0,0.699672500494138,0.18653227097558459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013140741310375505,0.0006485596550205202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3618060444856912,0.005268954904288327,-16.534090183033,2.8309450812632164,-0.0025559163,-0.0574123653,0.0076476456,0.0567341187,-0.0126792234,0.0872442,-0.0066375,4.4056406250000064e-05,0.0076115504336399,0.482245,-0.005033,2.5331089000000094e-05,0.232560240025,-0.035295,-0.0076110999999999,0.001245737025,5.792884320999998e-05,-0.00159928,-0.0003316899999999,1.1001825609999997e-07,2.5576965184000003e-06,-0.00217828,0.00041144,4.7449037584e-06,1.692828736000003e-07,-8.23261e-05,0.0,0.0,6.777586741210002e-09,0.15236423270094648,0.3073014908059867,1
310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20258375169528786,-0.15770397767552075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04285357089118574,0.012694443137087024,0.0,0.0,0.0,0.0,0.8173754033964061,0.15902342593094232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009019546131225927,0.00045436525281880054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3660763610952696,0.005552649488789061,-14.824133841516314,2.352131839767379,-0.0028563789,-0.0573559384999999,0.0085410777,0.0565094097,-0.0141418747,0.0960866,0.0088424,7.818803776000025e-05,0.00923263469956,0.473875,-0.0083699999999999,7.00568999999998e-05,0.224557515625,-0.0443201,-0.0090250999999999,0.00196427126401,8.145243000999989e-05,-0.00200955,-0.00041027,1.683214729000001e-07,4.0382912025e-06,-0.00284417,-0.00066589,8.0893029889e-06,4.434094921000002e-07,-0.000381594,-0.0002992679,8.956127597041004e-08,1.45613980836e-07,0.3436478898524026,0.25953360231138844,1
311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10760400842651993,-0.1268955388888748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03490732671153106,0.011076554720008416,0.0,0.0,0.0,0.0,0.915033780771248,0.12836595919631485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006017410238415008,0.00030881320325613584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37017327054839827,0.004949374354046085,-13.433683527533333,1.8878761409028426,-0.0031567638,-0.0572932637,0.0094324163,0.0562600783,-0.0155948982,0.0967235,0.0006368999999999,4.056416099999946e-07,0.00935543545225,0.465813,-0.0080619999999999,6.499584399999932e-05,0.216981750969,-0.0482512,-0.0039311,0.0023281783014399,1.5453547210000002e-05,-0.00229002,-0.0002804699999999,7.866342089999983e-08,5.244191600399998e-06,-0.00284054,3.6300000000001258e-06,8.0686674916e-06,1.3176900000000912e-11,-0.0005265119999999,-0.0001449179999999,2.1001226723999972e-08,2.7721488614399986e-07,0.501235626742123,0.20893567154187279,1
312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032765269325516884,-0.09813692575500386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028053566329151975,0.009462893429899694,0.0,0.0,0.0,0.0,0.9921265417986919,0.0985380018923131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00038492003876836164,0.00020087479128714044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3736699967836081,0.0039039672262892325,-12.34017422417776,1.4687996198841091,-0.0034570626,-0.0572243478,0.010321443,0.0559862329999999,-0.0170373046,0.105037,0.0083134999999999,6.91142822499998e-05,0.0110327713689999,0.470075,0.0042619999999999,1.8164643999999898e-05,0.220970505625,-0.0466348,0.0016163999999999,0.00217480457104,2.612748959999968e-06,-0.00223107,5.894999999999989e-05,3.4751024999999873e-09,4.9776733448999984e-06,-0.00284054,0.0,8.0686674916e-06,0.0,-0.000409727,0.0001167849999999,1.3638736224999988e-08,1.6787621452899994e-07,0.6254283595571437,0.16095154371874834,1
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02391958965907991,-0.07284963828927431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022259027236885488,0.0079315500359191,0.0,0.0,0.0,0.0,1.0501484700546437,0.07175677188803545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022960639680966096,0.00012162834485728113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3764025925357008,0.002740703368819241,-11.50802251333713,1.1069128641316204,-0.0037572673,-0.0571491982,0.01120794,0.0556879932,-0.0184681119,0.101534,-0.0035029999999999,1.2271008999999944e-05,0.010309153156,0.495367,0.0252919999999999,0.0006396852639999,0.245388464689,-0.0451965,0.0014383,0.00204272361225,2.0687068900000097e-06,-0.00145552,0.0007755499999999,6.014778024999998e-07,2.1185384704000004e-06,-0.00284054,0.0,8.0686674916e-06,0.0,-0.00019638,0.000213347,4.5516942409e-08,3.85651044e-08,0.7191915282002168,0.1184244628871504,1
314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.320352042965715e-06,6.388459614587106e-05,-0.06499538732889831,-0.051464430916789566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017448167350464134,0.006533185516762393,0.0,0.0,0.0,0.0,1.0905515179963277,0.0449208157716818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011921969701688998,6.399503186493047e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37799889898949673,0.00017517516520642944,-10.886738812815079,0.8466940051791677,-0.0040573697,-0.0570678231,0.0120916898999999,0.0553654888999999,-0.0198863461,0.100735,-0.0007989999999999,6.384009999999907e-07,0.010147540225,0.494041,-0.0013259999999999,1.7582759999999836e-06,0.244076509681,-0.0348511,0.0103454,0.0012145991712099,0.00010702730116,-0.00182901,-0.00037349,1.3949478009999998e-07,3.3452775801e-06,-0.00283435,6.190000000000103e-06,8.033539922499997e-06,3.831610000000125e-11,-0.000354395,-0.000158015,2.4968740225000012e-08,1.2559581602500002e-07,0.7859862571467415,0.07961167554323216,1
315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012749011989919852,0.004833659061466589,-0.09306563298507989,-0.03385452097837401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013519993475030542,0.005295692484091055,0.0,0.0,0.0,0.0,1.1080192405964284,0.0040058922286561535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1349116272249905e-05,2.2453838495537536e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3760001873321392,-0.007255876442523842,-10.400066306662602,0.644751836402907,-0.0043573616,-0.0569802314,0.0129724761,0.0550188604999999,-0.0212910416,0.107248,0.0065129999999999,4.241916899999988e-05,0.011502133504,0.476694,-0.017347,0.000300918409,0.227237169636,-0.0327335,0.0021175999999999,0.00107148202225,4.484229759999989e-06,-0.00239332,-0.0005643099999999,3.184457761e-07,5.7279806224e-06,-0.00325238,-0.00041803,1.05779756644e-05,1.747490809000002e-07,-0.000723793,-0.000369398,1.36454882404e-07,5.238763068490001e-07,0.8228750801268104,0.02772767213137552,1
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124765584245832,0.028554480472390606,-0.11054201865477589,-0.019647111315789917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010361563484168626,0.004229225164122683,0.0,0.0,0.0,0.0,1.0899984903236832,-0.05580772597709033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36808929997849565,-0.015873987835155985,-10.216786514093782,-0.07367661707499325,-0.0046572348,-0.0568864325999999,0.0138500829,0.0546482591,-0.022681242,0.11588,0.0086319999999999,7.451142400000002e-05,0.0134281744,0.489383,0.012689,0.000161010721,0.239495720689,-0.0267125,0.0060209999999999,0.00071355765625,3.625244099999999e-05,-0.0022835,0.00010982,1.2060432400000012e-08,5.21437225e-06,-0.00328208,-2.970000000000013e-05,1.07720491264e-05,8.820900000000073e-10,-0.000723793,0.0,0.0,5.238763068490001e-07,0.8101174362083415,-0.06342283397774513,1
317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04892189815919831,0.07457673843499592,-0.11955519518564758,-0.008408239285943177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00784676336694879,0.0033248151082902453,0.0,0.0,0.0,0.0,1.0276141144594042,-0.12241962640073384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3559252702747523,-0.019723894411770495,-10.844713886160092,-1.6059152436797544,-0.0049569812,-0.0567864369,0.014724295,0.0542538461,-0.024056001,0.104045,-0.0118349999999999,0.0001400672249999,0.0108253620249999,0.512,0.022617,0.0005115286889999,0.262144,-0.0130345,0.013678,0.0001698981902499,0.000187087684,-0.00151165,0.0007718499999999,5.957524224999999e-07,2.2850857225e-06,-0.00287252,0.00040956,8.2513711504e-06,1.6773939360000017e-07,-0.000270564,0.000453229,2.0541652644100002e-07,7.320487809600002e-08,0.7195825110279914,-0.19158471292208062,1
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12127017145658388,0.1295958045669919,-0.12195091155585991,0.00027065566801904163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005850335771588171,0.002562253809203898,0.0,0.0,0.0,0.0,0.9228964994088154,-0.178861077010762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3436370338267317,-0.01729291092090893,-12.722665284212042,-3.5793621549321366,-0.0052565926,-0.0566802553,0.0155948982,0.0538357935,-0.0254143825,0.0968949,-0.0071501,5.11239300100001e-05,0.00938862164601,0.514321,0.002321,5.387041000000081e-06,0.2645260910410001,-0.0139816,-0.0009471,0.00019548513856,8.969984100000021e-07,-0.00123868,0.00027297,7.45126209e-08,1.5343281424000004e-06,-0.00261461,0.00025791,6.836185452099998e-06,6.651756810000003e-08,-0.000140512,0.0001300519999999,1.6913522703999984e-08,1.974362214400001e-08,0.5375225323525679,-0.324814549007409,1
319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2287882962469264,0.17626560046150092,-0.11931898635526303,0.006748000383433648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004311492371412001,0.0019465975735235405,0.0,0.0,0.0,0.0,0.7875321333623264,-0.21398045588193776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3347587315809667,-0.010766426693692767,-15.91175328212407,-5.376740641100815,-0.0055560609,-0.0565678992999999,0.0164616790999999,0.0533942834,-0.0267554619,0.0849516,-0.0119432999999999,0.0001426424148899,0.00721677434256,0.4895100000000001,-0.0248109999999999,0.0006155857209999,0.2396200401,-0.0203353,-0.0063536999999999,0.0004135244260899,4.036950368999996e-05,-0.00188428,-0.0006455999999999,4.1679935999999977e-07,3.550511118399999e-06,-0.00265548,-4.087000000000014e-05,7.0515740304e-06,1.6703569000000114e-09,-0.000239481,-9.896899999999994e-05,9.794862960999988e-09,5.7351149361e-08,0.27438523165652495,-0.4285149865995809,1
320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3610352795797129,0.20350691710708288,-0.11302577002429133,0.011337872461105462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031388942478105535,0.0014573668168738193,0.0,0.0,0.0,0.0,0.6374216280100098,-0.2252522913087054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33085959124410785,-0.0032414521603950437,-20.10480294931382,-6.552988930956946,-0.0058553778,-0.0564493811,0.0173244253,0.0529295080999999,-0.028078326,0.0904524,0.0055007999999999,3.025880063999985e-05,0.0081816366657599,0.501894,0.0123839999999998,0.0001533634559999,0.251897587236,-0.0308638,-0.0105285,0.0009525741504399,0.00011084931225,-0.00194892,-6.464000000000014e-05,4.178329600000018e-09,3.7982891664e-06,-0.00277884,-0.0001233599999999,7.721951745599999e-06,1.5217689599999968e-08,-0.000476722,-0.000237241,5.628329208099998e-08,2.27263865284e-07,-0.04138296379828967,-0.48371154270864886,1
321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5034380484706874,0.20890188697186599,-0.10423827154754882,0.014324870417445323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002255024531703776,0.0010742347900159369,0.0,0.0,0.0,0.0,0.48754238559622187,-0.2164875083220948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3316826767453713,0.0030452246970835576,-24.809187369904638,-6.966425276118337,-0.0061545353,-0.0563247137,0.0181829253,0.0524416702,-0.0293820743,0.0945697,0.0041173,1.695215929000015e-05,0.00894342815809,0.5192260000000001,0.0173320000000001,0.000300398224,0.2695956390760001,-0.0314261,-0.0005623,0.00098759976121,3.161812900000019e-07,-0.00152281,0.00042611,1.8156973209999998e-07,2.3189502961e-06,-0.00267983,9.901000000000008e-05,7.181488828899998e-06,9.802980100000014e-09,-0.000144804,0.0003319179999999,1.1016955872399997e-07,2.0968198416e-08,-0.37557106829282794,-0.4893610486334283,1
322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6423670869287137,0.1962168356745805,-0.09393879044935802,0.015976412922924444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015956087614111176,0.0007782206266325051,0.0,0.0,0.0,0.0,0.3490359251657922,-0.1942554939763314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3359507298314013,0.007135173577774606,-29.533895815483245,-6.7124584159319545,-0.0064535251,-0.0561939107,0.0190369686,0.0519309821999999,-0.0306658191,0.0911214,-0.0034483,1.1890772890000104e-05,0.0083031095379599,0.532504,0.0132779999999999,0.0001763052839999,0.283560510016,-0.0399977,-0.0085715999999999,0.0015998160052899,7.347232655999998e-05,-0.00156537,-4.255999999999986e-05,1.8113535999999883e-09,2.4503832369e-06,-0.00255197,0.0001278599999999,6.512550880900001e-06,1.63481795999999e-08,2.5486e-05,0.00017029,2.89986841e-08,6.49536196e-10,-0.6981845104973178,-0.4560589383806824,1
323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7679344710603306,0.17181334828421124,-0.08293377192098225,0.016548239934055225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011084278460187292,0.0005523732956464804,0.0,0.0,0.0,0.0,0.22847595835209417,-0.1651153627451533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342138086117034,0.009043335056706766,-33.90275145956784,-5.999340046084607,-0.0067523392,-0.0560569862,0.0198863461,0.0513976667,-0.0319286865,0.0818042999999999,-0.0093171,8.680835241000042e-05,0.0066919434984899,0.509783,-0.0227209999999999,0.0005162438409999,0.259878707089,-0.0492038,-0.0092061,0.00242101393444,8.475227721000004e-05,-0.00229514,-0.00072977,5.325642529000004e-07,5.267667619600002e-06,-0.00294464,-0.0003926699999999,8.6709047296e-06,1.5418972889999993e-07,-0.000315237,-0.000340723,1.16092162729e-07,9.9374366169e-08,-0.9883689741017669,-0.3985077293156262,1
324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874637142480961,0.1419419502699343,-0.07186155252522644,0.016283448457392026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007518196497641016,0.000382072846322539,0.0,0.0,0.0,0.0,0.1284995356315949,-0.13418053767781293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34894623972658706,0.009281349530092263,-37.68954255388708,-5.046809590974915,-0.0070509693999999,-0.0559139552,0.0207308495,0.0508419559999999,-0.0331698167,0.0872046999999999,0.0054004,2.916432016e-05,0.0076046597020899,0.509865,8.20000000000265e-05,6.724000000004346e-09,0.259962318225,-0.0495413,-0.0003375,0.00245434040569,1.13906250000003e-07,-0.00245101,-0.0001558699999999,2.4295456899999942e-08,6.0074500201e-06,-0.00289698,4.766000000000015e-05,8.3924931204e-06,2.271475600000014e-09,-0.000490503,-0.000175266,3.0718170755999986e-08,2.40593193009e-07,-1.2350083818488218,-0.3302643211529524,1
325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.960684518111342,0.11137579743460702,-0.0612025123763324,0.015407482214576699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004930835278679067,0.00025506383540578587,0.0,0.0,0.0,0.0,0.04897453261983516,-0.10475298772114007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3554862955601163,0.00848054875417679,-40.801967802346766,-4.030665526693434,-0.0073494076,-0.0557648332,0.0215702717,0.0502640923,-0.0343883648,0.0926804,0.0054757,2.9983290490000304e-05,0.00858965654416,0.537537,0.027672,0.000765739584,0.288946026369,-0.0216446,0.0278967,0.00046848870916,0.00077822587089,-0.00162534,0.0008256699999999,6.817309488999998e-07,2.6417301156e-06,-0.00298676,-8.978000000000024e-05,8.920735297600001e-06,8.060448400000043e-09,-0.00017638,0.000314123,9.867325912900003e-08,3.1109904399999995e-08,-1.4348741876593638,-0.26132119103364,1
326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02682969578672,0.08309430575984812,-0.051293290914981186,0.014121863676922896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00030693139515619344,0.0001613168986146968,0.0,0.0,0.0,0.0,-0.011843890580927509,-0.07856430788074859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3612695935858707,0.0071805060601354,-43.243715268814235,-3.066040623738837,-0.0076476456,-0.0556096366,0.0224044071,0.0496643273,-0.0355835012,0.0902121,-0.0024682999999999,6.092504889999963e-06,0.00813822298641,0.5477489999999999,0.0102119999999998,0.0001042849439999,0.3000289670009999,-0.0325871,-0.0109424999999999,0.00106191908641,0.00011973830625,-0.0017067,-8.135999999999994e-05,6.619449599999991e-09,2.91282489e-06,-0.00280558,0.00018118,7.871279136399999e-06,3.2826192400000146e-08,-0.000207147,-3.076700000000001e-05,9.466082890000008e-10,4.2909879609e-08,-1.5899887396639933,-0.19775690181101102,1
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0750425257872367,0.057540006682976985,-0.04234502015945259,0.012598876474541514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017407207314739135,9.279317636968717e-05,0.0,0.0,0.0,0.0,-0.05642336353480426,-0.05623975610586178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3660375262574372,0.005374201465589364,-45.06645862608398,-2.169529814166804,-0.0079456754,-0.0554483823,0.0232330512999999,0.0490429224,-0.0367544121,0.0782111,-0.0120009999999999,0.0001440240009999,0.00611697616321,0.520559,-0.0271899999999999,0.0007392960999999,0.270981672481,-0.0389041,-0.0063169999999999,0.00151352899681,3.990448899999995e-05,-0.00201529,-0.0003085899999999,9.522778809999992e-08,4.061393784099998e-06,-0.00277268,3.289999999999977e-05,7.6877543824e-06,1.0824099999999847e-09,-0.000440932,-0.0002337849999999,5.4655426224999975e-08,1.9442102862399997e-07,-1.70490948247427,-0.1408564212884112,1
328,0.0,0.0,0.0,0.0,2.091726998881268e-06,1.7990426981244163e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.103912155714856,0.02450561876209693,-0.034464381125841353,0.010978480133068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.997296405765762e-05,4.316602400700941e-05,0.0,0.0,0.0,0.0,-0.087384081512008,-0.03775284724584317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3682446794399804,-0.0006998414311701636,-46.17548206256287,-0.8997094497866691,-0.0082434888,-0.0552810876999999,0.024056001,0.0484001483999999,-0.0379003006,0.0911451,0.012934,0.000167288356,0.00830742925401,0.512579,-0.0079799999999999,6.36803999999998e-05,0.262737231241,-0.0252679,0.0136361999999999,0.00063846677041,0.0001859459504399,-0.00212285,-0.00010756,1.1569153600000008e-08,4.5064921224999984e-06,-0.0029634,-0.00019072,8.781739560000001e-06,3.6374118400000056e-08,-0.000440932,0.0,0.0,1.9442102862399997e-07,-1.7790233380885068,-0.07452257858695881,1
