,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06901248498317392,-0.04915100307649057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018154115805195218,0.006746099799469949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.123016879036143e-05,4.9161370673286735e-05,0.0,0.0,1.0605872899606774,0.06623567431031126,0.0,0.0,0.0,0.0,29.866959022990965,3.060643296871751,-0.0195744185,-0.0471336303,0.0503681526999999,0.0142266912,0.0418143,0.0004792,2.296326400000057e-07,0.00174843568449,0.713246,-0.0321009999999999,0.508719856516,0.0010304742009999,0.21429,0.0160699999999999,0.0459202041,0.0002582449,0.000536147,-7.216200000000007e-05,2.87453605609e-07,5.20735424400001e-09,-0.000455587,4.3042000000000026e-05,1.8526137640000025e-09,2.0755951456900002e-07,-0.0008492709999999,0.000198579,3.9433619241000026e-08,7.212612314409997e-07,-0.14540314737838597,0.023353017830989004,1
338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09568514390166503,-0.031972823104906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01409243695506835,0.005481846087668618,0.0,0.0,0.0,0.0,2.16018255285293e-05,0.0001503145336900585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.170202731730417e-05,1.182462316806818e-05,0.0,0.0,1.0967591547461053,0.03758406789494632,0.0,0.0,0.0,0.0,31.531971794977924,1.8467146139127166,-0.0198935375,-0.0467132525,0.0509101753,0.0129099443,0.0402297,-0.0015846,2.5109571600000167e-06,0.0016184287620899,0.70255,-0.010696,0.4935765025,0.000114404416,0.217226,0.002936,0.047187135076,8.620096000000128e-06,0.000620346,8.419900000000008e-05,3.84829159716e-07,7.089471601000012e-09,-0.000402706,5.288100000000001e-05,2.796400161000001e-09,1.6217212243599996e-07,-0.000729796,0.0001194749999999,1.4274275624999942e-08,5.326022016160003e-07,-0.13295307374112483,0.015779942220149563,1
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11203587895237896,-0.018145672797458892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010818877475432366,0.004387982191819539,0.0,0.0,0.0,0.0,0.0018175850681002004,0.006433620024146592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1075434979049157,-0.007771102410383002,0.0,0.0,0.0,0.0,32.25118374349918,0.2837413528422451,-0.0202120236,-0.0462869305,0.0514376224,0.0115866265999999,0.0436089,0.0033791999999999,1.1418992639999992e-05,0.0019017361592099,0.702561,1.0999999999983244e-05,0.493591958721,1.2099999999963138e-10,0.200082,-0.017144,0.040032806724,0.000293916736,0.000607276,-1.3070000000000009e-05,3.6878414017600003e-07,1.7082490000000023e-10,-0.000374694,2.801199999999995e-05,7.846721439999968e-10,1.4039559363600002e-07,-0.000750604,-2.080799999999988e-05,4.329728639999947e-10,5.63406364816e-07,-0.12094941555148662,0.023168847438541414,1
340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1201602180645246,-0.007235620149751387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008214614564301507,0.0034614355119843604,0.0,0.0,0.0,0.0,0.01522857133769539,0.03305959363123978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0801751030258644,-0.07051951527041053,0.0,0.0,0.0,0.0,31.7480804387162,-1.6525751362408767,-0.0205298668,-0.0458547187,0.0519503428,0.0102574117,0.0431751,-0.0004337999999999,1.8818243999999832e-07,0.0018640892600099,0.751492,0.048931,0.5647402260640001,0.002394242761,0.170487,-0.0295949999999999,0.029065817169,0.0008758640249999,0.000536147,-7.112900000000007e-05,2.87453605609e-07,5.05933464100001e-09,-0.000385229,-1.0534999999999991e-05,1.1098622499999984e-10,1.4840138244100004e-07,-0.00104785,-0.0002972459999999,8.835518451599997e-08,1.0979896225e-06,-0.09089349398713618,0.06584138376395028,1
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12187131463231785,0.0011603124267955175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006135775711837795,0.0026736079675342447,0.0,0.0,0.0,0.0,0.05563175620400653,0.08108446214402089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0078833098023054,-0.13625547479671446,0.0,0.0,0.0,0.0,29.89921821530077,-3.5922879702155077,-0.0208470568,-0.0454166721,0.0524481898,0.0089229761,0.0403169,-0.0028581999999999,8.16930723999999e-06,0.00162545242561,0.817562,0.0660699999999999,0.668407623844,0.0043652448999999,0.174008,0.0035209999999999,0.030278784064,1.2397440999999976e-05,0.000536147,0.0,2.87453605609e-07,0.0,-0.000409548,-2.4319000000000022e-05,5.91413761000001e-10,1.6772956430400009e-07,-0.00118834,-0.00014049,1.9737440100000016e-08,1.4121519556e-06,-0.017757480746125136,0.14209384008255738,1
342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11873048283614539,0.00739457104534077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004530371944910592,0.002035856987136012,0.0,0.0,0.0,0.0,0.13248601280574024,0.13595628676605714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8951674117979505,-0.1886490370591239,0.0,0.0,0.0,0.0,26.868972957442164,-5.119401789743487,-0.0211635837,-0.0449728463,0.0529310209,0.007583999,0.0423248,0.0020079,4.0316624100000005e-06,0.00179138869504,0.758781,-0.0587809999999999,0.5757486059610001,0.0034552059609999,0.185765,0.011757,0.034508635225,0.000138227049,0.000536147,0.0,2.87453605609e-07,0.0,-0.000484666,-7.511799999999994e-05,5.642713923999992e-09,2.34901131556e-07,-0.00110033,8.800999999999991e-05,7.745760099999985e-09,1.2107261089000002e-06,0.11249223139316163,0.22728736712815525,1
343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11207900964821842,0.01177687573282596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003304863933171567,0.001527829591298184,0.0,0.0,0.0,0.0,0.24367138596336466,0.1806974591164172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7551527452425452,-0.21845387900322288,0.0,0.0,0.0,0.0,23.038871610231656,-6.004938307772081,-0.0214794373,-0.0445232979999999,0.0533986979,0.0062411618999999,0.0375712,-0.0047536,2.2596712960000037e-05,0.0014115950694399,0.717727,-0.041054,0.515132046529,0.001685430916,0.211405,0.02564,0.044692074025,0.0006574095999999,0.000605563,6.94160000000001e-05,3.667065469690001e-07,4.818581056000013e-09,-0.000375769,0.0001088969999999,1.1858556608999988e-08,1.4120234136100008e-07,-0.000932788,0.000167542,2.8070321764000014e-08,8.700934529440002e-07,0.2951933583750833,0.29476082268083337,1
344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10306105664476546,0.014589225079207629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023795464753624085,0.0011290796156915338,0.0,0.0,0.0,0.0,0.37793325078479195,0.20528159140118576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6039123027930465,-0.22483240609268254,0.0,0.0,0.0,0.0,18.85922005244776,-6.238414666679801,-0.0217946075999999,-0.0440680841999999,0.0538510867999999,0.0048951482,0.0418356,0.0042644,1.8185107360000013e-05,0.00175021742736,0.700851,-0.016876,0.491192124201,0.000284799376,0.229214,0.0178089999999999,0.052539057796,0.0003171604809999,0.000696893,9.133000000000004e-05,4.856598534490001e-07,8.341168900000006e-09,-0.000453746,-7.797699999999996e-05,6.080412528999994e-09,2.05885432516e-07,-0.0006708039999999,0.000261984,6.863561625600008e-08,4.499780064159999e-07,0.5117283243496035,0.3296196643701831,1
345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09263735236002359,0.01609748461371712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016880989554842764,0.000820353808176277,0.0,0.0,0.0,0.0,0.5205818200773581,0.20821749310823062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455742750719989,-0.21250188066229192,0.0,0.0,0.0,0.0,14.727057757175613,-5.9520905923631116,-0.0221090846,-0.0436072629,0.0542880580999999,0.0035466431,0.0428653,0.0010297,1.060282090000003e-06,0.00183743394409,0.703765,0.0029139999999999,0.495285175225,8.491395999999838e-06,0.225356,-0.003858,0.050785326736,1.4884164000000004e-05,0.000687565,-9.32800000000007e-06,4.72745629225e-07,8.701158400000131e-11,-0.000421237,3.250900000000001e-05,1.0568350810000004e-09,1.7744061016899998e-07,-0.000607859,6.29449999999999e-05,3.962073024999988e-09,3.69492563881e-07,0.7387307957056646,0.330440805381361,1
346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08159367652824902,0.016556030563336946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011764731847930942,0.0005843484361198986,0.0,0.0,0.0,0.0,0.658338359594487,0.19376746430428635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.320779838502464,-0.18822095019748472,0.0,0.0,0.0,0.0,10.925429461074739,-5.3294435127185595,-0.0224228583,-0.0431408928,0.0547094868,0.0021963328,0.0450714,0.0022060999999999,4.866877209999981e-06,0.00203143109796,0.714625,0.0108599999999999,0.5106888906249999,0.0001179395999999,0.197053,-0.0283029999999999,0.038829884809,0.0008010598089999,0.000605398,-8.216699999999996e-05,3.665067384040001e-07,6.751415888999992e-09,-0.000517935,-9.6698e-05,9.350503203999998e-09,2.68256664225e-07,-0.000715358,-0.000107499,1.1556035001000007e-08,5.11737068164e-07,0.9555793329107681,0.30453994846806104,1
347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0705487439013598,0.016206150475818713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008014282994728162,0.00040606350025243325,0.0,0.0,0.0,0.0,0.7818433577878283,0.16839638722041894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20464549220573322,-0.15830922619407967,0.0,0.0,0.0,0.0,7.615334249047158,-4.541091928051185,-0.0227359186,-0.0426690330999999,0.0551152521,0.0008449046,0.0508813,0.0058099,3.375493801000008e-05,0.00258890668969,0.817463,0.1028380000000001,0.6682457563690001,0.010575654244,0.151697,-0.045356,0.0230119798089999,0.002057166736,0.000275457,-0.000329941,7.5876558849e-08,1.0886106348100005e-07,-0.000490803,2.713199999999992e-05,7.361454239999954e-10,2.408875848090001e-07,-0.00104785,-0.0003324919999999,1.1055093006399992e-07,1.0979896225e-06,1.148099163510518,0.26234018864709696,1
348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059964795314927904,0.015270739296727658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000528939477870609,0.00027287193763085837,0.0,0.0,0.0,0.0,0.8860927307691466,0.13822435556105667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10926030705420091,-0.12748400926036726,0.0,0.0,0.0,0.0,4.857661600178129,-3.7149930628980403,-0.0230482557,-0.042191744,0.0555052379,-0.0005069534999999,0.0432645,-0.0076168,5.80156422400001e-05,0.00187181696025,0.8514509999999998,0.0339879999999998,0.7249688054009997,0.0011551841439999,0.15822,0.006523,0.0250335683999999,4.254952900000001e-05,0.000289996,1.453899999999999e-05,8.4097680016e-08,2.1138252099999966e-10,-0.000310096,0.000180707,3.265501984900002e-08,9.6159529216e-08,-0.00126834,-0.00022049,4.861584010000003e-08,1.6086863556e-06,1.3090354065989855,0.2134594352041585,1
349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050162328151567556,0.013948045928780427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00033263445767172235,0.00017440306319332091,0.0,0.0,0.0,0.0,0.9696669426173213,0.10780955104596872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034044484143925,-0.09866774608487675,0.0,0.0,0.0,0.0,2.644989079556646,-2.931699375554428,-0.0233598596,-0.0417090862,0.0558793326,-0.0018585537,0.0445534,0.0012889,1.6612632100000064e-06,0.00198500545156,0.7936840000000001,-0.0577669999999997,0.6299342918560001,0.0033370262889999,0.175823,0.017603,0.030913727329,0.000309865609,0.000536147,0.0002461509999999,2.87453605609e-07,6.059031480099999e-08,-0.000543808,-0.000233712,5.4621298944000014e-08,2.95727140864e-07,-0.00104785,0.00022049,4.861584010000003e-08,1.0979896225e-06,1.436706615759701,0.16491696187308813,1
350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04133874860430101,0.01240657541934698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019235270441381552,0.00010231835308547831,0.0,0.0,0.0,0.0,1.03354460747835,0.07992602934854298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02297120384216286,-0.07330611287336632,0.0,0.0,0.0,0.0,0.9309302436134798,-2.2327166902427833,-0.0236707204,-0.041221121,0.056237429,-0.0032092079,0.0474173,0.0028639,8.201923210000015e-06,0.00224840033929,0.7333109999999999,-0.0603730000000001,0.5377450227209999,0.003644899129,0.195519,0.0196959999999999,0.038227679361,0.0003879324159999,0.000591297,5.515000000000001e-05,3.49632142209e-07,3.041522500000001e-09,-0.000567515,-2.3706999999999975e-05,5.620218489999991e-10,3.22073275225e-07,-0.000815885,0.0002319649999999,5.380776122499994e-08,6.656683332250001e-07,1.5330795207760002,0.12088006372928821,1
351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03358965657510999,0.010782314673662544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.287719258342106e-05,5.003708255640592e-05,0.0,0.0,0.0,0.0,1.0796660289562447,0.05429511015236487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0643264159328372,-0.05184472532360606,0.0,0.0,0.0,0.0,-0.34826895084953796,-1.6335620732081626,-0.0239808281,-0.0407279106,0.0565794246,-0.0045582287,0.0457171,-0.0017002,2.89068004000002e-06,0.00209005323241,0.725457,-0.0078539999999999,0.5262878588490001,6.16853159999987e-05,0.192417,-0.0031019999999999,0.037024301889,9.62240399999996e-06,0.000594169,2.8720000000000087e-06,3.53036800561e-07,8.248384000000052e-12,-0.000599335,-3.1820000000000004e-05,1.0125124000000002e-09,3.59202442225e-07,-0.000666409,0.000149476,2.2343074576000017e-08,4.4410095528099993e-07,1.6015440252707538,0.08092870524205475,1
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02693102408451653,0.009178587115969592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2856888446570036e-05,1.2451319276721792e-05,0.0,0.0,0.0,0.0,1.1056568386855197,0.019304179936234334,1.6047117678322847e-05,0.00011534135193223786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0926265851256731,-0.03416426460347154,0.0,0.0,0.0,0.0,-1.2622821344878465,-1.1404562546122226,-0.0242901729999999,-0.0402295177,0.0569052215,-0.0059049294999999,0.0466791,0.000962,9.254440000000088e-07,0.00217893837681,0.725067,-0.00039,0.5257221544890001,1.5210000000000118e-07,0.186379,-0.006038,0.0347371316409999,3.645744400000019e-05,0.000609974,1.580500000000003e-05,3.7206828067600003e-07,2.497980250000009e-10,-0.000527726,7.160900000000004e-05,5.1278488810000066e-09,2.78494731076e-07,-0.0006764739999999,-1.0064999999999964e-05,1.0130422499999929e-10,4.576170726759999e-07,1.6392189472649592,0.02827960227472682,1
353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021320573674278302,0.007668225421088393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1003460681327406,-0.03514433282238779,0.0016213575618283353,0.005869442826335863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1102883935156324,-0.019894587664267483,0.0,0.0,0.0,0.0,-1.9037607607638758,-0.8303741570269795,-0.0245987450999999,-0.0397260058,0.0572147265,-0.0072486249,0.047028,0.0003488999999999,1.2173120999999946e-07,0.002211632784,0.803424,0.078357,0.645490123776,0.006139819449,0.161467,-0.0249119999999999,0.026071592089,0.0006206077439999,0.000536147,-7.382700000000005e-05,2.87453605609e-07,5.450425929000008e-09,-0.000363339,0.0001643869999999,2.702308576899998e-08,1.32015228921e-07,-0.00104785,-0.000371376,1.37920133376e-07,1.0979896225e-06,1.6318909420639434,-0.046676423577794064,1
354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016677017904558746,0.006297416746687116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0524804723762742,-0.10148142698535362,0.014273764814253957,0.03152944215416033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11944819386747853,-0.008601836105696184,0.0,0.0,0.0,0.0,-2.473962693542309,-0.8978394374757082,-0.0249065348,-0.0392174389,0.0575078509,-0.008588631,0.0453396,-0.0016884,2.8506945600000227e-06,0.0020556793281599,0.842176,0.038752,0.709260414976,0.001501717504,0.169774,0.008307,0.028823211076,6.900624900000014e-05,0.000417845,-0.0001183019999999,1.7459444402500002e-07,1.3995363203999985e-08,-0.000461758,-9.841900000000003e-05,9.686299561000008e-09,2.132204505640001e-07,-0.00115524,-0.00010739,1.1532612100000038e-08,1.3345794576000005e-06,1.5724404265101326,-0.11986139944399124,1
355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012896307302257243,0.005090478802735509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9603865778588712,-0.16278937643291336,0.053348735118398494,0.07891548039347146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12195706681488643,0.00012342847698150158,0.0,0.0,0.0,0.0,-3.249389642786528,-1.3520673397320588,-0.0252135320999999,-0.0387038817,0.0577845107,-0.0099242658,0.0445645,-0.0007750999999999,6.007800099999904e-07,0.00198599466025,0.8010009999999999,-0.0411750000000001,0.6416026020009997,0.001695380625,0.206135,0.0363609999999999,0.042491638225,0.0013221223209999,0.000536147,0.0001183019999999,2.87453605609e-07,1.3995363203999985e-08,-0.000654695,-0.0001929369999999,3.722468596899996e-08,4.28625543025e-07,-0.00104785,0.00010739,1.1532612100000038e-08,1.0979896225e-06,1.4730163997980092,-0.165223630164909,1
356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009864518264954379,0.004054892640235379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8331677941533383,-0.2053916626354584,0.12871290228378787,0.13386502027714614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1194095005707038,0.006640614288503345,0.0,0.0,0.0,0.0,-4.4151407179607265,-1.9715660024647366,-0.0255197273,-0.0381853996,0.0580446269,-0.0112548494,0.0461251,0.0015605999999999,2.435472359999985e-06,0.0021275248500099,0.748845,-0.0521559999999998,0.560768834025,0.0027202483359999,0.228085,0.02195,0.052022767225,0.0004818024999999,0.000536147,0.0,2.87453605609e-07,0.0,-0.00052464,0.0001300549999999,1.6914303024999975e-08,2.752471296000001e-07,-0.000876479,0.0001713709999999,2.9368019640999973e-08,7.68215437441e-07,1.356174373942434,-0.176230671558696,1
357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007448017444321023,0.0031754212364795064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6860146151084653,-0.22409925380543627,0.23870162409070156,0.17926223123232976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11317594403066072,0.011264527524700564,0.0,0.0,0.0,0.0,-5.9802632171282575,-2.4959450553123324,-0.0258251106999999,-0.0376620585,0.0582881249,-0.0125797046,0.0501622,0.0040371,1.6298176410000013e-05,0.00251624630884,0.712778,-0.0360669999999999,0.508052477284,0.0013008284889999,0.230059,0.001974,0.052927143481,3.8966760000001225e-06,0.000646902,0.000110755,4.18482197604e-07,1.2266670025000008e-08,-0.0005340319999999,-9.391999999999886e-06,8.820966399999784e-11,2.851901770239999e-07,-0.000597984,0.000278495,7.755946502500001e-08,3.575848642559999e-07,1.242483853057813,-0.16133367190149592,1
