,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
354,0.0,0.0,0.0,0.0,-0.034217797742213354,-0.06780116064610006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0393804891648575,0.01202011887116044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007951146786095817,0.00040301608164241155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3761715917768105,-3.2017187394980384,-0.0158842603,-0.0488842215,0.042827446,0.0252793077999999,-0.0567604709999999,-0.0231117,-0.0022279,0.00053415067689,4.963538410000006e-06,1.10198,-0.0003900000000001,1.5210000000008777e-07,1.2143599204,0.795506,-0.0309229999999998,0.6328297960360001,0.0009562319289999,-0.0161096,-0.0007702,5.932080400000007e-07,0.00025951921216,-0.00639822,6.956000000000063e-05,4.093721916839999e-05,4.8385936000000875e-09,-0.00117313,-0.00010835,1.1739722500000118e-08,1.3762339969000014e-06,0.02264590746920774,0.06816568814633507,1
355,0.0,0.0,0.0,0.0,-0.07220874658204929,-0.047271129527871075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031894018867751,0.010392567107100197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005243735742687952,0.0002706082789182726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4509783377128822,-2.3188205577715704,-0.0161731899,-0.0485628300999999,0.0434261022,0.0241925915,-0.0570027116,-0.0257063,-0.0025945999999999,0.0006608138596899,6.731949159999978e-06,1.08565,-0.0163299999999999,0.0002666688999999,1.1786359225,0.8125829999999999,0.0170769999999998,0.6602911318889999,0.0002916239289999,-0.0158166,0.000293,8.584900000000094e-08,0.00025016483556,-0.00638884,9.379999999999803e-06,4.08172765456e-05,8.798439999999634e-11,-0.00129272,-0.0001195899999999,1.4301768099999881e-08,1.6711249984e-06,0.061055970725262754,0.048003729422682086,1
356,0.0,0.0,0.0,0.0,-0.09774700563227465,-0.03044710168929536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025492408707152456,0.00880567321268748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000329359670813366,0.00017273853609118338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.739031649448595,-1.5845123471830012,-0.0164616790999999,-0.0482361485,0.0440141148,0.0230953339,-0.0572061445,-0.027989,-0.0022827,0.000783384121,5.2107192900000096e-06,1.08133,-0.0043200000000001,1.866240000000088e-05,1.1692745688999997,0.83186,0.0192770000000001,0.6919910596000001,0.000371602729,-0.0160260999999999,-0.0002094999999999,4.389024999999911e-08,0.0002568358812099,-0.00632022,6.862000000000014e-05,3.99451808484e-05,4.708704400000019e-09,-0.00137063,-7.791000000000005e-05,6.069968100000006e-09,1.8786265969000005e-06,0.0872188177916047,0.03142728523571682,1
357,0.0,0.0,0.0,0.0,-0.11318599463938075,-0.01693091770871694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020122373630525624,0.00732548128690132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019002240849169783,0.0001011060245598734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1620083567900325e-08,5.113873480831631e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.583325153709435,-0.9858163804830239,-0.0167497199,-0.0479042124,0.0445913396,0.0219880131,-0.0573706312,-0.0271404,0.0008486,0.0007366013121599,7.201219600000025e-07,1.10207,0.0207400000000002,0.0004301476,1.2145582849000005,0.8160109999999999,-0.0158490000000001,0.6658739521209999,0.000251190801,-0.0159726,5.3499999999998e-05,2.862249999999785e-09,0.00025512395076,-0.00623044,8.977999999999936e-05,3.88183825936e-05,8.060448399999887e-09,-0.00116585,0.00020478,4.193484840000004e-08,1.3592062225e-06,0.1034159005433033,0.018066100467582665,1
358,0.0,0.0,0.0,0.0,-0.12059213452900501,-0.006289494396299552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015695809776837648,0.005992478025743565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.123144417483304e-05,4.916204883996999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032880524713457934,0.0015799515246036383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.064600973124081,-0.4845317597897973,-0.0170373046,-0.0475670579999999,0.0451576352,0.0208711116,-0.0574960598,-0.0253385,0.0018018999999999,0.00064203958225,3.246843609999995e-06,1.10904,0.0069699999999999,4.85808999999989e-05,1.2299697216,0.800022,-0.0159889999999999,0.640035200484,0.0002556481209999,-0.0159127999999999,5.980000000000221e-05,3.576040000000265e-09,0.0002532172038399,-0.00640286,-0.0001724199999999,4.09966161796e-05,2.9728656399999832e-08,-0.000979912,0.000185938,3.4572939844000025e-08,9.602275277439998e-07,0.11226541200258489,0.010423749478637362,1
359,0.0,0.0,0.0,0.0,-0.12175186336983909,0.001875317125826007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012105253222611741,0.004826486885695001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.17029499201848e-05,1.1825123857000266e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006102612295039684,0.016655947687542142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.184299410179325,0.10614612249128544,-0.0173244253,-0.0472247217999999,0.0457128626,0.0197451161,-0.0575823448,-0.028491,-0.0031525,0.000811737081,9.938256250000017e-06,1.08591,-0.02313,0.0005349969,1.1792005280999998,0.815191,0.0151689999999999,0.664536366481,0.0002300985609999,-0.0159708,-5.80000000000025e-05,3.364000000000289e-09,0.00025506645264,-0.00629773,0.00010513,3.96614031529e-05,1.1052316900000032e-08,-0.0011123,-0.000132388,1.7526582544e-08,1.2372112899999996e-06,0.12495631449271558,0.030115647175739044,1
360,0.0,0.0,0.0,0.0,-0.11820317862809979,0.00791109801101469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009235954082590555,0.0038316784837021263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031210900552406474,0.05508300467602113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8074863777954864,0.9416864383161829,-0.0176110741,-0.0468772413,0.046256886,0.0186105170999999,-0.0576294275,-0.0349698,-0.0064788,0.00122288691204,4.197484944e-05,1.07196,-0.0139499999999999,0.0001946024999999,1.1490982416,0.835715,0.0205239999999999,0.6984195612249999,0.0004212345759999,-0.0160948,-0.0001239999999999,1.537599999999978e-08,0.00025904258704,-0.00622646,7.127000000000001e-05,3.87688041316e-05,5.079412900000002e-09,-0.00107106,4.1239999999999897e-05,1.7007375999999912e-09,1.1471695236e-06,0.1686143355654723,0.09500239657726552,1
361,0.0,0.0,0.0,0.0,-0.11126680225396296,0.012124122998633222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006945398762841548,0.0029851077449379922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08936057199579563,0.10881902423969425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.795021676732316,1.9192351554842675,-0.0178972434,-0.0465246542999999,0.0467895718,0.0174678092,-0.0576372758,-0.0386458,-0.0036759999999999,0.00149349785764,1.351297599999999e-05,1.08834,0.0163799999999998,0.0002683043999999,1.1844839555999995,0.8572649999999999,0.0215499999999999,0.734903280225,0.0004644024999999,-0.0156837,0.0004110999999999,1.69003209999998e-07,0.00024597844569,-0.00607011,0.0001563499999999,3.68462354121e-05,2.4445322499999858e-08,-0.00106623,4.8299999999999385e-06,2.332889999999941e-11,1.1368464129e-06,0.2698565684248465,0.18992872782884976,1
362,0.0,0.0,0.0,0.0,-0.10206806652234048,0.014794361563492862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005153326806344724,0.002286734795593626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18433711552261275,0.16043208830409758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.140414415643113,2.798509524366591,-0.0181829253,-0.0461669991999999,0.0473107896,0.0163174901,-0.0576058845,-0.0250815,0.0135643,0.00062908164225,0.00018399023449,1.10804,0.0197,0.00038809,1.2277526415999995,0.850642,-0.0066229999999999,0.7235918121639999,4.386412899999912e-05,-0.0151945,0.0004892,2.393166400000021e-07,0.00023087283025,-0.00668308,-0.00061297,4.46635582864e-05,3.757322209e-07,-0.00143024,-0.0003640099999999,1.3250328009999993e-07,2.0455864576e-06,0.43678235344061395,0.28244258744526185,1
363,0.0,0.0,0.0,0.0,-0.09154987325228668,0.016186439310142155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003778759878553256,0.0017267411661443664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3088184138991633,0.1957797124952246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0100113292319866,3.3864489084482483,-0.0184681119,-0.0458043149,0.0478204116,0.015160061,-0.0575352749,-0.0353728,-0.0102913,0.00125123497984,0.00010591085569,1.08797,-0.0200699999999998,0.0004028048999999,1.1836787209,0.839836,-0.0108059999999999,0.705324506896,0.0001167696359999,-0.0152983,-0.0001038,1.0774440000000229e-08,0.00023403798289,-0.006515,0.0001680799999999,4.244522500000001e-05,2.8250886399999758e-08,-0.00143024,0.0,0.0,2.0455864576e-06,0.6568001796200966,0.3461862248781104,1
364,0.0,0.0,0.0,0.0,-0.08048092248360579,0.016553579425194132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027361859456440482,0.0012845282253212036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4491090780125878,0.2092796629472217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.424667383996859,3.6135434447554915,-0.0187527956,-0.0454366409999999,0.0483183129,0.0139960263999999,-0.057425495,-0.0428455,-0.0074726999999999,0.00183573687025,5.584124528999998e-05,1.07404,-0.0139300000000002,0.0001940449,1.1535619215999997,0.858569,0.018733,0.7371407277609999,0.000350925289,-0.0153301,-3.180000000000023e-05,1.0112400000000148e-09,0.00023501196601,-0.00590211,0.00061289,3.4834902452100013e-05,3.756341521000006e-07,-0.00150971,-7.947000000000009e-05,6.315480900000017e-09,2.2792242841e-06,0.9053892882518275,0.37061176825071673,1
365,0.0,0.0,0.0,0.0,-0.06946374797560044,0.01613550522500297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001953767929425456,0.0009402219061346052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5907573390901386,0.20277697420887622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.868201789961915,3.516859974995296,-0.0190369686,-0.0450640175,0.0488043715,0.0128258934,-0.0572766196,-0.0406569,0.0021885999999999,0.00165298351761,4.789969959999994e-06,1.08201,0.0079700000000002,6.352090000000406e-05,1.1707456401000005,0.844794,-0.0137749999999999,0.7136769024360001,0.0001897506249999,-0.0156629,-0.0003327999999999,1.1075583999999963e-07,0.0002453264364099,-0.00600887,-0.00010676,3.61065186769e-05,1.1397697600000003e-08,-0.00152137,-1.1659999999999926e-05,1.3595559999999828e-10,2.3145666769e-06,1.1564702787608,0.3588935040327885,1
366,0.0,0.0,0.0,0.0,-0.058945688343143794,0.015152923585000654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013724671667648795,0.0006756361239505428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222778288467366,0.18203684591846742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15472917497751,3.189162047181388,-0.0193206232,-0.044686485,0.0492784682,0.0116501718999999,-0.05708875,-0.0389204,0.0017365,0.00151479753616,3.015432250000006e-06,1.11609,0.0340799999999998,0.0011614463999999,1.2456568881,0.8427259999999999,-0.0020680000000001,0.7101871110759997,4.2766240000007484e-06,-0.0153287,0.0003341999999999,1.1168963999999985e-07,0.00023496904369,-0.00604375,-3.487999999999929e-05,3.65269140625e-05,1.2166143999999503e-09,-0.00160633,-8.496000000000003e-05,7.218201600000004e-09,2.5802960689e-06,1.38928713837165,0.32145928856281397,1
367,0.0,0.0,0.0,0.0,-0.0492340420078024,0.013801307072016239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009446943233653629,0.00047478088230571997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8365309212671922,0.15358351585150504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16707148826228,2.733032332368429,-0.0196037516,-0.0443040846,0.0497404868,0.010469374,-0.0568620142,-0.0385847,0.0003357,0.0014887790740899,1.1269449000000085e-07,1.09728,-0.0188099999999999,0.0003538160999999,1.2040233984000002,0.842406,-0.0003199999999998,0.709647868836,1.0239999999992061e-07,-0.0153805,-5.179999999999942e-05,2.6832399999999395e-09,0.00023655978025,-0.00604375,0.0,3.65269140625e-05,0.0,-0.00136467,0.00024166,5.839955560000006e-08,1.8623242089e-06,1.5909680061588154,0.2701616639603133,1
368,0.0,0.0,0.0,0.0,-0.04051505260424679,0.012245991500631761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006327484511496246,0.0003240379328387874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9304423797501403,0.12283496402397656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.851897392732187,2.2337675884789285,-0.0198863461,-0.0439168579999999,0.0501903141,0.0092840145,-0.0565965665,-0.0542935,-0.0157088,0.0029477841422499,0.0002467663974399,1.08316,-0.0141199999999999,0.0001993743999999,1.1732355856000003,0.797319,-0.0450869999999999,0.6357175877610001,0.0020328375689999,-0.016482,-0.0011015,1.21330225e-06,0.000271656324,-0.0061008999999999,-5.714999999999974e-05,3.722098080999999e-05,3.2661224999999684e-09,-0.00148569,-0.00012102,1.4645840400000026e-08,2.2072747761e-06,1.7560262858909501,0.21483980232624675,1
369,0.0,0.0,0.0,0.0,-0.03287536391534829,0.010619663071651514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004072271993582822,0.00021211148979721168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0039429537895435,0.09344191206384542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.203510811263591,1.7497561114477609,-0.020168399,-0.0435248474,0.0506278398,0.0080946097,-0.0562925876,-0.0617924,-0.0074989,0.00381830069776,5.623350121000004e-05,1.07854,-0.00462,2.1344400000000632e-05,1.1632485316,0.81916,0.021841,0.6710231056,0.000477029281,-0.0163007,0.0001812999999999,3.286968999999957e-08,0.00026571282049,-0.00615525,-5.435000000000075e-05,3.78871025625e-05,2.953922500000082e-09,-0.00143086,5.483000000000007e-05,3.0063289000000082e-09,2.0473603396e-06,1.8844243578878797,0.16210211349966375,1
370,0.0,0.0,0.0,0.0,-0.026324190379677148,0.009022466387742968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002455261126457795,0.00012984108283060287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587574439786207,0.06723556671556621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.24544372403137,1.311746916522832,-0.0204499027,-0.0431280954,0.0510529568,0.0069016778,-0.0559502845,-0.0613808,0.0004115999999999,0.00376760260864,1.6941455999999844e-07,1.11553,0.0369899999999998,0.0013682600999999,1.2444071809,0.687808,-0.131352,0.473079844864,0.017253347904,-0.0159647,0.0003359999999999,1.1289599999999965e-07,0.00025487164609,-0.00604375,0.0001115,3.65269140625e-05,1.2432250000000111e-08,-0.0015408,-0.00010994,1.20868036e-08,2.37406464e-06,1.9793601116814654,0.11522993023010558,1
371,0.0,0.0,0.0,0.0,-0.020814534365714867,0.0075243766202652785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001304941469026036,6.994248094344722e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0957201774587768,0.03897501415026395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.990836824925823,0.8472084593847132,-0.0207308495,-0.0427266454,0.0514655607,0.0057057388,-0.0555698903,-0.0780060999999999,-0.0166252999999999,0.0060849516372099,0.0002764006000899,1.08703,-0.0284999999999999,0.0008122499999999,1.1816342209,0.6357659999999999,-0.052042,0.404198406756,0.002708369764,-0.0158161,0.0001486,2.208196000000065e-08,0.00025014901921,-0.00576402,0.0002797299999999,3.32239265604e-05,7.824887289999986e-08,-0.00155068,-9.880000000000088e-06,9.761440000000175e-11,2.4046084624e-06,2.0423326564612507,0.0644808394560942,1
372,0.0,0.0,0.0,0.0,-0.01626215661018719,0.006169171035484683,7.85592262996627e-07,7.171409481782262e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.92754177727693e-05,2.672336245085547e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1077653276824009,-0.005567142987194475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.340499341938953,0.15269349258016288,-0.0210112316,-0.0423205409,0.0518655504999999,0.0045073136,-0.0551516638,-0.0753826,0.0026234999999999,0.00568253638276,6.882752249999858e-06,1.05099,-0.03604,0.0012988816,1.1045799800999998,0.725308,0.089542,0.526071694864,0.008017769764,-0.0164907,-0.0006746,4.550851600000012e-07,0.00027194318649,-0.00547918,0.0002848399999999,3.00214134724e-05,8.113382559999988e-08,-0.00177851,-0.00022783,5.1906508900000027e-08,3.1630978201000007e-06,2.060223084548959,-0.01644341988303138,1
373,0.0,0.0,0.0,0.0,-0.012561497414231494,0.00497925893033167,0.0006125439794075408,0.002652601017466663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.082119645783908,-0.06783751523619679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.093160146788776,-0.882628124712704,-0.0212910416,-0.0419098264,0.0522528282,0.0033069244,-0.0546958898,-0.0645143,0.0108683,0.0041620949044899,0.00011811994489,1.07923,0.02824,0.0007974976,1.1647373928999998,0.779541,0.054233,0.6076841706810001,0.002941218289,-0.0158463,0.0006443999999999,4.152513599999998e-07,0.00025110522369,-0.00577315,-0.00029397,3.33292609225e-05,8.64183609000001e-08,-0.0019555,-0.0001769899999999,3.1325460099999894e-08,3.82398025e-06,2.0096545936389343,-0.12893762026479813,1
