,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19836461001862138,-0.15645727934550804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045095114245148116,0.013102754444457696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008208366797836286,0.0004154209507800652,0.0,0.0,0.7172828684830488,0.1830626261970267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.677049329689975,9.006726430264358,-0.0097290262,-0.0543546725,0.028078326,0.0448758623,-0.0432277255999999,-0.0315382,0.0039188999999999,0.00099465805924,1.535777720999997e-05,0.606474,0.0196059999999999,0.367810712676,0.0003843952359999,-0.0355092,-0.0753607,0.0012609032846399,0.0056792351044899,-0.00635154,-0.00103249,1.066035600100001e-06,4.03420603716e-05,0.00264286,7.133000000000009e-05,6.9847089796e-06,5.087968900000013e-09,0.00414388,-5.004000000000033e-05,2.5040016000000324e-09,1.71717414544e-05,-0.055378570998254294,-0.14908405452424353,1
334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1042185249372529,-0.12568674041184283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036866739528871456,0.011500319373691439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005429805408046688,0.00027982591269313275,0.0,0.0,0.8323148334301127,0.15480425823802982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.22464652113191,7.439208109556636,-0.0100253711,-0.0541515422,0.0288629259,0.044111072,-0.0442077288,-0.0513934,-0.0198552,0.00264128156356,0.0003942289670399,0.545737,-0.0607369999999999,0.297828873169,0.0036889831689999,-0.0857861999999999,-0.050277,0.0073592721104399,0.0025277767289999,-0.00549173,0.0008598099999999,7.392732360999998e-07,3.01590983929e-05,0.0030993,0.00045644,9.60566049e-06,2.083374736000002e-07,0.00268434,-0.00145954,2.1302570116e-06,7.2056812355999984e-06,-0.14604413773782138,-0.12101612911133186,1
335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030153514874684068,-0.09704841005632252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029730196043555323,0.0098768534760375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003427086888356529,0.00017951869482676078,0.0,0.0,0.9270626988681949,0.12406538307699053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.700228441153854,5.863937126951894,-0.010321443,-0.0539425131,0.0296404517,0.0433270614,-0.0451576352,-0.0510217,0.0003717,0.0026032138708899,1.3816089000000192e-07,0.5418810000000001,-0.0038559999999999,0.2936350181610001,1.4868735999999774e-05,-0.0380395999999999,0.0477466,0.0014470111681599,0.0022797378115599,-0.00579266,-0.0003009299999999,9.055886489999976e-08,3.35549098756e-05,0.00265372,-0.00044558,7.0422298384e-06,1.9854153640000013e-07,0.0030356,0.0003512599999999,1.2338358759999994e-07,9.21486736e-06,-0.21797800616542623,-0.09391571334257966,1
336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025853426003705562,-0.07191461183739557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02366633220783618,0.008318223143094317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019952386113844463,0.00010604574772215906,0.0,0.0,1.0013598554023917,0.09456950322240106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.153930411711933,4.415413415403774,-0.0106172337999999,-0.0537276078,0.0304107125,0.0425241721999999,-0.0460767981,-0.0457096,0.0053120999999999,0.00208936753216,2.821840640999993e-05,0.577313,0.0354319999999999,0.3332902999689999,0.0012554266239999,0.0182016,0.0562411999999999,0.0003312982425599,0.0031630725774399,-0.00588451,-9.185000000000008e-05,8.436422500000016e-09,3.46274579401e-05,0.00250304,-0.0001506799999999,6.265209241600001e-06,2.2704462399999948e-08,0.00350585,0.00047025,2.2113506250000015e-07,1.22909842225e-05,-0.2725963117620426,-0.06961305714697338,1
337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06635716148710495,-0.0506860298336256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01860884488653685,0.0068817977478513905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.794342271501941e-05,5.272847967250756e-05,0.0,0.0,1.0568844701580407,0.06824307171412092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.69855030023797,3.154926976496134,-0.0109127355,-0.0535068497,0.0311735198,0.0417027542,-0.0469645917,-0.0380663,0.0076432999999999,0.00144904319569,5.842003488999997e-05,0.5945560000000001,0.0172430000000001,0.3534968371360001,0.000297321049,-0.00226702,-0.02046862,5.139379680399999e-06,0.0004189644047044,-0.00588409,4.200000000001078e-07,1.764000000000905e-13,3.4622515128099995e-05,0.00253185,2.8809999999999767e-05,6.4102644225e-06,8.30016099999987e-10,0.00365868,0.00015283,2.3357008900000023e-08,1.33859393424e-05,-0.3121117754576912,-0.04882292302732494,1
338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09395696078117881,-0.033220885323035854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014461917326369771,0.005600905707352014,0.0,0.0,0.0,0.0,0.0,0.0,1.1669489484588432e-05,8.668814029338605e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.641027067233094e-05,1.4378058016717353e-05,0.0,0.0,1.0946330144751444,0.04034906880618525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.429889387610626,1.9533737547952241,-0.01120794,-0.0532802629,0.0319286865,0.0408631654,-0.0478204116,-0.0476087,-0.0095423999999999,0.00226658831569,9.105739775999988e-05,0.5772520000000001,-0.0173039999999999,0.3332198715040001,0.0002994284159999,-0.0409983,-0.03873128,0.00168086060289,0.0015001120504384,-0.00588904,-4.950000000000093e-06,2.450250000000092e-11,3.46807921216e-05,0.00261253,8.068000000000007e-05,6.8253130009000016e-06,6.509262400000012e-09,0.00377333,0.00011465,1.3144622499999998e-08,1.42380192889e-05,-0.3385694949901722,-0.030154017652846234,1
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11105415231228968,-0.019141132033026996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01111460372195867,0.004489828538769173,0.0,0.0,0.0,0.0,0.0,0.0,0.001439943845036742,0.005333964862456592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.107927208749084,-0.003375398303028792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2352434621679,0.42627961699138567,-0.0115028392,-0.0530478721,0.0326760275,0.0400057715,-0.0486436751999999,-0.0493399,-0.0017312,0.00243442573201,2.997053440000008e-06,0.56138,-0.0158720000000001,0.3151475044,0.000251920384,-0.0313072,0.0096911,0.00098014077184,9.391741921000002e-05,-0.00606409,-0.00017505,3.064250250000013e-08,3.67731875281e-05,0.00276328,0.0001507499999999,7.6357163584e-06,2.272556249999996e-08,0.00395321,0.00017988,3.235681440000012e-08,1.5627869304100002e-05,-0.34985028927712725,-0.0019997140221417703,1
340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11976765534919545,-0.008012690104675904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008451829688142837,0.003548739176125613,0.0,0.0,0.0,0.0,0.0,0.0,0.013352594926098384,0.0300208275855339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0840065360765387,-0.0651388536474808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.838232811641674,-1.4906125048187968,-0.0117974252,-0.0528097026,0.0334153597,0.0391309462,-0.049433822,-0.0492076,0.0001323,0.00242138789776,1.750329000000049e-08,0.564766,0.003386,0.318960634756,1.1464996e-05,-0.00569904,0.02560816,3.24790569216e-05,0.0006557778585856,-0.00573034,0.0003337499999999,1.113890624999999e-07,3.283679651560001e-05,0.00294974,0.00018646,8.700966067600001e-06,3.4767331600000095e-08,0.00406366,0.0001104499999999,1.2199202499999953e-08,1.6513332595600006e-05,-0.33022384703274316,0.058760652471500384,1
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1219322848598899,0.0005711689465443717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006321036116940566,0.002745443350329524,0.0,0.0,0.0,0.0,0.0,0.0,0.05110217189771127,0.07673622154315252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0152992272173589,-0.13129194975057473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.094985568194044,-3.4468928029979335,-0.0120916898999999,-0.0525657803,0.0341465018,0.0382390706,-0.0501903141,-0.0454311,0.0037765,0.00206398484721,1.4261952250000016e-05,0.601923,0.037157,0.362311297929,0.0013806426489999,0.0128193999999999,0.01851844,0.0001643370163599,0.0003429326200335,-0.00554221,0.00018813,3.5392896900000284e-08,3.07160916841e-05,0.00289824,-5.150000000000033e-05,8.399795097599997e-06,2.6522500000000333e-09,0.00401926,-4.44e-05,1.97136e-09,1.6154450947600006e-05,-0.25516784083347377,0.15318125867538968,1
342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11912828968264964,0.00696686164287073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004672646561424571,0.002093559098015015,0.0,0.0,0.0,0.0,0.0,0.0,0.12495743934374527,0.13173521295795568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9054204189890446,-0.18521587140630288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.14736255359582,-5.01869896511847,-0.0123856253,-0.0523161319,0.0348692747,0.0373305333,-0.0509126363999999,-0.0370802,0.0083509,0.0013749412320399,6.973753081000003e-05,0.611847,0.009924,0.374356751409,9.848577600000087e-05,0.0108034,-0.0020159999999999,0.0001167134515599,4.064255999999995e-06,-0.00522575,0.0003164599999999,1.0014693159999956e-07,2.7308463062500006e-05,0.00280025,-9.799000000000006e-05,7.841400062499999e-06,9.602040100000012e-09,0.00421556,0.0001962999999999,3.853368999999998e-08,1.7770946113600002e-05,-0.11064060542452561,0.25611383364178786,1
343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11271361458186334,0.011486985223883597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034129002427765983,0.0015734680166167247,0.0,0.0,0.0,0.0,0.0,0.0,0.23371821382992644,0.177778380045057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7670054063959099,-0.21696189884390796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.36477483004224,-5.958677294383615,-0.0126792234,-0.0520607844,0.0355835012,0.0364057303,-0.0516002971,-0.0368448,0.0002353999999999,0.00135753928704,5.541315999999518e-08,0.5847720000000001,-0.0270749999999999,0.3419582919840001,0.0007330556249999,0.000101342,-0.010702058,1.0270200964e-08,0.0001145340454353,-0.00564351,-0.0004177599999999,1.7452341759999974e-07,3.18492051201e-05,0.002796,-4.2499999999999136e-06,7.817616e-06,1.8062499999999262e-11,0.00416281,-5.2749999999999846e-05,2.7825624999999838e-09,1.7328987096100002e-05,0.09753915560322739,0.3384996456270575,1
344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1038476184782391,0.014415250366759015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002460712280694879,0.001164665493002061,0.0,0.0,0.0,0.0,0.0,0.0,0.36666217074425933,0.20413533031928677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6160927802352767,-0.22509481641350576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.197248510904096,-6.240891148048965,-0.0129724761,-0.0517997658,0.0362890062,0.0354650644,-0.0522528282,-0.0370571,-0.0002122999999999,0.0013732286604099,4.507128999999647e-08,0.57289,-0.011882,0.3282029521,0.000141181924,-0.0269809,-0.027082242,0.00072796896481,0.0007334478317465,-0.00651359,-0.0008700799999999,7.570392063999994e-07,4.24268546881e-05,0.002906,0.0001099999999999,8.444835999999998e-06,1.2099999999999971e-08,0.00404534,-0.00011747,1.3799200900000143e-08,1.6364775715599998e-05,0.3480201328031737,0.38344716233844084,1
345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09350538603677415,0.0160185490118325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001748463125717811,0.000847736956248592,0.0,0.0,0.0,0.0,0.0,0.0,0.5091690565806728,0.20870233587618647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4672414574074419,-0.21402290679584504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.049163361262995,-5.989715736846177,-0.0132653756,-0.0515331044,0.0369856168,0.0345089455,-0.0528697853,-0.0390395,-0.0019824,0.0015240825602499,3.9299097600000086e-06,0.5727359999999999,-0.000154,0.3280265256959999,2.3716000000030343e-08,-0.00797632,0.01900458,6.362168074240001e-05,0.0003611740609764,-0.00587032,0.0006432699999999,4.137962928999995e-07,3.44606569024e-05,0.00250789,-0.0003981099999999,6.2895122521e-06,1.5849157209999973e-07,0.00401703,-2.8309999999999277e-05,8.014560999999587e-10,1.6136530020900002e-05,0.6138489265446927,0.388907977070279,1
346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08248645122929604,0.016552168134727315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001220937404639765,0.000605161749721802,0.0,0.0,0.0,0.0,0.0,0.0,0.6477222249097871,0.19541731801701492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3309556225280892,-0.19045076119081855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.213563751317624,-5.387355777626124,-0.0135579139,-0.0512608293,0.0376731624,0.0335377902999999,-0.0534507485,-0.0305636,0.0084759,0.0009341336449599,7.184088081000003e-05,0.598935,0.026199,0.358723134225,0.000686387601,-0.00478811,0.00318821,2.29259973721e-05,1.0164683004100003e-05,-0.00552754,0.00034278,1.174981284e-07,3.05536984516e-05,0.00259832,9.042999999999984e-05,6.7512668224e-06,8.177584899999972e-09,0.00426287,0.0002458399999999,6.04373055999999e-08,1.8172060636900006e-05,0.8708826304294497,0.36280086316734667,1
347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07142258354363429,0.016258609270957756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008338826515616963,0.0004217021192875999,0.0,0.0,0.0,0.0,0.0,0.0,0.772609418659426,0.17068063335345288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2131989988908196,-0.1607921740577025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.860677188816891,-4.606973788420309,-0.0138500829,-0.0509829701,0.0383514743,0.0325520219,-0.0539953221999999,-0.0328235,-0.0022599,0.00107738215225,5.10714801000001e-06,0.6194270000000001,0.020492,0.3836898083290001,0.000419922064,-0.025369,-0.02058089,0.0006435861609999,0.000423573033192,-0.00545572,7.182000000000022e-05,5.158112400000032e-09,2.97648807184e-05,0.00258455,-1.3769999999999756e-05,6.679898702500002e-06,1.8961289999999323e-10,0.00430062,3.774999999999959e-05,1.425062499999969e-09,1.84953323844e-05,1.1021135662077925,0.3168091952198071,1
348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06078808419199558,0.015362475586786556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005524226280937533,0.000284496158497374,0.0,0.0,0.0,0.0,0.0,0.0,0.8784954431021785,0.14070129997775147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1161459550416152,-0.1299098558754138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.058278405706543,-3.7803745359727987,-0.0141418747,-0.0506995571999999,0.0390203863,0.0315520698,-0.0545031355999999,-0.0329022,-7.870000000000099e-05,0.0010825547648399,6.193690000000156e-09,0.585467,-0.0339600000000001,0.342771608089,0.0011532816,-0.0394407,-0.0140716999999999,0.0015555688164899,0.0001980127408899,-0.0055666,-0.00011088,1.2294374400000157e-08,3.098703556000001e-05,0.00259613,1.157999999999975e-05,6.7398909769e-06,1.3409639999999418e-10,0.00417314,-0.00012748,1.6251150400000032e-08,1.7415097459599993e-05,1.2983766525589326,0.26193603553135403,1
349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0509141739707399,0.014064205243912352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00034948592004212817,0.00018295598664883994,0.0,0.0,0.0,0.0,0.0,0.0,0.9637155632522232,0.11018107264337713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03937311903316374,-0.10086256904455108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8032589125099805,-2.9917088098232187,-0.0144332814,-0.0504106213999999,0.0396797345,0.0305383698,-0.0549738430999999,-0.0330851,-0.0001828999999999,0.00109462384201,3.3452409999999906e-08,0.554948,-0.0305189999999999,0.307967282704,0.0009314093609999,-0.0435578,-0.0041171,0.0018972819408399,1.6950512410000046e-05,-0.00587032,-0.0003037199999999,9.22458383999997e-08,3.44606569024e-05,0.00257258,-2.3549999999999783e-05,6.6181678564e-06,5.546024999999901e-10,0.00420466,3.152000000000016e-05,9.935104000000099e-10,1.76791657156e-05,1.456952754627761,0.2063860829698762,1
350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042007368454254394,0.012534825207871103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002043499357850582,0.00010855140174620195,0.0,0.0,0.0,0.0,0.0,0.0,1.0291000186187522,0.08203040752887972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019011883914424703,-0.07519727284437053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.051441793359181,-2.285167947202099,-0.014724295,-0.0501161942,0.0403293572,0.0295113633999999,-0.0554071242,-0.0329127,0.0001724,0.0010832458212899,2.9721760000001068e-08,0.570813,0.015865,0.325827480969,0.000251698225,-0.0336793,0.0098784999999999,0.0011342952484899,9.758476224999996e-05,-0.00576367,0.0001066499999999,1.1374222499999958e-08,3.32198918689e-05,0.00262925,5.666999999999998e-05,6.9129555625e-06,3.211488899999998e-09,0.0041872,-1.7459999999999525e-05,3.048515999999834e-10,1.7532643840000002e-05,1.5794526216850007,0.15518833803317444,1
351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03417061352031021,0.010912969258942857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010135414817299132,5.453849063498295e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0766162540683135,0.05647006232815752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06152547186543697,-0.053422411717293956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26010635312769836,-1.6777879703330127,-0.0150149076,-0.0498163076,0.0409690953,0.0284714983,-0.0558026839,-0.019326,0.0135866999999999,0.000373494276,0.0001845984168899,0.61455,0.043737,0.3776717025,0.001912925169,-0.0209737,0.0127056,0.0004398960916899,0.00016143227136,-0.00529716,0.0004665099999999,2.1763158009999985e-07,2.8059904065600005e-05,0.00244403,-0.00018522,5.973282640899999e-06,3.430644840000009e-08,0.00419579,8.589999999999293e-06,7.378809999998785e-11,1.7604653724099995e-05,1.669482185353356,0.10890521840826714,1
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027425457596413506,0.009304526957089575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8803332304873226e-05,1.567435332173332e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.1045435442037763,0.022803128294922266,6.989785315214925e-06,5.45469093271081e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09077995403996506,-0.03545060341477901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2006830577996799,-1.175427301247672,-0.0153051112999999,-0.0495109944,0.0415987919,0.0274192274,-0.0561602528,-0.0206502,-0.0013242,0.00042643076004,1.7535056400000031e-06,0.614521,-2.900000000005676e-05,0.377636059441,8.410000000032921e-10,-0.0319356,-0.0109619,0.00101988254736,0.00012016325161,-0.00511304,0.00018412,3.3900174400000114e-08,2.61431780416e-05,0.00240925,-3.477999999999988e-05,5.804485562499999e-06,1.2096483999999915e-09,0.0041971,1.3100000000008938e-06,1.7161000000023413e-12,1.7615648410000006e-05,1.7249661973843224,0.050847853923156286,1
