,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07121352353726089,0.016246418671143157,0.5081398079902552,-0.21869436102963846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45469865799843756,0.20937102541019603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002527931694897614,0.0011940420930262744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3359393107285979,0.0016651637885974943,13.086848728797825,-5.454520511317112,0.0176110741,-0.0468772413,-0.046256886,0.0186105170999999,0.0576294275,0.0594859,-0.0011474,1.3165267600000156e-06,0.00353857229881,0.808539,0.0769160000000001,0.005916071056,0.653735314521,0.90257,0.0399829999999999,0.8146326049000002,0.0015986402889999,0.0191778,0.0007887999999999,6.222054399999988e-07,0.0003677880128399,-0.00328048,-7.054000000000001e-05,4.975891600000002e-09,1.0761549030400003e-05,-0.00288272,0.0003698,1.3675204000000002e-07,8.310074598400001e-06,-1.2191746769568177,0.03475893005267513,1
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06059091590675828,0.015340784267096598,0.3675343313191633,-0.1979384661202096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5961403963947917,0.20219113000659766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017984996501573378,0.0008703681389864677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33978049170904706,0.006616772796711709,9.585234465648487,-4.936438080488394,0.0173244253,-0.0472247217999999,-0.0457128626,0.0197451161,0.0575823448,0.0410921,-0.0183938,0.00033833187844,0.00168856068241,0.687721,-0.1208179999999999,0.0145969891239999,0.472960173841,0.952976,0.0504059999999999,0.908163256576,0.0025407648359999,0.012216,-0.0069617999999999,4.846665923999999e-05,0.000149230656,-0.00474288,-0.0014623999999999,2.1386137599999997e-06,2.24949106944e-05,-0.00182907,0.00105365,1.1101783225000005e-06,3.345497064899999e-06,-1.205138416354018,0.013859788870537829,1
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05073396115494177,0.014036579855299774,0.24421223950251755,-0.1694198776985329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7270920186561314,0.1810307305453817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012578254333353868,0.0006223816871937851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3460000022722248,0.009038623150749226,6.514044287868566,-4.22487960133775,0.0170373046,-0.0475670579999999,-0.0451576352,0.0208711116,0.0574960598,0.0417033,0.0006111999999999,3.7356543999999916e-07,0.0017391652308899,0.626854,-0.060867,0.003704791689,0.392945937316,1.01647,0.0634939999999999,1.0332112609,0.0040314880359999,0.0079013999999999,-0.0043146,1.8615773160000016e-05,6.243212195999996e-05,-0.0050235,-0.00028062,7.87475844000003e-08,2.523555225e-05,-0.0014207,0.0004083699999999,1.6676605689999995e-07,2.01838849e-06,-1.2028476454945651,-0.0005884503352387505,1
244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041846985836387865,0.01250423144735458,0.14129866550912082,-0.13849710032942553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8405855190800546,0.15239693123433315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008608287961172905,0.0004346537800004115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3530519675298686,0.009435841170676468,3.95108203209694,-3.4538574042766528,0.0167497199,-0.0479042124,-0.0445913396,0.0219880131,0.0573706312,0.0629612,0.0212579,0.0004518983124099,0.00396411270544,0.800458,0.1736039999999999,0.0301383488159999,0.640733009764,1.55741,0.54094,2.4255259081,0.2926160836,0.0141703,0.0062689,3.929910721000003e-05,0.00020079740209,-0.00539025,-0.0003667499999999,1.3450556249999992e-07,2.90547950625e-05,-0.00208204,-0.0006613399999999,4.373705955999998e-07,4.3348905616e-06,-1.2078935415636203,-0.008805677927133108,1
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034031167640816866,0.010881740473959565,0.05897688443952019,-0.10872146979193238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9336863037014346,0.12164466003202054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005719351017536178,0.0002941322526990358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3598444671261477,0.008545281982176453,1.900758502277538,-2.7118144355808584,0.0164616790999999,-0.0482361485,-0.0440141148,0.0230953339,0.0572061445,0.142027,0.0790657999999999,0.0062514007296399,0.020171668729,0.901722,0.1012639999999999,0.0102543976959999,0.8131025652839998,2.2955400000000004,0.7381300000000004,5.269503891600001,0.5448358969000006,0.0132305,-0.0009397999999999,8.832240399999987e-07,0.0001750461302499,-0.0115537,-0.00616345,3.79881159025e-05,0.00013348798369,-0.00520988,-0.00312784,9.783383065600003e-06,2.71428496144e-05,-1.2166082781080592,-0.012340507485587474,1
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027306710100494156,0.009274382079891987,-0.0043323011757443065,-0.08201933307045498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.006417598475492,0.09235430188009895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003634982510259073,0.00019005238442535458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36576915660661125,0.007033750612521419,0.3236746389832066,-2.046535107087988,0.0161731899,-0.0485628300999999,-0.0434261022,0.0241925915,0.0570027116,0.0901938,-0.0518331999999999,0.0026866806222399,0.0081349215584399,0.8633119999999999,-0.03841,0.0014753281,0.7453076093439998,1.6657,-0.6298400000000004,2.77455649,0.3966984256000005,0.0138833,0.0006527999999999,4.2614783999999813e-07,0.00019274601889,-0.0082805399999999,0.00327316,1.0713576385600016e-05,6.856734269159996e-05,-0.00184778,0.0033621,1.1303716409999997e-05,3.4142909284e-06,-1.2265104662400574,-0.01297302805111184,1
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02163431268000319,0.007756752790416391,-0.0510364139130164,-0.05914226257695106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0605464562821596,0.06625810390951196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021433282488078994,0.00011372733139117128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.370587356648978,0.0053025348160358685,-0.8400925949250005,-1.4766396125145487,0.0158842603,-0.0488842215,-0.042827446,0.0252793077999999,0.0567604709999999,0.0610361,-0.0291577,0.00085017146929,0.00372540550321,0.8446289999999999,-0.018683,0.000349054489,0.7133981476409997,1.06285,-0.6028499999999999,1.1296501225000002,0.3634281224999998,0.0193724,0.0054891,3.0130218810000017e-05,0.00037528988176,-0.0066854,0.0015951399999999,2.544471619599992e-06,4.469457316e-05,-0.00035612,0.00149166,2.2250495556e-06,1.268214544e-07,-1.2361804422056095,-0.011903295682357873,1
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01693457031929451,0.006376534900767224,-0.08375773688082018,-0.040131660255908384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.096736126647166,0.03761547697664171,0.0,0.0,3.2140517306186402e-09,3.213269446692988e-08,0.0,0.0,0.0,0.0,-0.0001084125130507725,5.827943218204829e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37358418810451866,0.0012059407144824885,-1.6565549505903692,-1.0058014319531003,0.0155948982,-0.0492002877,-0.0422182928,0.0263550094,0.0564795876999999,0.029701,-0.0313351,0.0009818884920099,0.0008821494009999,0.748218,-0.0964109999999998,0.0092950809209999,0.559830175524,1.03729,-0.02556,1.0759705441,0.0006533136,0.0148157,-0.0045567,2.076351489e-05,0.00021950496649,-0.00608627,0.0005991299999999,3.589567568999998e-07,3.704268251290001e-05,1.08553e-05,0.0003669753,1.3467087081008998e-07,1.1783753808999998e-10,-1.242513697084771,-0.0017367378842165237,1
249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013104419078767807,0.005159236293037779,-0.1049983397331206,-0.024680110394750383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1075489144448682,-0.007721417986011277,0.0,0.0,0.0002118393849969458,0.0010905469195768866,0.0,0.0,0.0,0.0,-3.375781081938877e-05,1.8354903576044462e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37093100737850637,-0.011112706108360251,-2.187057331277585,-0.6057138800281031,0.0153051112999999,-0.0495109944,-0.0415987919,0.0274192274,0.0561602528,0.0360384,0.0063373999999999,4.016263876e-05,0.00129876627456,0.735175,-0.013043,0.000170119849,0.540482280625,1.04843,0.0111399999999999,1.0992054649,0.0001240995999999,0.0147395,-7.620000000000023e-05,5.806440000000034e-09,0.00021725286025,-0.00608627,0.0,0.0,3.704268251290001e-05,-0.000318012,-0.0003288673,1.0815370100929001e-07,1.01131632144e-07,-1.2323919115025372,0.03414409311069692,1
250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01003023165862788,0.004113224217507471,-0.11699948601038435,-0.012362193419430513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0802192934347468,-0.07045924590192737,0.0,0.0,0.00491711485815283,0.014102170310165394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35437289412580497,-0.03852411776916689,-2.3897508184901635,-0.0011852716785098246,0.0150149076,-0.0498163076,-0.0409690953,0.0284714983,0.0558026839,0.0407647,0.0047263,2.2337911690000027e-05,0.0016617607660899,0.7354779999999999,0.0003029999999998,9.180899999989769e-08,0.5409278884839998,1.07467,0.02624,1.1549156089,0.0006885376,0.0151542,0.0004146999999999,1.7197608999999898e-07,0.00022964977764,-0.00608627,0.0,0.0,3.704268251290001e-05,-0.000537609,-0.000219597,4.8222842409e-08,2.89023436881e-07,-1.1905152735463205,0.08445916026272067,1
251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00758083401502769,0.0032253350515288205,-0.12171283650023974,-0.0027541930879877944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.007967492987711,-0.13620034721995533,0.0,0.0,0.027349524121521352,0.05025502725415415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3124092308512154,-0.08247946081014497,-1.9937915772720214,1.098538676954084,0.014724295,-0.0501161942,-0.0403293572,0.0295113633999999,0.0554071242,0.0449725,0.0042078,1.770558084000004e-05,0.00202252575625,0.721572,-0.0139059999999998,0.0001933768359999,0.520666151184,1.08598,0.0113099999999999,1.1793525604,0.0001279160999999,0.0150613,-9.289999999999991e-05,8.630409999999987e-09,0.00022684275769,-0.00655038,-0.0004641099999999,2.1539809209999933e-07,4.29074781444e-05,-0.000940035,-0.000402426,1.61946685476e-07,8.836658012249998e-07,-1.1193762250645516,0.11803368311740035,1
252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005644333687105648,0.0024813674425310478,-0.12082155074611847,0.0045217857580310775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952829992947315,-0.18861129194590648,0.0,0.0,0.08179141910534664,0.10319900625000805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2371867811322236,-0.13273270337530388,-0.6903917495016263,2.554301767486043,0.0144332814,-0.0504106213999999,-0.0396797345,0.0305383698,0.0549738430999999,0.0467405,0.0017679999999999,3.1258239999999712e-06,0.00218467434025,0.712832,-0.0087399999999999,7.638759999999947e-05,0.5081294602240001,1.1042900000000002,0.0183100000000002,1.2194564041000004,0.0003352561,0.0151542,9.289999999999991e-05,8.630409999999987e-09,0.00022964977764,-0.00658728,-3.69000000000003e-05,1.361610000000022e-09,4.33922577984e-05,-0.00104969,-0.000109655,1.2024219025000013e-08,1.1018490961e-06,-1.037605116920923,0.1199310008797721,1
253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004153779798812065,0.0018819039209844975,-0.1157736125417949,0.009795085757384818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7552858238678518,-0.21843787642646506,0.0,0.0,0.17322744841325524,0.15579173984044192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12999225656443228,-0.17497652288636195,1.6109212271467752,3.9596705492048203,0.0141418747,-0.0506995571999999,-0.0390203863,0.0315520698,0.0545031355999999,0.045299,-0.0014414999999999,2.077922249999996e-06,0.002051999401,0.706314,-0.006518,4.248432400000031e-05,0.4988794665959999,1.11987,0.0155799999999999,1.2541088169000003,0.0002427363999999,0.0149042,-0.00025,6.250000000000013e-08,0.00022213517764,-0.00652296,6.431999999999966e-05,4.137062399999956e-09,4.25490071616e-05,-0.00108286,-3.3169999999999894e-05,1.100248899999993e-09,1.1725857795999998e-06,-0.9653130850049942,0.09582197023744017,1
254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030194866797189955,0.0014064005851947455,-0.10780969931963566,0.013359775817940473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6040486957421918,-0.2248359081655372,0.0,0.0,0.2952956284966761,0.19318110837804717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039754834314133757,-0.1995144610346985,4.729991021360846,4.959803734177677,0.0138500829,-0.0509829701,-0.0383514743,0.0325520219,0.0539953221999999,0.0434147,-0.0018842999999999,3.5505864899999948e-06,0.0018848361760899,0.735368,0.029054,0.000844134916,0.540766095424,1.15217,0.0322999999999999,1.3274957089000003,0.0010432899999999,0.0163225,0.0014183,2.0115748900000027e-06,0.00026642400625,-0.00659664,-7.367999999999958e-05,5.428742399999938e-09,4.35156592896e-05,-0.00111226,-2.939999999999996e-05,8.643599999999973e-10,1.2371223075999995e-06,-0.9147767267520412,0.059944001273237936,1
255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021655652101876676,0.0010346398927498994,-0.0979811465892274,0.015488766570313568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45587126982047416,-0.2125192900592805,0.0,0.0,0.434672026938464,0.2088990235804358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13827330757864287,-0.20398424023731337,8.320684095610433,5.4018082403109915,0.0135579139,-0.0512608293,-0.0376731624,0.0335377902999999,0.0534507485,0.0527135,0.0092987999999999,8.646768143999991e-05,0.00277871308225,0.788956,0.0535879999999999,0.0028716737439999,0.622451569936,1.1767,0.0245299999999999,1.3846228900000002,0.0006017208999999,0.0179486999999999,0.0016261999999999,2.6445264399999933e-06,0.0003221558316899,-0.00598494,0.0006116999999999,3.741768899999997e-07,3.581950680360001e-05,-0.000639035,0.0004732249999999,2.239419006249999e-07,4.08365731225e-07,-0.888858855798292,0.024870111523749863,1
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001529252199804011,0.0007478561556208626,-0.0871604389609549,0.016442045353142958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32089341984329195,-0.18824612912427302,0.0,0.0,0.5767714198595948,0.20418904895625803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2734057391562969,-0.19161385415491033,12.00884679293661,5.319961458002634,0.0132653756,-0.0515331044,-0.0369856168,0.0345089455,0.0528697853,0.0514846,-0.0012288999999999,1.5101952099999953e-06,0.0026506640371599,0.8319419999999998,0.0429859999999998,0.0018477961959999,0.6921274913639998,1.28157,0.10487,1.6424216649000003,0.0109977169,0.0195793,0.0016306,2.658856360000009e-06,0.0003833489884899,-0.00241678,0.00356816,1.2731765785600002e-05,5.840825568399998e-06,-0.00149795,-0.000858915,7.377349772250002e-07,2.2438542025e-06,-0.8839560630659069,-0.002342508303767451,1
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010596722547466853,0.0005293672435318572,-0.07604887350514185,0.016467954017164017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20474087118795561,-0.1583371184094584,0.0,0.0,0.7097112410323856,0.18458247493204194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39570740360971585,-0.16814885523387185,15.488778635149144,4.853128842527785,0.0129724761,-0.0517997658,-0.0362890062,0.0354650644,0.0522528282,0.0650797,0.0135951,0.00018482674401,0.00423536735209,0.8453709999999999,0.013429,0.000180338041,0.7146521276409998,1.26165,-0.0199200000000001,1.5917607225,0.0003968064,0.0208222,0.0012429,1.544800410000004e-06,0.00043356401284,-0.00374554,-0.00132876,1.7656031376e-06,1.40290698916e-05,-0.00108195,0.000416,1.7305600000000014e-07,1.1706158024999995e-06,-0.8937381543058541,-0.019736725740330665,1
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007163180016813288,0.00036483811446152124,-0.06518549684758465,0.01579938124289591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10933702689788591,-0.12751118833954522,0.0,0.0,0.8259059424019222,0.15663452452643697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49990300948296895,-0.1393767993981381,18.562291505099672,4.165427487963093,0.0126792234,-0.0520607844,-0.0355835012,0.0364057303,0.0516002971,0.0895441,0.0244644,0.0005985068673599,0.00801814584481,0.803359,-0.0420119999999998,0.0017650081439999,0.6453856828810001,1.78122,0.5195700000000001,3.1727446884,0.2699529849000001,0.0207685,-5.370000000000375e-05,2.883690000000402e-09,0.00043133059225,-0.0024478,0.00129774,1.6841291075999995e-06,5.991724839999999e-06,-0.000665809,0.000416141,1.7317333188099994e-07,4.433016244810001e-07,-0.9118799882299513,-0.0284953687414909,1
259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004674538801491696,0.0002422890731127479,-0.054959697522860534,0.014647668475062955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03410381130696751,-0.09869230159616654,0.0,0.0,0.9219125348312014,0.12592160374219474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5841915868055167,-0.10980565604064821,21.135126259519904,3.397237614484505,0.0123856253,-0.0523161319,-0.0348692747,0.0373305333,0.0509126363999999,0.0887576999999999,-0.0007864,6.184249600000322e-07,0.0078779293092899,0.7903879999999999,-0.0129710000000001,0.000168246841,0.6247131905439998,1.58445,-0.1967700000000001,2.5104818025,0.0387184329,0.0219085,0.00114,1.2996000000000049e-06,0.00047998237225,-0.00412775,-0.00167995,2.822232002500001e-06,1.7038320062500007e-05,-0.0020728,-0.001406991,1.979623674081001e-06,4.2964998400000006e-06,-0.9334348308121188,-0.031057376987874682,1
