,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9514174644973481,0.11497505549630657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07230556596613145,-0.11388236531841366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016071162194938834,0.0007834746349567896,0.0,0.0,-0.06349605218180546,0.015642225671728665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42297850045512303,-0.009300272589875055,-38.8839681270163,-4.655685253580077,0.0043573616,-0.0569802314,-0.0129724761,0.0550188604999999,0.0212910416,0.0358624,1.2400000000002688e-05,1.5376000000006663e-10,0.00128611173376,0.347215,0.003398,0.120558256225,1.1546404000000082e-05,0.0306855,0.0166552999999999,0.0002773990180899,0.0009415999102499,0.000370544,0.0001604369999999,2.5740030969e-08,1.37302855936e-07,-0.00214707,0.0,0.0,4.6099095849e-06,-0.00127824,-2.75099999999999e-05,1.6338974976e-06,7.568000999999948e-10,-0.29280653305152193,0.018996813836091905,1
287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0198611814249767,0.08631577809612839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005743654610655084,-0.08654505147771091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001116888422513461,0.0005563573162534485,0.0,0.0,-0.05339943562675397,0.01443097881306569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41755762762164056,-0.009121215179082433,-41.64034647600434,-3.4290747396775583,0.0040573697,-0.0570678231,-0.0120916898999999,0.0553654888999999,0.0198863461,0.0358856,2.3199999999994065e-05,5.382399999997242e-10,0.0012877762873599,0.430057,0.0828419999999999,0.184949023249,0.0068627969639999,0.0669341,0.0362485999999999,0.0013139610019599,0.00448017374281,0.00117892,0.000808376,6.534717573759999e-07,1.3898523664e-06,-0.00234277,-0.0001957,3.829849000000002e-08,5.4885712729000016e-06,-0.00106519,0.00021305,1.1346297360999998e-06,4.53903025e-08,-0.28275917902783765,0.012915750327224968,1
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0701559967782002,0.060677500593740656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04375111010750684,-0.06296258405220062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007579840452480557,0.0003850597157671307,0.0,0.0,-0.044226991841679116,0.012947116368132507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4122594583855914,-0.009026103136614215,-43.625588653675244,-2.3455874730887,0.0037572673,-0.0571491982,-0.01120794,0.0556879932,0.0184681119,0.0358878,2.2000000000077517e-06,4.8400000000341054e-12,0.00128793418884,0.4446640000000001,0.014607,0.197726072896,0.000213364449,0.0550315,-0.0119025999999999,0.0001416718867599,0.00302846599225,0.00162371,0.00044479,1.978381441e-07,2.6364341641e-06,-0.00236693,-2.416000000000007e-05,5.837056000000033e-10,5.602357624900002e-06,-0.00106519,0.0,1.1346297360999998e-06,0.0,-0.2762900638462767,0.008307037397909906,1
289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1017404522702876,0.029400978344389612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07879416198950047,-0.043273591876636645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004975363822807391,0.0002572793616760448,0.0,0.0,-0.03610652023658348,0.01133784964445954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40598485785980454,-0.012410168113128969,-44.83215577514119,-1.0595599624162089,0.0034570626,-0.0572243478,-0.010321443,0.0559862329999999,0.0170373046,0.0360952,0.0002073999999999,4.301475999999853e-08,0.0013028634630399,0.367064,-0.0776,0.134735980096,0.00602176,0.0564206,0.0013890999999999,1.9295988099999926e-06,0.00318328410436,0.000869062,-0.000754648,5.69493603904e-07,7.55268759844e-07,-0.00267144,-0.00030451,9.272634010000004e-08,7.136591673600002e-06,-0.0013475,-0.00028231,1.81575625e-06,7.969893610000003e-08,-0.27160451343397013,0.007800202546095663,1
290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1052012275244982,-0.02040122652729108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1019239893604479,-0.02721262658309313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00031012159645287955,0.00016294385097400998,0.0,0.0,-0.029078646897175736,0.009717490547523631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39428682302358387,-0.02407948699651974,-44.89972998434401,0.9428424097567014,0.0031567638,-0.0572932637,-0.0094324163,0.0562600783,0.0155948982,0.0397102,0.0036149999999999,1.3068224999999947e-05,0.0015768999840399,0.350893,-0.0161709999999999,0.1231258974489999,0.0002615012409999,0.0421051,-0.0143155,0.00020493354025,0.00177283944601,0.00029319,-0.000575872,3.316285603840001e-07,8.596037609999999e-08,-0.00256522,0.00010622,1.128268840000004e-08,6.5803536484e-06,-0.00126521,8.229000000000005e-05,1.6007563440999997e-06,6.771644100000009e-09,-0.2642887364837009,0.015130866457199967,1
291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0681783632160806,-0.08531600771768615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11543311911186317,-0.014363865679370714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017633980307404535,9.397664046048564e-05,0.0,0.0,-0.023118647961623835,0.008168895887132304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37166249408894364,-0.04265006681056538,-43.34869819722535,3.5302091393579964,0.0028563789,-0.0573559384999999,-0.0085410777,0.0565094097,0.0141418747,0.0416022,0.001892,3.5796640000000183e-06,0.00173074304484,0.406282,0.055389,0.165065063524,0.003067941321,0.0802695,0.0381644,0.00145652142736,0.00644319263025,0.00116324,0.00087005,7.569870025e-07,1.3531272976e-06,-0.00237729,0.00018793,3.5317684900000086e-08,5.651507744099998e-06,-0.00125762,7.589999999999378e-06,1.5816080644000014e-06,5.7608099999990536e-11,-0.24921308926646352,0.028935150880784105,1
292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9862518917451382,-0.14935645217875904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12132450644888698,-0.004298333034429408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.157292493697907e-05,4.401920311554627e-05,0.0,0.0,-0.018156538936695405,0.0067468254620171916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3356650164746774,-0.06200124252232705,-40.01128768887205,6.073022193643006,0.0025559163,-0.0574123653,-0.0076476456,0.0567341187,0.0126792234,0.0358746,-0.0057275999999999,3.2805401759999985e-05,0.00128698692516,0.445004,0.0387219999999999,0.198028560016,0.0014993932839999,0.0331083,-0.0471612,0.00222417878544,0.00109615952889,0.000742686,-0.000420554,1.7686566691599998e-07,5.515824945960002e-07,-0.00205235,0.0003249399999999,1.0558600359999981e-07,4.2121405225e-06,-0.00106519,0.00019243,1.1346297360999998e-06,3.702930490000023e-08,-0.22390652285459114,0.04397751195372455,1
293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8662293029724953,-0.19727038374328756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12132712107743344,0.0033711059638254575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4933884673715499e-05,8.14680561745026e-06,0.0,0.0,-0.01409440627450432,0.005482482605264502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2881417219254608,-0.07629061417265223,-35.1621593960599,7.970262745815639,0.0022553841,-0.0574625379,-0.0067523392,0.0569341072,0.01120794,0.0397591,0.0038844999999999,1.5089340249999996e-05,0.00158078603281,0.377399,-0.067605,0.142430005201,0.004570436025,0.0268965,-0.0062118,3.858645924000005e-05,0.0007234217122499,0.000148318,-0.000594368,3.532733194240001e-07,2.1998229123999995e-08,-0.00212855,-7.619999999999979e-05,5.806439999999968e-09,4.5307251025e-06,-0.00122017,-0.00015498,1.4888148289e-06,2.4018800400000027e-08,-0.18955023001077684,0.05529345227715353,1
294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7223787869983399,-0.2217558123951341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11692887370151397,0.00898174700928071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010820454126956256,0.004388526624689216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23380650131565736,-0.08265878033300506,-29.369840353639407,8.934995819781381,0.0019547904,-0.0575064509,-0.0058553778,0.0571092883,0.0097290262,0.0395926,-0.0001664999999999,2.7722249999999995e-08,0.00156757397476,0.336746,-0.040653,0.113397868516,0.0016526664089999,0.0335061999999999,0.0066096999999999,4.3688134089999953e-05,0.0011226654384399,0.000129446,-1.887199999999999e-05,3.5615238399999973e-10,1.6756266915999998e-08,-0.00247395,-0.0003454,1.1930116000000004e-07,6.120428602499999e-06,-0.00106519,0.00015498,1.1346297360999998e-06,2.4018800400000027e-08,-0.14983792863046763,0.0604510289066111,1
295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5707122706013091,-0.22350396576369472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10940608580332745,0.012832851182709113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008215885681286075,0.0034619054829270815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17812474785004692,-0.08126110089865811,-23.270733046491944,8.996079762254928,0.0016541435,-0.0575440995,-0.0049569812,0.0572595855,0.0082434888,0.0358571,-0.0037355,1.3953960250000022e-05,0.0012857316204099,0.377406,0.04066,0.142435288836,0.0016532356,0.0444428,0.0109366,0.00011960921956,0.00197516247184,0.000268476,0.0001390299999999,1.9329340899999992e-08,7.2079362576e-08,-0.00210791,0.0003660399999999,1.3398528159999984e-07,4.443284568100002e-06,-0.00106519,0.0,1.1346297360999998e-06,0.0,-0.10902164603020383,0.05946477867627492,1
296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42473525101355974,-0.20795884045130472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09984318115081095,0.015200315030030909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0061367639986535955,0.0026739919537227272,0.0,0.0,0.0,0.0,0.0,0.0,1.303866695662272e-06,1.1565908131014043e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.12566918878100453,-0.0740304631573916,-17.400590934244345,8.369727214349298,0.0013534516,-0.0575754796,-0.0040573697,0.0573849333,0.0067523392,0.0358559,-1.1999999999928734e-06,1.4399999999828965e-12,0.00128564556481,0.441043,0.063637,0.194518927849,0.004049667769,0.0337125,-0.0107303,0.00011513933809,0.00113653265625,0.000608694,0.000340218,1.1574828752400005e-07,3.70508385636e-07,-0.00212038,-1.2469999999999667e-05,1.5550089999999176e-10,4.496011344399998e-06,-0.00106519,0.0,1.1346297360999998e-06,0.0,-0.07074506517950585,0.05384522596705644,1
297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29356858679347525,-0.18194712805730304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08914419448806224,0.01634616656984173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004531131225113953,0.0020361654901228455,0.0,0.0,0.0,0.0,0.0,0.0,0.0007052048936250641,0.002979498231477142,0.0,0.0,0.0,0.0,0.0,0.0,0.07905035107171042,-0.06527763165715629,-12.121402641267826,7.334831882946472,0.0010527228,-0.0576005878,-0.0031567638,0.0574852772,0.0052565926,0.0359263,7.039999999999824e-05,4.956159999999752e-09,0.00129069903169,0.384012,-0.057031,0.1474652161439999,0.003252534961,0.0288373,-0.0048752,2.376757504e-05,0.00083158987129,0.000268476,-0.000340218,1.1574828752400005e-07,7.2079362576e-08,-0.00220862,-8.824000000000028e-05,7.786297600000051e-09,4.878002304400002e-06,-0.00130425,-0.00023906,1.7010680625000005e-06,5.7149683600000083e-08,-0.03884595284574583,0.03929181504210156,1
298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18192876470577604,-0.1514953769402929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07804060163328222,0.01652100938783914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033054407397136052,0.0015280736603184573,0.0,0.0,0.0,0.0,0.0,0.0,0.009045225933884926,0.022462046369865322,0.0,0.0,0.0,0.0,0.0,0.0,0.035370695405828115,-0.06562821341437017,-7.603961242636195,6.16345520664625,0.0007519652999999,-0.0576194213,-0.0022553841,0.0575605733,0.0037572673,0.0319095,-0.0040168,1.6134682240000007e-05,0.00101821619025,0.34303,-0.0409819999999999,0.1176695809,0.0016795243239999,0.0333681,0.0045307999999999,2.0528148639999977e-05,0.0011134300976099,6.5584e-05,-0.000202892,4.1165163664e-08,4.301261056000001e-09,-0.00218028,2.833999999999996e-05,8.031555999999977e-10,4.7536208784000005e-06,-0.00117192,0.00013233,1.3733964863999997e-06,1.7511228900000042e-08,-0.029168733803899265,-0.011261703551161007,1
299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09108277218802026,-0.12091901906741223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0670997962351346,0.015960928631258156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023799800160333243,0.0011292699839010958,0.0,0.0,0.0,0.0,0.0,0.0,0.039877060222240704,0.06509872244526024,0.0,0.0,0.0,0.0,0.0,0.0,-0.01444205914654749,-0.08074400215658928,-3.8629464485340526,5.043032529790869,0.0004511874,-0.0576319782,-0.0013534516,0.057610789,0.0022553841,0.0357718,0.0038622999999999,1.4917361289999994e-05,0.00127962167524,0.375627,0.0325969999999999,0.141095643129,0.0010625644089999,0.00305948,-0.03030862,0.0009186124463044,9.3604178704e-06,-8.922939999999997e-05,-0.0001548133999999,2.396718881956e-08,7.961885824359995e-09,-0.00213861,4.167000000000016e-05,1.7363889000000131e-09,4.5736527321e-06,-0.00083715,0.0003347699999999,7.008201225000001e-07,1.1207095289999993e-07,-0.07340646194495294,-0.1106969760980653,1
300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005940652663471,-0.09277931622734302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05673693569369239,0.014881604290822532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016884215388222,0.0008205003469518721,0.0,0.0,0.0,0.0,0.0,0.0,0.1054633938867997,0.11984334331894952,0.0,0.0,0.0,0.0,0.0,0.0,-0.07861343115513257,-0.10458427066032526,-0.8304029196464003,4.048594957027103,0.0001503972,-0.0576382569,-0.0004511874,0.0576359023,0.0007519652999999,0.0359551,0.0001832999999999,3.3598889999999034e-08,0.00129276921601,0.454018,0.078391,0.206132344324,0.006145148881,0.0676293999999999,0.0645699199999999,0.0041692745688063,0.00457373574436,0.00101182,0.0011010494,1.21230978124036e-06,1.0237797124000002e-06,-0.00259146,-0.0004528499999999,2.050731224999999e-07,6.715664931599998e-06,-0.00130967,-0.0004725199999999,1.7152355089e-06,2.2327515040000001e-07,-0.19712694074199794,-0.23485170118124565,1
301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033294405973775316,-0.06826100940610406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04723101221387246,0.013472241393208092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011767109170962573,0.0005844598600213393,0.0,0.0,0.0,0.0,0.0,0.0,0.20720119361947098,0.16909058029373641,0.0,0.0,0.0,0.0,0.0,0.0,-0.1589623335093521,-0.1265072209820988,1.5823506177429136,3.1847137906166525,-0.0001503972,-0.0576382569,0.0004511874,0.0576359023,-0.0007519652999999,0.0360258,7.070000000000687e-05,4.99849000000097e-09,0.00129785826564,0.4380729999999999,-0.015945,0.1919079533289999,0.000254243025,0.0424333,-0.0251960999999999,0.0006348434552099,0.00180058494889,0.000728235,-0.000283585,8.042045222500002e-08,5.303262152250001e-07,-0.00250146,8.999999999999979e-05,8.099999999999965e-09,6.2573021316e-06,-0.00126398,4.568999999999992e-05,1.5976454404e-06,2.087576099999993e-09,-0.40251367467282306,-0.3460463881225725,1
302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07156595425338565,-0.04765212739119326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038744519363214075,0.011891132476277655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008016019089668818,0.0004061472565006602,0.0,0.0,0.0,0.0,0.0,0.0,0.3360275449493565,0.20024528319409582,0.0,0.0,0.0,0.0,0.0,0.0,-0.2508826420064684,-0.13868263571375625,3.456065811271188,2.4325453683903193,-0.0004511874,-0.0576319782,0.0013534516,0.057610789,-0.0022553841,0.0304659,-0.0055599,3.0912488010000044e-05,0.00092817106281,0.369352,-0.0687209999999999,0.136420899904,0.0047225758409999,0.0342911,-0.0081422,6.629542084000003e-05,0.00117587953921,0.000421604,-0.0003066309999999,9.402257016100002e-08,1.7774993281600005e-07,-0.00227782,0.00022364,5.001484960000009e-08,5.1884639524e-06,-0.001362,-9.801999999999988e-05,1.855044e-06,9.607920399999975e-09,-0.6694493109551066,-0.4175152760965001,1
303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0973340296219833,-0.03075608411523802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031345217475820086,0.01026372504390464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005290651640299682,0.00027293422164687795,0.0,0.0,0.0,0.0,0.0,0.0,0.47768604432348144,0.2094283538280279,0.0,0.0,0.0,0.0,0.0,0.0,-0.3464778296363334,-0.13856166827332822,4.858757875812494,1.7751216775994816,-0.0007519652999999,-0.0576194213,0.0022553841,0.0575605733,-0.0037572673,0.0292663,-0.0011995999999999,1.439040159999996e-06,0.00085651631569,0.369332,-2.000000000002e-05,0.136406126224,4.0000000000080005e-10,0.0426763,0.0083852,7.031157904000004e-05,0.00182126658169,0.000219936,-0.000201668,4.066998222400002e-08,4.8371844095999996e-08,-0.00234035,-6.253000000000031e-05,3.910000900000039e-09,5.477238122500002e-06,-0.0012667,9.53e-05,1.6045288899999996e-06,9.082089999999995e-09,-0.9668311348067203,-0.44114840967839475,1
304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1129575893455264,-0.01717673188020383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025028228003236744,0.008683271938365423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003327246991650334,0.000174448912450181,0.0,0.0,0.0,0.0,0.0,0.0,0.6180986426256205,0.19956234450049568,0.0,0.0,0.0,0.0,0.0,0.0,-0.43784838020982086,-0.12778515294895107,5.8503090970249065,1.2039870530844958,-0.0010527228,-0.0576005878,0.0031567638,0.0574852772,-0.0052565926,0.0358952,0.0066289,4.394231521e-05,0.00128846538304,0.43798,0.068648,0.1918264804,0.004712547904,0.0424624,-0.0002138999999999,4.575320999999831e-08,0.00180305541376,0.000540204,0.000320268,1.0257159182399999e-07,2.91820361616e-07,-0.00234035,0.0,0.0,5.477238122500002e-06,-0.00106519,0.00020151,1.1346297360999998e-06,4.060628010000001e-08,-1.2640388733894112,-0.42333262265414606,1
