,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
246,-0.05378989981170894,0.014486192268887033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8971201945959505,0.13454779116790092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1162161432105602,-0.12993438621724507,0.0,0.0,0.0,0.0,-0.0007703602641277786,0.0003910514338370978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3603113894131305,0.006794416848113033,-17.710924039277646,-0.6946107827149587,0.0161731899,-0.0485628300999999,-0.0434261022,0.0241925915,0.0570027116,-0.0230512,-0.0021197,0.00053135782144,4.493128090000009e-06,0.281749,-0.018236,0.000332551696,0.0793824990009999,-0.0688716,-0.00121,0.00474329728656,1.4641000000000069e-06,0.00106162,-0.0003275299999999,1.1270370244000003e-06,1.0727590089999996e-07,0.000102141,0.00010528701,1.0432783881000004e-08,1.1085354474740105e-08,8.8854e-07,2.288194e-05,7.895033316e-13,5.235831781636002e-10,0.23293427917895088,-0.2813849992265842,1
247,-0.04457705529722902,0.013010254700504108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782646431072112,0.10432176720634835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03942753581841814,-0.10088482689547103,0.0,0.0,0.0,0.0,-0.0005064786314347861,0.0002617251452865311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3652347205052969,0.00587889580082029,-18.1391233375397,-0.5215185454753036,0.0158842603,-0.0488842215,-0.042827446,0.0252793077999999,0.0567604709999999,-0.0190809,0.0039703,0.00036408074481,1.5763282089999998e-05,0.294663,0.012914,0.000166771396,0.0868262835689999,-0.0501399,0.0187317,0.00251400957201,0.00035087658489,0.00129335,0.0002317299999999,1.6727542225e-06,5.3698792899999946e-08,0.000119084,1.694299999999999e-05,1.4180999056e-08,2.8706524899999955e-10,5.46729e-05,5.378436e-05,2.98912599441e-09,2.8927573806096e-09,0.06776244229504773,-0.2155463429503382,1
248,-0.03641286560118233,0.01140361481278956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0399335773684641,0.07684651990801397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018971368500299627,-0.075216486914193,0.0,0.0,0.0,0.0,-0.00031652973730621236,0.00016620953926593386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3694038348109347,0.0046570749553701205,-18.452487638018475,-0.3572974717816668,0.0155948982,-0.0492002877,-0.0422182928,0.0263550094,0.0564795876999999,-0.0186564,0.0004244999999999,0.00034806126096,1.802002499999981e-07,0.306743,0.0120799999999999,0.0001459263999999,0.094091268049,-0.0504071999999999,-0.0002672999999999,0.0025408858118399,7.144928999999529e-08,0.00141662,0.0001232699999999,2.0068122244e-06,1.5195492899999998e-08,-7.81264e-05,-0.0001972104,6.103734376960001e-09,3.889194186816e-08,1.10522e-05,-4.36207e-05,1.2215112484e-10,1.90276546849e-09,-0.05587319030367188,-0.15790795674160346,1
249,-0.02934104271934467,0.009781898370515523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0839636008143931,0.0509505345813274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06149673387937127,-0.053438461122909835,0.0,0.0,0.0,0.0,-0.00018089603939620776,9.635280428847198e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3725352441055016,0.002547277114613342,-18.653656746755566,-0.17466354767851727,0.0153051112999999,-0.0495109944,-0.0415987919,0.0274192274,0.0561602528,-0.0168446,0.0018118,0.00028374054916,3.282619240000008e-06,0.306763,2.000000000002e-05,4.0000000000080005e-10,0.094103538169,-0.0818123,-0.0314051,0.00669325243129,0.00098628030601,0.00113465,-0.0002819699999999,1.2874306225000002e-06,7.950708089999991e-08,0.000339211,0.0004173374,1.1506410252099999e-07,1.7417050543876e-07,0.000120941,0.0001098887999999,1.4626725481000005e-08,1.207554836544e-08,-0.14401556988897674,-0.10956463230156151,1
250,-0.023339093651956043,0.008229176145488655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1069353348016095,0.013859155901839823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09076092899686078,-0.035463701498258955,0.0,0.0,0.0,0.0,-8.478821971841706e-05,4.573267297585966e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3723662346946214,-0.005172034551667325,-18.65133146508085,0.25047125205196347,0.0150149076,-0.0498163076,-0.0409690953,0.0284714983,0.0558026839,-0.00753893,0.00930567,5.68354655449e-05,8.659549414890004e-05,0.281023,-0.0257399999999999,0.0006625475999999,0.078973926529,-0.07226,0.0095523,0.0052215076,9.124643529e-05,0.0008570389999999,-0.000277611,7.345158475209995e-07,7.706786732100017e-08,0.000339211,0.0,1.1506410252099999e-07,0.0,1.98059e-05,-0.0001011351,3.9227367481e-10,1.022830845201e-08,-0.20309257780315834,-0.07081254243373938,1
251,-0.01833850282305066,0.00680125856970456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0970225150065542,-0.04271822651990805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10920096766447582,-0.020933846809466177,0.0,0.0,0.0,0.0,-1.7186656445701004e-05,9.371925689847574e-06,6.861287372810002e-05,0.0004146870537316308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3635240003088339,-0.021708751359079348,-18.20652197350821,1.0701885544832899,0.014724295,-0.0501161942,-0.0403293572,0.0295113633999999,0.0554071242,-0.0188721,-0.0113331699999999,0.0003561561584099,0.0001284407422488,0.306783,0.0257599999999999,0.0006635775999999,0.0941158090889999,-0.0573041,0.0149559,0.0032837598768099,0.00022367894481,0.00116434,0.000307301,1.3556876356000002e-06,9.443390460100016e-08,7.92764e-05,-0.0002599346,6.284747596960001e-09,6.756599627715996e-08,1.38116e-05,-5.9943e-06,1.9076029456e-10,3.5931632489999995e-11,-0.23929834727169047,-0.04016640187835303,1
252,-0.014242188287255514,0.00553020295471334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.043748536367484,-0.10937393008823866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11897684281073091,-0.009415828993416765,0.0,0.0,0.0,0.0,0.0,0.0,0.0029298559472931223,0.009407214861918005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33961740450900335,-0.04846830611411127,-17.04363665250633,2.3145503967792016,0.0144332814,-0.0504106213999999,-0.0396797345,0.0305383698,0.0549738430999999,-0.0231588,-0.0042867,0.00053633001744,1.837579689000004e-05,0.306839,5.60000000000005e-05,3.1360000000000553e-09,0.094150171921,-0.0462991,0.011005,0.00214360666081,0.000121110025,0.00148076,0.00031642,2.1926501776e-06,1.001216164e-07,-7.92608e-06,-8.720248e-05,6.28227441664e-11,7.604272518150401e-09,-3.79834e-06,-1.7609939999999998e-05,1.44273867556e-11,3.1010998680359987e-10,-0.25197526054676983,0.0026344880909466616,1
253,-0.010938685313658967,0.004429319194229902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9468239646573369,-0.16902278953413505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1219618742945614,-0.0004966672232565956,0.0,0.0,0.0,0.0,0.0,0.0,0.020071550351030535,0.04037094515503444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2926765579240246,-0.0872410104798631,-14.852510660964123,4.004980410188621,0.0141418747,-0.0506995571999999,-0.0390203863,0.0315520698,0.0545031355999999,-0.0251531,-0.0019942999999999,0.0006326784396099,3.9772324899999895e-06,0.293428,-0.0134109999999999,0.0001798549209999,0.086099991184,-0.061274,-0.0149749,0.003754503076,0.00022424763001,0.00161466,0.0001338999999999,2.6071269156e-06,1.7929209999999985e-08,3.01024e-05,3.802848e-05,9.061544857599999e-10,1.4461652911104e-09,4.84016e-05,5.219994e-05,2.34271488256e-09,2.724833736003601e-09,-0.21916113461271572,0.09013160774255782,1
254,-0.008311139355388186,0.0034970990165884477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8163800953685468,-0.2088829513406652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11977005598749217,0.006187144949908336,0.0,0.0,0.0,0.0,0.0,0.0,0.06662460277560016,0.09094542896340926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2164717107748748,-0.13161464561324365,-11.420879483032877,5.854548189648968,0.0138500829,-0.0509829701,-0.0383514743,0.0325520219,0.0539953221999999,-0.0268391,-0.001686,0.0007203372888099,2.842596e-06,0.299069,0.005641,3.182088100000008e-05,0.089442266761,-0.0661182,-0.0048442,0.00437161637124,2.346627364e-05,0.00109758,-0.00051708,1.2046818563999998e-06,2.6737172640000004e-07,0.00011875,8.864760000000006e-05,1.4101562500000012e-08,7.858396985760009e-09,2.32612e-05,-2.51404e-05,5.4108342544e-10,6.320397121600002e-10,-0.10940125926257616,0.21845838232530135,1
255,-0.006210768438693856,0.002702727348017836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6679384834116188,-0.22478201607869497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11378893731116907,0.010953499752264102,0.0,0.0,0.0,0.0,0.0,0.0,0.15011381172720684,0.14512386627104168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11165590929365415,-0.16991288159677514,-6.820129306118775,7.394939660220153,0.0135579139,-0.0512608293,-0.0376731624,0.0335377902999999,0.0534507485,-0.0247616,0.0020774999999999,0.0006131368345599,4.316006249999999e-06,0.306829,0.0077599999999999,6.021759999999983e-05,0.094144035241,-0.0512624,0.0148558,0.00262783365376,0.00022069479364,0.00155096,0.00045338,2.4054769216e-06,2.0555342440000018e-07,-5.53383e-05,-0.0001740883,3.06232744689e-09,3.0306736196890026e-08,-7.726339999999997e-05,-0.0001005245999999,5.969632979559995e-09,1.0105195205159992e-08,0.09221821233244475,0.3519142567131945,1
256,-0.0045879447350855255,0.002059236251128653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5169744625938928,-0.21954852175970396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10520476589005437,0.014089306630848192,0.0,0.0,0.0,0.0,0.0,0.0,0.2664371325886308,0.18672879221556624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013830050879611967,-0.1929757496156065,-1.408183375296245,8.277460406733889,0.0132653756,-0.0515331044,-0.0369856168,0.0345089455,0.0528697853,-0.0218783,0.0028832999999999,0.0004786600108899,8.313418889999991e-06,0.306996,0.0001669999999999,2.7888999999990887e-08,0.094246544016,-0.0633808,-0.0121184,0.0040171258086399,0.00014685561856,0.00174404,0.00019308,3.0416755216e-06,3.72798864e-08,9.42502e-05,0.0001495885,8.88310020004e-09,2.237671933225e-08,-0.000224472,-0.0001472086,5.0387678784e-08,2.1670371913960012e-08,0.3743141287620799,0.4540385421614123,1
257,-0.0033485679201806498,0.0015463129913405147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37551739955185803,-0.19946184452628057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09501794927227991,0.01586334136863326,0.0,0.0,0.0,0.0,0.0,0.0,0.40329173539738544,0.207330012162992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1481257537385918,-0.19780003771236437,4.315606282215987,8.403119764557948,0.0129724761,-0.0517997658,-0.0362890062,0.0354650644,0.0522528282,-0.0240099,-0.0021316,0.0005764752980099,4.543718560000004e-06,0.289791,-0.017205,0.000296012025,0.0839788236809999,-0.0718159,-0.0084351,0.00515752349281,7.115091201000001e-05,0.00183064,8.659999999999983e-05,3.3512428096e-06,7.49955999999997e-09,0.000339211,0.0002449608,1.1506410252099999e-07,6.000579353663998e-08,-0.000111294,0.0001131779999999,1.2386354435999998e-08,1.2809259684000002e-08,0.7070851197477223,0.5058146078431871,1
258,-0.0024123706143979067,0.0011434860084883396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25103679098612464,-0.17123996719603157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08405227343254222,0.016532469415065233,0.0,0.0,0.0,0.0,0.0,0.0,0.5459459682094624,0.2067312805479547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2795016750287198,-0.18669771072788047,9.870514773261553,7.881890487246713,0.0126792234,-0.0520607844,-0.0355835012,0.0364057303,0.0516002971,-0.0236095,0.0004004,0.0005574084902499,1.6032016000000174e-07,0.293711,0.00392,1.536640000000027e-05,0.086266151521,-0.0714468,0.0003690999999999,0.00510464523024,1.3623480999999796e-07,0.00133974,-0.0004908999999999,1.7949032676000005e-06,2.4098280999999985e-07,0.000339211,0.0,1.1506410252099999e-07,0.0,-1.6629e-05,9.4665e-05,2.76523641e-10,8.961462224999997e-09,1.0553433077673342,0.5070159835090161,1
259,-0.0017125037558082456,0.0008314353381339643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14687272268940058,-0.14034320866283426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07296257264206134,0.01634124053210592,0.0,0.0,0.0,0.0,0.0,0.0,0.6817081891326684,0.18983427347397294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3989935008485936,-0.16469854888112706,14.896123344976765,6.926342179711308,0.0123856253,-0.0523161319,-0.0348692747,0.0373305333,0.0509126363999999,-0.0336229,-0.0100134,0.00113049940441,0.00010026817956,0.314391,0.0206799999999999,0.0004276623999999,0.098841700881,-0.049077,0.0223698,0.0024085519289999,0.00050040795204,0.00172862,0.0003888799999999,2.9881271044e-06,1.512276543999999e-07,3.18277e-05,-0.0003073832999999,1.01300248729e-09,9.448449311888997e-08,4.87999e-05,6.54289e-05,2.38143024001e-09,4.280940955210001e-09,1.388745893831559,0.469122476414345,1
260,-0.0011944448702470997,0.0005927683424658768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06334995301435736,-0.11043045033713803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06224453322992708,0.015517155395334863,0.0,0.0,0.0,0.0,0.0,0.0,0.8020139713925187,0.16318949284977494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5012921165275055,-0.1371917266576984,19.183844211399013,5.757910784073822,0.0120916898999999,-0.0525657803,-0.0341465018,0.0382390706,0.0501903141,-0.0292616,0.0043613,0.0008562412345599,1.902093769000005e-05,0.306626,-0.0077649999999999,6.029522499999948e-05,0.0940195038759999,-0.0711641,-0.0220871,0.00506432912881,0.00048783998641,0.00184181,0.00011319,3.3922640761e-06,1.2811976099999998e-08,0.000160365,0.0001285373,2.5716933225e-08,1.6521837491289997e-08,-7.896359999999997e-05,-0.0001277634999999,6.235250124959995e-09,1.6323511932249995e-08,1.6866064731089156,0.4074468002657575,1
261,-0.0008145424159648512,0.00041238796524701394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010346022007149606,-0.0835138048390958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05224847842612522,0.01426441022353427,0.0,0.0,0.0,0.0,0.0,0.0,0.9025788818695665,0.13269180059521013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5843984098095311,-0.10854584847199479,22.659956856437688,4.553402460235946,0.0117974252,-0.0528097026,-0.0334153597,0.0391309462,0.049433822,-0.0243754,0.0048861999999999,0.00059416012516,2.387495043999997e-05,0.288958,-0.017668,0.000312158224,0.083496725764,-0.0789853999999999,-0.0078212999999999,0.0062386934131599,6.11727336899994e-05,0.00142631,-0.0004154999999999,2.0343602161000003e-06,1.7264024999999994e-07,0.000161863,1.498000000000005e-06,2.6199630769e-08,2.244004000000015e-12,-3.2836e-05,4.612759999999997e-05,1.0782028960000002e-09,2.127755481759997e-09,1.9382738186627646,0.33583841905686107,1
262,-0.0005384261925868807,0.0002775714983192885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04865926728081148,-0.060401459176866276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0431972378368293,0.012758409746908842,0.0,0.0,0.0,0.0,0.0,0.0,0.9825025706015136,0.10257499606982973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6487122058672814,-0.08164896627145127,25.34720684430581,3.428274185967734,0.0115028392,-0.0530478721,-0.0326760275,0.0400057715,0.0486436751999999,-0.0245989,-0.0002234999999999,0.00060510588121,4.9952249999999116e-08,0.30683,0.017872,0.000319408384,0.0941446489,-0.0675665,0.0114188999999999,0.00456523192225,0.0001303912772099,0.00160953,0.00018322,2.5905868209000003e-06,3.35695684e-08,0.000148231,-1.3631999999999996e-05,2.1972429361e-08,1.8583142399999983e-10,-5.34734e-05,-2.06374e-05,2.8594045075600007e-09,4.2590227876e-10,2.1410891053559915,0.2643457213607259,1
263,-0.0003394405136545195,0.0001778599392552993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08214528715780131,-0.04116587836860373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035206993585207534,0.01114242638479921,0.0,0.0,0.0,0.0,0.0,0.0,1.0430683060664057,0.07530895891975703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6960520867627522,-0.05802150060397987,27.324629080864238,2.4423779826275203,0.01120794,-0.0532802629,-0.0319286865,0.0408631654,0.0478204116,-0.0219558,0.0026431,0.0004820571536399,6.985977610000012e-06,0.324758,0.017928,0.000321413184,0.105467758564,-0.0629988,0.0045676999999999,0.00396884880144,2.0863883289999943e-05,0.00160042,-9.110000000000108e-06,2.5613441764e-06,8.299210000000195e-11,-1.88441e-05,-0.0001670751,3.5510010481000007e-10,2.7914089040009998e-08,-0.000318536,-0.0002650626,1.0146518329599997e-07,7.025818191875999e-08,2.2976227478596725,0.19894696902777573,1
264,-0.0001971971278460436,0.00010483691498105212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1040073916817721,-0.025512775716191868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02830941476355462,0.00952688384662652,0.0,0.0,0.0,0.0,0.0,0.0,1.0860272694163118,0.04919914860234215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7284597947251346,-0.036455053239175535,28.679771660130907,1.5478078164687084,0.0109127355,-0.0535068497,-0.0311735198,0.0417027542,0.0469645917,-0.029745,-0.0077892,0.0008847650249999,6.067163663999999e-05,0.326069,0.001311,1.7187210000000173e-06,0.106320992761,-0.0845353,-0.0215365,0.00714621694609,0.00046382083225,0.00163254,3.2120000000000065e-05,2.6651868516e-06,1.0316944000000043e-09,0.000109032,0.0001278761,1.1887977024000005e-08,1.635229695121e-08,-6.91219e-05,0.0002494141,4.77783705961e-09,6.220739327880999e-08,2.4117144507814503,0.13603306914505556,1
265,-9.629941709495877e-05,5.1855484293517395e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11650403609187308,-0.013019484569065784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.896177165014024e-07,5.459019728981662e-06,0.0,0.0,0.0,0.0,-0.022473343276460438,0.007991065824251175,0.0,0.0,0.0,0.0,0.0,0.0,1.1074049810984883,0.010993807129016448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7442805216244471,-0.008480057073612733,29.355036814027105,0.41233701259765965,0.0106172337999999,-0.0537276078,-0.0304107125,0.0425241721999999,0.0460767981,-0.0256852,0.0040597999999999,0.00065972949904,1.6481976039999962e-05,0.306823,-0.0192459999999999,0.0003704085159999,0.094140353329,-0.0801983999999999,0.0043369,0.0064317833625599,1.880870161000016e-05,0.00136776,-0.00026478,1.8707674176e-06,7.010844840000004e-08,0.000339211,0.0002301789999999,1.1506410252099999e-07,5.2982372040999985e-08,-8.577879999999999e-05,-1.6656899999999993e-05,7.358002529439998e-09,2.7745231760999976e-10,2.4742560008710734,0.04547371161719924,1
