,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008028580981823354,0.003392483682055048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1048401047337355,0.02194184233615199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1204788417996413,0.005139135372657461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021264138740392392,0.0010940634640675053,0.0,0.0,0.0,0.0,0.0,0.0,-25.16883277640114,-0.6256146756354555,-0.0164616790999999,-0.0482361485,0.0440141148,0.0230953339,-0.0572061445,-0.0251986,0.0001633,0.0006349694419599,2.6666890000001672e-08,0.600959,0.0225400000000001,0.0005080516,0.3611517196809999,-0.0831275,0.0392135,0.0069101812562499,0.00153769858225,0.00173488,0.00016524,3.009808614400001e-06,2.7304257600000033e-08,-0.00170439,-0.0001427299999999,2.03718529e-08,2.9049452721e-06,0.000327247,0.000137591,1.0709059900900001e-07,1.893128328100001e-08,3.0273257757698477,0.049815513570866526,1
357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00599135089182398,0.0026173693113166856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1017909513429427,-0.03138223364148613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11508391928699925,0.01022728552275303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004926207898639757,0.01412243299452215,0.0,0.0,0.0,0.0,0.0,0.0,-24.932425827621998,1.4444619255058295,-0.0167497199,-0.0479042124,0.0445913396,0.0219880131,-0.0573706312,-0.0288038,-0.0036052,0.00082965889444,1.299746704000002e-05,0.592353,-0.008606,7.406323600000005e-05,0.3508820766089999,-0.111766,-0.0286385,0.012491638756,0.00082016368225,0.00164084,-9.40400000000001e-05,2.6923559056e-06,8.843521600000018e-09,-0.00146368,0.00024071,5.7941304100000055e-08,2.1423591424e-06,0.000166608,-0.000160639,2.7758225664e-08,2.580488832100001e-08,3.00701178681969,-0.11377904440348569,1
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004419574851423809,0.0019907488661880606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0566514767380575,-0.09746060568265826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10688738561341238,0.013635106648686036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027380386884268033,0.050294785069844035,0.0,0.0,0.0,0.0,0.0,0.0,-22.582655542595255,5.292412186775708,-0.0170373046,-0.0475670579999999,0.0451576352,0.0208711116,-0.0574960598,-0.0291304,-0.0003266,0.00084858020416,1.0666756000000215e-07,0.573287,-0.019066,0.000363512356,0.328657984369,-0.163127,-0.0513609999999999,0.026610418129,0.0026379523209999,0.00156964,-7.120000000000001e-05,2.4637697296e-06,5.069439999999999e-09,-0.00136381,9.986999999999996e-05,9.974016899999991e-09,1.8599777161e-06,4.03982e-06,-0.00016256818,1.6320145632399994e-11,2.64284131485124e-08,2.8469395550102443,-0.34511705880321325,1
359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032208140478573065,0.0014922000142279033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9670521921973941,-0.1595321359377494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09692215338812059,0.01563395406686934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08185322445824714,0.10324631044220559,0.0,0.0,0.0,0.0,0.0,0.0,-17.15738656749122,10.105199075980366,-0.0173244253,-0.0472247217999999,0.0457128626,0.0197451161,-0.0575823448,-0.0326916,-0.0035611999999999,0.00106874071056,1.268214543999998e-05,0.5694520000000001,-0.0038349999999999,1.4707224999999402e-05,0.3242755803040001,-0.162883,0.0002439999999999,0.026530871689,5.953599999999717e-08,0.00142743,-0.00014221,2.0375564049e-06,2.0223684100000013e-08,-0.0013788,-1.49900000000001e-05,2.2470010000000301e-10,1.9010894400000003e-06,4.69917e-05,4.295188e-05,2.20821986889e-09,1.8448639955344e-09,2.520023832124147,-0.5899934962080315,1
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023164609735668294,0.0011013324935263962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8415487826757053,-0.20349436581369051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08604310654331497,0.01648268820011652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17331935931820738,0.1558315354440887,0.0,0.0,0.0,0.0,0.0,0.0,-8.54596210057501,14.462671794385553,-0.0176110741,-0.0468772413,0.046256886,0.0186105170999999,-0.0576294275,-0.029,0.0036916,0.0008409999999999,1.3627910560000023e-05,0.592831,0.0233789999999999,0.0005465776409999,0.351448594561,-0.10693,0.0559529999999999,0.0114340249,0.003130738209,0.00139709,-3.034000000000001e-05,1.9518604681e-06,9.205156000000007e-10,-0.00157282,-0.0001940199999999,3.764376039999993e-08,2.4737627524e-06,0.000270837,0.0002238453,7.3352680569e-08,5.0106718332090016e-08,2.042135232815179,-0.7853736025518588,1
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016412234917692582,0.0007990272141474007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6951332341449239,-0.2236358128435345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07493472990654969,0.016428326066412837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2954084972953526,0.1932040324379154,0.0,0.0,0.0,0.0,0.0,0.0,2.493765417232611,17.294902519085667,-0.0178972434,-0.0465246542999999,0.0467895718,0.0174678092,-0.0576372758,-0.032281,-0.0032809999999999,0.001042062961,1.0764960999999994e-05,0.598294,0.0054629999999999,2.984436899999996e-05,0.357955710436,-0.103956,0.002974,0.0108068499359999,8.844676000000027e-06,0.00165957,0.00026248,2.7541725849e-06,6.889575040000002e-08,-0.00162317,-5.035e-05,2.535122500000001e-09,2.6346808489e-06,0.000293347,2.251e-05,8.6052462409e-08,5.067000999999998e-10,1.4631024177118426,-0.8940990445552348,1
362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011419742178071352,0.0005681560720660103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5436106193408179,-0.22177980737096867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06412033905715113,0.015701874027890004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43479329815281204,0.2089032176576635,0.0,0.0,0.0,0.0,0.0,0.0,14.747642573484892,18.240986278842218,-0.0181829253,-0.0461669991999999,0.0473107896,0.0163174901,-0.0576058845,-0.0330714,-0.0007904,0.00109371749796,6.247321600000057e-07,0.578888,-0.019406,0.000376592836,0.3351113165439999,-0.164358,-0.060402,0.0270135521639999,0.003648401604,0.00128907,-0.0003705,1.6617014649e-06,1.3727024999999996e-07,-0.00136657,0.0002566,6.584356000000005e-08,1.8675135649e-06,2.10563e-06,-0.00029124137,4.433677696899999e-12,8.482153559947691e-08,0.8451626718570026,-0.9115963940425494,1
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007762680361782571,0.0003939092645696015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3997685511715153,-0.20384269387739903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05397509935823538,0.014512153544801745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5768894708897335,0.20417788867541267,0.0,0.0,0.0,0.0,0.0,0.0,26.995329471459335,17.522126359471244,-0.0184681119,-0.0458043149,0.0478204116,0.015160061,-0.0575352749,-0.0220563,0.0110151,0.0004864803696899,0.00012133242801,0.563661,-0.0152269999999999,0.0002318615289999,0.317713722921,-0.190021,-0.0256629999999999,0.036107980441,0.0006585895689999,0.00156964,0.0002805699999999,2.4637697296e-06,7.871952489999998e-08,-0.00170439,-0.00033782,1.1412235240000013e-07,2.9049452721e-06,7.329509999999999e-06,5.22388e-06,5.3721716840099977e-11,2.72889222544e-11,0.24427321175060093,-0.8556523613369468,1
364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005107482555847675,0.00026384626559709253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27189427596188237,-0.17662775022093163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04474321840891216,0.01304004715352971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7098177177824814,0.18456146184302313,0.0,0.0,0.0,0.0,0.0,0.0,38.29427474401019,15.649019533829096,-0.0187527956,-0.0454366409999999,0.0483183129,0.0139960263999999,-0.057425495,-0.0211026,0.0009536999999999,0.00044531972676,9.09543689999997e-07,0.576976,0.013315,0.000177289225,0.332901304576,-0.1592919999999999,0.030729,0.0253739412639999,0.000944271441,0.00156964,0.0,2.4637697296e-06,0.0,-0.00163592,6.847000000000016e-05,4.688140900000022e-09,2.6762342464e-06,0.000169852,0.00016252249,2.8849701904000003e-08,2.6413559755800103e-08,-0.2997163752406307,-0.7527551961135087,1
365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00031959012976412194,0.00016776807216720464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16399566752013714,-0.14588833975157206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036558374098677765,0.011434714075773665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8259962525284085,0.15660899364378358,0.0,0.0,0.0,0.0,0.0,0.0,48.07395394496524,13.170586289985538,-0.0190369686,-0.0450640175,0.0488043715,0.0128258934,-0.0572766196,-0.0219097,-0.0008071,0.00048003495409,6.514104100000025e-07,0.599925,0.022949,0.0005266566009999,0.359910005625,-0.100046,0.0592459999999999,0.010009202116,0.0035100885159999,0.00181421,0.0002445699999999,3.2913579241e-06,5.981448489999997e-08,-0.00195082,-0.0003149,9.916201000000009e-08,3.8056986724e-06,0.000450597,0.0002807449999999,2.03037656409e-07,7.881775502499996e-08,-0.7648207388258493,-0.6280769501825089,1
366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018307249047505543,9.748712278882213e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07684685627510018,-0.11560876609627382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02946575028473324,0.009812402297470029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9219852383158698,0.1258955916320632,0.0,0.0,0.0,0.0,0.0,0.0,56.100745470741934,10.531386540323133,-0.0193206232,-0.044686485,0.0492784682,0.0116501718999999,-0.05708875,-0.0259136,-0.0040038999999999,0.0006715146649599,1.6031215209999977e-05,0.585684,-0.014241,0.000202806081,0.343025747856,-0.153528,-0.0534819999999999,0.023570846784,0.0028603243239999,0.00163874,-0.0001754699999999,2.6854687876000004e-06,3.0789720899999946e-08,-0.00166758,0.0002832399999999,8.022489759999997e-08,2.7808230564e-06,0.000201879,-0.0002487179999999,4.0755130641000016e-08,6.186064352399998e-08,-1.1438792980843815,-0.5005854635249164,1
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.632445156613397e-05,4.655084802546984e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009193274197637494,-0.08806757944963164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02344392044089132,0.008257758652077164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974699243608856,0.09625310525156135,0.0,0.0,0.0,0.0,0.0,0.0,62.385124527547696,8.02555229657939,-0.0196037516,-0.0443040846,0.0497404868,0.010469374,-0.0568620142,-0.0320518,-0.0061382,0.0010273178832399,3.767749924e-05,0.570121,-0.0155629999999999,0.0002422069689999,0.325037954641,-0.178342,-0.024814,0.031805868964,0.000615734596,0.00136248,-0.00027626,1.8563517504e-06,7.63195876000001e-08,-0.00144298,0.0002246,5.0445160000000064e-08,2.0821912804e-06,2.47987e-05,-0.0001770803,6.149755216900001e-10,3.1357432648090014e-08,-1.439815214951592,-0.38208564183135707,1
368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8263226886014677e-05,9.957057637124272e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041242316747300334,-0.06425263844837226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018425073529652766,0.006827093055431054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0540540824807263,0.0697386334007564,0.0,0.0,0.0,0.0,0.0,0.0,67.08188682487344,5.805023008253457,-0.0198863461,-0.0439168579999999,0.0501903141,0.0092840145,-0.0565965665,-0.0155851,0.0164667,0.00024289534201,0.00027115220889,0.5710810000000001,0.00096,9.216000000001378e-07,0.3261335085610001,-0.175721,0.0026209999999999,0.030877869841,6.86964099999992e-06,0.00156964,0.00020716,2.4637697296e-06,4.2915265600000036e-08,-0.00155208,-0.0001091,1.190281e-08,2.4089523264e-06,1.60372e-05,-8.761499999999999e-06,2.5719178383999997e-10,7.676388225000002e-11,-1.6611472264743505,-0.27828655118834816,1
369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07707052056822494,-0.04433740153239171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.002763477659175e-08,1.9980136012934012e-07,-0.014312528855964703,0.005552869558574382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0929486754144444,0.042337075117244875,0.0,0.0,0.0,0.0,0.0,0.0,70.32993422229825,3.6225617026434707,-0.020168399,-0.0435248474,0.0506278398,0.0080946097,-0.0562925876,-0.0217485,-0.0061634,0.00047299725225,3.798749956000001e-05,0.596136,0.0250549999999999,0.0006277530249999,0.355378130496,-0.101861,0.07386,0.010375663321,0.0054552996,0.00166645,9.681000000000013e-05,2.7770556025000003e-06,9.372176100000024e-09,-0.00173345,-0.00018137,3.289507690000005e-08,3.0048489025000007e-06,0.000340585,0.0003245478,1.15998142225e-07,1.0533127448484e-07,-1.816679476462876,-0.1837409012608865,1
370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10084075747586524,-0.028072037697317996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002776544572205912,0.0013706138319738912,-0.010994984315443799,0.004448708535710577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.108055114722768,-0.00018095682579035832,0.0,0.0,0.0,0.0,0.0,0.0,71.80887205108012,0.5847183656408529,-0.0204499027,-0.0431280954,0.0510529568,0.0069016778,-0.0559502845,-0.014831,0.0069175,0.000219958561,4.785180625e-05,0.596968,0.000832,6.922240000000913e-07,0.356370793024,-0.105965,-0.0041039999999999,0.011228581225,1.684281599999997e-05,0.00165225,-1.4200000000000022e-05,2.7299300625e-06,2.0164000000000056e-10,-0.00167006,6.339000000000019e-05,4.0182921000000244e-09,2.7891004036e-06,0.000283085,-5.750000000000004e-05,8.013711722499998e-08,3.3062500000000044e-09,-1.904166672429166,-0.07600755730879463,1
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11486224594886037,-0.015044818307709743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005610958559364398,0.015614953625406587,-0.008356518215030221,0.0035138395298662567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0866703149111807,-0.06114760556395861,0.0,0.0,0.0,0.0,0.0,0.0,70.78231501289551,-3.521165808706813,-0.0207308495,-0.0427266454,0.0514655607,0.0057057388,-0.0555698903,-0.0248829,-0.0100519,0.0006191587124099,0.0001010406936099,0.580105,-0.016863,0.000284360769,0.336521811025,-0.161775,-0.05581,0.026171150625,0.0031147561,0.0014092,-0.0002430499999999,1.985844640000002e-06,5.907330249999972e-08,-0.00155009,0.0001199699999999,1.4392800899999962e-08,2.4027790081e-06,4.56549e-05,-0.0002374301,2.08436989401e-09,5.637305238601e-08,-1.9086241548800846,0.05685872074714508,1
372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12115503279431412,-0.004825380238694446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029642379883849972,0.053152340165900445,-0.006246036852239154,0.0027164029755387654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0206506748011186,-0.12753881295932107,0.0,0.0,0.0,0.0,0.0,0.0,66.7951373039521,-7.887560073651426,-0.0210112316,-0.0423205409,0.0518655504999999,0.0045073136,-0.0551516638,-0.0253001,-0.0004171999999999,0.0006400950600099,1.740558399999996e-07,0.576002,-0.0041029999999999,1.6834608999999733e-05,0.331778304004,-0.1734739999999999,-0.0116989999999999,0.0300932286759999,0.0001368666009999,0.00156964,0.0001604399999999,2.4637697296e-06,2.5740993599999785e-08,-0.00152884,2.125e-05,4.5156250000000006e-10,2.3373517456e-06,-1.02303e-05,-5.5885200000000005e-05,1.0465903808999997e-10,3.1231555790399998e-09,-1.8164859428254647,0.20209713454012032,1
373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1214634693923428,0.002976431900217524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08631973662141905,0.10659756904951974,-0.004615029634229801,0.0020702211653558507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9129411896174483,-0.18256146414455626,0.0,0.0,0.0,0.0,0.0,0.0,60.07926846716904,-11.479178061516583,-0.0212910416,-0.0419098264,0.0522528282,0.0033069244,-0.0546958898,-0.0231867,0.0021133999999999,0.00053762305689,4.466459559999992e-06,0.5788760000000001,0.002874,8.259876000000249e-06,0.3350974233760001,-0.130884,0.0425899999999999,0.017130621456,0.0018139080999999,0.00132603,-0.00024361,1.7583555609e-06,5.93458321e-08,-0.00172727,-0.0001984299999999,3.937446489999995e-08,2.9834616529e-06,0.000261659,0.0002718893,6.846543228100002e-08,7.392379145449002e-08,-1.6296489802123475,0.3321081790976771,1
374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1172888680584352,0.008700637508358615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17990447240670118,0.15861641678588173,-0.0033691346885793465,0.0015550012313989866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7757869840354409,-0.2157494216336518,0.0,0.0,0.0,0.0,0.0,0.0,51.436440949807334,-13.658428849168583,-0.0215702717,-0.0414945464,0.0526272988,0.0021050944,-0.0542028787,-0.0235014,-0.0003147,0.00055231580196,9.903609000000068e-08,0.604959,0.0260829999999999,0.0006803228889999,0.365975391681,-0.08546,0.0454239999999999,0.0073034116,0.0020633397759999,0.0016481999999999,0.0003221699999999,2.71656324e-06,1.0379350889999993e-07,-0.00174812,-2.0849999999999995e-05,4.347224999999996e-10,3.0559235344e-06,0.000450597,0.0001889379999999,2.03037656409e-07,3.569756784399997e-08,-1.368112856535819,0.4234359101926504,1
375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10991946277277798,0.012648320860336265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3034481733147798,0.1947789712869751,-0.002427821948031571,0.0011502604749521925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6251801993491729,-0.22520956313106977,0.0,0.0,0.0,0.0,0.0,0.0,41.892495720564476,-14.320790434260429,-0.0218489144,-0.0410747463,0.0529888705,0.0009023471,-0.0536729659999999,-0.029136,-0.0056346,0.000848906496,3.174871716e-05,0.596932,-0.008027,6.443272900000009e-05,0.356327812624,-0.1423299999999999,-0.0568699999999999,0.0202578289,0.0032341968999999,0.0016227,-2.5499999999999915e-05,2.6331552900000003e-06,6.502499999999958e-10,-0.00167771,7.040999999999992e-05,4.9575680999999885e-09,2.8147108441e-06,0.00014188,-0.000308717,2.01299344e-08,9.530618608899997e-08,-1.062595582018486,0.46669796424909704,1
