,Q01,Q01_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11093635671801194,0.012258373394831691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008404649322410423,0.003531551105889105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18881491325929092,0.16221954641129116,0.0,0.0,9.354324902993161,3.221298424818915,-0.0138500829,-0.0509829701,0.0383514743,0.0325520219,-0.0539953221999999,0.219098,0.000511,2.6112100000004005e-07,0.048003933604,0.615613,0.0870359999999998,0.0075752652959999,0.3789793657689999,0.489184,0.0430819999999999,0.239300985856,0.0018560587239999,0.014147,0.0013028999999999,0.000200137609,1.697548409999998e-06,-0.0074395499999999,-2.623999999999856e-05,5.534690420249999e-05,6.885375999999243e-10,0.00166623,6.027000000000007e-05,2.7763224129000004e-06,3.6324729000000083e-09,0.4766555054401963,0.38531023438733697,1
348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10166811485106557,0.014872640362501714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006283564984190695,0.0027309410812934886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3142106685111659,0.1967440762807534,0.0,0.0,11.86330527920125,3.9244045088722133,-0.0141418747,-0.0506995571999999,0.0390203863,0.0315520698,-0.0545031355999999,0.223868,0.0047699999999999,2.2752899999999706e-05,0.0501168814239999,0.719223,0.1036099999999999,0.0107350320999999,0.5172817237289999,0.454326,-0.034858,0.206412114276,0.0012150801639999,0.0148377999999999,0.0006907999999999,0.0002201603088399,4.772046399999977e-07,-0.00726448,0.0001750699999999,5.27726696704e-05,3.0649504899999486e-08,0.00175384,8.76099999999999e-05,3.0759547456e-06,7.675512099999982e-09,0.7748697117710392,0.46756781038799,1
349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09111436492818367,0.01621906291563526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004643856629414028,0.0020819026392284983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45482125356885633,0.20937280310665587,0.0,0.0,14.678248957081529,4.167973599396618,-0.0144332814,-0.0504106213999999,0.0396797345,0.0305383698,-0.0549738430999999,0.219493,-0.0043749999999999,1.914062499999991e-05,0.048177177049,0.6361720000000001,-0.0830509999999998,0.0068974686009999,0.4047148135840001,0.442368,-0.0119579999999999,0.195689447424,0.0001429937639999,0.0140436,-0.0007941999999999,0.00019722270096,6.307536399999945e-07,-0.00752442,-0.00025994,5.6616896336400015e-05,6.756880360000009e-08,0.00169494,-5.8899999999999975e-05,2.8728216036e-06,3.469209999999996e-09,1.1094045007779865,0.4975450264443453,1
350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0800370131815549,0.01655039798669325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033910291275603675,0.0015642431445257374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.596258334381566,0.20217812350794548,0.0,0.0,17.494215494425944,3.9898907134577257,-0.014724295,-0.0501161942,0.0403293572,0.0295113633999999,-0.0554071242,0.222729,0.0032359999999999,1.0471695999999926e-05,0.049608207441,0.5637810000000001,-0.0723909999999999,0.0052404568809999,0.3178490159610001,0.435666,-0.006702,0.189804863556,4.491680400000055e-05,0.0137436,-0.0002999999999999,0.00018888654096,8.999999999999788e-08,-0.0075599999999999,-3.5579999999998606e-05,5.715359999999999e-05,1.2659363999999003e-09,0.00147331,-0.00022163,2.1706423561e-06,4.91198569e-08,1.44590415040541,0.48018073710126435,1
351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06903216659541314,0.01610572884254539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024442741598789813,0.0011574686375233681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7271974025818486,0.18100858124248062,0.0,0.0,20.070968288275527,3.517071123264783,-0.0150149076,-0.0498163076,0.0409690953,0.0284714983,-0.0558026839,0.230087,0.007358,5.414016400000005e-05,0.052940027569,0.540359,-0.023422,0.000548590084,0.291987848881,0.434883,-0.0007829999999999,0.189123223689,6.130889999999657e-07,0.0132491,-0.0004945,0.00017553865081,2.445302500000036e-07,-0.00798507,-0.00042507,6.37613429049e-05,1.8068450490000118e-07,0.00147331,0.0,2.1706423561e-06,0.0,1.7573263990730106,0.42946364007985466,1
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05854125923288847,0.015104871434805423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00173623311307336,0.0008421962252230883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8406742119693886,0.15237088447328187,0.0,0.0,22.263825684739864,2.892636938524174,-0.0153051112999999,-0.0495109944,0.0415987919,0.0274192274,-0.0561602528,0.239002,0.008915,7.947722500000012e-05,0.057121956004,0.622607,0.0822479999999999,0.0067647335039999,0.387639476449,0.461145,0.0262619999999999,0.212654711025,0.0006896926439999,0.013628,0.0003788999999999,0.000185722384,1.435652099999985e-07,-0.00770106,0.00028401,5.93063251236e-05,8.06616801000002e-08,0.00147331,0.0,2.1706423561e-06,0.0,2.027051952980941,0.3609582066597611,1
353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048866375542656035,0.013742176448422957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012119254623135676,0.0006009483880019053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9337572185396811,0.12161857170394257,0.0,0.0,24.016643195789545,2.2337502326459773,-0.0155948982,-0.0492002877,0.0422182928,0.0263550094,-0.0564795876999999,0.237272,-0.00173,2.9929000000000324e-06,0.0562980019839999,0.740557,0.11795,0.0139122025,0.548424670249,0.44077,-0.0203749999999999,0.1942781928999999,0.0004151406249999,0.0146302,0.0010022,0.00021404275204,1.0044048400000068e-06,-0.00752561,0.0001754499999999,5.66348058721e-05,3.0782702499999905e-08,0.00165586,0.00018255,2.7418723396000005e-06,3.3324502500000024e-08,2.2481021982457174,0.28746467946276877,1
354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04018936482468796,0.012181707838424536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000827302546582322,0.00041853491080015315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0064716628044534,0.09233048695774304,0.0,0.0,25.337426300406786,1.617269037129172,-0.0158842603,-0.0488842215,0.042827446,0.0252793077999999,-0.0567604709999999,0.240445,0.003173,1.0067929000000058e-05,0.057813798025,0.650397,-0.09016,0.0081288256,0.4230162576089999,0.396048,-0.0447219999999999,0.156854018304,0.0020000572839999,0.0141296,-0.0005006,0.00019964559616,2.506003600000039e-07,-0.0077569999999999,-0.0002313899999999,6.017104899999998e-05,5.354133209999948e-08,0.00177013,0.0001142699999999,3.1333602169e-06,1.3057632899999973e-08,2.42056389904567,0.21753157686195507,1
355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032593359043555044,0.010554834914831135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005476598421798445,0.00028214099456967624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.060585502311019,0.06623665613963987,0.0,0.0,26.27081017463176,1.0781256647386466,-0.0161731899,-0.0485628300999999,0.0434261022,0.0241925915,-0.0570027116,0.248831,0.008386,7.032499600000007e-05,0.061916866561,0.564094,-0.086303,0.007448207809,0.318202040836,0.410631,0.014583,0.168617818161,0.000212663889,0.0126523,-0.0014772999999999,0.00016008069529,2.1824152899999973e-06,-0.00705487,0.0007021299999999,4.97711907169e-05,4.929865368999982e-07,0.0015382,-0.00023193,2.36605924e-06,5.379152489999999e-08,2.5486832222151863,0.1552799788113851,1
356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026084935466516173,0.008960440426196883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003460670679179584,0.0001812224206747175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0967581345944148,0.037585459209351496,0.0,0.0,26.832216092138758,0.4773956179975283,-0.0164616790999999,-0.0482361485,0.0440141148,0.0230953339,-0.0572061445,0.219605,-0.0292259999999999,0.0008541590759999,0.048226356025,0.678145,0.114051,0.013007630601,0.459880641025,0.390849,-0.019782,0.152762940801,0.000391327524,0.011832,-0.0008203,0.0001399962239999,6.728920900000021e-07,-0.00671685,0.00033802,4.51160739225e-05,1.1425752040000037e-07,0.00180156,0.00026336,3.2456184336e-06,6.935848960000004e-08,2.634035782152991,0.08690607330954368,1
357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020615265996022973,0.007467370417526548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020191517983856794,0.00010728758164024326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5537586408642457e-09,1.5533833661459177e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.1075437406808786,-0.007768875613860495,0.0,0.0,26.844859531845877,-0.5191181120591839,-0.0167497199,-0.0479042124,0.0445913396,0.0219880131,-0.0573706312,0.214559,-0.0050459999999999,2.546211599999995e-05,0.046035564481,0.74124,0.063095,0.003980979025,0.5494367376,0.384145,-0.006704,0.1475673810249999,4.494361600000058e-05,0.0118919,5.9900000000001625e-05,0.00014141728561,3.588010000000194e-09,-0.00669407,2.2780000000000022e-05,4.48105731649e-05,5.18928400000001e-10,0.00209882,0.0002972599999999,4.4050453924e-06,8.836350759999995e-08,2.6587607374234743,-0.02149786429741568,1
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016098977989647455,0.006118454055893931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.963330982824181e-05,5.362546414917849e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019392508721936436,0.0010118252056837342,0.0,0.0,0.0,0.0,0.0,0.0,1.0801771066890435,-0.07051678268082107,0.0,0.0,26.00861231503413,-1.9146652548679335,-0.0170373046,-0.0475670579999999,0.0451576352,0.0208711116,-0.0574960598,0.214775,0.0002159999999999,4.6655999999985406e-08,0.046128300625,0.610079,-0.1311609999999999,0.0172032079209999,0.372196386241,0.375526,-0.0086189999999999,0.141019776676,7.428716099999883e-05,0.0115622,-0.0003296999999999,0.00013368446884,1.0870208999999689e-07,-0.00699569,-0.0003016199999999,4.89396785761e-05,9.09746243999999e-08,0.0018747,-0.00022412,3.51450009e-06,5.022977439999998e-08,2.591795348024114,-0.17390517214298273,1
359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01242994416643879,0.004935353195979821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.759585846623304e-05,1.5020406941414072e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004712863672512851,0.013646264825211625,0.0,0.0,0.0,0.0,0.0,0.0,1.0078871705591128,-0.13625294668291363,0.0,0.0,24.219694267937527,-3.2195829716067856,-0.0173244253,-0.0472247217999999,0.0457128626,0.0197451161,-0.0575823448,0.214639,-0.0001359999999999,1.8495999999999248e-08,0.046069900321,0.54916,-0.060919,0.003711124561,0.3015767056,0.380447,0.0049209999999999,0.1447399198089999,2.421624099999954e-05,0.011337,-0.0002252,0.000128527569,5.0715040000002376e-08,-0.00694711,4.857999999999946e-05,4.82623373521e-05,2.360016399999947e-09,0.00179067,-8.402999999999991e-05,3.2064990489e-06,7.061040899999985e-09,2.4073840893681666,-0.36018634618565326,1
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009493695407544809,0.00392358559185358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026654823611199547,0.049358775189449276,0.0,0.0,0.0,0.0,0.0,0.0,0.895172772815804,-0.1886472865196306,0.0,0.0,21.767605811185522,-3.886546841641526,-0.0176110741,-0.0468772413,0.046256886,0.0186105170999999,-0.0576294275,0.214629,-1.000000000001e-05,1.000000000002e-10,0.046065607641,0.604225,0.055065,0.003032154225,0.365087850625,0.426799,0.046352,0.182157386401,0.002148507904,0.0117143,0.0003772999999999,0.0001372248244899,1.423552899999991e-07,-0.00678457,0.00016254,4.60303900849e-05,2.6419251600000027e-08,0.0018747,8.402999999999991e-05,3.51450009e-06,7.061040899999985e-09,2.086161532020999,-0.567544531233632,1
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007151272844956866,0.003063336374758974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08039870380394991,0.10213144198305946,0.0,0.0,0.0,0.0,0.0,0.0,0.755158986532245,-0.21845312858111043,0.0,0.0,19.160967276108803,-3.784998419593526,-0.0178972434,-0.0465246542999999,0.0467895718,0.0174678092,-0.0576372758,0.22103,0.006401,4.097280100000058e-05,0.0488542609,0.699553,0.0953279999999999,0.0090874275839999,0.489374399809,0.422566,-0.0042329999999999,0.178562024356,1.791828899999989e-05,0.0125782,0.0008639,0.00015821111524,7.463232100000044e-07,-0.00700934,-0.00022477,4.91308472356e-05,5.05215529e-08,0.0018747,0.0,3.51450009e-06,0.0,1.6264794777622946,-0.7599675089106924,1
362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005312213486063496,0.0023500068818887014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17115495351226462,0.15489277962469836,0.0,0.0,0.0,0.0,0.0,0.0,0.6039187701869683,-0.22483257222228295,0.0,0.0,16.84718709869936,-3.1413668467787543,-0.0181829253,-0.0461669991999999,0.0473107896,0.0163174901,-0.0576058845,0.2147,-0.00633,4.006890000000038e-05,0.04609609,0.636994,-0.062559,0.003913628481,0.405761356036,0.39907,-0.023496,0.1592568649,0.000552062016,0.0121965,-0.0003817,0.0001487546122499,1.4569489000000032e-07,-0.0073292,-0.0003198599999999,5.371717264e-05,1.0231041959999996e-07,0.0018747,0.0,3.51450009e-06,0.0,1.0548523122295201,-0.8961874054403624,1
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038999739080665995,0.001777102699736523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29274940784715897,0.19266254410188058,0.0,0.0,0.0,0.0,0.0,0.0,0.4557489112698594,-0.21250271523392622,0.0,0.0,15.068769817735722,-2.282051978405475,-0.0184681119,-0.0458043149,0.0478204116,0.015160061,-0.0575352749,0.23081,0.0161099999999999,0.0002595320999999,0.0532732560999999,0.561348,-0.0756459999999999,0.0057223173159999,0.3151115771039999,0.40493,0.00586,0.1639683049,3.433960000000037e-05,0.0116515,-0.000545,0.00013575745225,2.970250000000004e-07,-0.00742606,-9.685999999999984e-05,5.51463671236e-05,9.381859599999966e-09,0.00167146,-0.0002032399999999,2.7937785316e-06,4.130649759999997e-08,0.4197338546548503,-0.9530754143324319,1
364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002827654432665179,0.0013240270644550463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43193536859111425,0.20880323083472047,0.0,0.0,0.0,0.0,0.0,0.0,0.3207853417308176,-0.1882221702020891,0.0,0.0,13.868279363874606,-1.4602393777984592,-0.0187527956,-0.0454366409999999,0.0483183129,0.0139960263999999,-0.057425495,0.228749,-0.002061,4.24772100000003e-06,0.0523261050009999,0.6105430000000001,0.0491950000000001,0.002420148025,0.3727627548490001,0.456909,0.051979,0.208765834281,0.002701816441,0.0121413,0.0004897999999999,0.0001474111656899,2.3990403999999864e-07,-0.00757848,-0.00015242,5.74333591104e-05,2.3231856400000106e-08,0.00175377,8.230999999999994e-05,3.0757092129e-06,6.774936099999991e-09,-0.22412837883744585,-0.9315867275099796,1
365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020220794334084233,0.0009707814558199319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5741067786675949,0.20444008124103386,0.0,0.0,0.0,0.0,0.0,0.0,0.2046501627505773,-0.15831059205284082,0.0,0.0,13.163532456023098,-0.8068316803358199,-0.0190369686,-0.0450640175,0.0488043715,0.0128258934,-0.0572766196,0.23052,0.0017709999999999,3.1364409999999816e-06,0.0531394703999999,0.674319,0.0637759999999999,0.0040673781759999,0.454706113761,0.476325,0.0194159999999999,0.226885505625,0.0003769810559999,0.0127667,0.0006254,0.0001629886288899,3.911251600000021e-07,-0.0074341,0.0001443799999999,5.526584281000001e-05,2.0845584399999858e-08,0.0018747,0.00012093,3.51450009e-06,1.4624064899999997e-08,-0.8296761410442813,-0.8494769124785604,1
366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014229856439776714,0.0006989815994321029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7073073927951153,0.18505622503747923,0.0,0.0,0.0,0.0,0.0,0.0,0.10926410346912462,-0.12748535420700713,0.0,0.0,12.824427364270107,-0.3523871533815733,-0.0193206232,-0.044686485,0.0492784682,0.0116501718999999,-0.05708875,0.231029,0.000509,2.590810000000096e-07,0.053374398841,0.610775,-0.063544,0.004037839936,0.3730461006249999,0.477765,0.0014399999999999,0.2282593952249999,2.073599999999831e-06,0.0125525,-0.0002141999999999,0.00015756525625,4.5881639999999766e-08,-0.0077713799999999,-0.0003372799999999,6.0394347104399976e-05,1.1375779839999864e-07,0.0018747,0.0,3.51450009e-06,0.0,-1.36481540509798,-0.7306780602469526,1
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00098170722480466,0.0004924053944403957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8238667555205895,0.15721053462144513,0.0,0.0,0.0,0.0,0.0,0.0,0.034047450467942275,-0.09866897385057366,0.0,0.0,12.724617367916911,-0.06999768170879417,-0.0196037516,-0.0443040846,0.0497404868,0.010469374,-0.0568620142,0.232507,0.001478,2.184484000000103e-06,0.054059505049,0.5662550000000001,-0.0445199999999998,0.0019820303999999,0.3206447250250001,0.428259,-0.0495059999999999,0.183405771081,0.0024508440359999,0.0122364,-0.0003161,0.00014972948496,9.991921000000093e-08,-0.00725269,0.0005186899999999,5.26015122361e-05,2.690393160999988e-07,0.0018747,0.0,3.51450009e-06,0.0,-1.8133013702379728,-0.5972871000915199,1
368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006596265770958029,0.0003371966694213654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9202706778493924,0.12650867965196808,0.0,0.0,0.0,0.0,0.0,0.0,-0.022968979078844383,-0.0733071808620504,0.0,0.0,12.765599421152501,0.08797463037042572,-0.0198863461,-0.0439168579999999,0.0501903141,0.0092840145,-0.0565965665,0.231769,-0.000738,5.446440000000242e-07,0.0537168693609999,0.581182,0.0149269999999999,0.0002228153289999,0.337772517124,0.504486,0.0762269999999999,0.254506124196,0.0058105555289999,0.0125142,0.0002778,0.00015660520164,7.71728400000009e-08,-0.0075975699999999,-0.0003448799999999,5.772306990489997e-05,1.1894221439999922e-07,0.00163414,-0.0002405599999999,2.6704135396000004e-06,5.786911359999997e-08,-2.171778021162843,-0.4656626201415888,1
