,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0928984815040086,0.04239348040256853,0.0,0.0,0.0,0.0,-0.12190595031043545,-0.0014487687906916038,0.0,0.0,0.0,0.0,0.0,0.0,6.07834121135578e-05,0.0003732393239538214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015862676598414737,0.006044733032249848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3740591658511418,0.011564476802199092,-27.627483741721058,-0.9578442749543558,0.0405437093,-0.0006015784,-0.0413900183,-0.0576264844,-0.0396797345,0.205845,0.0036269999999999,0.0423721640249999,1.3155128999999734e-05,0.160395,0.002847,8.105409000000091e-06,0.025726556025,0.473896,0.0169029999999999,0.0002857114089999,0.224577418816,0.00333061,0.0003040999999999,9.247680999999993e-08,1.10929629721e-05,-0.00156095,-9.354999999999977e-05,2.4365649025e-06,8.751602499999954e-09,-0.00276765,-3.327000000000017e-05,7.6598865225e-06,1.1068929000000116e-09,-0.5022193002376628,-0.032472843492709985,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1080564220347824,-8.987853162181498e-05,0.0,0.0,0.0,0.0,-0.12026163520996351,0.0054874303451036485,0.0,0.0,0.0,0.0,0.0,0.0,0.002779705886356726,0.009024136856322366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012239580748739006,0.0048716119882185015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37911517273465284,0.0022095258716239886,-27.996392708221222,-0.07789234725744394,0.0403293572,-0.0012030913,-0.0420129348,-0.0575888179,-0.0385754975,0.180757,-0.0250879999999999,0.032673093049,0.0006294077439999,0.236894,0.0764989999999999,0.0058520970009999,0.056118767236,0.625413,0.151517,0.022957401289,0.391141420569,0.00543624,0.00210563,4.433677696900001e-06,2.95527053376e-05,-0.002184,-0.00062305,4.769856000000001e-06,3.8819130250000026e-07,-0.00287232,-0.0001046699999999,8.250222182399996e-06,1.0955808899999971e-08,-0.5102170000714276,0.016054342352797714,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0867443882141052,-0.061032557248018884,0.0,0.0,0.0,0.0,-0.11467148473926715,0.010469721153979436,0.0,0.0,0.0,0.0,0.0,0.0,0.019461448080092487,0.03948675945216925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009342540770558176,0.0038697498001218464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37766446981469776,-0.0067253862009211,-27.7493501051961,0.8005031980035726,0.0401139068,-0.0018044731,-0.0426255538999999,-0.0575260585,-0.0374449981999999,0.166176,-0.014581,0.0276144629759999,0.000212605561,0.327144,0.09025,0.0081450625,0.107023196736,0.789297,0.163884,0.026857965456,0.622989754209,0.00846582,0.00302958,9.178354976400002e-06,7.167010827240001e-05,-0.00252454,-0.0003405399999999,6.3733022116e-06,1.1596749159999993e-07,-0.00263103,0.0002412899999999,6.9223188609e-06,5.8220864099999954e-08,-0.4484604097879654,0.16218313380153396,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.020802667574217,-0.1274295153670867,0.0,0.0,0.0,0.0,-0.1063450724159545,0.013787967779684789,0.0,0.0,0.0,0.0,0.0,0.0,0.06528648223581711,0.08979291093865778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007030498418524359,0.003017490678936071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37179809053435753,-0.010980058992459968,-27.001486812766135,1.3992547768569692,0.0398973639,-0.0024056584,-0.0432277255999999,-0.0574382337,-0.0362890062,0.186753,0.020577,0.034876683009,0.000423412929,0.242788,-0.0843559999999999,0.0071159347359999,0.058946012944,0.577846,-0.211451,0.044711525401,0.333905999716,0.00606268,-0.00240314,5.775081859600002e-06,3.67560887824e-05,-0.00298211,-0.00045757,8.8929800521e-06,2.0937030490000005e-07,-0.00269253,-6.149999999999991e-05,7.249717800899998e-06,3.782249999999991e-09,-0.25275975270815243,0.3888644412586387,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9131567284307963,-0.18248325913920718,0.0,0.0,0.0,0.0,-0.09630468778986007,0.01571266062385282,0.0,0.0,0.0,0.0,0.0,0.0,0.14801158981191925,0.1440800715362629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005218981132141847,0.002312913688026666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3650857246274094,-0.010102692219232157,-25.98759710786834,1.6331969615106832,0.0396797345,-0.0030065815999999,-0.0438193022,-0.0573253817,-0.0351083085,0.218014,0.0312609999999999,0.0475301041959999,0.0009772501209999,0.201294,-0.041494,0.001721752036,0.040519274436,0.5469729999999999,-0.030873,0.000953142129,0.2991794627289999,0.00519396,-0.0008687199999999,7.546744383999998e-07,2.69772204816e-05,-0.00286996,0.00011215,8.236670401599999e-06,1.2577622500000022e-08,-0.00264248,5.004999999999984e-05,6.9827005504e-06,2.5050024999999838e-09,0.1054774140581172,0.6251339809560187,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7760400326351299,-0.21571280740035878,0.0,0.0,0.0,0.0,-0.08539505690470271,0.01650201017575744,0.0,0.0,0.0,0.0,0.0,0.0,0.26375893628040337,0.1860638888436154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038288309365635226,0.0017475690060754267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3602944863394137,-0.006168562619966419,-24.931127929040862,1.5809187820704391,0.0394610244,-0.0036071772999999,-0.0444001387999999,-0.0571875517,-0.0339037089,0.214303,-0.0037109999999999,0.045925775809,1.3771520999999737e-05,0.19664,-0.0046539999999999,2.165971599999992e-05,0.0386672896,0.541083,-0.0058899999999999,3.4692099999999423e-05,0.292770812889,0.00512772,-6.624000000000041e-05,4.387737600000052e-09,2.62935123984e-05,-0.00299434,-0.0001243799999999,8.966072035599999e-06,1.5470384399999973e-08,-0.00245309,0.00018939,6.017650548099999e-06,3.5868572100000085e-08,0.60496643794304,0.802953891266029,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625443050684577,-0.22521161359773703,0.0,0.0,0.0,0.0,-0.07429097123709802,0.016402246002258838,0.0,0.0,0.0,0.0,0.0,0.0,0.40033738723685064,0.2071280579331996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002773958032412494,0.001300856891522961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3585422737768814,-0.0015890711396494691,-23.975956605313396,1.3736962917457356,0.0392412397,-0.00420738,-0.0449700929999999,-0.0570248037,-0.0326760275,0.218769,0.0044659999999999,0.047859875361,1.994515599999998e-05,0.254659,0.058019,0.003366204361,0.064851206281,0.567546,0.026463,0.000700290369,0.322108462116,0.00577176,0.00064404,4.147875216000003e-07,3.33132134976e-05,-0.00304946,-5.512000000000008e-05,9.2992062916e-06,3.0382144000000093e-09,-0.00287232,-0.00041923,8.250222182399996e-06,1.7575379290000002e-07,1.1907439087297542,0.8886524713374693,1
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4761147655316183,-0.21513495728835635,0.0,0.0,0.0,0.0,-0.06350669739866893,0.015643254827205053,0.0,0.0,0.0,0.0,0.0,0.0,0.543012441631849,0.2069314506994384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001981969019265613,0.000952850276686273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3595964217988404,0.0020483871598707287,-23.18260838860683,1.1214177335625053,0.0390203863,-0.0048071244,-0.0455290250999999,-0.0568372087,-0.0314261002,0.216784,-0.001985,0.0469953026559999,3.940225000000058e-06,0.269064,0.0144049999999999,0.0002075040249999,0.0723954360959999,0.523251,-0.0442949999999999,0.0019620470249999,0.273791609001,0.00494415,-0.00082761,6.849383121000007e-07,2.4444619222499995e-05,-0.00302831,2.1149999999999728e-05,9.170661456100003e-06,4.4732249999998856e-10,-0.00287232,0.0,8.250222182399996e-06,0.0,1.7990314045132187,0.8833936859334982,1
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33884013562041926,-0.19213464760590485,0.0,0.0,0.0,0.0,-0.05340924493474463,0.01443237139970636,0.0,0.0,0.0,0.0,0.0,0.0,0.6790207061371538,0.19030745416687156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013933169367344026,0.0006852799274126278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36254017189401966,0.004151446096705607,-22.55428186729239,0.8887594922045802,0.0387984702,-0.0054063452,-0.0460767981,-0.0566248484,-0.0301547777999999,0.213853,-0.0029309999999999,0.045733105609,8.590760999999936e-06,0.230778,-0.0382859999999999,0.0014658177959999,0.053258485284,0.480404,-0.042847,0.001835865409,0.230788003216,0.00453265,-0.0004114999999999,1.6933224999999966e-07,2.05449160225e-05,-0.00286145,0.00016686,8.187896102500001e-06,2.7842259600000005e-08,-0.00287232,0.0,8.250222182399996e-06,0.0,2.3758373612740478,0.8092440005306202,1
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2198485561498605,-0.16269137539502887,0.0,0.0,0.0,0.0,-0.044235783126083804,0.012948706280087827,0.0,0.0,0.0,0.0,0.0,0.0,0.7997051751950721,0.16380057441499296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000959966081687779,0.00048205898113509195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3663442093831232,0.004821675714234183,-22.066303098082702,0.7008820895178893,0.0385754975,-0.006004977,-0.0466132777,-0.0563878153,-0.0288629259,0.219172,0.0053189999999999,0.0480363655839999,2.8291760999999603e-05,0.210467,-0.020311,0.0004125367209999,0.044296358089,0.49242,0.0120159999999999,0.0001443842559999,0.2424774564,0.00508452,0.00055187,3.045604969000003e-07,2.585234363040001e-05,-0.00283487,2.658000000000001e-05,8.0364879169e-06,7.064964000000002e-10,-0.00287232,0.0,8.250222182399996e-06,0.0,2.8852820469588605,0.6945305999918361,1
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12151435790077425,-0.13177844217983387,0.0,0.0,0.0,0.0,-0.03611421125334783,0.011339504065814798,0.0,0.0,0.0,0.0,0.0,0.0,0.9006993847394456,0.13333353424972944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006438357379059409,0.00032947017499803375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3701897216062683,0.004479231735282075,-21.687197901740987,0.5585856674601951,0.0383514743,-0.0066029546,-0.0471383325,-0.0561262127,-0.0275514241,0.222815,0.003643,0.049646524225,1.3271449000000256e-05,0.20904,-0.001427,2.036329000000033e-06,0.0436977216,0.483581,-0.0088389999999999,7.812792099999877e-05,0.233850583561,0.00465054,-0.00043398,1.8833864040000042e-07,2.16275222916e-05,-0.00321707,-0.0003821999999999,1.03495393849e-05,1.4607683999999973e-07,-0.00274714,0.0001251799999999,7.546778179599998e-06,1.5670032399999978e-08,3.3098190709593958,0.5643010617463933,1
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043539099647504104,-0.10256054792438288,0.0,0.0,0.0,0.0,-0.02908523272458011,0.009719109691630378,0.0,0.0,0.0,0.0,0.0,0.0,0.9810447422624516,0.10317794965183898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004152088336054133,0.00021612404159653217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37357148396551926,0.0035894105610986228,-21.389660488118388,0.4520851633036917,0.0381264066,-0.007200213,-0.0476518338,-0.0558401546,-0.0262211651,0.214579,-0.008236,0.046044147241,6.783169600000034e-05,0.287858,0.078818,0.006212277124,0.082862228164,0.523774,0.0401929999999999,0.0016154772489999,0.274339203076,0.00563354,0.000983,9.662890000000007e-07,3.173677293160001e-05,-0.00293594,0.0002811299999999,8.619743683600001e-06,7.903407689999981e-08,-0.00287232,-0.0001251799999999,8.250222182399996e-06,1.5670032399999978e-08,3.646185905792801,0.4363138674407159,1
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015906985293781314,-0.07666445103492804,0.0,0.0,0.0,0.0,-0.02312417951632564,0.008170410457216603,0.0,0.0,0.0,0.0,0.0,0.0,1.0419910795328162,0.07583947389462734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00025122588760178926,0.00013277604458055944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3762669842007671,0.002518748513824348,-21.154000725581422,0.37003003209316937,0.0379003006,-0.0077966871,-0.0481536557,-0.0555297655999999,-0.0248730547,0.219506,0.004927,0.048182884036,2.4275329000000143e-05,0.293249,0.0053909999999999,2.9062880999999767e-05,0.0859949760009999,0.496876,-0.0268979999999999,0.0007235024039999,0.246885759376,0.00558579,-4.775000000000005e-05,2.280062500000005e-09,3.1201049924100005e-05,-0.0032599,-0.00032396,1.0626948010000004e-05,1.049500816000002e-07,-0.00287232,0.0,8.250222182399996e-06,0.0,3.9002159156630887,0.3207995357553214,1
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.638561895340111e-06,1.4325590247816458e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05932022667413298,-0.05464872687981903,0.0,0.0,0.0,0.0,-0.018161103845888968,0.006748192526454433,0.0,0.0,0.0,0.0,0.0,0.0,1.0853217983022114,0.049809906358905746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001345332077790565,7.20694431315733e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37802487313389377,0.0005228212937329797,-20.955028837631083,0.3570961018661097,0.0376731624,-0.0083923118,-0.0486436751999999,-0.0551951809999999,-0.0235080105,0.220505,0.000999,0.048622455025,9.980009999999998e-07,0.228652,-0.0645969999999999,0.004172772409,0.052281737104,0.459973,-0.036903,0.001361831409,0.211575160729,0.00489276,-0.0006930299999999,4.802905808999998e-07,2.39391004176e-05,-0.00297812,0.00028178,8.869198734399999e-06,7.939996840000032e-08,-0.00256162,0.0003106999999999,6.5618970244e-06,9.65344899999998e-08,4.080094078071611,0.21251305995085487,1
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007535129176086371,0.003146413936645061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08931706332141694,-0.03645189449472879,0.0,0.0,0.0,0.0,-0.01409811289029211,0.005483680644450033,0.0,0.0,0.0,0.0,0.0,0.0,1.1072561011348268,0.011993388188595654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.211665074567291e-05,2.825130366950856e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3767554870969885,-0.006106320397834536,-20.660945832725943,0.6359904748692671,0.0374449981999999,-0.0089870223,-0.0491217723,-0.0548365465,-0.0221269621,0.216804,-0.003701,0.047003974416,1.3697401000000073e-05,0.202931,-0.0257209999999999,0.0006615698409999,0.041180990761,0.486215,0.0262419999999999,0.0006886425639999,0.2364050262249999,0.00466688,-0.00022588,5.102177440000017e-08,2.17797689344e-05,-0.00266826,0.0003098599999999,7.1196114276e-06,9.601321959999997e-08,-0.00287232,-0.0003106999999999,8.250222182399996e-06,9.65344899999998e-08,4.174278267430727,0.06617578339220642,1
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009369948920941786,0.02306566266583124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10834933690163258,-0.021725248505062838,0.0,0.0,0.0,0.0,-0.010823418983743683,0.004389550416420342,0.0,0.0,0.0,0.0,0.0,0.0,1.0957866772625775,-0.04525591688493068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36974395136180355,-0.014972392444136833,-20.067586564845705,1.15618188780547,0.0372158143,-0.0095807538,-0.0495878296,-0.0544540185,-0.0207308495,0.227882,0.011078,0.051930205924,0.000122722084,0.253205,0.050274,0.002527475076,0.064112772025,0.532643,0.046428,0.002155559184,0.283708565449,0.00526373,0.00059685,3.562299225000004e-07,2.7706853512900007e-05,-0.00288519,-0.00021693,8.3243213361e-06,4.705862490000007e-08,-0.00287232,0.0,8.250222182399996e-06,0.0,4.147116996610572,-0.1330850649813053,1
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040773589714255765,0.06607863090915099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11859473077032828,-0.010036703719630766,0.0,0.0,0.0,0.0,-0.008218273825144106,0.0034627884516525097,0.0,0.0,0.0,0.0,0.0,0.0,1.040723588999181,-0.1119603555863814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3580065652942366,-0.019816248830008647,-19.129063266738875,1.6099949174093657,0.0369856168,-0.0101734417,-0.0500417331,-0.0540477636,-0.0193206232,0.228797,0.0009149999999999,0.0523480672089999,8.372249999998969e-07,0.301584,0.048379,0.002340527641,0.090952909056,0.547592,0.0149489999999999,0.0002234726009999,0.299856998464,0.00577958,0.00051585,2.661012225e-07,3.3403544976400005e-05,-0.00311387,-0.0002286799999999,9.6961863769e-06,5.2294542399999887e-08,-0.00287232,0.0,8.250222182399996e-06,0.0,3.9772464055123007,-0.3425649181590915,1
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10707067907447256,0.12088030546579395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12194335450802474,-0.0009707385773470184,0.0,0.0,0.0,0.0,-0.006138619089904102,0.0026747127246754833,0.0,0.0,0.0,0.0,0.0,0.0,0.942234941168295,-0.1710194388951921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34545886749181454,-0.018303450353042976,-17.977444514486226,1.7996635333407733,0.0367544121,-0.0107650212999999,-0.0504833714,-0.0536179588,-0.0178972434,0.222657,-0.0061399999999999,0.049576139649,3.76995999999994e-05,0.262113,-0.039471,0.001557959841,0.068703224769,0.489883,-0.0577089999999999,0.0033303286809999,0.239985353689,0.00525741,-0.00052217,2.7266150890000064e-07,2.76403599081e-05,-0.00267258,0.00044129,7.1426838564e-06,1.947368641e-07,-0.00293404,-6.172000000000035e-05,8.6085907216e-06,3.809358400000044e-09,3.678327707623639,-0.5107056369909596,1
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2094320158675145,0.16987500686253498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12002396035488172,0.005839248760616949,0.0,0.0,0.0,0.0,-0.004532555166194293,0.0020367440505870615,0.0,0.0,0.0,0.0,0.0,0.0,0.8107748863494875,-0.20996025762590123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3358688950109722,-0.012214807323612291,-16.804632648798925,1.7161315060112232,0.0365222065,-0.0113554282,-0.0509126363999999,-0.0531647915,-0.0164616790999999,0.228661,0.0060039999999999,0.052285852921,3.604801599999978e-05,0.225079,-0.0370339999999999,0.0013715171559999,0.0506605562409999,0.503979,0.0140959999999999,0.0001986972159999,0.253994832441,0.00494649,-0.00031092,9.667124640000008e-08,2.44677633201e-05,-0.00277881,-0.00010623,7.721785016100001e-06,1.1284812900000025e-08,-0.00299081,-5.676999999999982e-05,8.9449444561e-06,3.2228328999999804e-09,3.2910952642676494,-0.6093133516701807,1
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33864085804954397,0.20062267897202393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11423701676528009,0.010713529782089082,0.0,0.0,0.0,0.0,-0.0033065214969244627,0.001528530969683173,0.0,0.0,0.0,0.0,0.0,0.0,0.6619567328542443,-0.22494054794488375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3311452697405939,-0.004662800241042171,-15.762706955165314,1.4537573581589303,0.0362890062,-0.0119445982,-0.0513294226999999,-0.0526884589,-0.0150149076,0.228654,-7.000000000007001e-06,0.052282651716,4.900000000009801e-11,0.246836,0.021757,0.000473367049,0.0609280108959999,0.5333,0.029321,0.000859721041,0.28440889,0.00512851,0.00018202,3.313128040000022e-08,2.63016148201e-05,-0.00269278,8.602999999999996e-05,7.2510641284e-06,7.401160899999993e-09,-0.00309137,-0.0001005599999999,9.5565684769e-06,1.0112313599999994e-08,2.8646966547646406,-0.6367495919051687,1
