,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0408284583120124,0.06613849748038235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6313416254505717,-0.22524721069185763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005609656693553992,0.0024677076919483857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10576984639851297,0.013943289271697534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31606631414995684,-0.06761154263154602,-5.385606062281688,-1.1475326489827482,-0.0037572673,-0.0571491982,0.01120794,0.0556879932,-0.0184681119,-0.0101569,-0.00147623,2.179255012900011e-06,0.00010316261761,0.511059,-0.0305299999999999,0.0009320808999999,0.261181301481,-0.0084105199999999,-0.00957808,9.173961648639996e-05,7.073684667039996e-05,-0.000902993,-0.000220137,8.153963580490002e-07,4.846029876900001e-08,0.000929171,-0.0001013289999999,1.0267566240999988e-08,8.633587472410002e-07,0.000529433,-0.0003583259999999,1.2839752227599988e-07,2.802993014890001e-07,0.3792305510909558,-0.042007911943764645,1
314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10716893929874412,0.12094358122668182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48173343225116744,-0.2158113284689862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00412725277112216,0.0018709907584738927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0956536834089618,0.01579111467529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27907422167264717,-0.044881490152773866,-6.707331339089822,-2.5248036228520343,-0.0040573697,-0.0570678231,0.0120916898999999,0.0553654888999999,-0.0198863461,-0.0082916199999999,0.00186528,3.4792694784000146e-06,6.875096222439996e-05,0.5403939999999999,0.0293349999999998,0.0008605422249999,0.2920256752359999,0.00505545,0.0134659699999999,0.0001813323480408,2.5557574702500005e-05,-0.000244608,0.000658385,5.9833073664e-08,4.334708082250001e-07,0.00114213,0.000212959,4.5351535681000046e-08,1.3044609369000002e-06,0.000634705,0.0001052719999999,1.1082193983999978e-08,4.02850437025e-07,0.38495000379029337,0.04716442584940697,1
315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20956830095987267,0.16992281651684943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343847199392046,-0.1931842454997348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002999417698565089,0.0013978118221113663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0847144183329357,0.016519052233571568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2593525424530924,-0.018651722179472034,-8.954429407556992,-3.800569624568233,-0.0043573616,-0.0569802314,0.0129724761,0.0550188604999999,-0.0212910416,-0.00949674,-0.00120512,1.4523142144000051e-06,9.01880706276e-05,0.608024,0.06763,0.0045738169,0.369693184576,-0.00597719,-0.01103264,0.0001217191453696,3.57268002961e-05,-0.000352829,-0.000108221,1.2448830324100002e-07,1.1711784841000008e-08,0.00124181,9.968000000000044e-05,9.936102400000086e-09,1.5420920761000014e-06,0.00109823,0.000463525,2.14855425625e-07,1.2061091329e-06,0.4529029935968673,0.13616288214232303,1
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33880043372337876,0.2006456278226358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2240813238622588,-0.16388633052135007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021505404533052556,0.001027973684846553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07361670538627368,0.0163724884823519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25628464729104566,0.0038105196713069042,-11.91264174115379,-4.630874454942474,-0.0046572348,-0.0568864325999999,0.0138500829,0.0546482591,-0.022681242,-0.00901254,0.0004842,2.3444964000000053e-07,8.122587725159997e-05,0.562016,-0.046008,0.002116736064,0.3158619842559999,0.0081055799999999,0.0140827699999999,0.0001983244108728,6.570042713639996e-05,-0.000430267,-7.743799999999993e-05,1.85129691289e-07,5.9966438439999905e-09,0.00115919,-8.262000000000048e-05,6.82606440000008e-09,1.3437214561e-06,0.00102107,-7.715999999999995e-05,5.953665599999992e-09,1.0425839449e-06,0.5733506034837401,0.20209432229448226,1
317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4805648417812465,0.20940004785657992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12493857686641634,-0.1329601215668727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001518115156129701,0.0007427484587961151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06286536468196677,0.015580111985173103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2657853417355542,0.019074363004501604,-15.224180540289762,-4.904997213514102,-0.0049569812,-0.0567864369,0.014724295,0.0542538461,-0.024056001,-0.00698232,0.0020302199999999,4.121793248399997e-06,4.87527925824e-05,0.518299,-0.043717,0.001911176089,0.2686338534009999,-0.00576785,-0.0138734299999999,0.0001924720599648,3.32680936225e-05,-0.00068513,-0.000254863,4.694031169000001e-07,6.495514876900006e-08,0.000929171,-0.000230019,5.2908740361000007e-08,8.633587472410002e-07,0.000621354,-0.000399716,1.5977288065599996e-07,3.860807933160001e-07,0.7263893389738849,0.23603549412280547,1
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6208286207608521,0.1992089067762698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04620151919070485,-0.10363769915897471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010514945905882452,0.0005255004934414811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05281891194109705,0.014347676417289417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28275381197354893,0.026929028280624528,-18.530915671208426,-4.693163797984137,-0.0052565926,-0.0566802553,0.0155948982,0.0538357935,-0.0254143825,-0.00729563,-0.0003133099999999,9.816315609999989e-08,5.32262170969e-05,0.530896,0.012597,0.000158684409,0.2818505628159999,-0.00427295,0.0014948999999999,2.2347260099999984e-06,1.82581017025e-05,-4.43065e-06,0.00068069935,1.96306594225e-11,4.633516050904226e-07,0.00107117,0.0001419989999999,2.0163716000999992e-08,1.1474051689e-06,0.0008253419999999,0.0002039879999999,4.161110414399991e-08,6.811894169639997e-07,0.8907098368090676,0.24033346796466584,1
319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7490145925122341,0.17623472750110844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013918474117496358,-0.07759707590384025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007103670603495934,0.0003619436032727727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04370720686487048,0.012852419631710585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30271166104093955,0.028942292183245923,-21.56047256079032,-4.151071586235284,-0.0055560609,-0.0565678992999999,0.0164616790999999,0.0533942834,-0.0267554619,-0.00624189,0.00105374,1.1103679876e-06,3.89611907721e-05,0.594173,0.0632769999999999,0.0040039787289999,0.3530415539289999,-0.0093199,-0.0050469499999999,2.5471704302499992e-05,8.686053600999998e-05,0.000229147,0.0002335776499999,5.250834760900002e-08,5.45585185795225e-08,0.0010152,-5.5969999999999805e-05,3.132640899999978e-09,1.0306310400000005e-06,0.00102107,0.000195728,3.8309449984000064e-08,1.0425839449e-06,1.0491355674695273,0.22308741148736305,1
320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8589399519177698,0.14687108152081854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05790402811388745,-0.0554293112497957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004631602498599358,0.00024014514612787446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035652166430579064,0.01123957356373574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3224973903518703,0.027196416969618737,-24.152513058503665,-3.442455308717453,-0.0058553778,-0.0564493811,0.0173244253,0.0529295080999999,-0.028078326,-0.00739444,-0.00115255,1.328371502500001e-06,5.4677742913600015e-05,0.600302,0.006129,3.756464100000063e-05,0.360362491204,-0.0213617,-0.0120418,0.00014500494724,0.00045632222689,-0.000352829,-0.000581976,1.2448830324100002e-07,3.3869606457600014e-07,0.00117225,0.0001570499999999,2.466470249999992e-08,1.3741700624999997e-06,0.00107404,5.2970000000000064e-05,2.8058209000000062e-09,1.1535619216e-06,1.1906242642931482,0.1934950062002117,1
321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948293692350744,0.1161704973559929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08837365395240457,-0.0370898960846523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002855068486994915,0.00015036998655462404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02868987285773109,0.009621491778318962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34029411986719693,0.023529819805504736,-26.24605307064732,-2.697080384126188,-0.0061545353,-0.0563247137,0.0181829253,0.0524416702,-0.0293820743,-0.00963352,-0.0022390799999999,5.013479246399997e-06,9.28047075904e-05,0.527036,-0.073266,0.005367906756,0.2777669452959999,-0.00561598,0.01574572,0.0002479276983184,3.1539231360399986e-05,-0.000352829,0.0,1.2448830324100002e-07,0.0,0.00112269,-4.955999999999993e-05,2.456193599999992e-09,1.2604328361e-06,0.000896943,-0.000177097,3.1363347409000025e-08,8.045067452489998e-07,1.3098698380256883,0.15919329318277045,1
322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.017503139093139,0.08739136163113803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10778847138856225,-0.022236678466704324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015885187796872789,8.483610175897502e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02279233046338836,0.00807922781669191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35532863747459575,0.019239509220394274,-27.850376767262304,-1.9984441260594465,-0.0064535251,-0.0561939107,0.0190369686,0.0519309821999999,-0.0306658191,-0.00619758,0.0034359399999999,1.1805683683599996e-05,3.840999785640001e-05,0.5401590000000001,0.0131230000000001,0.000172213129,0.2917717452810001,-0.00871393,-0.00309795,9.5972942025e-06,7.59325760449e-05,-0.000578559,-0.0002257299999999,3.34730516481e-07,5.095403289999997e-08,0.00100509,-0.0001176,1.3829760000000008e-08,1.0102059080999998e-06,0.0007512079999999,-0.000145735,2.1238690225000068e-08,5.643134592639997e-07,1.40580766658179,0.12534294548865055,1
323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0684859297198372,0.06169593664315063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11833745018503987,-0.010438385389220553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.924085132358402e-05,3.7433617908733e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017887412781355933,0.0066659857827216056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36745934749465015,0.014887587895839332,-29.01273027235325,-1.375494819806256,-0.0067523392,-0.0560569862,0.0198863461,0.0513976667,-0.0319286865,-0.00461979,0.00157779,2.4894212841e-06,2.1342459644100007e-05,0.620054,0.0798949999999999,0.0063832110249999,0.384466962916,-0.01855,-0.00983607,9.67482730449e-05,0.0003441025,-0.000352829,0.0002257299999999,1.2448830324100002e-07,5.095403289999997e-08,0.00113866,0.00013357,1.7840944900000048e-08,1.2965465956000002e-06,0.000931922,0.000180714,3.2657549796000085e-08,8.684786140839998e-07,1.4798235200906853,0.09403141770169615,1
324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.100933792711384,0.030952312290343897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12192148231334711,-0.001277928027560519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.299539668065634e-06,3.4420362802179587e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013876006370098127,0.005411708498643566,0.0,0.0,2.3601301446076293e-07,2.2650591841558476e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37579961054506555,0.007559537022686061,-29.720247784993965,-0.6110510427852451,-0.0070509693999999,-0.0559139552,0.0207308495,0.0508419559999999,-0.0331698167,-0.00659007,-0.00197028,3.882003278399998e-06,4.34290226049e-05,0.6092069999999999,-0.010847,0.000117657409,0.371133168849,-0.025177,-0.006627,4.391712900000001e-05,0.000633881329,-0.000532002,-0.0001791729999999,2.83026128004e-07,3.210296392899997e-08,0.00111314,-2.552000000000001e-05,6.512704000000006e-10,1.2390806596000002e-06,0.00112645,0.000194528,3.784114278400001e-08,1.2688896025e-06,1.5302314142699047,0.05351503668591477,1
325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1057691779319794,-0.018053083488588154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12017881443588774,0.005613282030460822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010645852901628807,0.004328098254545949,0.0,0.0,0.0004530072640549303,0.0020652044076279142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37596691483451805,-0.00884673598053221,-29.71380926603416,0.7002573580160408,-0.0073494076,-0.0557648332,0.0215702717,0.0502640923,-0.0343883648,-0.00833033,-0.00174026,3.028504867600002e-06,6.939439790890001e-05,0.5461729999999999,-0.063034,0.003973285156,0.2983049459289999,-0.0071486,0.0180284,0.00032502320656,5.110248196000001e-05,-0.000822775,-0.000290773,6.769587006249999e-07,8.454893752900005e-08,0.000929171,-0.000183969,3.384459296100003e-08,8.633587472410002e-07,0.000950572,-0.0001758779999999,3.0933070883999985e-08,9.03587127184e-07,1.5429605568834828,-0.013240449077341593,1
326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0705143267050488,-0.08263544023249661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1145182183147905,0.010557066109734035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008075329734130103,0.0034098376478742197,0.0,0.0,0.007178543565912434,0.018856291097656734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35905903200148287,-0.041123350981884375,-28.503671787960382,2.8219952018464842,-0.0076476456,-0.0556096366,0.0224044071,0.0496643273,-0.0355835012,-0.0106157999999999,-0.0022854699999999,5.22337312089999e-06,0.0001126952096399,0.535452,-0.0107209999999998,0.0001149398409999,0.2867088443040001,-0.00642928,0.00071932,5.174212624000011e-07,4.13356413184e-05,-0.0008505379999999,-2.776299999999988e-05,7.234148894439999e-07,7.707841689999931e-10,0.000981134,5.196300000000003e-05,2.700153369000003e-09,9.62623925956e-07,0.000944283,-6.288999999999926e-06,3.955152099999905e-11,8.916703840890001e-07,1.5051830082799962,-0.08802118918233794,1
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9903096448607632,-0.14704126615419233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1061451242343646,0.0138427510721989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006027630648750625,0.0026315162852509322,0.0,0.0,0.034507896416704764,0.05901660452679862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3137615291299281,-0.08863473470598444,-25.576185910606846,5.562739687226364,-0.0079456754,-0.0554483823,0.0232330512999999,0.0490429224,-0.0367544121,-0.0113353,-0.0007195,5.17680250000002e-07,0.00012848902609,0.595354,0.059902,0.003588249604,0.354446385316,-0.00362721,0.00280207,7.8515962849e-06,1.31566523841e-05,-0.000698994,0.0001515439999999,4.885926120359999e-07,2.2965583935999962e-08,0.000929171,-5.196300000000003e-05,2.700153369000003e-09,8.633587472410002e-07,0.00100954,6.525699999999988e-05,4.258476048999985e-09,1.0191710116e-06,1.424914214985286,-0.1376632569567791,1
328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8715585003892843,-0.1957949027055516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09607794108530887,0.01574051677575775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004447397834360544,0.002002090578661141,0.0,0.0,0.09561704232283649,0.11324488243235664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23382418193369325,-0.13966541236306934,-20.750633250125528,8.265610774382896,-0.0082434888,-0.0552810876999999,0.024056001,0.0484001483999999,-0.0379003006,-0.00858442,0.0027508799999999,7.5673407743999955e-06,7.369226673640003e-05,0.648349,0.0529949999999999,0.0028084700249999,0.420356425801,0.00319616,0.00682337,4.65583781569e-05,1.02154387456e-05,-0.000264759,0.000434235,7.0097328081e-08,1.88560035225e-07,0.00123065,0.000301479,9.0889587441e-08,1.5144994225e-06,0.000953826,-5.571399999999989e-05,3.104049795999988e-09,9.09784038276e-07,1.3256299431665415,-0.1492935501773069,1
329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7283437121595191,-0.22124185184390963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08515768279196724,0.016508335963088747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032419136067245347,0.0015011546184447806,0.0,0.0,0.19333700810722343,0.16397821088226003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12238532695002012,-0.1802601847701115,-14.322408574138851,10.262186002817172,-0.0085410777,-0.0551077711,0.0248730547,0.0477362851999999,-0.0390203863,-0.00646457,0.00211985,4.493764022500001e-06,4.17906652849e-05,0.581962,-0.0663869999999999,0.0044072337689999,0.338679769444,0.00328648,9.032000000000008e-05,8.157702400000012e-09,1.08009507904e-05,-0.000940399,-0.0006756399999999,8.84350279201e-07,4.564894095999999e-07,0.00107569,-0.00015496,2.40126016e-08,1.1571089761e-06,0.000952167,-1.6590000000001005e-06,2.752281000000333e-12,9.06621995889e-07,1.230882260549976,-0.13086857337521215,1
330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5767043844263079,-0.22380867951828934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07405560035072456,0.016392146131149383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002332292915844845,0.0011083032467986821,0.0,0.0,0.31962392045865096,0.197672070907237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009813973185910095,-0.20201402522668604,-6.926893303098953,11.205022811000967,-0.0088384339,-0.0549284515,0.025684012,0.0470516223,-0.0401139068,-0.0094456,-0.00298103,8.8865398609e-06,8.921935936000001e-05,0.538508,-0.0434539999999999,0.0018882501159999,0.289990866064,0.0078403999999999,0.00455392,2.07381873664e-05,6.147187215999999e-05,-0.000907313,3.308599999999999e-05,8.232168799689999e-07,1.094683395999999e-09,0.000929172,-0.000146518,2.1467524324000033e-08,8.633606055839998e-07,0.0008466479999999,-0.000105519,1.1134259361000044e-08,7.168128359039996e-07,1.1551509175105519,-0.09789590056171672,1
331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4302964683177263,-0.20882048242829382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06328265912342089,0.015621418792331422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016529839828190232,0.0008043829809464843,0.0,0.0,0.4605308875849947,0.2094339022409562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14916851130349532,-0.20377470510970339,0.7072716783460545,11.105551616125364,-0.0091355495,-0.0547431482,0.0264886742,0.0463464578,-0.0411801175999999,-0.00986318,-0.0004175799999999,1.7437305639999917e-07,9.728231971239998e-05,0.582336,0.0438279999999999,0.0019208935839999,0.3391152168959999,0.00967052,0.00183012,3.349339214400004e-06,9.35189570704e-05,-0.000753712,0.0001536009999999,5.68081778944e-07,2.3593267200999986e-08,0.00115223,0.000223058,4.975487136400002e-08,1.3276339728999998e-06,0.000998532,0.000151884,2.306874945600004e-08,9.970661550239995e-07,1.102920011249494,-0.0635659720369047,1
