,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891715524351768,0.18849154048911346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.238103112062365,7.984693189062174,0.0575525323,0.0572932637,0.0568620142,0.0562600783,0.0554892628,1.98037e-06,1.9811658360000004e-06,3.925018069733581e-12,3.9218653369000015e-12,-0.0206261,-0.0054878999999999,0.00042543600121,3.0117046409999968e-05,0.0180873,-0.0253201,0.0006411074640099,0.00032715042129,-0.00021544,0.00033864,1.1467704959999999e-07,4.6414393600000014e-08,-0.0,0.0,0.0,0.0,6.66167e-05,6.66167e-05,4.437784718889998e-09,4.437784718889998e-09,0.9782127521863074,0.26773294980592033,1
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8084109164097283,0.16147566981520864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.29683312868271,6.836458201728185,0.0575352749,0.0572243478,0.05670738,0.0559862329999999,0.0550635032,0.00250206,0.00250007963,6.250398156340937e-06,6.2603042436e-06,-0.0237196,-0.0030935,0.00056261942416,9.569742250000017e-06,0.0120682,-0.0060191,3.6229564810000014e-05,0.00014564145124,-0.000177236,3.820400000000001e-05,1.4595456160000012e-09,3.1412599696e-08,-0.0,0.0,0.0,0.0,0.0,-6.66167e-05,0.0,4.437784718889998e-09,1.1474615640247245,0.22941893099476204,1
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9077759977463885,0.1309021672623894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.512396704390525,5.537638479397951,0.0575164504999999,0.0571491982,0.056538847,0.0556879932,0.0546002562,1.21826e-05,-0.0024898774,6.199489467030759e-06,1.4841574275999995e-10,-0.0238871,-0.0001674999999999,0.0005705935464099,2.805624999999917e-08,0.0120742,6.000000000000796e-06,3.6000000000009556e-11,0.0001457863056399,-0.000358713,-0.000181477,3.2933901529000015e-08,1.2867501636900001e-07,-9.49513e-05,-9.49513e-05,9.015749371689996e-09,9.015749371689996e-09,0.0,0.0,0.0,0.0,1.2885007426473702,0.18604979353618678,1
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9865261328026859,0.10089918933561029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.85337118415394,4.263384023315512,0.0574960598,0.0570678231,0.0563564562999999,0.0553654888999999,0.0540998371,0.00282037,0.0028081874,7.885916473518759e-06,7.9544869369e-06,-0.0169615999999999,0.0069255,0.0002876958745599,4.7962550250000016e-05,0.0438422,0.031768,0.0010092058239999,0.00192213850084,-0.00055408,-0.0001953669999999,3.8168264688999985e-08,3.070046464e-07,-0.0,9.49513e-05,0.0,9.015749371689996e-09,0.0,0.0,0.0,0.0,1.4002789872314136,0.14348485732188046,1
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.046035070680764,0.07383503255714755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.378037873631406,3.1141457730005375,0.0574741032,0.0569802314,0.0561602528,0.0550188604999999,0.0535625866,6.651360000000002e-06,-0.00281371864,7.917012585083448e-06,4.424058984960001e-11,-0.00976297,0.0071986299999999,9.53155832209e-05,5.1820273876899954e-05,0.0481375,0.0042953,1.844960209000001e-05,0.00231721890625,-0.000500929,5.315099999999998e-05,2.8250288009999982e-09,2.50929863041e-07,-8.11685e-05,-8.11685e-05,6.5883253922499996e-09,6.5883253922499996e-09,-0.00013586,-0.00013586,1.84579396e-08,1.84579396e-08,1.484746202536088,0.10508606496017821,1
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0879479638694216,0.04746430858552602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15619236716022,1.9946343381026295,0.0574505814,0.0568864325999999,0.0559502845,0.0546482591,0.0529888705,3.81843e-05,3.153294e-05,9.943263050435999e-10,1.4580407664899999e-09,-0.0198539,-0.01009093,0.0003941773452099,0.0001018268682649,-0.00110227,-0.04923977,0.0024245549496529,1.2149991529e-06,-0.000360289,0.0001406399999999,1.97796096e-08,1.2980816352100004e-07,-0.000148942,-6.77735e-05,2.2183719364e-08,4.59324730225e-09,0.0,0.00013586,0.0,1.84579396e-08,1.5442375243315045,0.06766675079238578,1
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10774170163506,0.008155403116015484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.99594169186742,0.3266076356171591,0.057425495,0.0567864369,0.0557266029,0.0542538461,0.0523790793,4.40332e-05,5.8488999999999975e-06,3.4209631209999965e-11,1.93892270224e-09,-0.0178028,0.0020510999999999,0.00031693968784,4.20701121e-06,-0.00591252,-0.00481025,2.31385050625e-05,3.4957892750400004e-05,-0.000253033,0.000107256,1.1503849536000004e-08,6.4025699089e-08,-0.000173317,-2.437500000000001e-05,3.0038782489e-08,5.941406250000005e-10,0.0,0.0,0.0,0.0,1.572332831845812,0.011876919562249792,1
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0931019878845059,-0.05038767899370396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.37485183600015,-2.156826429723464,0.0573988447,0.0566802553,0.0554892628,0.0538357935,0.0517336283,2.87516e-05,-1.52816e-05,2.3352729856e-10,8.266545025599996e-10,-0.0145932,0.0032095999999999,0.00021296148624,1.0301532159999987e-05,0.00325117,0.00916369,8.39732144161e-05,1.05701063689e-05,-0.000333536,-8.0503e-05,6.480733009e-09,1.1124626329600001e-07,-0.00019883,-2.5512999999999984e-05,3.95333689e-08,6.509131689999993e-10,0.0,0.0,0.0,0.0,1.5515531658416837,-0.07122333575217327,1
18,3.150917387430359e-07,2.9939093608016425e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.034454958908191,-0.11710534221035908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.88675491651138,-4.986265765846828,0.0573706312,0.0565678992999999,0.0552383224,0.0533942834,0.0510529568,4.5761900000000005e-06,-2.417541e-05,5.844504486680999e-10,2.0941514916100004e-11,0.000428031,0.015021231,1.83210536961e-07,0.0002256373807553,0.0337754,0.03052423,0.0009317286170929,0.00114077764516,-0.00045925,-0.000125714,1.5804009796000006e-08,2.109105625000001e-07,-0.000159006,3.982399999999999e-05,2.5282908036e-08,1.5859509759999991e-09,0.0,0.0,0.0,0.0,1.46830969338156,-0.16593529712113442,1
19,0.00048482030317172065,0.002185104820682696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9328829552197928,-0.17492349493171327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.58261362686027,-7.4146769707891105,0.0573408553,0.0564493811,0.0549738430999999,0.0529295080999999,0.0503375282,-1.90815e-05,-2.365769e-05,5.596862961361001e-10,3.6410364224999997e-10,0.00461773,0.004189699,2.13234303529e-05,1.7553577710601e-05,0.0297546,-0.0040208,1.616683264000004e-05,0.00088533622116,-0.000390133,6.9117e-05,4.777159688999999e-09,1.5220375768900002e-07,-0.0,0.000159006,0.0,2.5282908036e-08,-0.000116976,-0.000116976,1.368338457600001e-08,1.368338457600001e-08,1.3246700852396311,-0.24563371429090922,1
