,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
346,0.0,0.0,0.0,0.0,0.8715394568781251,-0.19580029368227136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1177574632318744,0.008310809223235542,-1.1619680296181086e-05,6.342667950313238e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010936511236355756,0.004428570320555226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09562841120086867,0.11325278413241616,0.0,0.0,41.85871899069404,-5.495160341204318,-0.0135579139,-0.0512608293,0.0376731624,0.0335377902999999,-0.0534507485,0.049105,-0.0066604999999999,0.002411301025,4.4362260249999895e-05,0.47572,-0.017048,0.000290634304,0.2263095184,0.353907,0.062008,0.003844992064,0.125250164649,-0.000287964,0.0003656079999999,8.292326529600003e-08,1.3366920966399992e-07,0.00159937,-0.00017029,2.8998684100000007e-08,2.5579843969e-06,-0.00029736,-0.0001645889999999,2.708953892099999e-08,8.842296959999997e-08,-0.8141055489931486,-0.027061793935377585,1
347,0.0,0.0,0.0,0.0,0.7283223227865616,-0.221243786918578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11060146894667262,0.0123905498788981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008309387052399144,0.00349645249304435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193353246152342,0.16398447247289005,0.0,0.0,38.159047531461574,-5.475362289019862,-0.0138500829,-0.0509829701,0.0383514743,0.0325520219,-0.0539953221999999,0.0491083,3.2999999999977488e-06,0.00241162512889,1.0889999999985144e-11,0.490338,0.014618,0.000213685924,0.240431354244,0.34393,-0.009977,9.954052900000028e-05,0.1182878449,0.000190535,0.000478499,3.6303586225e-08,2.289612930010001e-07,0.0013023,-0.00029707,8.825058489999998e-08,1.6959852900000002e-06,-0.000595701,-0.000298341,8.900735228100002e-08,3.54859681401e-07,-0.8541960557026466,-0.08146272272721082,1
348,0.0,0.0,0.0,0.0,0.576682844524725,-0.22380765299812921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1012650210555303,0.014949111172183858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006209406594297586,0.002702199216072111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3196433213933146,0.1976753506202148,0.0,0.0,34.707863122849396,-4.888284633974595,-0.0141418747,-0.0506995571999999,0.0390203863,0.0315520698,-0.0545031355999999,0.0490573,-5.0999999999995487e-05,0.00240661868329,2.60099999999954e-09,0.543883,0.053545,0.002867067025,0.295808717689,0.321086,-0.0228439999999999,0.0005218483359999,0.103096219396,0.00018641,-4.125000000000005e-06,3.47486881e-08,1.7015625000000043e-11,0.0014339,0.0001316,1.7318560000000046e-08,2.0560692100000004e-06,-0.000556898,3.8803000000000015e-05,1.5056728090000006e-09,3.10135382404e-07,-0.9291374679922412,-0.1278490100692898,1
349,0.0,0.0,0.0,0.0,0.43027644021897665,-0.20881742902091333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09067683127492103,0.01625015580946896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004586898918184863,0.0020588120484702744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46055132229916207,0.20943408404199543,0.0,0.0,31.756399658273697,-4.070027845913981,-0.0144332814,-0.0504106213999999,0.0396797345,0.0305383698,-0.0549738430999999,0.0490343,-2.3000000000002185e-05,0.00240436257649,5.290000000001004e-10,0.52785,-0.0160329999999999,0.0002570570889999,0.2786256225000001,0.280501,-0.040585,0.001647142225,0.078680811001,-0.000167236,-0.000353646,2.7967879696e-08,1.2506549331600002e-07,0.0014610999999999,2.719999999999936e-05,7.398399999999653e-10,2.1348132099999985e-06,-0.000714583,-0.000157685,2.4864559225000025e-08,5.106288638890003e-07,-1.028539162082258,-0.1550709736157623,1
350,0.0,0.0,0.0,0.0,0.2984072700753708,-0.1830957387477294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07959200566498188,0.016545969120925944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033477738073594506,0.0015459774919654925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6017583544849597,0.20155511896934244,0.0,0.0,29.367868205203447,-3.2466074302575687,-0.014724295,-0.0501161942,0.0403293572,0.0295113633999999,-0.0554071242,0.0493045,0.0002701999999999,0.00243093372025,7.300803999999902e-08,0.502405,-0.025445,0.000647448025,0.252410784025,0.314541,0.0340399999999999,0.0011587215999999,0.0989360406809999,0.000659738,0.000826974,4.35254228644e-07,6.838859966759999e-07,0.00147909,1.7990000000000494e-05,3.2364010000001785e-10,2.1877072281e-06,-0.000592188,0.000122395,1.498053602500002e-08,3.50686627344e-07,-1.1382978329404083,-0.1615088212795728,1
351,0.0,0.0,0.0,0.0,0.18595170344345405,-0.15272545046487854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06860022417894344,0.016074983225095478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002411774031754118,0.0011432244194095453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7321032085865673,0.1799655105307121,0.0,0.0,27.497834622413524,-2.5291358549285206,-0.0150149076,-0.0498163076,0.0409690953,0.0284714983,-0.0558026839,0.0491696,-0.0001349,0.0024176495641599,1.8198010000001957e-08,0.519874,0.0174689999999999,0.0003051659609999,0.270268975876,0.308907,-0.0056339999999999,3.174195599999906e-05,0.095423534649,0.0007930199999999,0.0001332819999999,6.288807203999997e-07,1.7764091523999964e-08,0.00164909,0.0001699999999999,2.8900000000000007e-08,2.7194978281e-06,-0.000459033,0.0001331549999999,1.7730254024999994e-08,2.1071129508900005e-07,-1.2457342807116532,-0.15144006077483665,1
352,0.0,0.0,0.0,0.0,0.09429019137146918,-0.12209469800919347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05813702444212079,0.015056110497545457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017120600832782123,0.0008312340549571669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8447968949431234,0.1511515207327717,0.0,0.0,26.059895994392193,-1.947958896600597,-0.0153051112999999,-0.0495109944,0.0415987919,0.0274192274,-0.0561602528,0.0491495,-2.009999999999512e-05,0.00241567335025,4.0400999999980384e-10,0.591963,0.072089,0.005196823921,0.350420193369,0.32081,0.0119029999999999,0.0001416814089999,0.1029190561,0.00155923,0.00076621,2.4311981929e-06,5.870777641000002e-07,0.00123599,-0.0004131,1.7065161e-07,1.5276712801e-06,-0.000619451,-0.0001604179999999,2.5733934724e-08,3.8371954140100004e-07,-1.3420547810834886,-0.13118879518713342,1
353,0.0,0.0,0.0,0.0,0.022518245125885232,-0.09382852714763495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048499293149403384,0.013682568779595217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001194118071437245,0.0005926153575323758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9370491839418633,0.12040112786299818,0.0,0.0,24.96533756358831,-1.4908842351131943,-0.0155948982,-0.0492002877,0.0422182928,0.0263550094,-0.0564795876999999,0.0490697,-7.980000000000487e-05,0.0024078354580899,6.368040000000777e-09,0.577788,-0.014175,0.000200930625,0.3338389729439999,0.358466,0.037656,0.001417974336,0.128497873156,0.0026456,0.00108637,6.999199360000002e-06,1.1801997769000002e-06,0.00199825,0.00076226,5.810403076e-07,3.9930030625e-06,-0.000624694,-5.242999999999936e-06,2.748904899999933e-11,3.90242593636e-07,-1.422669197268567,-0.10658385356766858,1
354,0.0,0.0,0.0,0.0,-0.03148680671664414,-0.06915698662034135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03986450764916815,0.012117142758404552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008143038931864628,0.0004122730202145488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0089781534040547,0.09122133162659458,0.0,0.0,24.140467377062418,-1.131147095954952,-0.0158842603,-0.0488842215,0.042827446,0.0252793077999999,-0.0567604709999999,0.0486503,-0.0004193999999999,0.00236685169009,1.7589635999998868e-07,0.586956,0.009168,8.405222400000118e-05,0.344517345936,0.342426,-0.01604,0.0002572816,0.117255565476,0.00217061,-0.00047499,4.7115477721e-06,2.2561550010000025e-07,0.00235543,0.0003571799999999,1.2757755239999998e-07,5.5480504849e-06,-0.00029736,0.000327334,1.0714754755599998e-07,8.842296959999997e-08,-1.4863501406473627,-0.08183814026167435,1
355,0.0,0.0,0.0,0.0,-0.07030529986003405,-0.048395011908209475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03231231393804389,0.0104898815763914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005382536084017586,0.0002774860623044719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0623917676800414,0.06523286870170653,0.0,0.0,23.52898007629063,-0.8486973874958156,-0.0161731899,-0.0485628300999999,0.0434261022,0.0241925915,-0.0570027116,0.0486574,7.0999999999959976e-06,0.00236754257476,5.040999999994318e-11,0.549327,-0.037629,0.001415941641,0.301760152929,0.354693,0.0122669999999999,0.0001504792889999,0.1258071242489999,0.00217061,0.0,4.7115477721e-06,0.0,0.0022772,-7.822999999999988e-05,6.119932899999982e-09,5.1856398400000005e-06,-0.000601359,-0.000303999,9.2415392001e-08,3.61632646881e-07,-1.5339866497836978,-0.059051289626600285,1
356,0.0,0.0,0.0,0.0,-0.09652161524154432,-0.0313589002923475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025846678722634766,0.008898406624480213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003393166709248893,0.00017779707874342432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097759524636284,0.03616258798858473,0.0,0.0,23.03984879951183,-0.7873411538924269,-0.0164616790999999,-0.0482361485,0.0440141148,0.0230953339,-0.0572061445,0.0486889,3.149999999999681e-05,0.00237060898321,9.92249999999799e-10,0.572976,0.023649,0.000559275201,0.328301496576,0.339311,-0.0153819999999999,0.0002366059239999,0.115131954721,0.00201368,-0.00015693,4.054907142399998e-06,2.46270249e-08,0.00186717,-0.00041003,1.6812460090000004e-07,3.4863238089e-06,-0.000721011,-0.000119652,1.4316601104000012e-08,5.19856862121e-07,-1.5644481095891078,-0.029038980673860636,1
357,0.0,0.0,0.0,0.0,-0.11250537113292486,-0.017656592305545806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02041696857123777,0.007410438202946608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019710896151746703,0.0001047911059751535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1638915091332092e-08,1.162844318150216e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1072596143849822,-0.01000716840651022,0.0,0.0,22.393983319665242,-1.2627361693436332,-0.0167497199,-0.0479042124,0.0445913396,0.0219880131,-0.0573706312,0.0555833,0.0068944,0.00308950323889,4.753275136000012e-05,0.609271,0.0362949999999999,0.0013173270249999,0.371211151441,0.341462,0.0021509999999999,4.626800999999822e-06,0.116596297444,0.00232376,0.0003100799999999,5.399860537599998e-06,9.614960639999995e-08,0.0021075,0.00024033,5.775850889999999e-08,4.44155625e-06,-0.0007303139999999,-9.302999999999894e-06,8.654580899999803e-11,5.333585385959999e-07,-1.5644873845296012,0.028668934204579378,1
358,0.0,0.0,0.0,0.0,-0.12034044748226241,-0.006854410967866901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01593669956425423,0.006067862578028107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.62371224209452e-05,5.182240269028385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025439108867887487,0.0012731377667948727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0781553938850787,-0.07320891918061886,0.0,0.0,21.21059317942837,-2.239454791209719,-0.0170373046,-0.0475670579999999,0.0451576352,0.0208711116,-0.0574960598,0.053834,-0.0017493,0.002898099556,3.060050490000032e-06,0.579398,-0.029873,0.000892396129,0.335702042404,0.306551,-0.0349109999999999,0.0012187779209999,0.093973515601,0.00202261,-0.0003011499999999,4.0909512121000015e-06,9.069132249999977e-08,0.00235543,0.0002479299999999,6.146928489999997e-08,5.5480504849e-06,-0.000704458,2.5855999999999883e-05,6.685327359999938e-10,4.962610737640001e-07,-1.5139764723969742,0.11276125372842448,1
359,0.0,0.0,0.0,0.0,-0.1218292767374642,0.0014487088844070913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012299195069512646,0.0048916001737019975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5213336152371063e-05,1.3729305423144326e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005374726491708308,0.015105926885210055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0040884674048607,-0.1386957571173094,0.0,0.0,19.331412812747203,-3.1942204901534876,-0.0173244253,-0.0472247217999999,0.0457128626,0.0197451161,-0.0575823448,0.0538677,3.370000000000456e-05,0.00290172910329,1.1356900000003071e-09,0.545734,-0.0336639999999999,0.0011332648959999,0.2978255987560001,0.281357,-0.0251939999999999,0.0006347376359999,0.079161761449,0.00152383,-0.00049878,2.3220578689000003e-06,2.487814884000001e-07,0.00213029,-0.00022514,5.0688019599999997e-08,4.5381354841e-06,-0.000704458,0.0,0.0,4.962610737640001e-07,-1.4056645161380745,0.1927277568610123,1
360,0.0,0.0,0.0,0.0,-0.11852381209851373,0.007603256151290174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009389862937154644,0.0038866242430884417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0288728279885702,0.05219015816012861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8899913941554347,-0.19030400269648348,0.0,0.0,17.00090093732879,-3.5807685232847914,-0.0176110741,-0.0468772413,0.046256886,0.0186105170999999,-0.0576294275,0.0543326,0.0004648999999999,0.00295203142276,2.1613200999999746e-07,0.559952,0.0142179999999999,0.0002021515239999,0.313546242304,0.263047,-0.01831,0.0003352561,0.0691937242089999,0.00133297,-0.00019086,1.7768090208999996e-06,3.642753960000007e-08,0.00207724,-5.30499999999998e-05,2.814302499999978e-09,4.3149260176000015e-06,-0.000704458,0.0,0.0,4.962610737640001e-07,-1.2558158599138387,0.23640108719864739,1
361,0.0,0.0,0.0,0.0,-0.11175709164958011,0.01191755437876785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007068297590255392,0.003031853718939815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08481133455174554,0.10547775694407044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7492192439109285,-0.2191398932127303,0.0,0.0,14.675842018733109,-3.279398623308365,-0.0178972434,-0.0465246542999999,0.0467895718,0.0174678092,-0.0576372758,0.0595682,0.0052356,0.00354837045124,2.741150736e-05,0.609865,0.0499129999999999,0.0024913075689999,0.371935318225,0.251101,-0.0119459999999999,0.0001427069159999,0.0630517122009999,0.00173977,0.0004068,3.026799652900001e-06,1.654862400000001e-07,0.00198266,-9.458000000000036e-05,8.945376400000067e-09,3.930940675599999e-06,-0.0007044589999999,-9.99999999907325e-10,9.9999999981465e-19,4.962624826810001e-07,-1.0937016157622061,0.23568014361159176,1
362,0.0,0.0,0.0,0.0,-0.10266573343148386,0.01467277696856436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005248153259174003,0.002324530661173942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17769068664963888,0.15769199979656678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5978504608382365,-0.2246561240848109,0.0,0.0,12.748926937788982,-2.515284371272489,-0.0181829253,-0.0461669991999999,0.0473107896,0.0163174901,-0.0576058845,0.0606479,0.0010797,0.00367816777441,1.165752090000006e-06,0.609861,-4.000000000004e-06,1.6000000000032004e-11,0.371930439321,0.227049,-0.024052,0.000578498704,0.0515512484009999,0.00173977,0.0,3.026799652900001e-06,0.0,0.00188127,-0.0001013899999999,1.0279932099999962e-08,3.5391768129e-06,-0.000648238,5.622099999999996e-05,3.160800840999996e-09,4.20212504644e-07,-0.9455979572914429,0.20250308830373945,1
363,0.0,0.0,0.0,0.0,-0.09220332943891194,0.016134288526622298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003851086235983628,0.0017568155591428701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3007537342357772,0.1942614663152056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4500452847718973,-0.21171514218590706,0.0,0.0,11.413378231736663,-1.6017874492270092,-0.0184681119,-0.0458043149,0.0478204116,0.015160061,-0.0575352749,0.0590389,-0.001609,0.00348559171321,2.5888810000000203e-06,0.574327,-0.0355339999999999,0.0012626651559999,0.3298515029290001,0.22163,-0.0054189999999999,2.936556099999948e-05,0.0491198569,0.00179553,5.575999999999997e-05,3.2239279809e-06,3.109177599999997e-09,0.00184647,-3.479999999999998e-05,1.2110399999999983e-09,3.4094514609e-06,-0.000623645,2.4592999999999946e-05,6.048156489999971e-10,3.889330860250001e-07,-0.826614566838221,0.15478001273595085,1
364,0.0,0.0,0.0,0.0,-0.08114882202661791,0.016556006631721288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027907519473727685,0.0013081090162161701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4405187953573968,0.20907852654505155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157551376247607,-0.18709648144774757,0.0,0.0,10.673362429597823,-0.7749141177980036,-0.0187527956,-0.0454366409999999,0.0483183129,0.0139960263999999,-0.057425495,0.0606275,0.0015886,0.00367569375625,2.523649960000008e-06,0.583527,0.0091999999999999,8.463999999999976e-05,0.340503759729,0.236909,0.0152789999999999,0.0002334478409999,0.056125874281,0.00185446,5.893000000000001e-05,3.4390218916000008e-06,3.472744900000001e-09,0.00175944,-8.70300000000001e-05,7.574220900000016e-09,3.0956291136e-06,-0.000704458,-8.0813e-05,6.5307409689999996e-09,4.962610737640001e-07,-0.7407166139989253,0.10691052074830125,1
365,0.0,0.0,0.0,0.0,-0.07011444443845025,0.016178600111322914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019945112320271657,0.0009584611159408107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5824499417974109,0.2036349744893718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20043370271460445,-0.15707005823696332,0.0,0.0,10.41964875146694,-0.14962084036501389,-0.0190369686,-0.0450640175,0.0488043715,0.0128258934,-0.0572766196,0.0618839,0.0012564,0.00382961707921,1.5785409600000118e-06,0.6497890000000001,0.066262,0.004390652644,0.4222257445210001,0.265544,0.0286349999999999,0.0008199632249999,0.070513615936,0.00291981,0.00106535,8.5252904361e-06,1.1349706225e-06,0.00181798,5.854000000000016e-05,3.4269316000000173e-09,3.3050512804e-06,-0.000704458,0.0,0.0,4.962610737640001e-07,-0.6845631675455565,0.06685318976420991,1
