,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
70,-0.0015520158929501532,0.0007582857522752615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080128632042973,-0.11684640335955476,0.0,0.0,0.0,0.0,0.0,0.0,-0.062468455290615836,0.015540064148814101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8725093611321252,0.14262112334198052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33323157074682463,0.01559860083779616,2.0622017257140905,2.978648451263069,0.0537818837,0.0427266454,0.0259529419,0.0057057388,-0.0153051112999999,-2.3647e-05,-0.0001209082,1.461879282724e-08,5.591806089999998e-10,0.0743061,0.0194201,0.00552139649721,0.0003771402840099,-0.0394077,0.0034384,1.1822594560000008e-05,0.0015529668192899,0.000481661,5.673199999999999e-05,3.2185198239999983e-09,2.31997318921e-07,0.000499999,8.1037e-05,6.566995369000001e-09,2.4999900000100004e-07,-0.000300906,-5.1811999999999984e-05,2.6844833439999987e-09,9.054442083600001e-08,-2.027884668849102,-0.1116418719328688,1
71,-0.0010763918764714654,0.0005372657631137198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011691288176713568,-0.08916183776737258,0.0,0.0,0.0,0.0,0.0,0.0,-0.05245410985465651,0.014294583255815554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959010437918257,0.11203186502952933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343939209136441,0.013953659035196592,3.823887510164703,2.2940707383514836,0.0536729659999999,0.0423205409,0.025144061,0.0045073136,-0.0167497199,-0.00594489,-0.005921243,3.5061118665049014e-05,3.5341717112100014e-05,0.0546391999999999,-0.0196669,0.0029854421766399,0.00038678695561,-0.0759886,-0.0365809,0.00133816224481,0.00577426732996,0.000343978,-0.0001376829999999,1.8956608488999985e-08,1.1832086448400009e-07,0.000418962,-8.1037e-05,6.566995369000001e-09,1.75529157444e-07,-0.000213674,8.723199999999998e-05,7.609421823999995e-09,4.5656578276000016e-08,-2.099834800685409,-0.09684209239085463,1
72,-0.0007284883003725088,0.00037075267184142116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039421130571817356,-0.06518137195333276,0.0,0.0,0.0,0.0,0.0,0.0,-0.0433809860016722,0.012792405256105815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.025573833657039,0.08367967782761107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3532662107936913,0.01168350042495672,5.153658477288609,1.6917666056452252,0.0535625866,0.0419098264,0.0243290173,0.0033069244,-0.0181829253,-0.00610796,-0.0001630699999999,2.6591824899999847e-08,3.73071753616e-05,0.0452818,-0.0093573999999999,0.00205044141124,8.756093475999977e-05,-0.0841540999999999,-0.0081654999999999,6.667539024999964e-05,0.0070819125468099,0.000187066,-0.000156912,2.462137574400002e-08,3.4993688355999996e-08,0.000418962,0.0,0.0,1.75529157444e-07,-0.000188121,2.555300000000001e-05,6.529558090000008e-10,3.5389510641e-08,-2.160441640481089,-0.0792319592464386,1
73,-0.0004762370858153417,0.00024667130834009517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07581494511338102,-0.045104162772422844,0.0,0.0,0.0,0.0,0.0,0.0,-0.03536732808346396,0.011177510548425529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0741677814317478,0.05812089062745623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3609409766809078,0.008971674835356037,6.111172113124426,1.1784390029101162,0.0534507485,0.0414945464,0.0235080105,0.0021050944,-0.0196037516,0.000222991,0.006330951,4.0080940564401e-05,4.9724986081e-08,0.0515343,0.0062525,0.00265578407649,3.9093756250000014e-05,-0.0844764999999999,-0.0003223999999999,1.0394175999999137e-07,0.0071362790522499,0.000196788,9.722000000000011e-06,9.451728400000024e-11,3.872551694399999e-08,0.000418962,0.0,0.0,1.75529157444e-07,-0.000168548,1.9573e-05,3.8310232899999984e-10,2.8408428304000002e-08,-2.2087109598722976,-0.05985835278044767,1
74,-0.0002948666993379679,0.00015515687615960157,0.0,0.0,0.0,0.0,1.1479612882042708e-05,8.541069641187834e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10004700265655889,-0.028692082089152384,0.0,0.0,0.0,0.0,0.0,0.0,-0.028446390256233856,0.009561019123591877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1035457023785347,0.025423504045546903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3655383458922323,0.0022537450766527485,6.740710030443558,0.7027839212205312,0.0533374546999999,0.0410747463,0.022681242,0.0009023471,-0.0210112316,0.000152395,-7.0596e-05,4.983795215999999e-09,2.3224236025e-08,0.0722157999999999,0.0206814999999999,0.0052151217696399,0.0004277244422499,-0.0563188,0.0281576999999999,0.0007928560692899,0.00317180723344,0.000227157,3.036900000000004e-05,9.22276161000002e-10,5.1600302649000015e-08,0.000418962,0.0,0.0,1.75529157444e-07,-0.000243899,-7.5351e-05,5.6777732009999994e-09,5.9486722201e-08,-2.2366407254494693,-0.017075099030417144,1
75,-0.0001654992096323161,8.831433578064632e-05,0.0,0.0,0.0,0.0,0.001431092288083826,0.00530735934461497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11443833481763623,-0.015536624678465852,0.0,0.0,0.0,0.0,0.0,0.0,-0.022588148552275606,0.00802285242610012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1035143521616715,-0.02632008765039168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3629075482013292,-0.01085904169130745,6.994611658458163,0.02968202791052441,0.0532227084,0.0406504716999999,0.0218489144,-0.0003007933,-0.0224044071,0.00255142,0.002399025,5.755320950625e-06,6.5097440164e-06,0.0688574,-0.0033583999999999,0.00474134153476,1.1278850559999797e-05,-0.060072,-0.0037531999999999,1.4086510239999984e-05,0.003608645184,0.000277623,5.046599999999999e-05,2.5468171559999993e-09,7.707453012899999e-08,0.000260262,-0.0001587,2.518569e-08,6.773630864400002e-08,-0.000288224,-4.4325000000000014e-05,1.9647056250000006e-09,8.307307417600002e-08,-2.2181070338431206,0.06971448689214205,1
76,-7.392669577339673e-05,3.993853921015169e-05,0.0,0.0,0.0,0.0,0.013306281709463045,0.02994384826824713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12102121718878088,-0.005206558446267215,0.0,0.0,0.0,0.0,0.0,0.0,-0.01771915632701478,0.006615240940341341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0620863827919715,-0.09193963865699063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35121688660869954,-0.022893638512996906,6.547199083996708,-1.3198433959921239,0.0531065125999999,0.0402217689,0.0210112316,-0.0015038026999999,-0.0237823296,0.000599707,-0.001951713,3.809183634369e-06,3.59648485849e-07,0.0602142,-0.0086432,0.00362574988164,7.470490624000006e-05,-0.0684863,-0.0084142999999999,7.080044449e-05,0.00469037328769,0.000204097,-7.3526e-05,5.4060726759999995e-09,4.165558540900001e-08,0.000333532,7.327000000000001e-05,5.3684929e-09,1.11243595024e-07,-0.00020194,8.6284e-05,7.444928656e-09,4.07797636e-08,-2.131635355897876,0.17294080692132052,1
77,-9.579212730686264e-06,5.230829689705044e-06,0.0,0.0,0.0,0.0,0.05098766548145821,0.07662356589973576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12155104758862273,0.0026904105948570445,0.0,0.0,0.0,0.0,0.0,0.0,-0.013739568565322425,0.0053673410655558215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9759494085143717,-0.15496928886760714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3343638294859328,-0.026535437478382575,4.887881469573018,-3.37123698577812,0.0529888705,0.0397886846,0.020168399,-0.0027061567999999,-0.025144061,0.00505738,0.004457673,1.9870848574929004e-05,2.5577092464400007e-05,0.0559485,-0.0042656999999999,0.00313023465225,1.8196196489999977e-05,-0.0675352,0.0009510999999999,9.045912099999932e-07,0.00456100323904,0.000150032,-5.406500000000001e-05,2.923024225000001e-09,2.2509601024e-08,-6.64011e-05,-0.0003999331,1.5994648447560998e-07,4.409106081209999e-09,-9.87696e-05,0.0001031704,1.0644131436160003e-08,9.75543388416e-09,-1.9825080766841319,0.25192327128674924,1
78,0.0,0.0,0.0,0.0,0.0,0.0,0.12476451816125309,0.13162409763763902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1175387637138039,0.008496272211631238,0.0,0.0,0.0,0.0,0.0,0.0,-0.010536854616061792,0.0042902600358138525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8528814768658436,-0.20075733548912283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3185888912614616,-0.021300964970751707,1.7249998923437295,-5.591584019806255,0.0528697853,0.039351266,0.0193206232,-0.0039073318,-0.0264886742,0.0089342299999999,0.0038768499999999,1.5029965922499982e-05,7.982046569289996e-05,0.0757677,0.0198192,0.00574074436329,0.00039280068864,-0.0270992,0.040436,0.0016350700959999,0.00073436664064,0.000150032,0.0,0.0,2.2509601024e-08,1.29472e-05,7.93483e-05,6.296152712889999e-09,1.6762998784000002e-10,-0.000157211,-5.8441400000000026e-05,3.4153972339600013e-09,2.4715298521e-08,-1.7961047692021674,0.28732051146825505,1
79,0.0,0.0,0.0,0.0,0.0,0.0,0.23346090835547037,0.1777001849534847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11028114025382224,0.01251344472098975,0.0,0.0,0.0,0.0,0.0,0.0,-0.007987653818029369,0.003377275136707162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7075688161485904,-0.2228710853125239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3085353489120784,-0.01114563079198245,-2.8095232887910586,-7.362414932515997,0.0527492603,0.0389095607,0.0184681119,-0.0051068043,-0.0278152538,-0.00091348,-0.0098477099999999,9.697739224409994e-05,8.344457104000002e-07,0.0730122,-0.0027555,0.00533078134884,7.5927802500000446e-06,-0.052344,-0.0252448,0.00063729992704,0.002739894336,0.000150032,0.0,0.0,2.2509601024e-08,0.000298245,0.0002852978,8.139483468484e-08,8.895008002499999e-08,-0.000120935,3.627600000000001e-05,1.315948176000001e-09,1.4625274225e-08,-1.6018949422590911,0.2821783766203959,1
80,0.0,0.0,0.0,0.0,0.0,0.0,0.3663689931847699,0.20410322595910824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10088148862390163,0.015019650121768193,0.0,0.0,0.0,0.0,0.0,0.0,-0.005959596737748478,0.0026049755863739033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5559271686981624,-0.22263271218259204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30579565369548084,-0.0005034244967901747,-8.252886696887966,-8.323709028634259,0.0526272988,0.0384636168,0.0176110741,-0.0063040516,-0.0291228966999999,-0.00375055,-0.00283707,8.0489661849e-06,1.40666253025e-05,0.0562382,-0.016774,0.00316273513924,0.000281367076,-0.0802342999999999,-0.0278902999999999,0.0007778688340899,0.0064375428964899,6.6608e-05,-8.342399999999999e-05,6.959563776e-09,4.436625664e-09,0.000479938,0.000181693,3.3012346249000015e-08,2.30340483844e-07,-0.000211798,-9.0863e-05,8.256084769e-09,4.4858392804000004e-08,-1.4224372096869828,0.25022436384981983,1
81,0.0,0.0,0.0,0.0,0.0,0.0,0.508870834433485,0.20871321825139436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0902618101282057,0.016278102112330134,0.0,0.0,0.0,0.0,0.0,0.0,-0.004395228138078083,0.0019808158926291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4110776522624207,-0.2057570077233371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3094842931611082,0.007789582802730277,-14.023369212389825,-8.432821477769192,0.052503904,0.038013483,0.0167497199,-0.0074985521999999,-0.0304107125,-0.00375425,-3.7000000000001433e-06,1.3690000000001063e-11,1.40943930625e-05,0.0486432,-0.0075949999999999,0.00236616090624,5.768402499999997e-05,-0.0877649999999999,-0.0075307,5.671144249000002e-05,0.0077026952249999,-3.65986e-05,-0.0001032066,1.0651602283559998e-08,1.3394575219599999e-09,0.00054601,6.607199999999997e-05,4.365509183999997e-09,2.981269201e-07,-7.510810000000001e-05,0.0001366899,1.8684128762009995e-08,5.641226685610002e-09,-1.2701219438865758,0.2059913016584282,1
82,0.0,0.0,0.0,0.0,0.0,0.0,0.6474438362657752,0.19545925250526744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07917078350092478,0.016540635410837994,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032023547193217347,0.0014843599367448488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2816864876795362,-0.17906617055666638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31753394464689927,0.012736360230681757,-19.600107908790307,-7.861002855003175,0.0523790793,0.0375592082,0.0158842603,-0.0086897854,-0.0316778247,0.00214473,0.00589898,3.47979650404e-05,4.5998667729e-06,0.0679041,0.0192609,0.00461096679681,0.00037098226881,-0.0701801,0.0175848999999999,0.0003092287080099,0.00492524643601,-1.87051e-05,1.7893499999999994e-05,3.201773422499999e-10,3.4988076601e-10,0.000307656,-0.000238354,5.6812629316e-08,9.4652214336e-08,-0.000291029,-0.0002159209,4.662183505680999e-08,8.4697878841e-08,-1.1488665300209469,0.16022408276078356,1
83,0.0,0.0,0.0,0.0,0.0,0.0,0.7723665829644316,0.170739740629218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06819201956009015,0.01604505677639706,0.0,0.0,0.0,0.0,0.0,0.0,-0.002302612958249438,0.0010952309966002739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17208005214580943,-0.14844111177213262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3277320009719631,0.014613694707608718,-24.616148041743262,-6.860377174404573,0.0522528282,0.0371008419,0.0150149076,-0.0098772321999999,-0.0329233704,0.00372856,0.00158383,2.5085174689e-06,1.39021596736e-05,0.0900762,0.0221720999999999,0.0081137218064399,0.0004916020184099,-0.0441647,0.0260154,0.00067680103716,0.00195052072609,0.000150032,0.0001687371,2.847220891641e-08,2.2509601024e-08,0.000450414,0.000142758,2.0379846564e-08,2.02872771396e-07,-0.000173942,0.000117087,1.3709365568999997e-08,3.0255819364e-08,-1.0571268956789837,0.11898799234513321,1
84,0.0,0.0,0.0,0.0,0.0,0.0,0.8782951623780191,0.14076589692715719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057755495675022306,0.015009413545530845,0.0,0.0,0.0,0.0,0.0,0.0,-0.001630938732011591,0.0007943404914715563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08325198175016513,-0.11801676272320077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3383102661454313,0.014275750988579266,-28.873687357294106,-5.668409310121384,0.052125154,0.036638434,0.0141418747,-0.0110603754,-0.0341465018,-0.00194658,-0.00567514,3.2207214019600014e-05,3.7891736964e-06,0.0732213999999999,-0.0168548,0.0053613734179599,0.00028408428304,-0.0814928,-0.0373281,0.00139338704961,0.00664107645184,0.000150032,0.0,0.0,2.2509601024e-08,0.000491881,4.1467e-05,1.719512089e-09,2.41946918161e-07,-0.000256571,-8.262899999999997e-05,6.827551640999996e-09,6.582867804099999e-08,-0.9907486022376383,0.08465544642492695,1
85,0.0,0.0,0.0,0.0,0.0,0.0,0.9635583215524265,0.1102431999162048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04815320557078487,0.013625843686311761,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011344084016190964,0.0005645997148291894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014072591603508173,-0.09019874770528727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34812873719382403,0.012651229690323148,-32.31404409955706,-4.4622798525990826,0.0519960603,0.0361720351,0.0132653756,-0.0122386992,-0.0353463861,-0.00415516,-0.00220858,4.877825616399999e-06,1.7265354625599998e-05,0.0648165,-0.0084048999999999,0.00420117867225,7.064234400999988e-05,-0.0891162999999999,-0.0076234999999999,5.811775224999966e-05,0.0079417149256899,-2.92114e-05,-0.0001792434,3.212819644356e-08,8.533058899599998e-10,0.000406041,-8.584e-05,7.368505600000002e-09,1.64869293681e-07,-0.000228836,2.7735000000000005e-05,7.692302250000002e-10,5.2365914896e-08,-0.9449190381405324,0.05733845719298205,1
86,0.0,0.0,0.0,0.0,0.0,0.0,1.028982315648705,0.0820856880638616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03955851910044181,0.012055917093655043,0.0,0.0,0.0,0.0,0.0,0.0,-0.000770752652495612,0.0003912412624561688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03768168053055967,-0.0660626292684597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3566142612619529,0.010484917709485543,-34.97208681634535,-3.3507000048879223,0.0518655504999999,0.0357016957,0.0123856253,-0.0134116904,-0.0365222065,-0.00395459,0.0002005699999999,4.02283248999999e-08,1.56387820681e-05,0.0679778,0.0031613,0.00462098129284,9.993817690000036e-06,-0.0866071999999999,0.0025091,6.295582810000001e-06,0.0075008070918399,0.000150032,0.0001792434,3.212819644356e-08,2.2509601024e-08,0.000382507,-2.3534000000000022e-05,5.538491560000008e-10,1.4631160504899997e-07,-0.000238159,-9.323000000000046e-06,8.691832900000086e-11,5.6719709281000015e-08,-0.9152129062836735,0.03609552959454718,1
87,0.0,0.0,0.0,0.0,0.0,0.0,1.0765348325023756,0.05652596933709327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032047814545939024,0.010428433344977209,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005067622095397017,0.00026186603484852747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07461247311806309,-0.04583242153182185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.450014832426152e-09,1.4496646156709223e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3635129190295683,0.007823829481042854,-36.92575171173167,-2.3452350280435685,0.0517336283,0.0352274672,0.0115028392,-0.0145788378,-0.0376731624,0.00286024,0.00681483,4.64419079289e-05,8.1809728576e-06,0.0869517999999999,0.0189739999999999,0.0075606155232399,0.0003600126759999,-0.0540516,0.0325555999999999,0.0010598670913599,0.00292157546256,0.000201573,5.154100000000001e-05,2.656474681e-09,4.0631674329e-08,0.00049982,0.000117313,1.3762339969000002e-08,2.498200324e-07,-0.000339671,-0.0001015119999999,1.0304686143999994e-08,1.15376388241e-07,-0.8977368370755009,0.020948940161798688,1
88,0.0,0.0,0.0,0.0,0.0,0.0,1.1045114853140996,0.0228923245112145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02562261818074138,0.008839823291253707,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003167329970480079,0.00016631305793191796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0992833386911904,-0.02928145222871075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019204447609870567,0.0010034455981427727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367305314970457,0.0011605147319209124,-38.12648564126365,-1.0734095724356867,0.0516002971,0.0347494012999999,0.0106172337999999,-0.0157396328,-0.0387984702,-0.00343093,-0.00629117,3.957881996890001e-05,1.17712806649e-05,0.0829784999999999,-0.0039733,0.0068854314622499,1.5787112890000102e-05,-0.0702543,-0.0162027,0.00026252748729,0.00493566666849,0.000266445,6.487199999999997e-05,4.2083763839999955e-09,7.099293802499997e-08,0.000584702,8.488199999999999e-05,7.2049539239999995e-09,3.41876428804e-07,-0.000305518,3.415299999999998e-05,1.1664274089999987e-09,9.3341248324e-08,-0.8850392629358298,0.022041015328273215,1
