,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
269,0.0,0.0,-0.0012670013418059375,0.0006266586656812294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6207759240639338,0.1992157472681628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05092014753897908,0.01406511683318012,0.0,0.0,0.0,0.0,0.09110197657287354,-0.12092607317574904,0.0,0.0,0.02499824972886683,0.38357797520361037,-12.698582901667688,-4.568167893521324,0.0094324163,-0.0545518816,-0.0272868441,0.0456210992,0.0422182928,0.0332522,0.0008257,6.817804900000092e-07,0.00110570880484,0.461469,-0.015056,0.212953637961,0.000226683136,-0.0820757,-0.0070368,0.00673642053049,4.951655424000014e-05,0.0007958979999999,-0.00014728,2.1691398400000053e-08,6.334536264039997e-07,0.000152254,-1.3101000000000007e-05,1.7163620100000024e-10,2.3181280516e-08,-0.000385502,0.0,0.0,1.4861179200399997e-07,-0.8964287977744673,-0.3591068782613074,1
270,0.0,0.0,-0.000867534662801718,0.00043787243616989275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489680499834949,0.17624525483664955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042012686959946616,0.012535836520107266,0.0,0.0,0.0,0.0,0.02007412126963674,-0.09278560712165196,0.0,0.0,0.2541010542624301,0.3019512504984773,-15.58079069530846,-3.9185680387785,0.0091355495,-0.0547431482,-0.0264886742,0.0463464578,0.0411801175999999,0.0354894,0.0022371999999999,5.005063839999976e-06,0.0012594975123599,0.501563,0.040094,0.251565442969,0.001607528836,-0.0855553,-0.0034796,0.00731970935809,1.2107616159999997e-05,0.00102716,0.000231262,5.3482112644000094e-08,1.0550576656000002e-06,0.00010495,-4.730399999999999e-05,2.2376684159999988e-09,1.10145025e-08,-0.000385502,0.0,0.0,1.4861179200399997e-07,-1.126928112091947,-0.319643047182967,1
271,0.0,0.0,-0.0005767930849189683,0.000296528209397734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8589011599646966,0.14688300967952533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034175239471665196,0.01091400273096597,0.0,0.0,0.0,0.0,-0.0332835948986095,-0.0682663790797045,0.0,0.0,0.43060059885855734,0.22751568021460863,-17.982310506306597,-3.1777434946885954,0.0088384339,-0.0549284515,-0.025684012,0.0470516223,0.0401139068,0.0382921,0.0028027,7.85512729000003e-06,0.00146628492241,0.528696,0.027133,0.2795194604160001,0.000736199689,-0.0893319999999999,-0.0037766999999999,0.0079802062239999,1.426346288999985e-05,0.00102818,1.0200000000000142e-06,1.0404000000000284e-12,1.0571541124e-06,3.51003e-05,-6.98497e-05,4.87898059009e-09,1.23203106009e-09,-0.000385502,0.0,0.0,1.4861179200399997e-07,-1.3257937734904501,-0.2690139948994331,1
272,0.0,0.0,-0.0003669882946632274,0.00019181773650548114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9482629443557424,0.1161822057455283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027429398235078964,0.00930552537781657,0.0,0.0,0.0,0.0,-0.07155842046465263,-0.04765657816476674,0.0,0.0,0.5604452111395423,0.16285170684741426,-19.880929939198968,-2.4439637683448328,0.0085410777,-0.0551077711,-0.0248730547,0.0477362851999999,0.0390203863,0.0368764,-0.0014156999999999,2.004206489999997e-06,0.00135986887696,0.520703,-0.007993,0.271131614209,6.388804900000045e-05,-0.115864,-0.026532,0.013424466496,0.000703947024,0.0007958979999999,-0.000232282,5.3954927524000094e-08,6.334536264039997e-07,0.000155861,0.0001207607,1.458314666449e-08,2.4292651321e-08,-0.000275745,0.000109757,1.2046599048999996e-08,7.603530502499999e-08,-1.4889289588279704,-0.21582952783822223,1
273,0.0,0.0,-0.00021682022415111377,0.00011501553677670095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0174798983042945,0.08740191520853671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021736843700172634,0.007785576166589751,0.0,0.0,0.0,0.0,-0.09732918094979054,-0.030759694811873805,0.0,0.0,0.6505482815858619,0.10861451316627521,-21.3062350965771,-1.7771827144088985,0.0082434888,-0.0552810876999999,-0.024056001,0.0484001483999999,0.0379003006,0.0361055,-0.0007709,5.942868100000075e-07,0.0013036071302499,0.4950560000000001,-0.0256469999999999,0.245080443136,0.0006577686089999,-0.11586,4.000000000017878e-06,0.0134235396,1.6000000000143024e-11,0.0007958979999999,0.0,0.0,6.334536264039997e-07,0.000264693,0.0001088319999999,1.1844404223999997e-08,7.006238424899997e-08,-0.000278943,-3.197999999999992e-06,1.022720399999995e-11,7.780919724899999e-08,-1.6169286764029072,-0.16570090033162094,1
274,0.0,0.0,-0.00011017187290481093,5.92109046203428e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0684694203035632,0.06170584666035889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0170187943754844,0.006402326167493972,0.0,0.0,0.0,0.0,-0.11295489784781397,-0.017179605382806634,0.0,0.0,0.7077780714966865,0.06416709533429392,-22.313948084405627,-1.1954261117903424,0.0079456754,-0.0554483823,-0.0232330512999999,0.0490429224,0.0367544121,0.0357655,-0.0003399999999999,1.1560000000000006e-07,0.00127917099025,0.484911,-0.010145,0.235138677921,0.000102921025,-0.104222,0.0116379999999999,0.010862225284,0.0001354430439999,0.0007958979999999,0.0,0.0,6.334536264039997e-07,3.51003e-05,-0.0002295927,5.271280789329e-08,1.23203106009e-09,-0.000385502,-0.000106559,1.1354820481000001e-08,1.4861179200399997e-07,-1.7129817574340898,-0.12071973063099839,1
275,0.0,0.0,-3.499319733905755e-05,1.902262493417042e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.100925621116714,0.0309672684372276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013172516301249132,0.005181673330237831,0.0,0.0,0.0,0.0,-0.12050799922744482,-0.006482994638816693,0.0,0.0,0.737400306130089,0.02530560407771138,-22.913122712286796,-0.5351501797960913,0.0076476456,-0.0556096366,-0.0224044071,0.0496643273,0.0355835012,0.0343229,-0.0014425999999999,2.0810947599999864e-06,0.00117806146441,0.476739,-0.0081719999999999,0.227280074121,6.678158399999929e-05,-0.0895218999999999,0.0147001,0.0080141705796099,0.00021609294001,0.00069975,-9.614799999999992e-05,9.244437903999981e-09,4.896500624999999e-07,0.000143386,0.0001082856999999,1.1725792824490001e-08,2.0559544996000003e-08,-0.000385502,0.0,0.0,1.4861179200399997e-07,-1.7766783560939432,-0.06751945022434337,1
276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.105774302669172,-0.01803030193017984,0.0,0.0,0.0,0.0,0.0,0.0,6.868892056987669e-05,0.000415088220267492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01008448593612749,0.004132276169425627,0.0,0.0,0.0,0.0,-0.12178041655696663,0.0017292960687607202,0.0,0.0,0.7406675190182703,-0.013821764504347097,-22.937779265550702,0.46731301110598983,0.0073494076,-0.0557648332,-0.0215702717,0.0502640923,0.0343883648,0.0412011999999999,0.0068782999999999,4.731101088999986e-05,0.0016975388814399,0.514358,0.0376189999999999,0.264564152164,0.0014151891609999,-0.0897133999999999,-0.0001914999999999,0.0080484941395599,3.667224999999893e-08,0.000892062,0.000192312,3.698390534400001e-08,7.957746118439999e-07,0.000284649,0.0001412629999999,1.9955235169e-08,8.1025053201e-08,-0.000206071,0.000179431,3.2195483761e-08,4.2465257040999984e-08,-1.793114780852665,0.015627318397422204,1
277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0705366822389089,-0.08260923056076348,0.0,0.0,0.0,0.0,0.0,0.0,0.002931298071327949,0.009410884751602662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007624344760898714,0.0032416535003778842,0.0,0.0,0.0,0.0,-0.11831493932733132,0.0078058448121076955,0.0,0.0,0.7178924238261453,-0.050056851205045876,-22.14399253307186,1.790290663571022,0.0070509693999999,-0.0559139552,-0.0207308495,0.0508419559999999,0.0331698167,0.0410483,-0.0001528999999999,2.3378409999997112e-08,0.00168496293289,0.5723729999999999,0.0580149999999999,0.3276108511289999,0.0033657402249999,-0.0764805999999999,0.0132328,0.0058492821763599,0.00017510699584,0.00108489,0.000192828,3.7182637584000024e-08,1.1769863121e-06,0.000360631,7.598199999999999e-05,5.773264323999998e-09,1.30054718161e-07,-0.000150829,5.524199999999998e-05,3.051678563999997e-09,2.2749387241e-08,-1.74265245718264,0.12182202464868243,1
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9903489035262412,-0.14701846083398398,0.0,0.0,0.0,0.0,0.0,0.0,0.020077388687791013,0.04037938763141067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00567801881003066,0.002494624388523234,0.0,0.0,0.0,0.0,-0.11143652100725762,0.012053625381016064,0.0,0.0,0.6749794889805825,-0.0732752153954005,-20.40620906681169,3.1740351866186916,0.0067523392,-0.0560569862,-0.0198863461,0.0513976667,0.0319286865,0.0398256,-0.0012227,1.494995290000017e-06,0.0015860784153599,0.540325,-0.0320479999999998,0.291951105625,0.0010270743039999,-0.102043,-0.0255624,0.010412773849,0.00065343629376,0.0007958979999999,-0.000288992,8.351637606400012e-08,6.334536264039997e-07,0.000289239,-7.139199999999997e-05,5.096817663999998e-09,8.365919912100002e-08,-0.0001653959999999,-1.4566999999999967e-05,2.121974889999992e-10,2.7355836815999994e-08,-1.6209834433324652,0.2209222382886612,1
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8716103410585611,-0.19578022728497652,0.0,0.0,0.0,0.0,0.0,0.0,0.06663738462086535,0.0909564138022854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004179553916503101,0.00189249857956351,0.0,0.0,0.0,0.0,-0.10227437438154607,0.014753017200264366,0.0,0.0,0.6229253510791578,-0.07929747889140622,-17.80564570030299,4.3098304536888925,0.0064535251,-0.0561939107,-0.0190369686,0.0519309821999999,0.0306658191,0.034163,-0.0056625999999999,3.206503875999996e-05,0.001167110569,0.512336,-0.027989,0.2624881768959999,0.000783384121,-0.0841279999999999,0.017915,0.0070775203839999,0.000320947225,0.0006743439999999,-0.0001215539999999,1.4775374915999993e-08,4.547398303359998e-07,0.000203234,-8.600499999999997e-05,7.396860024999995e-09,4.1304058756000016e-08,-0.00032245,-0.000157054,2.4665958916000008e-08,1.039740025e-07,-1.443401880185139,0.28794177001751337,1
280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7284019387859149,-0.22123658415405217,0.0,0.0,0.0,0.0,0.0,0.0,0.1501338706118282,0.14513380101519058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030389902325579816,0.0014147410818741708,0.0,0.0,0.0,0.0,-0.09177507867826859,0.016168898697629195,0.0,0.0,0.5722598789499574,-0.07193878311500981,-14.59776979964853,4.9945126913879765,0.0061545353,-0.0563247137,-0.0181829253,0.0524416702,0.0293820743,0.0356962,0.0015331999999999,2.350702239999995e-06,0.0012742186944399,0.508722,-0.003614,0.258798073284,1.3060996000000044e-05,-0.0621718,0.0219561999999999,0.00386533271524,0.0004820747184399,0.000596411,-7.793299999999987e-05,6.073552488999979e-09,3.55706080921e-07,0.000146726,-5.650800000000004e-05,3.193154064000004e-09,2.1528519076e-08,-0.000484891,-0.000162441,2.6387078481e-08,2.35119281881e-07,-1.2356947993148533,0.31506687492503355,1
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5767630208250557,-0.22381147394488968,0.0,0.0,0.0,0.0,0.0,0.0,0.2664626689340008,0.1867351095980915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021801696251740146,0.001041115133231484,0.0,0.0,0.0,0.0,-0.08071085721896076,0.016554733025007796,0.0,0.0,0.5294382398751519,-0.05807778182149274,-11.11510144596648,5.182420147999275,0.0058553778,-0.0564493811,-0.0173244253,0.0529295080999999,0.028078326,0.0344754,-0.0012207999999999,1.4903526399999857e-06,0.00118855320516,0.5059319999999999,-0.00279,0.2559671886239999,7.784100000000392e-06,-0.0504542,0.0117176,0.00254562629764,0.00013730214976,0.000501919,-9.449200000000006e-05,8.92873806400001e-09,2.51922682561e-07,3.51003e-05,-0.0001116256999999,1.2460296900489996e-08,1.23203106009e-09,-0.000385502,9.938900000000002e-05,9.878173321000005e-09,1.4861179200399997e-07,-1.0233249565576732,0.307931404933013,1
282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4303509892531899,-0.20882879448962507,0.0,0.0,0.0,0.0,0.0,0.0,0.4033198904367441,0.2073319183799842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015400797559898503,0.0007528187628854071,0.0,0.0,0.0,0.0,-0.06968757892880015,0.016150571327606406,0.0,0.0,0.49651902441931917,-0.04349023457157913,-7.670564449912517,4.950278846072251,0.0055560609,-0.0565678992999999,-0.0164616790999999,0.0533942834,0.0267554619,0.0383685,0.0038930999999999,1.5156227609999975e-05,0.00147214179225,0.541137,0.035205,0.292829252769,0.001239392025,-0.0450187,0.0054355,0.00202668334969,2.9544660250000032e-05,0.0008584829999999,0.0003565639999999,1.2713788609599982e-07,7.369930612889995e-07,0.000138251,0.0001031507,1.064006691049e-08,1.9113339001000004e-08,-0.00058433,-0.000198828,3.9532573584000015e-08,3.414415489e-07,-0.8252842821532304,0.27793212257510586,1
283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2984724634073988,-0.183111083056832,0.0,0.0,0.0,0.0,0.0,0.0,0.5459739141335032,0.20672935944201598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010676241281546352,0.000533125025636885,0.0,0.0,0.0,0.0,-0.05915564986426063,0.01517757784265346,0.0,0.0,0.472618237551619,-0.03137765278126607,-4.499236132985466,4.432283022630766,0.0052565926,-0.0566802553,-0.0155948982,0.0538357935,0.0254143825,0.0419158,0.0035473,1.2583337290000024e-05,0.00175693428964,0.600745,0.059608,0.360894555025,0.0035531136639999,-0.0346727,0.0103459999999999,0.00120219612529,0.0001070397159999,0.00105601,0.000197527,3.9016915729000124e-08,1.1151571201e-06,0.000134412,-3.839000000000002e-06,1.4737921000000017e-11,1.8066585744000004e-08,-0.000606916,-2.2586000000000007e-05,5.101273960000002e-10,3.68347031056e-07,-0.652595132403459,0.23644393261964122,1
284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18600597172093328,-0.15274195041979302,0.0,0.0,0.0,0.0,0.0,0.0,0.6817337835162267,0.189829756593085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007221056439381864,0.0003676516677754382,0.0,0.0,0.0,0.0,-0.04942508071515059,0.013831802995985366,0.0,0.0,0.45559456111866664,-0.0226883863869693,-1.7416166345604052,3.765515277355354,0.0049569812,-0.0567864369,-0.014724295,0.0542538461,0.024056001,0.040017,-0.0018987999999999,3.605441439999997e-06,0.001601360289,0.556048,-0.0446969999999999,0.309189378304,0.0019978218089999,-0.0590741999999999,-0.0244014999999999,0.0034897611056399,0.0005954332022499,0.0007958979999999,-0.000260112,6.765825254400009e-08,6.334536264039997e-07,0.000366987,0.000232575,5.4091130624999995e-08,1.3467945816900002e-07,-0.000570902,3.601400000000001e-05,1.2970081960000007e-09,3.25929093604e-07,-0.5095490776469022,0.1920668313357632,1
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09433350517834602,-0.12211050533966118,0.0,0.0,0.0,0.0,0.0,0.0,0.8020359539986853,0.16318366694079986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004716303842891652,0.00024437346188503975,0.0,0.0,0.0,0.0,-0.040684404479976434,0.012279239686904322,0.0,0.0,0.4432298779415056,-0.017039823415290544,0.5451658379307288,3.0593818837100617,0.0046572348,-0.0568864325999999,-0.0138500829,0.0546482591,0.022681242,0.038344,-0.001673,2.798929000000003e-06,0.001470262336,0.52118,-0.034868,0.2716285924,0.001215777424,-0.0651465,-0.0060723,0.00424406646225,3.68728272900002e-05,0.0007958979999999,0.0,0.0,6.334536264039997e-07,3.51003e-05,-0.0003318867,1.1014878163689e-07,1.23203106009e-09,-0.000506768,6.413399999999998e-05,4.113169955999997e-09,2.56813805824e-07,-0.395890515697369,0.15009231765455822,1
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022551485439234187,-0.09384265492042507,0.0,0.0,0.0,0.0,0.0,0.0,0.9025967732818712,0.1326856861258028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00029156888065284955,0.00015347109116410615,0.0,0.0,0.0,0.0,-0.03302209770623795,0.01065325620541112,0.0,0.0,0.4337958340496971,-0.01354993955511425,2.364032740171091,2.386339507018934,0.0043573616,-0.0569802314,-0.0129724761,0.0550188604999999,0.0212910416,0.0371864,-0.0011576,1.340037760000004e-06,0.00138282834496,0.5136390000000001,-0.0075409999999999,0.2638250223210001,5.686668099999864e-05,-0.0651438999999999,2.600000000019254e-06,0.0042437277072099,6.7600000001001166e-12,0.0007958979999999,0.0,0.0,6.334536264039997e-07,8.577069999999998e-05,5.067039999999998e-05,2.5674894361599987e-09,7.356612978489996e-09,-0.000385502,0.000121266,1.4705442756000009e-08,1.4861179200399997e-07,-0.3088724327748285,0.11309065038302916,1
287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031462340221670895,-0.06916906277913086,0.0,0.0,0.0,0.0,0.0,0.0,0.9825164453292855,0.1025692531306413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016315674789875158,8.708918784952521e-05,0.0,0.0,0.0,0.0,-0.02644875400735018,0.009054652182667435,0.0,0.0,0.4261752416520864,-0.011352241402860883,3.7538519655168585,1.7856379063591956,0.0040573697,-0.0570678231,-0.0120916898999999,0.0553654888999999,0.0198863461,0.0448145,0.0076280999999999,5.8187909609999976e-05,0.00200833941025,0.563685,0.0500459999999999,0.317740779225,0.0025046021159999,-0.0769988999999999,-0.0118549999999999,0.0059288306012099,0.0001405410249999,0.00120685,0.000410952,1.6888154630400008e-07,1.4564869225e-06,3.51003e-05,-5.067039999999998e-05,2.5674894361599987e-09,1.23203106009e-09,-0.000438125,-5.262300000000002e-05,2.769180129000001e-09,1.91953515625e-07,-0.24475278270490658,0.08182606001994919,1
