,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004617686581647847,0.0020712979544275593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017510029606431182,0.0009276779715233488,0.0,0.0,0.0,0.0,0.925514649656011,-0.17785095330234776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12166050203561732,0.0022821209164081207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2972424836379033,-0.7594972381894852,0.0432277255999999,0.007200213,-0.0324277947,-0.0558401546,-0.0513294226999999,0.0294516,0.0019477,0.0008673967425599,3.793535290000001e-06,-0.11153,0.023361,0.0124389408999999,0.000545736321,-0.220729,0.04248,0.048721291441,0.0018045504,-0.00301291,5.369999999999767e-06,9.0776266681e-06,2.8836899999997504e-11,0.000530384,-0.0001483679999999,2.813071874560001e-07,2.201306342399999e-08,-0.00121737,-2.381999999999992e-05,5.673923999999961e-10,1.4819897169e-06,0.10277003544905,-0.09177121655783196,1
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033711526129454523,0.0015558531100485261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004488775692608999,0.013139765125691226,0.0,0.0,0.0,0.0,0.7906450532905822,-0.21348247756806246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11788025377168478,0.008203655952551224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65946807674434,-1.1361815524308956,0.0430281717,0.0066029546,-0.0331698167,-0.0561262127,-0.0506278398,0.0277829,-0.0016686999999999,0.00077188953241,2.784559689999996e-06,-0.014256,0.097274,0.000203233536,0.0094622310759999,-0.187886,0.032843,0.035301148996,0.001078662649,-0.00274031,0.0002726,7.509298896100001e-06,7.431076000000001e-08,0.000530384,0.0,2.813071874560001e-07,0.0,-0.00128429,-6.692000000000071e-05,4.478286400000093e-09,1.649400804100002e-06,0.03667977613701848,-0.10283988173269776,1
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00242933824273356,0.0011509248674466262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025880574175261687,0.048348748182968776,0.0,0.0,0.0,0.0,0.6406834096128501,-0.22524154390188691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11078305838150938,0.012319328344559816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5804961853315009,-1.9974824427300415,0.042827446,0.006004977,-0.0339037089,-0.0563878153,-0.0498917892999999,0.0280084,0.0002254999999999,0.0007844704705599,5.085025e-08,-0.00847289,0.0057831099999999,7.17898649521e-05,3.344436127209999e-05,-0.235241,-0.0473549999999999,0.0553383280809999,0.0022424960249999,-0.00297567,-0.00023536,8.854611948900001e-06,5.53943296e-08,0.000453461,-7.692300000000006e-05,2.05626878521e-07,5.91714792900001e-09,-0.00146288,-0.0001785899999999,3.1894388099999756e-08,2.1400178944e-06,-0.041470291833615336,-0.12577486181306577,1
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001725122918921157,0.0008371595667016786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07883381891038517,0.10091830209868231,0.0,0.0,0.0,0.0,0.4906662171048125,-0.21684128006736575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10148333524039642,0.01490797733496936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2445743604685506,-3.2174483010692483,0.0426255538999999,0.0054063452,-0.0346292913,-0.0566248484,-0.0491217723,0.0242023,-0.0038061,0.0005857513252899,1.448639721e-05,-0.0958557,-0.08738281,0.00918831522249,0.0076357554834961,-0.291759,-0.056518,0.0851233140809999,0.003194284324,-0.002919,5.666999999999998e-05,8.520561000000001e-06,3.211488899999998e-09,0.000685637,0.0002321759999999,4.70098095769e-07,5.3905694976e-08,-0.00129337,0.0001695099999999,2.873364009999996e-08,1.6728059569e-06,-0.13907012322044446,-0.15700688157915993,1
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012037402039231774,0.0005971192440747883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16881462695255803,0.15386405573298226,0.0,0.0,0.0,0.0,0.3518313865682898,-0.19482562649793142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09091363509343409,0.016233524295198743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9133362692352716,-4.403981700984357,0.0424225009999999,0.0048071244,-0.0353463861,-0.0568372087,-0.0483183129,0.026693,0.0024907,0.0007125162489999,6.20358649000001e-06,-0.131921,-0.0360653,0.017403150241,0.00130070586409,-0.291635,0.000124,0.0850509732249999,1.5376000000003218e-08,-0.00301833,-9.93299999999999e-05,9.1103159889e-06,9.86644889999998e-09,0.000656728,-2.890900000000003e-05,4.31291665984e-07,8.357302810000017e-10,-0.00115995,0.0001334199999999,1.78008964e-08,1.3454840025000002e-06,-0.2574485354847805,-0.18503412959309737,1
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008213271054168514,0.00041565715730311275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28986445509722775,0.19206301637138198,0.0,0.0,0.0,0.0,0.23084714105978685,-0.16577354835170904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07983274147483288,0.01654851019057645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.260427361462416,-5.211037336130142,0.0422182928,0.00420738,-0.0360548176,-0.0570248037,-0.0474819583,0.0237825,-0.0029105,0.00056560730625,8.471010250000019e-06,-0.0432866,0.0886343999999999,0.00187372973956,0.00785605686336,-0.216769,0.0748659999999999,0.046988799361,0.0056049179559999,-0.00307855,-6.022000000000015e-05,9.4774701025e-06,3.6264484000000173e-09,0.000530384,-0.0001263439999999,2.813071874560001e-07,1.5962806335999974e-08,-0.00122145,-6.149999999999991e-05,3.782249999999991e-09,1.4919401025e-06,-0.3903048395246984,-0.19997869992817982,1
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005433354506845504,0.0002800015163528645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42882712198406714,0.2086847384705832,0.0,0.0,0.0,0.0,0.1304233682211751,-0.13483627872936343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06883380933170567,0.01609172052124018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.958808419161622,-5.490225418457707,0.0420129348,0.0036071772999999,-0.0367544121,-0.0571875517,-0.0466132777,0.0250557,0.0012732,0.00062778810249,1.6210382400000051e-06,0.0119473,0.0552339,0.0001427379772899,0.00305078370921,-0.231729,-0.0149599999999999,0.053698329441,0.0002238015999999,-0.00301387,6.468000000000012e-05,9.0834123769e-06,4.1835024000000155e-09,0.000530384,0.0,2.813071874560001e-07,0.0,-0.00130698,-8.552999999999991e-05,7.315380899999982e-09,1.7081967203999996e-06,-0.5269597358868682,-0.1981988860653482,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00034296340587114014,0.0001796479226770179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5710747723048356,0.20471833227103947,0.0,0.0,0.0,0.0,0.05047449042600936,-0.1053534588907822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0583555634111406,0.01508255770223105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.655481378156415,-5.277566824009605,0.0418064326,0.0030065815999999,-0.0374449981999999,-0.0573253817,-0.0457128626,0.0258899,0.0008342,0.00067028692201,6.958896400000004e-07,-0.0518198,-0.0637671,0.00268529167204,0.0040662430424099,-0.276901,-0.045172,0.0766741638009999,0.002040509584,-0.00270923,0.00030464,7.3399271929e-06,9.280552960000009e-08,0.000530384,0.0,2.813071874560001e-07,0.0,-0.00119568,0.0001112999999999,1.2387689999999989e-08,1.4296506624e-06,-0.6565685450328516,-0.18169236560391608,1
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019970522779249897,0.00010613993883240366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045681723068462,0.18559064818079976,0.0,0.0,0.0,0.0,-0.010720251585955843,-0.07908574791473641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048697698810226654,0.013714853369994177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.06634676959028,-4.711502166089738,0.0415987919,0.0024056584,-0.0381264066,-0.0574382337,-0.0447813261,0.0329106,0.0070206999999999,0.0010831075923599,4.929022848999997e-05,-0.124463,-0.0726432,0.015491038369,0.0052770345062399,-0.308646,-0.0317449999999999,0.0952623533159999,0.0010077450249999,-0.00293073,-0.0002214999999999,8.5891783329e-06,4.906224999999997e-08,0.000530384,0.0,2.813071874560001e-07,0.0,-0.00119802,-2.339999999999981e-06,5.475599999999911e-12,1.4352519203999996e-06,-0.7709416864430385,-0.15539319283067218,1
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.807158783531047e-05,5.2796513056224615e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8215402953980451,0.1578637705545654,0.0,0.0,0.0,0.0,-0.055620068203570606,-0.056677055938533706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04004005406137864,0.012152084753888905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.01387559417066,-3.9538481119849043,0.0413900183,0.0018044731,-0.0387984702,-0.0575260585,-0.0438193022,0.0268806,-0.00603,0.0007225666563599,3.636090000000001e-05,-0.0998555,0.0246074999999999,0.00997112088025,0.0006055290562499,-0.24502,0.0636259999999999,0.0600348003999999,0.0040482678759999,-0.00321672,-0.00028599,1.03472875584e-05,8.179028010000018e-08,0.000586246,5.5861999999999954e-05,3.43684372516e-07,3.120563043999994e-09,-0.00118736,1.0660000000000011e-05,1.136356000000002e-10,1.4098237695999996e-06,-0.8655191633886596,-0.12466111350785035,1
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.650018698472107e-05,1.442677715880679e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918395559828954,0.12717627499475165,0.0,0.0,0.0,0.0,-0.08684586250869006,-0.03811079485294441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032464156907126694,0.01052501516479077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.422382551858146,-3.1412592898242853,0.0411801175999999,0.0012030913,-0.0394610244,-0.0575888179,-0.042827446,0.0237906,-0.0030899999999999,0.0005659926483599,9.548099999999994e-06,-0.0236871,0.0761684,0.00056107870641,0.00580162515856,-0.210334,0.0346859999999999,0.044240391556,0.0012031185959999,-0.00317438,4.234000000000009e-05,1.00766883844e-05,1.7926756000000071e-09,0.000608274,2.2028000000000003e-05,3.699972590760001e-07,4.852327839999998e-10,-0.00136554,-0.00017818,3.1748112400000004e-08,1.8646994916e-06,-0.9390276482130935,-0.09380998288931278,1
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947131535915641,0.09743585104338733,0.0,0.0,0.0,0.0,-0.10687310620300886,-0.023055828825781725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0259753823991027,0.008931947921036089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.29268413556806,-2.366808273692403,0.0409690953,0.0006015784,-0.0401139068,-0.0576264844,-0.0418064326,0.0299056,0.0061149999999999,0.0008943449113599,3.739322499999999e-05,-0.0090769,0.0146102,8.239011360999998e-05,0.00021345794404,-0.235069,-0.0247349999999999,0.0552574347609999,0.0006118202249999,-0.0029345,0.00023988,8.61129025e-06,5.7542414400000026e-08,0.000360692,-0.000247582,1.30098718864e-07,6.129684672400003e-08,-0.00131695,4.858999999999983e-05,2.3609880999999842e-09,1.7343573025000004e-06,-0.9925707344570541,-0.06560318204461038,1
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0520414925880532,0.07078455145650625,0.0,0.0,0.0,0.0,-0.11790860176573599,-0.011082482441361305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02052407025801729,0.007441211588876049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.671724956636684,-1.6803276390952124,0.0407569573,-0.0,-0.0407569573,-0.0576390418,-0.0407569573,0.0285394,-0.0013661999999999,0.00081449735236,1.8665024399999945e-06,-0.0619063999999999,-0.0528295,0.0038324023609599,0.0027909560702499,-0.244703,-0.009634,0.059879558209,9.28139560000006e-05,-0.00297494,-4.04400000000001e-05,8.850268003600003e-06,1.6353936000000072e-09,0.000530384,0.000169692,2.813071874560001e-07,2.8795374864000037e-08,-0.00125465,6.230000000000016e-05,3.881290000000021e-09,1.5741466225e-06,-1.028524723177952,-0.04138565426864493,1
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.091723149122124,0.04369010442531794,0.0,0.0,0.0,0.0,-0.12187039857475941,-0.001771284199031716,0.0,0.0,0.0,0.0,0.0,0.0,4.772044442787633e-05,0.000302231405659443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016024334812752374,0.006095201628274953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.600505781187564,-0.998882656716455,0.0405437093,-0.0006015784,-0.0413900183,-0.0576264844,-0.0396797345,0.0336519,0.0051124999999999,0.0011324503736099,2.613765624999999e-05,-0.0952325,-0.0333261,0.00906922905625,0.00111062894121,-0.24846,-0.0037569999999999,0.0617323716,1.411504899999966e-05,-0.00295353,2.1410000000000352e-05,8.723339460899997e-06,4.583881000000151e-10,0.000530384,0.0,2.813071874560001e-07,0.0,-0.00104171,0.00021294,4.53434436e-08,1.0851597241e-06,-1.04873237479912,-0.017443478318897546,1
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1080655622867974,0.002007253554214794,0.0,0.0,0.0,0.0,-0.12041188114789171,0.005249510420962826,0.0,0.0,0.0,0.0,0.0,0.0,0.0025070972991838064,0.00831553050477448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0123697943142226,0.004915238631849293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.993551577190836,-0.12534082595607954,0.0403293572,-0.0012030913,-0.0420129348,-0.0575888179,-0.0385754975,0.0353495999999999,0.0016976999999999,0.0012495942201599,2.882185289999988e-06,-0.0732985,0.0219339999999999,0.00537267010225,0.0004811003559999,-0.209796,0.0386639999999999,0.044014361616,0.0014949048959999,-0.00326428,-0.00031075,1.06555239184e-05,9.656556250000017e-08,0.000599692,6.930799999999991e-05,3.59630494864e-07,4.803598863999988e-09,-0.00120598,-0.00016427,2.69846329e-08,1.4543877604e-06,-1.0461321951624232,0.02733885108803924,1
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0884332010926216,-0.05837230673228394,0.0,0.0,0.0,0.0,-0.11495504867012511,0.010304223947632696,0.0,0.0,0.0,0.0,0.0,0.0,0.018323686310783086,0.037811350885194196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009445921476117267,0.003906589545203133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.77018927035384,0.7594202024603185,0.0401139068,-0.0018044731,-0.0426255538999999,-0.0575260585,-0.0374449981999999,0.0250837,-0.0102658999999999,0.00062919200569,0.0001053887028099,0.00686813,0.08016663,4.71712096969e-05,0.0064266885655569,-0.183776,0.02602,0.033773618176,0.0006770404,-0.00326428,0.0,1.06555239184e-05,0.0,0.000589441,-1.0250999999999968e-05,3.47440692481e-07,1.050830009999993e-10,-0.0012419,-3.59200000000007e-05,1.2902464000000503e-09,1.5423156100000016e-06,-0.997369669904993,0.11312496381385559,1
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.024297286510816,-0.1248922063167273,0.0,0.0,0.0,0.0,-0.10671724925146264,0.013683743031943746,0.0,0.0,0.0,0.0,0.0,0.0,0.06275803233651978,0.08758061597800798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007113089476403681,0.003048856098370584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.038182474962042,1.3727009982640388,0.0398973639,-0.0024056584,-0.0432277255999999,-0.0574382337,-0.0362890062,0.0252631,0.0001793999999999,0.0006382242216099,3.2184359999998645e-08,0.0111607,0.00429257,0.00012456122449,1.8426157204900006e-05,-0.206282,-0.022506,0.042552263524,0.000506520036,-0.00317022,9.405999999999998e-05,1.00502948484e-05,8.847283599999996e-09,0.000580803,-8.63799999999994e-06,3.373321248090001e-07,7.461504399999896e-11,-0.00129668,-5.477999999999928e-05,3.000848399999921e-09,1.6813790223999997e-06,-0.8772013388284178,0.22796678294771208,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9181299329875402,-0.1806596479336487,0.0,0.0,0.0,0.0,-0.09672804717336257,0.015659147997763342,0.0,0.0,0.0,0.0,0.0,0.0,0.14400817647581024,0.142056425104739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005282730808473373,0.0023382872224830134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.030236334812958,1.6208033729094777,0.0396797345,-0.0030065815999999,-0.0438193022,-0.0573253817,-0.0351083085,0.0267946,0.0015315,0.0007179505891599,2.345492250000005e-06,-0.0520719,-0.0632326,0.00271148276961,0.00399836170276,-0.232211,-0.0259289999999999,0.053921948521,0.0006723130409999,-0.00308243,8.778999999999992e-05,9.5013747049e-06,7.707084099999985e-09,0.000530384,-5.041900000000001e-05,2.813071874560001e-07,2.542075561000001e-09,-0.00138392,-8.724000000000015e-05,7.610817600000026e-09,1.9152345664e-06,-0.6782013532688875,0.33911395669634087,1
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818911608382477,-0.21485113627815156,0.0,0.0,0.0,0.0,-0.08583912528828928,0.0164890945085214,0.0,0.0,0.0,0.0,0.0,0.0,0.25863218151361084,0.18475867125491802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038774715688423556,0.001767768672116867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.972103069023714,1.577867698598755,0.0394610244,-0.0036071772999999,-0.0444001387999999,-0.0571875517,-0.0339037089,0.0343072,0.0075125999999999,0.0011769839718399,5.643915875999998e-05,-0.0928528,-0.0407809,0.00862164246784,0.00166308180481,-0.246185,-0.0139739999999999,0.0606070542249999,0.0001952726759999,-0.00307775,4.679999999999962e-06,9.4725450625e-06,2.1902399999999644e-11,0.000451161,-7.922300000000006e-05,2.03546247921e-07,6.2762837290000115e-09,-0.00121546,0.00016846,2.8378771600000022e-08,1.4773430116e-06,-0.41482173901643626,0.4178201748053819,1
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6315297844557065,-0.22524769275408002,0.0,0.0,0.0,0.0,-0.07473191295097391,0.01642035325374392,0.0,0.0,0.0,0.0,0.0,0.0,0.39466113191783164,0.20671333616465448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002810666869154765,0.0013167021761901559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.01122982660399,1.3748028000164032,0.0392412397,-0.00420738,-0.0449700929999999,-0.0570248037,-0.0326760275,0.0405912,0.006284,0.00164764551744,3.948865600000006e-05,-0.0612352,0.0316176,0.00374974971904,0.00099967262976,-0.237122,0.009063,0.0562268428839999,8.213796900000028e-05,-0.00325577,-0.0001780199999999,1.06000382929e-05,3.1691120399999875e-08,0.000418202,-3.295900000000005e-05,1.7489291280399994e-07,1.086295681000003e-09,-0.00137728,-0.00016182,2.6185712400000005e-08,1.8969001984e-06,-0.11495280905478278,0.45152561230521077,1
