,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
330,0.0,0.0,0.0,0.0,0.009392316424210574,0.023107162907197654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0606621618155738,-0.09341984263702079,-0.02194284661093979,0.007843327130934434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1180613644677286,-0.010856460839375427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3487688501854185,-0.027375192152335227,-43.898370183689444,4.916965610627438,-0.0088384339,-0.0549284515,0.025684012,0.0470516223,-0.0401139068,0.0138332,-0.0001028,0.0001913574222399,1.0567840000000736e-08,0.286013,0.025919,0.000671794561,0.081803436169,0.258496,0.028815,0.000830304225,0.066820182016,0.00344166,-2.936999999999992e-05,8.625968999999951e-10,1.18450235556e-05,-0.00195473,8.645000000000007e-05,7.473602500000012e-09,3.8209693729e-06,-0.00184294,0.0001743599999999,3.3964278436e-06,3.0401409599999894e-08,-0.04714680652864692,-0.004946675261271017,1
331,0.0,0.0,0.0,0.0,0.04083522293365447,0.06614587828984914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735926593833538,-0.1562030310156724,-0.01718809833625586,0.006454049086489394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1218905590719656,-0.001598051310381632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32825595934079504,-0.0318356146245911,-38.94671453392632,9.277271692862175,-0.0091355495,-0.0547431482,0.0264886742,0.0463464578,-0.0411801175999999,0.0139602999999999,0.0001270999999999,0.00019488997609,1.6154409999999946e-08,0.263673,-0.02234,0.0004990756,0.0695234509289999,0.242431,-0.0160649999999999,0.0002580842249999,0.058772789761,0.00326897,-0.00017269,2.982183610000003e-08,1.06861648609e-05,-0.00194083,1.3900000000000069e-05,1.9321000000000183e-10,3.7668210889e-06,-0.00201108,-0.00016814,4.0444427664e-06,2.827105960000008e-08,-0.055573742906249085,-0.01868106650562519,1
332,0.0,0.0,0.0,0.0,0.10718105357296992,0.12095138234609415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8498625055986142,-0.20150638180976627,-0.013309464795807191,0.005226704359565221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1203322226911447,0.005377361801061509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30877570188173714,-0.026123587899289185,-31.060601139746712,13.360720957161051,-0.0094324163,-0.0545518816,0.0272868441,0.0456210992,-0.0422182928,0.0170262,0.0030659,0.00028989148644,9.39974281000002e-06,0.247648,-0.0160249999999999,0.0002568006249999,0.061329531904,0.204379,-0.0380519999999999,0.001447954704,0.041770775641,0.00326897,0.0,0.0,1.06861648609e-05,-0.00192277,1.8059999999999864e-05,3.261635999999951e-10,3.6970444729e-06,-0.00216063,-0.00014955,4.668321996900002e-06,2.2365202500000012e-08,-0.07508507708680841,-0.03597522194530856,1
333,0.0,0.0,0.0,0.0,0.20958510323153506,0.16992871085429467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7042437418297084,-0.22309093682888437,-0.010193641270952292,0.004170539087853664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11480372485774674,0.010393221159160778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29581180459970413,-0.014370937913417784,-20.824779223322306,16.198019137351007,-0.0097290262,-0.0543546725,0.028078326,0.0448758623,-0.0432277255999999,0.0139634999999999,-0.0030627,0.00019497933225,9.38013129000002e-06,0.22994,-0.017708,0.000313573264,0.0528724036,0.198068,-0.006311,3.982872100000014e-05,0.039230932624,0.00341034,0.00014137,1.9985476900000008e-08,1.16304189156e-05,-0.00171568,0.00020709,4.2886268100000025e-08,2.9435578624e-06,-0.00219314,-3.250999999999992e-05,4.8098630596e-06,1.0569000999999946e-09,-0.10578488478160394,-0.05096561520614987,1
334,0.0,0.0,0.0,0.0,0.3388201074365821,0.20064845712733784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5526251590312201,-0.22241546629231215,-0.007711925523957647,0.003274450466570422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10651824573109805,0.01373986278782969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29145566070477996,-0.0016802877660464512,-9.284765453961533,17.360065088249666,-0.0100253711,-0.0541515422,0.0288629259,0.044111072,-0.0442077288,0.0139697999999999,6.299999999999015e-06,0.0001951553120399,3.9689999999987587e-11,0.266477,0.036537,0.001334952369,0.071009991529,0.258106,0.060038,0.003604561444,0.066618707236,0.00343423,2.3889999999999936e-05,5.707320999999968e-10,1.17939356929e-05,-0.00193208,-0.0002164,4.6828960000000016e-08,3.7329331264e-06,-0.0019319,0.0002612399999999,3.7322376100000016e-06,6.824633759999991e-08,-0.1444412804547309,-0.05984467778691774,1
335,0.0,0.0,0.0,0.0,0.4805852601713516,0.20939983825982617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4080396241544905,-0.2052509531707037,-0.005745846366842061,0.002521281910223919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09650145085274683,0.01568804950385248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294891595164845,0.008487516391443817,2.436447420542983,16.949813185041624,-0.010321443,-0.0539425131,0.0296404517,0.0433270614,-0.0451576352,0.0140632999999999,9.349999999999983e-05,0.0001977764068899,8.742249999999969e-09,0.272577,0.0060999999999999,3.720999999999993e-05,0.074298220929,0.26182,0.0037139999999999,1.3793795999999969e-05,0.0685497124,0.00364046,0.00020623,4.253081289999998e-08,1.32529490116e-05,-0.00188935,4.273000000000016e-05,1.8258529000000126e-09,3.5696434225e-06,-0.00209607,-0.0001641699999999,4.393509444899998e-06,2.6951788899999844e-08,-0.18637061541458516,-0.061702478362257694,1
336,0.0,0.0,0.0,0.0,0.6208479787311525,0.19920639393829379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27905175312689545,-0.17841586875376975,-0.004231469647031376,0.0019138126250029673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08560129507020045,0.01649619846154073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303775112677806,0.014806502929951284,13.420537715278646,15.380892104286259,-0.0106172337999999,-0.0537276078,0.0304107125,0.0425241721999999,-0.0460767981,0.0140449,-1.839999999999828e-05,0.00019725921601,3.385599999999367e-10,0.241513,-0.031064,0.000964972096,0.058328529169,0.2265,-0.0353199999999999,0.0012475023999999,0.05130225,0.00333169,-0.0003087699999999,9.533891289999993e-08,1.11001582561e-05,-0.00189324,-3.8900000000001e-06,1.5132100000000773e-11,3.5843576976e-06,-0.00201618,7.989e-05,4.0649817924e-06,6.3824121e-09,-0.22722302750145537,-0.05769075313385195,1
337,0.0,0.0,0.0,0.0,0.749031689767691,0.176230860311537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16990193949767415,-0.14775747101240486,-0.003078288016971998,0.0014315274794310803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07449565018042859,0.01641079143675356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31550988415048664,0.01747880495339883,23.07119001036955,13.148998143183766,-0.0109127355,-0.0535068497,0.0311735198,0.0417027542,-0.0469645917,0.0191234,0.0050785,0.00036570442756,2.5791162250000037e-05,0.229176,-0.0123369999999999,0.0001522015689999,0.052521638976,0.200201,-0.026299,0.000691637401,0.040080440401,0.00345421,0.00012252,1.5011150400000023e-08,1.19315667241e-05,-0.00185445,3.8790000000000135e-05,1.5046641000000103e-09,3.438984802499999e-06,-0.00214547,-0.00012929,4.6030415209e-06,1.6715904100000056e-08,-0.2637970307174816,-0.04989838822061905,1
338,0.0,0.0,0.0,0.0,0.8589542020229776,0.14686669974240316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08152423035381076,-0.11737032109581425,-0.002209605055037511,0.0010541526363150391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06370165662121749,0.01566207374593254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3279626890126999,0.017444503319423,31.107918006816792,10.682602499410546,-0.01120794,-0.0532802629,0.0319286865,0.0408631654,-0.0478204116,0.0204747,0.0013512999999999,0.00041921334009,1.8260116899999992e-06,0.2395,0.0103239999999999,0.0001065849759999,0.05736025,0.225378,0.025177,0.000633881329,0.050795242884,0.00351459,6.038000000000008e-05,3.6457444000000075e-09,1.2352342868100004e-05,-0.00188652,-3.2070000000000145e-05,1.0284849000000094e-09,3.5589577104e-06,-0.0019114,0.0002340699999999,3.65344996e-06,5.4788764899999935e-08,-0.29433883283638984,-0.04039153411341363,1
339,0.0,0.0,0.0,0.0,0.9483049875325779,0.11616619630850625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012754820820349044,-0.08962573850036452,-0.001561909158039944,0.000762814374897107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053588912022009674,0.014457855296484804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339715870189829,0.01577931495287455,37.492932208754844,8.282333333835622,-0.0115028392,-0.0530478721,0.0326760275,0.0400057715,-0.0486436751999999,0.0140952,-0.0063795,0.00019867466304,4.069802025000001e-05,0.280418,0.040918,0.001674282724,0.078634254724,0.26859,0.0432119999999999,0.0018672769439999,0.0721405881,0.0035351,2.0509999999999622e-05,4.2066009999998465e-10,1.2496932009999996e-05,-0.0019473,-6.077999999999987e-05,3.6942083999999827e-09,3.79197729e-06,-0.00184293,6.847000000000016e-05,3.3963909849e-06,4.688140900000022e-09,-0.31832113061034095,-0.03074328569627128,1
340,0.0,0.0,0.0,0.0,1.0175116765257775,0.08738748479988503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038644690955966315,-0.06557548004457761,-0.0010836602680687772,0.0005406965181709266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0443968170181768,0.012977811777001295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35001994060633707,0.013371441915065974,42.34203168404433,6.120792658059457,-0.0117974252,-0.0528097026,0.0334153597,0.0391309462,-0.049433822,0.0141282,3.300000000000004e-05,0.00019960603524,1.0890000000000028e-09,0.297138,0.01672,0.0002795584,0.088290991044,0.254527,-0.0140629999999999,0.0001977679689999,0.064783993729,0.00366797,0.00013287,1.7654436900000055e-08,1.34540039209e-05,-0.00194721,8.99999999998992e-08,8.099999999981855e-15,3.7916267841e-06,-0.00184293,0.0,3.3963909849e-06,0.0,-0.3360500626224069,-0.021922626418544235,1
341,0.0,0.0,0.0,0.0,1.0684919944033666,0.06169229622141979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07527861193493765,-0.04542975817662626,-0.0007337803327476473,0.0003733224910341698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03625510090760915,0.011369797294383314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3585841879605271,0.010627618781938157,45.84471539976598,4.251537474394984,-0.0120916898999999,-0.0525657803,0.0341465018,0.0382390706,-0.0501903141,0.019977,0.0058488,0.000399080529,3.420846144000001e-05,0.266703,-0.0304349999999999,0.0009262892249999,0.071130490209,0.214069,-0.040458,0.0016368497639999,0.045825536761,0.00342542,-0.0002425499999999,5.88305024999999e-08,1.17335021764e-05,-0.00171645,0.00023076,5.32501776e-08,2.9462006025e-06,-0.00184293,0.0,3.3963909849e-06,0.0,-0.3482572439365093,-0.014232582219597972,1
342,0.0,0.0,0.0,0.0,1.10093679452167,0.03094681818810774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09970683245790135,-0.0289555225321575,-0.00048005721924617746,0.00024857591007853056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029205884217317565,0.009748761664683461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2714052996593564e-07,3.1047123581674633e-06,0.36432814899131066,0.004615094618585943,48.09998164205372,2.3427607087018565,-0.0123856253,-0.0523161319,0.0348692747,0.0373305333,-0.0509126363999999,0.0140918999999999,-0.0058851,0.0001985816456099,3.463440201000005e-05,0.25161,-0.015093,0.000227798649,0.0633075921,0.177543,-0.0365259999999999,0.001334148676,0.031521516849,0.00333478,-9.064000000000034e-05,8.215609600000061e-09,1.11207576484e-05,-0.0018475,-0.00013105,1.7174102500000043e-08,3.4132562500000007e-06,-0.00184293,0.0,3.3963909849e-06,0.0,-0.3549660968375092,-0.0051635721788966015,1
343,0.0,0.0,0.0,0.0,1.1057672953754603,-0.018061452231822647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11425534696440164,-0.015745703315280243,-0.0002976018392766339,0.00015655441387654967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02322552254683156,0.008198150681290903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004895154763225558,0.0022027572682625013,0.3617108308840096,-0.015200316030345794,48.86176345654252,-0.09339931530801776,-0.0126792234,-0.0520607844,0.0355835012,0.0364057303,-0.0516002971,0.0141288,3.6900000000001175e-05,0.0001996229894399,1.361610000000086e-09,0.271193,0.0195829999999999,0.0003834938889999,0.0735456432489999,0.196417,0.018874,0.000356227876,0.038579637889,0.00346922,0.00013444,1.80741136e-08,1.20354874084e-05,-0.00195992,-0.0001124199999999,1.2638256399999951e-08,3.8412864064e-06,-0.00200803,-0.0001651,4.0321844809e-06,2.7258010000000018e-08,-0.3532908032589704,0.010350158341554243,1
344,0.0,0.0,0.0,0.0,1.0705061144681198,-0.08264506828242686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12096160164685003,-0.005368731732493801,-0.00016744227181468725,8.933017215095487e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01824474132397155,0.006773233541914153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007470822520507334,0.019437429638573596,0.32956371434322457,-0.08133962364315198,47.86624203140845,-2.669375579645962,-0.0129724761,-0.0517997658,0.0362890062,0.0354650644,-0.0522528282,0.0140956,-3.319999999999712e-05,0.00019868593936,1.1022399999998084e-09,0.298912,0.027719,0.000768342961,0.0893483837439999,0.245414,0.0489969999999999,0.0024007060089999,0.060228031396,0.00358297,0.00011375,1.2939062500000027e-08,1.28376740209e-05,-0.00203136,-7.143999999999987e-05,5.103673599999982e-09,4.126423449599998e-06,-0.00184293,0.0001651,3.3963909849e-06,2.7258010000000018e-08,-0.3366983315825323,0.03757733732304411,1
345,0.0,0.0,0.0,0.0,0.9902952233101723,-0.14704964362546757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1215856753685364,0.0025685844877486996,-7.529678951431092e-05,4.0670361639913255e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014166028030906181,0.005505627355115635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03537547170636623,0.0600254189940946,0.22756497044124446,-0.20958760224559334,45.335128194548226,-4.586619737660047,-0.0132653756,-0.0515331044,0.0369856168,0.0345089455,-0.0528697853,0.0119101,-0.0021855,0.00014185048201,4.776410250000007e-06,0.281916,-0.016996,0.000288864016,0.079476631056,0.230211,-0.0152029999999999,0.0002311312089999,0.052997104521,0.00341062,-0.0001723499999999,2.9704522499999985e-08,1.16323287844e-05,-0.001991,4.03599999999997e-05,1.628929599999976e-09,3.964081e-06,-0.00203006,-0.00018713,4.121143603600002e-06,3.501763690000008e-08,-0.29696672859352885,0.07571533328885136,1
346,0.0,0.0,0.0,0.0,0.8715394568781251,-0.19580029368227136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11764258515595963,0.008409073288637926,-1.0538416203792372e-05,5.753600155001462e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010877745442483745,0.004408306428731372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09723529227522093,0.1143592978293082,0.02338557822634922,-0.3688013636905996,41.89064541904543,-5.475303839290849,-0.0135579139,-0.0512608293,0.0376731624,0.0335377902999999,-0.0534507485,0.0141582,0.0022480999999999,0.00020045462724,5.053953609999997e-06,0.262926,-0.0189899999999999,0.0003606200999999,0.069130081476,0.203729,-0.026482,0.000701296324,0.041505505441,0.00345036,3.973999999999992e-05,1.5792675999999927e-09,1.19049841296e-05,-0.00194178,4.922000000000021e-05,2.4226084000000208e-09,3.7705095684e-06,-0.00199009,3.997000000000028e-05,3.9604582081e-06,1.5976009000000224e-09,-0.22990786866120902,0.11561044013404488,1
347,0.0,0.0,0.0,0.0,0.7283223227865616,-0.221243786918578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11043272178402824,0.012455724231244854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008262034970660654,0.003478965791182952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19563989677358032,0.164856275639713,-0.28494439176869607,-0.5098382702431502,38.204711064305734,-5.4594368849343144,-0.0138500829,-0.0509829701,0.0383514743,0.0325520219,-0.0539953221999999,0.0138061,-0.0003520999999999,0.00019060839721,1.2397440999999584e-07,0.246038,-0.016888,0.000285204544,0.060534697444,0.172627,-0.0311019999999999,0.0009673344039999,0.029800081129,0.00317544,-0.00027492,7.558100640000006e-08,1.00834191936e-05,-0.00199847,-5.669000000000008e-05,3.213756100000009e-09,3.9938823409e-06,-0.00227061,-0.00028052,5.1556697721e-06,7.869147040000015e-08,-0.1386017989101062,0.14673824683156197,1
348,0.0,0.0,0.0,0.0,0.576682844524725,-0.22380765299812921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10106272843659568,0.014986590843538485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0061726136143811705,0.002687919035967112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3223684824910185,0.19812746173089446,-0.670174453111268,-0.597618915213299,34.762459241950495,-4.880857907943438,-0.0141418747,-0.0506995571999999,0.0390203863,0.0315520698,-0.0545031355999999,0.0140118,0.0002056999999999,0.00019633053924,4.231248999999772e-08,0.271083,0.025045,0.000627252025,0.073485992889,0.213445,0.0408179999999999,0.0016661091239999,0.0455587680249999,0.0034509,0.00027546,7.587821160000019e-08,1.1908710810000003e-05,-0.00192891,6.955999999999998e-05,4.838593599999997e-09,3.7206937881e-06,-0.00199298,0.00027763,3.9719692804e-06,7.707841690000003e-08,-0.03164599923161769,0.1628908990468457,1
