,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_derivative1_power2,trans_y_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_power2,rot_z_derivative1_power2,response_time,response_time_derivative,constant
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6866051987025673,0.18895790723994824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0382280042588574,0.8349033481831548,0.0575525323,0.0572932637,0.0568620142,0.0562600783,0.0554892628,0.0246277,-0.0050018999999999,0.00060652360729,2.501900360999997e-05,-0.0325455,0.0370451,0.00137233943401,0.00105920957025,-0.0582317,0.0094419,8.91494756100003e-05,0.00339093088489,-0.00218089,0.00046545,4.7562811921e-06,2.1664370250000005e-07,-0.000656631,0.0002315979999999,5.363763360399994e-08,4.311642701610001e-07,-0.000358186,0.000108239,1.2829721059599998e-07,1.1715681121000011e-08,-0.5646469502830257,-0.155603811388216,1
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8062136572877256,0.1620677090639178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5674954334981828,0.715699012782402,0.0575352749,0.0572243478,0.05670738,0.0559862329999999,0.0550635032,0.0143981,-0.0102296,0.0002073052836099,0.00010464471616,0.0369952,0.0695407,0.00483590895649,0.00136864482304,-0.0584809,-0.0002491999999999,6.210063999999902e-08,0.00342001566481,-0.00147216,0.00070873,2.1672550656e-06,5.022982129000002e-07,-0.00033473,0.000321901,1.0362025380100007e-07,1.120441729e-07,-0.000466425,-0.000108239,2.17552280625e-07,1.1715681121000011e-08,-0.6630099564119954,-0.1335264892544982,1
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.905992548018815,0.13151876436845616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.009017024983253,0.5803404028726491,0.0575164504999999,0.0571491982,0.056538847,0.0556879932,0.0546002562,0.020613,0.0062149,0.000424895769,3.862498201000001e-05,-0.0219974,-0.0589925999999999,0.00348012685476,0.00048388560676,-0.0418917,0.0165892,0.00027520155664,0.0017549145288899,-0.000949559,0.0005226009999999,9.016622944810004e-07,2.731118052009997e-07,-0.000165093,0.000169637,2.8776711768999998e-08,2.7255698649e-08,-0.000394205,7.222000000000001e-05,1.55397582025e-07,5.2157284000000005e-09,-0.7450656216769754,-0.10843425345287713,1
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9851466335351641,0.10147565373179145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.359273853393099,0.4472572183630084,0.0574960598,0.0570678231,0.0563564562999999,0.0553654888999999,0.0540998371,0.0138382999999999,-0.0067747,0.0001914985468899,4.5896560090000016e-05,-0.0512518,-0.0292544,0.00085581991936,0.00262674700324,0.0446844,0.0865760999999999,0.0074954210912099,0.00199669560336,3.37492e-05,0.0009833082,1.13900850064e-09,9.668950161872406e-07,7.92055e-05,0.0002442985,5.968175710225e-08,6.273511230250001e-09,-0.000168398,0.000225807,2.8357886404e-08,5.0988801249000006e-08,-0.8101599627534833,-0.08375170822933407,1
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0450189459159736,0.07434202692553518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62420883567818,0.327083193009238,0.0574741032,0.0569802314,0.0561602528,0.0550188604999999,0.0535625866,0.0129853,-0.0008529999999999,0.00016861801609,7.276089999999875e-07,-0.0234013,0.0278505,0.00077565035025,0.00054762084169,0.0442301,-0.0004542999999999,2.06388489999998e-07,0.00195630174601,0.000174332,0.0001405828,3.0391646224e-08,1.976352365584e-08,7.92055e-05,0.0,0.0,6.273511230250001e-09,-0.000199433,-3.1035000000000004e-05,3.9773521489e-08,9.631712250000003e-10,-0.8593974556476518,-0.061455964959196245,1
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0872938716294163,0.048067331878646466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.811275381960164,0.2107416032230474,0.0574505814,0.0568864325999999,0.0559502845,0.0546482591,0.0529888705,0.0085623699999999,-0.00442293,7.331418001689997e-05,1.9562309784900064e-05,0.0512332,0.0746344999999999,0.0055703085902499,0.00262484078224,0.0131199,-0.0311102,0.00096784454404,0.0001721317760099,0.000174332,0.0,3.0391646224e-08,0.0,7.92055e-05,0.0,0.0,6.273511230250001e-09,-0.000142556,5.687699999999999e-05,2.0322213136000004e-08,3.2349931289999993e-09,-0.8941632976812443,-0.03986121495905517,1
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1076385832371876,0.009141642066163079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.901300730824552,0.03845882007820946,0.057425495,0.0567864369,0.0557266029,0.0542538461,0.0523790793,0.00603722,-0.0025251499999999,3.64480253284e-05,6.376382522499989e-06,0.00614216,-0.04509104,0.0020332018882816,3.77261294656e-05,-0.0144636,-0.0275835,0.0007608494722499,0.00020919572496,7.928169999999997e-05,-9.505030000000004e-05,6.285587954889995e-09,9.034559530090005e-09,7.92055e-05,0.0,0.0,6.273511230250001e-09,-0.000164502,-2.194600000000001e-05,2.7060908004000008e-08,4.816269160000004e-10,-0.9108942798896853,-0.007855910020760172,1
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.093809516815596,-0.04908010031707956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8287926981265893e-05,0.0001295985442783145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.841010992700058,-0.21274246678223285,0.0573988447,0.0566802553,0.0554892628,0.0538357935,0.0517336283,0.00627264,0.00023542,3.93460125696e-05,5.542257640000004e-08,-0.035336,-0.04147816,0.0017204377569856,0.001248632896,0.0277525,0.0422161,0.00178219909921,0.0007702012562499,0.000174332,9.505030000000004e-05,3.0391646224e-08,9.034559530090005e-09,-9.13999e-07,-8.011949900000001e-05,6.419134120011002e-09,8.353941720010003e-13,-5.215810000000001e-05,0.0001123439,2.72046739561e-09,1.2621151867210004e-08,-0.8995300178569647,0.03996876907249844,1
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0360714272370963,-0.11580503692071077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017038541085797108,0.006108268014596345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6688290548407,-0.21243452600502039,0.0573706312,0.0565678992999999,0.0552383224,0.0533942834,0.0510529568,0.00271108,-0.00356156,7.349954766399998e-06,1.2684709633600005e-05,-0.0352474,8.860000000000118e-05,7.849960000000208e-09,0.0012423792067599,0.0311117,0.0033592,1.128422464000002e-05,0.00096793787689,-9.98149e-05,-0.0002741469,9.96301426201e-09,7.515652277961e-08,7.92055e-05,8.011949900000001e-05,6.419134120011002e-09,6.273511230250001e-09,-3.52595e-05,1.6898600000000005e-05,1.2432323402499998e-09,2.8556268196000016e-10,-0.852823387337487,0.09210752035644347,1
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9352751737013,-0.17394532577144511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014679605196449624,0.03218351541738763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.864132130462772,0.8189846532283124,0.0573408553,0.0564493811,0.0549738430999999,0.0529295080999999,0.0503375282,0.00688646,0.0041753799999999,4.74233313316e-05,1.7433798144399995e-05,0.02766,0.0629074,0.00395734097476,0.0007650755999999,0.0287631,-0.0023486,5.51592196000003e-06,0.0008273159216099,0.000238076,0.0003378909,5.6680181775999993e-08,1.1417026030280999e-07,7.92055e-05,0.0,0.0,6.273511230250001e-09,-4.58382e-05,-1.05787e-05,2.10114057924e-09,1.1190889369e-10,-0.7759027656498323,0.12794884014643276,1
